,,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME
CC8,WEEKDAY,4.3,52.0,395.6,729.7,916.8,431.4,234.8,214.5,269.4,374.0,600.3,709.4,525.5,581.2,855.8,415.4,241.3,189.8,142.6,55.0,20.6,7.8,534.2,1017.7,412.5,247.6,181.2,175.0,214.6,229.6,271.8,278.2,285.4,445.6,801.8,670.5,400.8,325.2,259.6,119.9
CC8,WEEKENDS/HOLIDAY,5.9,19.4,116.6,197.9,235.9,261.1,288.0,306.2,340.1,328.8,304.8,279.2,286.6,338.7,353.8,313.6,224.7,198.0,156.4,69.9,17.9,2.2,58.2,179.4,199.7,227.2,225.6,256.7,259.8,286.1,253.4,279.6,298.3,319.7,354.6,314.2,277.7,244.7,252.9,130.9
CE1,WEEKDAY,42.5,48.6,269.2,451.09999999999997,473.0,294.5,339.2,484.20000000000005,587.4,635.6,721.8,1025.1,1116.0,1368.6000000000001,1704.2,1256.6000000000001,2056.8,1868.0,1619.6999999999998,1136.6000000000001,19.4,0.1,839.0999999999999,951.4,1117.4,1147.3,959.6,1001.9000000000001,1017.0,1203.8,1302.3000000000002,993.9,839.2,1055.9,1281.5,1322.3,909.6,690.1999999999999,655.1999999999999,202.1
CE1,WEEKENDS/HOLIDAY,46.199999999999996,35.0,394.5,525.4,475.4,304.29999999999995,559.2,647.1,627.4,1119.6000000000001,969.8000000000001,1278.8,1603.1000000000001,1692.6999999999998,1728.7,1565.8999999999999,2676.2000000000003,2479.3,2187.0,1478.2,22.0,0.0,787.2,837.1,920.8,970.5,1184.1,1532.9,1286.7,1585.8000000000002,1959.1999999999998,1573.1999999999998,1329.1,1594.6999999999998,1541.1999999999998,1647.1999999999998,1175.3,895.9,787.8000000000001,271.5
CG1,WEEKDAY,1.2,20.7,42.599999999999994,112.1,147.7,115.8,128.39999999999998,273.2,468.5,416.4,398.90000000000003,541.4,743.3,1749.5,3281.2,1923.0,1192.6,746.0,414.1,134.8,10.6,11.0,483.3,1549.5,3512.0,2502.8,1092.2,516.6,440.0,513.4,417.4,293.0,289.3,312.0,480.1,404.4,199.7,111.2,55.4,34.9
CG1,WEEKENDS/HOLIDAY,0.2,23.4,29.4,87.4,103.4,74.4,138.4,213.10000000000002,363.9,492.3,455.6,606.4,772.7,726.2,653.1,506.8,518.3000000000001,523.3,338.40000000000003,88.6,18.799999999999997,3.0,157.9,477.4,507.0,517.7,584.3,506.1,478.5,486.59999999999997,441.6,405.6,403.1,401.1,425.6,431.70000000000005,259.8,120.0,76.4,47.2
CG2,WEEKDAY,5.2,283.7,303.2,482.8,588.6,590.9,513.5,497.2,617.6,658.8,774.1,1025.6,892.2,1157.6,1348.8,1006.0,979.8,1010.0,1236.2,425.0,5.6,53.8,458.6,1064.9,1469.6,872.2,710.3,699.2,804.0,767.8,859.2,605.0,604.4,683.5,905.0,882.0,723.7,546.4,358.8,249.6
CG2,WEEKENDS/HOLIDAY,8.9,302.6,337.2,467.2,558.3,621.6,573.0,553.0,679.0,772.6,919.9,1165.2,990.1,939.0,938.8,1012.0,1086.2,1097.2,1397.2,481.8,7.8,40.7,296.1,812.1,782.9,724.4,771.3,878.4,984.2,844.7,1111.4,766.1,826.7,873.2,886.8,899.7,737.4,635.9,361.1,240.4
DT1,WEEKDAY,0.2,503.0,2926.8,5845.4,5250.0,2284.8,1266.2,1035.0,957.2,909.2,777.8,672.1,741.6,1060.6,1152.8,667.1,374.6,366.4,223.4,57.0,188.4,0.2,257.8,733.6,626.2,393.3,334.6,344.1,677.7,733.3,957.6,1136.7,1426.7,2441.9,4797.6,4316.3,2475.6,1823.0,1624.0,937.0
DT1,WEEKENDS/HOLIDAY,0.0,222.8,984.8,1440.9,1491.3,1590.8,1443.0,1400.6,1338.2,1272.4,1109.8,1017.4,978.2,1130.1,1050.1,688.6,435.3,391.2,255.4,73.6,227.4,0.1,120.0,347.3,388.0,381.2,416.8,605.1,802.9,978.4,987.3,992.2,1154.0,1347.9,1656.9,1510.2,1524.7,1465.6,1575.4,934.3
DT10,WEEKDAY,0.8,4.7,209.8,479.0,750.8,365.1,188.1,183.8,153.2,270.7,450.2,419.2,308.8,392.2,451.8,217.8,99.8,88.3,60.9,19.4,3.9,5.2,303.2,902.2,278.3,106.0,78.2,74.6,107.2,132.4,131.8,162.5,189.6,270.8,479.8,350.8,187.3,137.0,105.8,57.4
DT10,WEEKENDS/HOLIDAY,2.1,2.1,79.1,109.7,166.4,189.1,202.6,199.9,207.1,179.3,176.8,155.6,162.7,186.7,203.3,135.3,79.0,72.2,68.8,23.7,4.4,2.8,63.9,158.9,134.4,100.9,105.2,94.9,116.1,118.7,128.1,117.8,129.7,146.1,156.8,140.7,109.8,91.7,99.7,55.1
DT11,WEEKDAY,11.2,86.4,856.7,1802.6,3022.4,1820.8,1158.6,1036.7,1151.1,1163.2,1067.5,1053.0,1182.6,2154.2,3034.2,1764.9,999.6,947.6,644.0,209.0,48.3,18.7,525.6,1737.0,2549.6,1545.0,833.3,797.7,990.8,1081.1,1170.2,1269.9,1403.4,2035.8,3540.2,2215.6,1391.6,1190.8,1038.0,567.8
DT11,WEEKENDS/HOLIDAY,12.6,35.7,416.9,595.0,770.4,1049.1,1221.6,1284.7,1368.3,1490.2,1347.9,1297.9,1344.2,1463.4,1443.1,1165.7,818.1,758.8,605.9,236.8,53.9,3.8,235.9,544.2,769.1,962.8,1016.7,1078.2,1165.9,1237.1,1139.9,1235.4,1189.9,1298.9,1269.0,1105.7,1052.9,1014.1,1004.6,575.2
DT13,WEEKDAY,10.2,13.6,169.9,326.9,407.8,293.3,247.7,302.0,437.9,700.8,430.2,423.8,505.6,753.0,1096.4,746.0,578.7,443.6,350.8,169.2,12.4,2.5,111.6,357.6,952.4,863.7,710.8,530.5,845.6,546.0,490.1,430.4,395.4,479.8,724.0,518.3,281.6,259.0,199.4,115.6
DT13,WEEKENDS/HOLIDAY,9.1,5.7,85.0,151.8,176.9,214.6,301.0,321.8,422.9,458.3,463.2,485.2,510.9,538.3,533.7,513.4,472.4,313.4,265.0,149.4,12.7,1.6,82.4,174.3,360.1,413.7,567.6,495.1,578.2,584.8,548.0,522.4,502.3,469.0,416.2,342.1,262.1,257.3,212.1,126.7
DT17,WEEKDAY,7.8,1.8,43.9,114.6,223.8,151.8,216.2,957.0,1290.4,484.6,405.0,489.4,767.4,2364.2,4952.7,2795.0,1299.1,666.2,361.4,144.2,1.8,0.0,564.2,1607.4,5759.0,4125.8,917.0,478.9,633.2,1483.5,697.4,298.2,248.0,275.0,404.3,288.2,145.2,98.8,58.2,22.4
DT17,WEEKENDS/HOLIDAY,2.9,0.9,25.1,60.4,74.7,70.3,105.1,163.8,181.1,170.9,193.7,220.9,268.6,262.9,241.2,239.3,188.6,192.4,145.0,79.3,3.1,0.0,94.6,199.1,225.0,239.8,212.4,195.6,187.2,203.9,204.9,161.7,150.9,155.2,205.3,171.4,130.7,103.3,56.1,24.2
DT18,WEEKDAY,10.6,2.4,23.2,90.4,198.4,170.8,206.6,478.7,736.2,722.6,556.0,512.8,665.2,2162.7,4156.9,2139.2,1070.3,706.4,580.2,249.0,3.6,0.1,478.5,1460.9,4770.4,3501.5,1059.8,682.2,821.6,755.6,490.4,294.2,313.2,364.1,647.0,428.4,188.8,108.4,74.6,35.1
DT18,WEEKENDS/HOLIDAY,9.4,0.6,20.6,37.0,54.2,62.7,117.3,165.1,239.6,272.0,269.6,264.4,261.1,306.2,243.6,202.2,184.6,203.7,253.6,140.4,6.4,0.0,83.1,196.8,283.3,328.7,312.2,325.1,321.4,289.6,234.6,186.4,175.4,188.8,247.8,229.2,149.1,121.9,99.1,39.2
DT2,WEEKDAY,0.0,10.4,382.2,439.3,344.2,156.6,84.2,83.0,161.2,92.1,226.9,135.0,147.8,387.9,246.9,104.2,34.8,23.4,14.3,5.4,10.8,2.1,115.8,487.9,207.4,67.6,22.6,25.3,36.6,61.7,82.2,73.6,79.2,127.6,234.2,214.9,120.4,93.0,85.2,39.8
DT2,WEEKENDS/HOLIDAY,0.0,5.1,158.4,82.0,104.7,120.4,102.8,80.1,97.3,73.9,56.4,59.9,52.8,61.7,85.4,47.7,28.1,28.6,22.3,9.6,10.9,0.1,6.7,43.9,34.4,25.6,35.6,34.1,50.1,56.8,63.0,58.7,64.2,80.7,101.2,72.0,54.1,50.0,63.3,36.6
DT20,WEEKDAY,8.6,1.0,75.9,279.4,580.6,344.9,201.2,218.2,285.2,263.2,208.2,197.6,258.0,528.7,827.0,515.2,308.2,326.6,337.6,177.0,12.8,0.0,147.8,446.2,854.3,582.0,280.4,231.8,309.8,320.2,279.3,234.0,283.7,423.0,770.8,554.8,309.2,246.1,161.6,84.9
DT20,WEEKENDS/HOLIDAY,10.7,16.7,95.1,85.6,117.6,177.7,240.9,251.2,271.1,260.2,280.7,314.7,294.4,326.8,328.7,334.3,292.2,292.8,344.3,221.4,9.9,0.0,92.7,196.4,218.7,267.7,318.4,300.2,306.9,312.1,288.4,293.7,287.3,336.3,333.8,328.9,272.8,224.8,170.3,96.1
DT21,WEEKDAY,13.8,3.2,70.1,119.4,287.1,193.7,164.6,221.4,249.1,282.4,240.0,302.6,338.2,622.9,985.6,616.8,430.5,471.0,436.3,184.9,7.6,0.0,106.7,413.9,992.4,629.7,354.8,400.6,376.2,385.4,300.0,285.8,227.0,315.4,639.9,365.0,194.4,164.9,114.4,52.0
DT21,WEEKENDS/HOLIDAY,9.7,1.8,36.2,46.6,71.0,123.8,191.9,191.0,253.2,264.1,275.0,292.7,354.3,388.6,391.3,347.4,268.3,287.9,245.7,136.8,8.2,0.0,57.1,107.8,283.9,313.8,339.0,298.3,346.8,355.9,334.4,309.0,244.4,272.4,238.7,183.8,167.2,158.1,123.2,63.6
DT22,WEEKDAY,11.0,28.7,283.6,456.7,550.9,360.4,253.2,227.4,244.8,278.2,259.9,254.8,268.7,388.2,533.0,446.0,386.8,365.3,271.2,132.3,17.4,0.0,136.5,379.0,426.8,379.0,313.4,273.8,309.1,268.9,245.6,263.8,315.6,474.6,794.8,674.7,444.7,311.0,259.8,140.1
DT22,WEEKENDS/HOLIDAY,16.9,14.7,143.1,228.4,246.3,225.3,236.6,259.7,314.8,342.2,344.0,331.8,342.7,390.2,474.4,642.6,763.3,674.8,484.1,241.9,13.2,0.0,120.3,208.9,290.8,346.2,422.2,401.9,420.9,446.1,397.2,443.6,486.9,748.4,824.6,651.4,437.9,282.0,254.4,151.9
DT23,WEEKDAY,2.8,4.9,69.1,177.8,282.4,152.8,102.6,152.1,160.0,115.8,96.8,127.1,157.4,527.6,1016.6,497.0,201.4,138.2,111.8,43.6,6.0,0.0,117.8,330.5,943.0,683.6,215.8,109.8,140.8,174.4,137.6,102.2,109.2,161.7,334.6,238.3,121.0,95.0,80.3,49.0
DT23,WEEKENDS/HOLIDAY,2.2,1.8,24.4,70.2,59.2,78.9,81.1,94.1,121.4,114.1,113.0,106.0,115.8,136.2,131.9,113.0,83.3,73.3,71.3,36.9,5.8,0.0,30.4,76.9,118.8,110.8,110.6,99.0,102.0,129.8,120.3,112.1,110.4,113.2,103.8,101.7,78.9,81.2,81.1,49.9
DT24,WEEKDAY,0.8,48.8,444.4,649.7,790.8,386.4,198.4,179.4,190.8,197.0,147.0,144.6,167.2,349.0,409.6,247.8,145.0,120.9,76.8,26.8,17.0,0.0,95.9,316.0,392.6,179.4,98.0,105.8,156.9,151.6,158.4,189.6,228.9,375.8,724.1,496.6,326.8,269.0,258.2,171.7
DT24,WEEKENDS/HOLIDAY,2.1,14.9,141.7,205.8,227.3,221.9,216.9,181.0,185.0,185.3,189.8,158.3,167.3,192.8,195.4,188.3,125.7,95.9,74.3,31.9,14.9,0.0,52.3,108.0,136.0,107.4,91.7,115.2,141.7,166.8,172.4,163.3,187.9,212.7,247.9,228.8,234.0,223.0,248.3,169.6
DT25,WEEKDAY,2.2,23.8,212.4,394.0,440.4,237.4,137.1,110.7,120.2,225.5,114.4,153.0,181.6,348.5,585.3,245.6,138.4,94.0,89.2,30.8,11.2,8.0,180.8,469.8,544.0,228.4,88.4,74.8,97.6,139.0,103.2,121.8,152.4,273.4,463.4,381.8,244.2,185.2,182.1,92.0
DT25,WEEKENDS/HOLIDAY,2.2,9.8,88.7,132.7,142.8,142.9,157.3,145.7,160.2,160.3,121.4,111.1,125.0,149.8,184.8,148.6,103.1,73.6,68.7,30.0,13.2,1.4,32.1,93.9,164.9,97.9,88.0,81.8,92.4,111.9,113.3,140.3,137.4,171.6,163.3,177.4,160.1,147.8,163.7,97.8
DT27,WEEKDAY,1.0,33.2,305.0,654.4,596.0,340.4,244.0,220.4,276.8,399.2,287.0,305.7,361.6,830.6,1474.2,607.2,317.2,163.0,131.1,39.5,20.6,8.0,325.4,925.5,1435.8,585.2,247.6,187.8,215.2,233.4,228.6,224.1,269.4,368.0,700.8,518.5,328.7,274.0,226.8,118.0
DT27,WEEKENDS/HOLIDAY,1.9,13.4,140.2,236.4,247.7,236.9,264.2,244.0,330.9,343.9,275.4,263.4,303.6,363.8,375.9,272.2,174.9,120.3,94.7,35.6,19.2,1.4,87.1,222.6,352.4,233.6,193.3,167.8,193.7,209.2,195.7,214.4,213.6,271.8,304.7,319.6,335.0,307.3,258.7,150.2
DT28,WEEKDAY,1.2,71.2,708.1,1484.8,1269.6,597.1,350.4,327.0,312.0,271.6,256.3,296.6,292.3,973.8,1556.8,641.5,300.2,173.6,107.2,89.3,42.0,9.0,275.4,877.9,1574.6,560.3,193.0,167.2,191.2,265.3,288.8,270.2,341.8,557.9,1043.8,924.6,595.9,532.0,515.4,245.2
DT28,WEEKENDS/HOLIDAY,1.8,32.2,300.3,555.8,469.4,407.2,395.6,379.9,431.7,440.1,349.4,321.7,375.9,519.6,535.7,367.7,243.8,152.1,102.4,53.3,45.8,2.0,121.0,279.0,384.4,198.0,163.9,154.2,205.8,264.1,269.0,284.3,319.3,444.6,472.9,524.3,573.9,592.9,558.2,300.4
DT29,WEEKDAY,1.4,72.4,617.8,1175.0,1311.0,625.0,324.6,233.4,211.4,212.4,173.6,185.0,175.6,384.0,507.3,251.8,154.8,97.2,69.8,27.7,28.2,1.9,79.6,291.9,363.4,183.8,90.2,83.7,131.8,175.6,184.2,237.9,280.6,521.4,1077.4,821.8,530.6,423.1,398.6,239.8
DT29,WEEKENDS/HOLIDAY,4.6,24.1,187.0,306.6,352.9,363.3,331.8,304.3,297.4,275.7,248.4,230.9,229.3,268.4,258.2,214.6,148.4,96.6,78.8,36.8,30.4,0.9,37.4,110.2,127.7,118.6,100.3,133.2,166.7,213.8,212.2,235.0,243.8,273.7,317.4,280.2,318.1,341.1,369.4,214.0
DT3,WEEKDAY,1.3,45.0,440.8,1077.8,1292.8,581.8,299.4,298.2,276.8,257.9,315.0,415.5,318.6,343.5,348.7,173.0,109.3,94.9,73.4,20.8,35.5,2.6,60.8,495.4,191.0,120.8,101.9,102.4,133.2,200.9,273.4,297.0,314.2,454.8,964.8,875.8,501.4,389.2,309.8,154.6
DT3,WEEKENDS/HOLIDAY,1.9,14.0,77.8,179.2,309.7,390.9,391.7,395.0,402.3,358.3,281.8,272.7,266.9,283.1,279.9,178.2,125.1,98.0,93.9,36.3,28.7,1.3,30.9,103.3,133.3,140.1,148.2,162.1,208.1,258.3,244.4,259.4,288.0,321.2,359.7,316.9,280.8,263.6,234.2,137.1
DT30,WEEKDAY,1.4,66.2,537.6,1250.5,1594.8,682.2,332.2,263.2,236.5,236.2,226.6,205.8,191.6,274.9,343.2,185.4,120.8,90.4,68.8,26.6,29.2,3.8,220.0,308.5,187.4,114.8,77.6,89.8,143.5,184.6,210.2,266.5,334.9,587.8,1298.9,995.4,615.4,443.0,374.1,205.7
DT30,WEEKENDS/HOLIDAY,1.2,22.9,137.6,254.4,344.8,345.7,349.9,326.9,321.8,313.6,271.3,245.4,236.0,287.7,264.1,217.4,127.7,98.6,77.6,35.3,31.3,1.0,50.1,111.4,125.1,118.2,117.1,148.6,197.0,236.4,243.2,254.6,300.7,336.0,317.1,318.0,303.4,304.1,313.2,186.4
DT31,WEEKDAY,3.0,77.0,524.4,1125.4,1349.4,583.0,304.8,267.6,276.2,291.0,240.6,286.8,294.8,421.9,559.2,304.5,218.4,186.0,125.3,54.0,43.4,3.6,138.2,490.4,630.8,298.2,171.4,175.6,238.6,276.9,247.8,295.6,342.7,599.8,1401.8,1002.0,600.0,431.4,405.6,214.5
DT31,WEEKENDS/HOLIDAY,3.6,33.3,142.6,250.9,306.2,306.9,300.0,306.8,300.1,306.9,269.0,246.7,259.2,297.4,303.4,239.8,170.7,146.2,111.4,58.0,33.7,1.9,53.6,135.2,188.6,166.2,156.8,198.2,229.3,266.8,275.1,284.9,277.9,347.0,360.2,351.7,344.9,341.6,350.7,197.6
DT32,WEEKDAY,14.2,124.2,964.2,2382.3,2804.6,1376.4,729.1,602.4,670.8,776.4,754.8,685.6,739.0,1051.1,1509.6,1192.8,901.1,822.4,530.6,180.1,77.9,49.2,562.5,1109.3,1044.2,706.0,517.1,533.2,767.0,748.3,755.5,922.6,1058.0,1802.8,3827.8,2609.2,1333.6,804.8,662.2,349.6
DT32,WEEKENDS/HOLIDAY,18.1,55.7,292.8,501.2,582.4,602.3,651.0,710.4,794.3,882.0,858.3,866.4,857.1,976.2,961.1,836.2,735.7,764.0,559.1,190.3,68.2,19.1,201.1,361.7,473.6,547.7,647.4,720.8,841.0,958.1,928.1,934.4,939.2,1025.4,1117.8,958.0,764.8,591.4,545.6,324.6
DT33,WEEKDAY,0.5,244.0,1405.9,3128.2,3524.0,1572.2,849.5,597.9,591.8,539.6,500.6,442.3,448.8,694.6,934.8,558.7,304.8,219.8,174.8,72.0,132.6,3.6,342.8,951.7,489.8,226.7,178.2,199.3,307.7,372.4,463.2,571.0,754.7,1245.0,2899.3,2373.5,1507.3,1183.5,1037.2,536.8
DT33,WEEKENDS/HOLIDAY,1.0,101.4,359.1,621.7,774.3,774.3,754.2,722.9,714.7,678.3,600.7,562.7,577.0,694.9,664.7,497.2,334.7,229.4,176.4,80.6,117.1,1.7,98.9,293.1,248.8,224.7,227.4,293.0,405.4,529.6,558.3,590.9,620.7,645.1,717.8,735.6,770.1,844.4,810.2,504.2
DT34,WEEKDAY,0.0,55.0,159.4,376.0,513.9,298.8,174.8,186.0,202.8,149.6,126.4,138.7,236.2,498.2,655.6,299.6,186.5,111.2,82.6,39.9,23.8,0.4,115.2,355.7,536.1,267.8,143.8,103.2,134.6,192.0,167.6,131.9,150.0,207.7,433.5,439.0,283.3,203.0,142.0,85.4
DT34,WEEKENDS/HOLIDAY,0.7,26.2,40.9,80.3,114.6,111.6,129.7,160.2,204.2,168.8,130.1,141.6,159.8,195.6,193.9,166.4,100.8,63.2,54.4,32.0,27.7,1.0,42.7,115.1,103.9,80.9,83.8,82.8,114.1,146.9,137.7,138.4,140.7,138.6,148.1,160.3,158.3,153.4,126.7,75.4
DT5,WEEKDAY,5.3,57.6,684.6,1443.2,1487.4,706.2,418.3,431.0,516.6,562.0,431.6,449.6,519.6,811.2,1071.8,700.6,482.9,392.0,281.4,95.6,53.4,12.0,239.8,620.4,733.1,524.6,366.0,368.4,415.4,441.4,533.2,544.2,650.2,892.0,1620.4,1413.2,763.0,566.0,490.0,250.6
DT5,WEEKENDS/HOLIDAY,5.4,32.7,235.1,359.6,478.1,534.9,601.1,739.8,803.3,773.0,669.8,604.8,620.9,665.6,678.0,518.2,375.9,291.2,212.9,77.2,52.7,9.1,134.2,317.7,491.2,566.2,493.2,506.6,536.2,592.8,544.1,521.3,589.4,654.4,737.7,659.4,561.4,505.1,466.0,267.3
DT6,WEEKDAY,1.6,8.9,201.4,498.2,531.0,287.9,201.2,299.5,341.4,344.4,495.6,535.0,492.4,844.6,939.2,420.6,215.0,233.4,328.8,38.2,14.3,10.6,269.2,633.6,583.2,320.7,219.1,325.0,292.0,299.8,306.8,336.6,275.8,430.4,835.2,443.7,247.4,206.2,151.4,79.4
DT6,WEEKENDS/HOLIDAY,1.0,2.7,32.6,79.2,178.4,209.3,238.3,284.8,254.3,244.2,210.8,246.4,215.3,256.2,279.2,162.0,96.8,75.4,74.9,31.8,15.8,2.2,31.4,115.9,218.2,135.7,137.2,201.3,190.0,221.3,200.8,202.8,211.6,215.8,237.8,208.4,166.7,155.7,148.8,80.0
DT7,WEEKDAY,0.6,8.7,89.2,257.0,258.9,155.1,91.0,97.6,135.9,185.1,176.7,278.2,310.6,410.9,511.9,343.2,192.0,173.4,136.4,45.0,5.0,5.6,123.6,705.0,706.3,241.0,145.3,251.8,155.2,167.9,193.6,237.6,257.3,332.0,585.6,397.2,191.8,122.3,87.4,37.8
DT7,WEEKENDS/HOLIDAY,1.9,3.8,16.1,51.9,91.8,140.7,152.1,177.7,168.4,176.6,134.3,141.8,147.8,198.0,228.3,218.2,179.9,159.7,150.2,60.0,3.7,0.7,52.0,191.7,173.8,143.1,145.6,140.0,148.1,150.6,160.8,175.4,247.0,316.4,330.1,244.7,158.1,102.9,74.1,37.8
DT8,WEEKDAY,1.1,4.8,96.0,371.2,354.7,165.6,105.1,141.0,140.6,317.4,431.7,478.4,562.4,500.0,621.3,360.3,134.4,103.1,50.6,16.9,5.6,9.7,303.8,1288.7,446.8,165.5,118.6,195.3,274.8,173.4,164.4,192.0,190.5,208.8,352.2,257.4,124.7,91.3,59.4,26.4
DT8,WEEKENDS/HOLIDAY,1.4,2.2,16.2,45.0,119.2,145.4,149.0,166.6,175.0,157.6,128.7,126.8,129.6,136.8,130.8,91.1,62.2,53.7,57.0,21.0,5.4,2.2,33.2,111.0,145.0,114.3,126.0,100.4,108.3,125.8,119.9,121.4,138.2,137.7,160.4,113.1,92.8,73.1,52.1,27.8
EW1,WEEKDAY,0.2,528.4,2441.6,4702.5,4780.4,2036.4,1345.7,1212.8,1202.7,1064.5,1034.2,1096.6,1154.5,1577.6,1828.2,1055.2,597.4,513.8,428.8,75.0,192.5,30.5,595.1,1501.9,1144.8,530.6,466.3,539.2,688.4,838.4,1081.2,1323.2,1505.5,2183.8,4311.6,3842.2,2281.0,1887.0,1556.2,813.1
EW1,WEEKENDS/HOLIDAY,0.0,202.8,555.3,920.1,1325.1,1486.8,1526.3,1506.8,1515.1,1479.3,1280.4,1167.4,1210.3,1359.1,1204.1,920.9,653.0,562.0,503.3,96.2,192.3,15.1,166.0,552.7,548.7,571.1,626.2,756.3,997.1,1188.1,1255.2,1323.6,1423.0,1598.2,1629.9,1509.4,1343.0,1299.3,1196.1,713.9
EW10,WEEKDAY,2.4,149.2,944.8,1466.9,1348.8,751.4,481.2,392.5,365.8,349.4,300.8,297.8,328.2,604.0,797.4,460.8,301.2,242.8,172.4,79.8,19.1,13.2,168.5,468.1,631.2,366.0,213.4,212.2,277.0,399.2,372.0,408.0,500.1,761.6,1371.3,1194.9,814.2,745.4,673.2,324.0
EW10,WEEKENDS/HOLIDAY,4.0,52.0,425.1,583.2,526.1,614.9,609.8,570.2,568.9,568.7,547.9,538.6,600.8,743.7,770.7,625.6,450.0,321.3,225.1,103.9,28.3,6.3,106.9,236.7,313.4,402.2,473.6,553.6,594.2,655.9,653.0,627.2,663.7,752.7,769.0,735.9,623.4,599.9,623.4,328.4
EW11,WEEKDAY,3.6,121.6,725.6,984.6,1204.6,975.6,841.9,865.6,868.9,828.4,755.4,862.7,881.5,1685.7,2132.2,1136.6,666.4,560.4,466.6,157.1,19.6,19.4,347.2,1163.3,2300.4,1439.0,908.4,740.3,825.2,901.0,870.2,820.0,727.2,940.4,1489.2,1146.9,734.4,677.0,560.5,287.0
EW11,WEEKENDS/HOLIDAY,4.8,55.6,320.3,471.0,554.4,732.3,867.8,876.4,893.7,862.1,677.2,693.2,707.1,839.2,843.2,809.1,665.4,546.3,406.2,175.7,20.1,5.7,191.2,450.6,707.3,770.7,753.7,782.6,766.8,842.7,808.1,783.3,847.4,890.6,844.8,715.9,602.4,582.9,574.3,301.1
EW12,WEEKDAY,23.5,215.39999999999998,513.4,837.9,1275.2,1057.0,1075.9,1369.8,1879.5,2620.6000000000004,2230.1,2285.4,2589.5,4037.2000000000003,5854.1,3945.1000000000004,3271.2,3499.1,2381.7,807.5999999999999,32.8,49.8,805.0,2171.8,4868.2,3491.1,2614.1,2572.9,3293.8999999999996,2601.0,2314.8,2311.6,2366.8,2739.0,4436.1,2966.0,1517.8,928.9,714.7,350.9
EW12,WEEKENDS/HOLIDAY,30.2,92.69999999999999,352.0,448.70000000000005,529.0,778.5999999999999,1102.5,1523.3,2157.7,2606.3999999999996,2964.0,3178.1,3363.8,3515.1000000000004,3322.3,2962.3,2828.5,2951.3,2235.1,936.6,33.8,29.8,475.20000000000005,794.2,1387.8000000000002,2216.0,3032.1,3278.3,3556.7,3720.6,3506.8,3293.5,3119.6,2887.5,2685.1,2079.3,1512.1,954.3000000000001,751.0999999999999,381.6
EW13-NS25,WEEKDAY,24.0,25.5,109.0,297.8,463.4,407.0,493.3,812.4,1269.4,2024.8,1669.8,1588.0,1847.6,3054.8,4872.7,3493.4,2806.0,3252.6,2554.4,905.8,5.4,39.4,799.3,1952.5,4600.8,3556.8,2272.2,2276.3,2585.1,1818.0,1574.8,1427.8,1395.6,1799.0,3387.4,2053.2,778.0,397.8,259.2,103.6
EW13-NS25,WEEKENDS/HOLIDAY,23.2,18.9,101.4,141.7,196.9,318.2,588.2,977.4,1357.9,1711.3,1974.4,2317.8,2678.0,3070.0,3048.1,2647.3,2349.2,2793.3,2744.9,981.7,6.9,17.6,471.3,793.4,1336.8,2746.7,2819.7,2605.4,2502.6,2631.3,2442.1,2250.2,2192.3,2241.6,2114.6,1389.4,736.2,401.4,286.6,114.9
EW14-NS26,WEEKDAY,19.7,21.2,95.4,279.2,443.7,474.6,729.8,1780.8,2706.3,1678.8,1580.5,1787.4,2307.7,6200.6,12615.0,7024.8,3730.8,2179.4,1396.8,676.0,5.0,119.3,1707.0,4321.6,13937.4,9605.8,2697.0,1675.8,1730.6,2873.5,1821.9,1090.4,1012.2,1102.1,1490.0,948.4,401.0,247.8,168.1,61.8
