,,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME
EW14-NS26,WEEKENDS/HOLIDAY,16.3,24.4,104.7,168.2,185.2,225.1,426.3,717.3,914.9,966.7,1016.1,1162.2,1226.7,1256.8,1075.0,941.6,944.7,887.1,962.5,612.5,10.4,9.3,325.9,734.9,923.3,1084.8,1129.1,1135.6,1076.3,1025.3,985.3,929.5,892.7,953.0,983.5,800.5,512.2,354.2,260.3,113.2
EW15,WEEKDAY,34.4,37.2,163.9,505.6,810.4,722.5,852.6,1441.4,2255.0,2209.1,1884.2,1978.1,2319.3,5363.4,9914.6,5008.4,2942.2,2317.2,1729.8,703.9,40.5,47.6,1551.8,3852.4,11766.7,8446.8,3007.8,2030.7,1963.0,2149.1,1702.7,1238.2,1073.4,1433.0,2343.8,1430.5,614.0,498.5,429.0,184.2
EW15,WEEKENDS/HOLIDAY,5.2,20.2,117.9,213.2,272.5,385.0,535.3,711.2,885.5,1030.2,1065.9,1090.1,1146.4,1177.3,1098.4,962.8,798.8,833.7,905.9,408.8,8.9,4.9,404.4,783.3,944.4,1148.5,1069.2,1083.8,1116.0,1102.4,923.2,821.1,813.7,906.3,940.9,756.1,505.8,476.8,437.0,216.4
EW16,WEEKDAY,13.2,96.89999999999999,406.8,858.0,1292.8,1083.3,1066.0,1418.7,2110.4,1421.9,1244.0,1471.5,1979.9,3954.5,4728.5,2210.0,1401.8999999999999,1360.8,857.8,309.8,57.8,10.600000000000001,1357.0,4202.2,5040.5,2920.2000000000003,1504.4,1264.5,1401.0,1865.6000000000001,1497.1,970.8,824.5,977.5,1562.0,1155.1,758.6,579.9,526.1,294.8
EW16,WEEKENDS/HOLIDAY,0.6,40.5,244.4,459.5,563.1,674.9,831.2,1002.4000000000001,1170.8,1123.3000000000002,1030.7,1037.5,1125.3,1191.9,1012.6,1031.1,856.6,860.4,552.0,223.2,33.9,4.4,643.2,1101.1,997.0,1010.9,967.5,1041.1,1026.9,911.3,762.6999999999999,741.0999999999999,782.4000000000001,928.0999999999999,1014.4,896.3,699.0,576.6,549.3,320.4
EW17,WEEKDAY,11.0,239.7,1246.4,2330.6,3255.0,1823.3,1120.8,1114.2,1253.6,1431.8,1201.5,1138.8,1278.2,1892.5,2582.7,1588.5,1094.3,1074.0,766.7,264.9,102.9,15.4,438.9,1239.9,2281.8,1514.1,1083.2,1054.8,1305.2,1277.9,1186.2,1296.4,1410.7,2126.3,3609.5,2587.5,1674.6,1525.4,1395.0,703.0
EW17,WEEKENDS/HOLIDAY,2.8,55.9,515.1,683.6,878.9,1165.1,1214.2,1316.7,1384.7,1414.3,1417.8,1355.7,1384.4,1468.1,1328.3,1165.9,932.4,884.1,734.8,245.0,44.5,3.3,234.7,514.3,763.9,1006.3,1093.9,1190.3,1283.4,1372.6,1275.2,1346.0,1381.7,1605.2,1591.5,1409.5,1262.3,1289.6,1273.3,710.7
EW18,WEEKDAY,9.9,134.0,636.2,1328.3,1867.7,1061.0,669.3,712.9,791.0,777.4,620.2,652.6,732.1,1384.5,2230.0,1116.0,614.3,493.1,345.3,119.8,54.8,20.9,455.1,1532.3,2652.7,1298.7,616.4,512.6,640.3,694.2,635.6,657.8,708.4,1017.5,1613.3,1250.9,843.7,754.6,686.9,353.6
EW18,WEEKENDS/HOLIDAY,1.5,31.1,269.0,393.1,544.3,658.7,744.5,782.6,857.1,818.8,715.3,717.2,752.5,859.9,804.8,628.5,453.6,395.5,291.6,119.3,24.5,3.8,228.0,513.4,644.2,684.6,596.9,578.8,623.0,689.5,682.2,677.3,728.6,759.3,774.1,709.1,642.7,665.7,657.4,376.0
EW19,WEEKDAY,12.1,96.3,528.1,1242.2,1700.6,955.4,581.8,567.0,567.2,537.2,467.2,530.1,610.6,1217.8,1730.0,1039.6,608.7,453.0,266.0,93.0,47.8,13.3,399.7,1241.9,1213.0,452.2,330.3,373.9,468.1,515.6,497.0,550.7,589.9,856.8,1503.3,1123.9,752.0,690.3,600.2,310.1
EW19,WEEKENDS/HOLIDAY,2.2,23.5,200.6,328.7,451.9,554.8,646.5,661.7,787.5,713.0,597.0,582.8,692.4,789.4,786.1,620.5,393.0,359.5,241.4,87.7,22.2,4.1,156.6,458.2,489.2,434.3,462.6,437.7,476.9,551.8,578.9,585.8,646.2,687.5,695.7,642.8,636.9,625.7,555.1,298.6
EW2,WEEKDAY,65.5,485.2,1302.9,2643.0,2932.7,1613.5,1365.5,1434.6,1592.8,1688.4,1662.2,1624.4,1693.2,2250.8,2821.0,2106.1,1631.7,1580.8,1041.9,229.9,189.3,53.2,432.0,1247.7,1602.5,1152.5,1159.2,1293.2,1519.4,1721.0,1710.0,1784.1,2027.1,2591.7,4289.2,3461.0,2034.1,1647.8,1620.8,757.5
EW2,WEEKENDS/HOLIDAY,14.9,186.3,537.0,775.7,1124.6,1484.8,1543.8,1707.3,1876.5,2028.4,2048.4,2049.3,2088.9,2269.5,2178.9,1817.1,1540.7,1465.9,1015.0,182.1,140.7,22.5,193.9,547.0,765.9,974.8,1281.1,1491.0,1714.3,1954.2,1952.2,2049.8,2139.1,2382.5,2539.6,2247.2,1786.5,1459.0,1505.7,691.6
EW20,WEEKDAY,12.9,120.8,731.7,1328.9,1653.6,983.0,666.1,656.2,705.7,670.0,543.1,559.9,678.5,1284.0,1849.8,954.6,540.8,525.4,289.3,115.3,52.0,27.1,416.9,1096.9,1742.6,1051.5,547.7,447.3,493.5,549.9,510.9,519.7,588.0,908.8,1462.4,1198.8,814.8,761.2,700.3,342.9
EW20,WEEKENDS/HOLIDAY,3.1,27.4,315.4,442.0,601.2,766.6,780.7,821.7,877.8,807.3,654.0,610.6,644.5,758.6,656.4,545.7,388.5,418.1,247.5,108.8,26.6,5.4,187.7,408.6,553.5,551.5,607.3,538.7,491.3,582.8,581.8,570.5,610.6,695.1,736.0,754.3,666.4,673.6,648.0,347.5
EW21,WEEKDAY,20.5,95.0,421.8,971.6,1228.4,727.7,590.3,949.9,1381.6,1170.9,979.0,1010.7,1357.4,2960.9,3962.3,1912.2,1133.1,960.5,792.2,375.2,65.3,61.4,674.5,1943.8,4072.7000000000003,2769.0,937.0,831.3,1099.6,1217.3,869.5999999999999,709.6,795.5,1096.7,1826.0,1248.3,677.2,568.9000000000001,490.8,253.6
EW21,WEEKENDS/HOLIDAY,8.8,39.400000000000006,195.8,290.70000000000005,417.9,541.2,861.4,820.1,835.7,1097.9,1074.5,893.5,1101.6,1110.8000000000002,876.4,1007.8,813.9,702.9000000000001,582.5,194.39999999999998,49.400000000000006,11.3,244.0,620.2,805.3,661.2,862.5,1019.7,770.8,974.0,1064.6,766.7,724.5,971.6,862.2,720.7,540.7,477.20000000000005,431.3,248.3
EW22,WEEKDAY,2.4,25.1,231.2,542.9,677.9,372.5,464.4,420.8,575.3,481.2,445.7,574.5,681.3,1205.2,915.9,461.3,395.1,420.3,327.3,71.0,22.3,25.3,217.8,782.7,1354.1,697.2,667.8,435.7,499.5,583.3,472.0,481.0,367.8,530.4,804.8,537.7,322.8,296.7,277.7,115.9
EW22,WEEKENDS/HOLIDAY,1.5,7.3,82.0,137.0,209.2,249.8,261.3,275.6,282.1,280.0,230.7,210.3,228.9,302.6,302.7,212.0,169.6,189.6,115.2,43.6,12.8,5.1,59.5,145.4,212.8,225.2,216.7,187.3,224.4,270.3,285.2,308.3,330.6,290.9,298.9,266.9,262.8,264.2,248.1,122.8
EW23,WEEKDAY,39.7,243.2,1995.4,3967.2,3829.2,2174.8,1643.0,1725.1,1965.8,2077.1,1794.1,1883.9,2145.7,3634.2,4410.9,2847.7,2005.2,1725.8,1211.0,418.0,153.1,155.1,1499.3,3854.6,3835.5,2063.6,1657.5,1573.3,1815.7,1834.7,1745.4,1792.6,1990.7,3052.0,4884.0,3624.7,2220.8,1934.1,1742.0,795.3
EW23,WEEKENDS/HOLIDAY,21.5,89.2,835.1,1400.0,1676.0,1867.1,2010.0,2210.9,2327.6,2348.3,2122.5,2050.4,2140.6,2389.5,2383.6,1898.7,1542.5,1344.3,1024.1,340.1,105.2,34.3,669.6,1276.4,1375.2,1452.5,1533.4,1571.7,1693.3,1951.5,1938.3,1932.5,2175.0,2585.1,2566.2,2342.6,2012.7,1907.3,1684.4,872.0
EW24-NS1,WEEKDAY,122.2,628.0,1765.1,3625.0,3347.5,2032.6,1678.2,2022.8,2868.6,3477.1,3610.0,4130.1,5002.1,8895.3,11406.0,7439.1,6693.8,6547.0,4186.8,1155.3,270.4,262.2,4170.6,8957.5,7933.1,4537.8,3668.6,4058.7,4737.9,4703.0,4059.6,3776.0,4056.8,5995.2,9629.6,6495.2,3457.3,2171.7,1792.7,961.7
EW24-NS1,WEEKENDS/HOLIDAY,116.2,258.8,969.0,1744.4,1921.6,1835.2,1943.3,2484.5,3263.8,4033.4,4432.9,5026.4,5445.8,6105.7,6178.8,5959.2,6143.9,6217.8,4408.7,1249.5,291.3,47.1,1692.0,2216.2,2314.5,2975.3,3842.7,4920.0,5547.6,5741.3,5416.7,5093.3,5190.5,6083.1,6286.3,5006.3,3359.7,2254.5,1946.6,1139.7
EW25,WEEKDAY,7.6,266.0,787.1,1979.4,1500.0,575.5,342.6,290.0,280.2,269.5,230.0,298.9,273.8,411.1,417.2,292.7,225.0,186.4,141.2,50.0,61.2,15.4,148.9,466.0,340.0,180.4,161.4,174.0,211.0,234.7,252.0,270.4,353.0,646.9,1190.2,927.2,617.6,493.6,415.0,264.5
EW25,WEEKENDS/HOLIDAY,3.1,80.8,291.4,420.4,431.2,425.5,434.4,436.3,415.1,395.3,424.2,403.4,445.9,533.6,533.6,505.9,356.9,272.1,190.2,71.6,53.9,4.1,63.8,155.4,214.8,238.2,280.4,334.9,398.1,420.4,440.6,447.8,492.5,642.2,681.5,517.3,436.5,408.1,388.6,264.0
EW26,WEEKDAY,13.4,741.4,2715.7,5755.9,4632.0,2150.8,1509.9,1340.3,1346.3,1195.3,1008.1,901.3,1104.9,2212.1,2323.0,1344.9,999.7,582.1,391.1,133.1,268.7,63.2,961.4,2309.0,1406.9,609.2,455.9,479.2,637.9,790.5,792.6,942.4,1206.9,2188.5,3782.5,3151.0,2279.8,2027.8,1836.0,1048.7
EW26,WEEKENDS/HOLIDAY,2.1,287.3,1182.2,1697.5,1696.1,1792.8,1871.1,1828.9,1858.5,1622.8,1415.5,1324.7,1356.3,1716.1,1503.6,1194.3,794.1,575.8,383.2,138.2,241.7,15.3,426.4,839.9,682.8,562.0,567.7,633.7,835.5,1006.8,1059.0,1130.4,1273.7,1653.7,1778.6,1691.0,1714.8,1798.1,1793.2,1138.7
EW27,WEEKDAY,21.8,874.6,3088.1,5985.2,4499.1,2242.9,1817.4,1852.8,2122.7,2216.3,1873.9,1951.2,2257.6,3990.2,4564.6,2931.9,2078.1,1790.9,1096.4,240.4,390.7,223.8,1911.1,4163.6,3182.0,1621.3,1458.7,1514.7,1907.8,2048.5,1997.0,2233.8,2642.1,4528.6,6873.8,5639.6,3859.9,3086.0,2698.6,1462.0
EW27,WEEKENDS/HOLIDAY,6.2,345.2,1456.6,2044.8,2054.5,2269.3,2432.8,2683.0,2945.2,2930.2,2734.5,2636.8,2792.8,3353.1,3105.8,2458.6,1999.8,1737.1,1193.8,275.1,389.6,66.4,673.1,1430.1,1301.9,1289.1,1646.8,1828.7,2130.1,2424.7,2509.7,2719.9,3141.7,3908.2,4022.7,3826.6,3523.9,3115.5,2833.1,1660.6
EW28,WEEKDAY,3.4,669.3,2566.5,5368.0,3510.2,1420.7,1079.0,1098.0,1106.9,961.3,811.3,810.3,1075.6,2359.3,2439.4,1291.9,842.0,565.9,390.2,105.7,242.0,37.8,488.7,1575.1,1671.7,761.8,463.2,443.0,559.1,622.0,604.2,677.7,819.4,1583.1,2538.1,2316.6,1819.3,1615.0,1356.7,793.1
EW28,WEEKENDS/HOLIDAY,0.8,298.6,1186.6,1761.7,1459.8,1429.0,1499.3,1587.0,1473.5,1384.6,1173.4,1139.8,1278.3,1579.9,1527.9,1047.6,653.4,493.1,355.9,88.7,276.5,10.9,183.0,669.7,677.4,452.3,414.8,489.4,643.0,743.8,825.7,883.6,977.3,1327.5,1410.3,1451.8,1627.7,1599.1,1525.7,978.4
EW29,WEEKDAY,1.3,105.6,666.6,866.7,511.4,226.7,205.8,356.0,740.5,520.2,483.6,715.4,1115.6,4016.3,3406.7,1751.0,1200.5,635.9,238.9,72.7,21.0,274.2,2086.8,5717.1,3302.0,747.8,313.0,316.0,399.7,460.2,356.3,290.9,303.7,545.0,751.8,768.4,496.0,342.6,314.3,111.4
EW29,WEEKENDS/HOLIDAY,0.7,34.5,354.8,582.4,471.2,268.7,324.0,444.1,760.2,628.1,611.0,743.8,980.7,1627.1,1029.1,839.1,674.2,371.9,201.1,44.8,39.8,71.1,765.9,1836.3,886.5,360.6,295.8,343.5,423.1,438.9,464.9,451.0,539.6,755.3,847.8,908.5,840.4,684.7,513.3,206.1
EW3,WEEKDAY,7.8,230.2,721.4,1700.5,2197.5,1145.1,867.2,889.7,920.7,901.8,817.1,777.7,847.0,1195.8,1387.7,854.7,591.3,524.2,324.0,70.2,118.7,11.2,282.9,753.0,853.4,531.6,495.0,546.6,670.5,780.7,780.4,831.0,965.9,1235.9,2144.0,1872.2,1199.8,1111.7,1011.7,476.7
EW3,WEEKENDS/HOLIDAY,4.2,109.5,302.7,438.1,696.2,916.5,925.7,977.2,957.4,982.9,905.9,870.7,890.4,978.2,904.1,694.6,521.4,465.4,312.8,65.7,78.5,4.5,132.5,278.2,354.4,436.6,483.7,559.5,690.4,750.0,836.3,840.6,919.4,1046.7,1150.5,1058.7,1023.9,1012.5,953.5,433.3
EW30,WEEKDAY,0.4,41.7,112.5,195.4,105.7,40.5,40.2,49.1,98.0,64.0,62.0,131.5,208.4,938.2,632.5,483.1,250.1,125.2,54.3,12.1,5.9,30.9,304.8,1158.6,798.7,119.8,48.9,37.9,42.0,36.9,37.5,23.2,26.1,73.8,118.9,99.1,80.2,51.4,41.8,23.7
EW30,WEEKENDS/HOLIDAY,0.2,19.5,78.5,174.7,112.1,81.1,81.6,102.8,151.7,121.7,101.9,159.3,231.0,402.8,236.2,193.0,105.9,37.9,32.5,13.3,18.8,6.9,134.6,357.0,240.4,68.5,30.5,41.5,46.5,31.6,51.2,44.9,58.6,98.1,148.0,138.9,166.3,153.6,130.0,63.4
EW31,WEEKDAY,0.3,32.1,135.9,111.1,126.0,59.0,50.5,70.4,147.0,91.6,100.3,161.5,279.8,1079.2,800.4,467.0,322.7,166.9,71.4,16.7,6.7,30.9,286.4,1297.4,855.9,172.2,58.0,43.1,39.9,53.2,40.6,24.1,33.4,47.0,86.9,133.4,73.5,58.0,56.1,23.5
EW31,WEEKENDS/HOLIDAY,0.0,21.0,100.9,122.1,142.7,79.3,91.9,110.6,207.6,145.3,136.5,176.5,261.1,501.2,251.0,180.9,157.9,66.7,29.2,7.3,14.4,6.9,127.4,535.0,243.6,81.4,36.7,38.0,34.6,41.7,40.9,34.1,53.3,82.2,114.8,162.3,135.2,136.6,125.0,53.0
EW32,WEEKDAY,0.2,23.0,76.2,186.2,161.9,75.4,72.9,87.4,134.5,96.8,117.2,135.6,240.1,968.0,805.3,388.6,310.9,147.0,90.0,17.0,12.4,32.6,329.2,1210.7,800.4,139.8,66.2,57.3,55.2,84.7,67.0,55.4,71.0,100.4,166.3,228.1,162.2,122.8,103.8,43.2
EW32,WEEKENDS/HOLIDAY,0.0,9.9,53.7,160.1,159.3,101.9,112.3,123.6,180.0,150.2,129.5,156.1,192.9,364.5,247.0,198.1,136.6,59.6,42.4,10.3,24.7,7.1,146.0,484.4,256.8,67.4,51.3,58.7,53.0,78.3,94.8,87.8,129.6,182.4,244.7,303.1,301.0,318.9,232.1,121.7
EW33,WEEKDAY,0.3,49.8,269.8,419.0,192.1,125.8,79.0,89.0,137.0,102.1,99.9,158.6,224.7,507.6,428.0,311.9,154.9,106.5,75.7,8.4,13.3,14.2,192.6,596.4,515.0,174.2,90.0,73.8,71.7,102.4,86.2,94.4,114.0,246.3,333.4,319.1,251.9,194.5,137.4,72.8
EW33,WEEKENDS/HOLIDAY,0.0,19.7,181.9,272.5,187.5,149.3,163.4,149.5,179.5,151.5,166.8,194.7,246.8,289.9,228.6,176.2,131.1,101.6,117.5,27.4,27.2,2.9,78.9,270.6,246.2,95.1,91.1,90.6,90.6,146.9,117.9,151.0,193.4,224.3,326.9,329.2,348.3,292.9,260.2,159.7
EW4,WEEKDAY,8.6,206.2,652.3,1423.7,1920.6,984.0,711.1,686.1,700.9,622.6,568.1,551.7,674.3,1368.1,1863.4,961.8,558.5,365.0,249.9,75.7,216.8,24.2,467.6,1561.1,1131.8,461.7,310.6,281.0,356.0,421.8,447.6,509.7,609.0,789.5,1333.0,1301.2,904.9,885.0,899.8,705.3
EW4,WEEKENDS/HOLIDAY,3.1,106.3,302.4,447.9,724.5,884.8,873.3,840.1,868.7,789.3,733.3,704.5,860.6,950.8,885.7,629.4,458.5,304.5,253.9,80.3,225.3,9.0,216.6,645.1,466.6,384.3,358.8,343.0,410.6,481.2,504.3,590.6,632.3,747.1,828.3,838.6,785.8,859.6,897.8,849.5
EW5,WEEKDAY,22.2,429.5,1607.0,3163.0,3963.1,2313.0,1714.6,1617.5,1654.4,1738.1,1547.3,1481.9,1527.5,2441.8,2871.1,1860.6,1364.1,1188.6,807.8,250.2,220.6,39.9,634.3,1537.2,1677.9,1154.3,1061.4,1078.2,1317.3,1466.8,1442.9,1603.4,1863.2,2621.9,4537.8,3473.8,2237.6,2033.0,2055.0,1070.7
EW5,WEEKENDS/HOLIDAY,9.3,156.5,736.1,1095.1,1485.4,1886.0,1875.9,1961.5,2038.4,2124.1,2057.6,1894.8,1852.7,2077.5,1995.7,1611.0,1291.7,1113.9,800.5,217.6,167.6,12.5,305.9,658.8,799.0,1043.9,1250.3,1297.4,1471.6,1649.0,1658.9,1781.5,1999.8,2352.6,2394.3,2133.7,1932.3,1806.9,2054.4,1135.3
EW6,WEEKDAY,8.8,62.0,409.6,1124.6,1709.6,939.0,558.3,563.2,538.3,493.4,407.8,359.9,415.1,656.4,840.8,459.4,272.3,271.6,185.6,70.4,79.5,7.0,172.9,555.9,926.7,512.2,312.3,307.8,405.6,507.7,496.6,516.8,572.3,802.6,1493.3,1358.0,874.0,827.6,763.4,389.0
EW6,WEEKENDS/HOLIDAY,3.3,20.0,182.4,359.7,519.6,709.8,702.5,713.5,690.5,605.0,527.2,467.9,515.0,601.0,596.5,406.8,297.2,229.6,162.0,69.3,45.0,2.0,68.9,220.5,328.3,340.8,348.2,366.0,407.8,479.9,502.5,542.0,614.6,754.6,791.2,713.0,666.3,663.7,684.5,385.0
EW7,WEEKDAY,9.2,166.9,785.5,1515.6,1732.8,1022.5,723.1,697.3,730.5,699.9,568.0,535.1,607.0,954.8,1194.0,773.5,472.5,328.0,237.0,87.9,104.2,22.0,364.7,1086.0,1132.7,605.1,418.4,439.5,549.2,600.7,603.0,647.4,784.3,1117.8,1931.2,1620.8,1109.6,1098.5,1056.7,521.3
EW7,WEEKENDS/HOLIDAY,4.0,65.7,392.4,592.4,695.0,860.3,837.6,872.7,876.8,871.3,750.6,694.6,750.0,825.5,790.4,579.2,412.7,284.0,224.6,90.6,73.3,7.5,174.6,446.4,548.1,500.6,505.6,518.6,588.8,695.7,677.9,708.9,771.2,931.0,974.4,947.6,917.8,986.0,1019.4,557.4
EW8,WEEKDAY,69.1,107.4,927.8,1844.9,2417.9,1510.3,1215.1,1419.4,1874.3999999999999,2435.2,2155.0,2170.1000000000004,2459.8,3912.2,5324.5,3466.8,2791.2,2926.5,2079.6,728.1,164.4,58.6,762.5999999999999,2134.1,4323.4,3114.3,2179.0,2048.4,2597.6,2482.7,2170.0,2037.3,2112.0,2855.5,5056.9,3671.7999999999997,1951.7,1436.5,1306.1,667.8
EW8,WEEKENDS/HOLIDAY,37.400000000000006,37.4,539.1,803.3000000000001,944.9,1219.8,1677.1999999999998,2213.8,2704.8,3006.3,2942.6,3009.4,3533.2000000000003,4017.7999999999997,4009.1,3125.8,2527.4,2436.4,1880.1999999999998,687.1,97.30000000000001,17.0,442.5,904.3,1587.3,2884.2,3772.4,3455.4,3378.9,3155.5,2926.6,2983.2,3065.8,3123.3,3046.7,2454.4,1696.1999999999998,1346.6999999999998,1313.1,723.8
EW9,WEEKDAY,32.1,217.5,1560.6,2251.6,2315.0,1462.7,1037.6,907.6,953.4,901.0,800.8,811.6,853.1,1338.3,1975.1,1223.4,875.1,841.4,604.9,254.8,153.0,36.3,279.0,813.1,1721.6,1016.1,604.7,585.0,685.4,769.9,769.8,805.8,921.0,1432.5,2544.6,2525.1,1581.0,1434.3,1455.6,747.1
EW9,WEEKENDS/HOLIDAY,13.3,81.5,954.3,1171.1,955.3,1174.8,1226.5,1238.9,1393.7,1434.2,1311.4,1291.1,1345.6,1519.9,1442.2,1287.2,1049.7,908.2,654.1,297.6,61.9,9.0,190.1,489.6,850.4,1080.4,1071.6,974.4,1058.0,1184.0,1147.4,1165.1,1300.2,1699.1,1792.3,1713.0,1395.1,1339.6,1468.8,775.1
NE1,WEEKDAY,221.2,49.2,249.4,685.8,1430.9,1030.5,871.0,1175.3000000000002,1668.1999999999998,2570.8,2440.7,2792.2,3441.7,4940.8,6638.3,4968.5,4384.1,4635.9,4160.2,1279.1,52.4,7.3,1298.8,2999.6,5041.7,4619.299999999999,3843.0,3875.7,4123.6,3345.9,2942.0,2557.7,2539.0,2893.5,4107.4,2813.4,1486.6,1012.9,815.0,319.1
NE1,WEEKENDS/HOLIDAY,9.7,60.0,267.6,387.4,846.8,891.0,974.7,1263.1,1656.3000000000002,2105.3,2759.3,3524.5,4215.0,4733.7,4961.6,4872.9,5005.7,5144.2,4729.200000000001,1518.3,19.6,2.9,939.4000000000001,1747.0,1987.8,3379.7,4284.9,4644.4,4420.3,4277.5,4165.0,3849.7,3464.1,3448.8999999999996,3181.9,2406.6,1511.1999999999998,950.8000000000001,775.6,329.1
NE10,WEEKDAY,9.9,60.9,433.8,1040.9,1495.3,942.4,654.0,657.2,684.0,625.4,520.2,517.3,555.8,1054.0,1456.3,834.0,497.9,381.6,271.9,97.9,44.5,20.3,288.2,935.2,1449.7,797.5,453.0,446.5,487.8,584.6,562.1,592.0,655.3,803.7,1310.9,1145.6,819.9,773.9,701.9,310.0
NE10,WEEKENDS/HOLIDAY,5.7,20.1,240.0,383.3,490.1,641.4,699.0,766.6,829.3,745.5,623.1,616.2,717.0,823.1,738.8,630.7,405.0,343.8,249.7,92.3,24.9,6.8,131.4,298.0,428.4,441.1,451.5,461.4,501.7,612.7,612.9,598.4,643.9,749.1,760.1,737.1,716.5,725.5,673.1,312.6
NE11,WEEKDAY,1.5,10.6,118.1,294.7,484.6,327.2,217.7,228.2,231.6,201.7,189.0,343.1,568.0,562.3,690.9,399.3,234.9,153.1,99.2,27.6,12.2,7.7,169.4,735.7,981.9,242.0,131.7,137.6,150.4,158.4,187.8,174.4,182.0,230.2,328.0,325.2,245.0,247.2,240.1,101.9
NE11,WEEKENDS/HOLIDAY,0.5,2.7,65.3,137.0,178.0,224.9,235.8,256.1,247.7,248.3,233.7,242.0,292.7,327.6,320.2,252.7,157.7,100.5,69.7,25.1,9.0,2.8,63.3,205.0,185.4,146.6,111.4,121.5,144.5,156.6,169.7,171.7,202.1,213.3,234.0,263.0,280.2,274.9,276.0,115.6
NE12,WEEKDAY,54.699999999999996,408.8,1948.3000000000002,4895.4,6895.3,3782.7,2461.0,2324.2,2596.7,2898.2,2643.7,2532.3999999999996,2622.1,3227.8,4118.2,3307.6000000000004,2668.4,2691.3,1873.2,559.9,328.2,36.7,607.5,1727.1,1988.9,1624.5,1738.6,2200.8,2948.9,3033.1,2770.6000000000004,2876.4,3320.6000000000004,4863.3,8494.8,6413.5,3867.2,3180.6,2966.0,1513.9
NE12,WEEKENDS/HOLIDAY,39.8,148.7,918.8,1452.3,1986.3,2598.9,2707.4,2833.4,3049.8,3366.8,3410.8,3269.8999999999996,3434.3999999999996,3638.0,3455.6000000000004,2882.8999999999996,2463.2,2376.8,1814.6999999999998,550.8,248.2,12.2,358.29999999999995,766.5,1216.5,1577.4,2077.4,2501.0,3121.1000000000004,3379.1,3200.8999999999996,3294.5,3616.8,4023.9,4084.7000000000003,3761.6,3098.3,2870.2,2851.2,1582.7
NE13,WEEKDAY,17.8,163.1,700.1,1781.0,2261.7,1438.2,1135.8,1105.1,1091.8,1013.8,888.3,854.3,846.4,1134.8,1428.7,975.5,718.6,674.0,410.7,141.0,119.2,20.2,249.9,674.5,903.8,823.0,716.0,663.2,766.2,858.5,854.0,897.2,1118.6,1425.5,2315.6,1975.0,1269.9,1136.7,1123.7,594.1
NE13,WEEKENDS/HOLIDAY,8.3,54.2,353.4,624.8,931.2,1246.6,1392.6,1434.7,1500.0,1389.5,1229.6,1103.0,1137.1,1199.5,1194.5,929.8,677.3,579.1,379.1,146.7,88.5,8.8,263.8,530.1,844.2,978.9,943.1,856.8,947.8,1014.3,980.2,982.2,1081.1,1252.5,1334.9,1218.7,1058.4,1077.6,1079.4,609.0
NE14,WEEKDAY,14.5,343.0,1601.2,4042.6,4987.6,2651.2,1811.5,1593.7,1523.8,1448.3,1228.5,1116.1,1146.6,1524.1,1820.6,1325.5,836.0,697.8,482.1,143.9,232.3,32.6,364.9,1081.3,988.7,671.7,680.9,707.3,926.2,1138.7,1190.7,1335.0,1574.8,2300.8,4103.0,3409.7,2390.6,2172.7,2253.1,1109.1
NE14,WEEKENDS/HOLIDAY,5.9,113.4,755.6,1065.4,1549.2,1979.9,1973.8,1945.4,1871.6,1803.3,1586.2,1475.4,1516.0,1659.6,1542.7,1168.1,771.0,635.2,460.6,133.0,162.7,8.2,199.6,497.8,649.6,716.5,803.4,855.9,1024.3,1223.6,1277.9,1390.1,1521.1,1768.7,1880.0,1851.1,1816.7,1953.0,2143.3,1166.0
NE15,WEEKDAY,7.7,212.5,1021.8,2517.7,3167.5,1445.0,912.5,823.0,769.5,704.0,555.7,464.7,498.8,670.2,758.6,518.6,300.1,226.2,162.0,63.5,122.0,7.7,97.0,255.4,293.2,232.7,228.5,297.3,395.1,522.5,569.8,642.0,783.1,1163.6,2195.3,1942.8,1406.4,1300.0,1189.1,594.2
