ORIGIN_PT_CODE,DESTINATION_PT_CODE,TOTAL_TRIPS,multiplier
CC21,NE9,30.0,567
CC21,NS10,48.0,598
CC21,NS11,56.0,620
CC21,NS13,110.0,620
CC21,NS14,64.0,580
CC21,NS15,69.0,602
CC21,NS16,113.0,620
CC21,NS17,292.0,1222
CC21,NS18,20.0,571
CC21,NS19,56.0,580
CC21,NS2,44.0,580
CC21,NS20,35.0,580
CC21,NS21,1.0,322
CC21,NS22,19.0,474
CC21,NS23,11.0,518
CC21,NS27,2.0,388
CC21,NS28,0.0,177
CC21,NS3,38.0,558
CC21,NS4,51.0,916
CC21,NS5,42.0,580
CC21,NS7,39.0,558
CC21,NS8,21.0,611
CC21,NS9,50.0,620
CC21,PE1,3.0,407
CC21,PE2,3.0,478
CC21,PE3,8.0,518
CC21,PE4,2.0,301
CC21,PE5,6.0,544
CC21,PE6,4.0,469
CC21,PE7,2.0,420
CC21,PW1,0.0,75
CC21,PW3,1.0,155
CC21,PW4,0.0,66
CC21,PW5,7.0,407
CC21,PW6,1.0,225
CC21,PW7,2.0,376
CC21,SE1,5.0,443
CC21,SE2,9.0,500
CC21,SE3,4.0,372
CC21,SE4,5.0,372
CC21,SE5,1.0,309
CC21,SW1,4.0,411
CC21,SW2,2.0,284
CC21,SW3,2.0,226
CC21,SW4,2.0,305
CC21,SW5,7.0,518
CC21,SW6,3.0,420
CC21,SW7,3.0,354
CC21,SW8,1.0,313
CC23,BP10,1.0,194
CC23,BP11,1.0,194
CC23,BP12,1.0,137
CC23,BP13,0.0,154
CC23,BP2,7.0,366
CC23,BP3,11.0,393
CC23,BP4,2.0,238
CC23,BP5,0.0,163
CC23,BP6,1.0,234
CC23,BP7,0.0,22
CC23,BP8,0.0,62
CC23,BP9,1.0,199
CC23,CC1-NE6-NS24,65.0,531
CC23,CC10,54.0,818
CC23,CC11,47.0,567
CC23,CC12,66.0,553
CC23,CC14,66.0,527
CC23,CC16,184.0,602
CC23,CC17,152.0,580
CC23,CC19,140.0,1067
CC23,CC2,7.0,429
CC23,CC20,197.0,580
CC23,CC21,559.0,620
CC23,CC24,496.0,580
CC23,CC25,284.0,567
CC23,CC26,91.0,589
CC23,CC27,73.0,571
CC23,CC28,95.0,549
CC23,CC3,7.0,460
CC23,CC4-DT15,38.0,500
CC23,CC5,8.0,469
CC23,CC6,24.0,487
CC23,CC7,28.0,491
CC23,CC8,50.0,518
CC23,CE1,27.0,894
CC23,CG1,12.0,741
CC23,CG2,23.0,509
CC23,DT1,293.0,611
CC23,DT10,41.0,553
CC23,DT11,216.0,558
CC23,DT13,55.0,540
CC23,DT17,21.0,437
CC23,DT18,15.0,388
CC23,DT2,16.0,442
CC23,DT20,12.0,451
CC23,DT21,4.0,335
CC23,DT22,3.0,318
CC23,DT23,4.0,344
CC23,DT24,12.0,455
CC23,DT25,6.0,419
CC23,DT27,20.0,535
CC23,DT28,41.0,531
CC23,DT29,31.0,504
CC23,DT3,85.0,580
CC23,DT30,35.0,487
CC23,DT31,37.0,486
CC23,DT32,99.0,536
CC23,DT33,84.0,580
CC23,DT34,15.0,455
CC23,DT5,103.0,580
CC23,DT6,25.0,562
CC23,DT7,21.0,531
CC23,DT8,19.0,495
CC23,EW1,87.0,540
CC23,EW10,39.0,505
CC23,EW11,42.0,518
CC23,EW12,118.0,1080
CC23,EW13-NS25,88.0,531
CC23,EW14-NS26,66.0,540
CC23,EW15,108.0,571
CC23,EW16,61.0,986
CC23,EW17,175.0,571
CC23,EW18,95.0,522
CC23,EW19,114.0,549
CC23,EW2,41.0,558
CC23,EW20,95.0,558
CC23,EW21,697.0,1191
CC23,EW22,45.0,549
CC23,EW23,400.0,589
CC23,EW24-NS1,435.0,580
CC23,EW25,63.0,540
CC23,EW26,217.0,558
CC23,EW27,318.0,576
CC23,EW28,112.0,589
CC23,EW29,15.0,518
CC23,EW3,53.0,509
CC23,EW30,1.0,256
CC23,EW31,1.0,216
CC23,EW32,5.0,491
CC23,EW33,9.0,562
CC23,EW4,34.0,451
CC23,EW5,96.0,540
CC23,EW6,42.0,531
CC23,EW7,33.0,531
CC23,EW8,186.0,1160
CC23,EW9,49.0,571
CC23,NE1,425.0,1138
CC23,NE10,35.0,478
CC23,NE11,7.0,442
CC23,NE12,529.0,1147
CC23,NE13,74.0,527
CC23,NE14,148.0,558
CC23,NE15,93.0,562
CC23,NE16-STC,200.0,558
CC23,NE17-PTC,159.0,558
CC23,NE4,117.0,897
CC23,NE5,51.0,540
CC23,NE7,102.0,1098
CC23,NE8,100.0,580
CC23,NE9,66.0,571
CC23,NS10,124.0,611
CC23,NS11,149.0,567
CC23,NS13,256.0,580
CC23,NS14,140.0,549
CC23,NS15,62.0,558
CC23,NS16,204.0,589
CC23,NS17,415.0,1187
CC23,NS18,23.0,487
CC23,NS19,70.0,527
CC23,NS2,165.0,536
CC23,NS20,28.0,527
CC23,NS21,2.0,327
CC23,NS22,35.0,571
CC23,NS23,29.0,491
CC23,NS27,2.0,371
CC23,NS28,1.0,260
CC23,NS3,110.0,571
CC23,NS4,187.0,920
CC23,NS5,124.0,549
CC23,NS7,97.0,589
CC23,NS8,79.0,558
CC23,NS9,164.0,611
CC23,PE1,14.0,331
CC23,PE2,17.0,371
CC23,PE3,22.0,424
CC23,PE4,3.0,225
CC23,PE5,16.0,384
CC23,PE6,13.0,384
CC23,PE7,10.0,327
CC23,PW1,1.0,119
CC23,PW3,0.0,88
CC23,PW4,0.0,31
CC23,PW5,8.0,425
CC23,PW6,4.0,397
CC23,PW7,5.0,318
CC23,SE1,14.0,376
CC23,SE2,24.0,447
CC23,SE3,8.0,326
CC23,SE4,10.0,309
CC23,SE5,5.0,349
CC23,SW1,4.0,295
CC23,SW2,10.0,411
CC23,SW3,3.0,292
CC23,SW4,2.0,348
CC23,SW5,20.0,473
CC23,SW6,11.0,327
CC23,SW7,9.0,358
CC23,SW8,4.0,247
CC24,BP10,2.0,326
CC24,BP11,2.0,318
CC24,BP12,1.0,247
CC24,BP13,1.0,247
CC24,BP2,11.0,460
CC24,BP3,15.0,433
CC24,BP4,4.0,388
CC24,BP5,2.0,291
CC24,BP6,2.0,371
CC24,BP7,1.0,242
CC24,BP8,1.0,163
CC24,BP9,1.0,260
CC24,CC1-NE6-NS24,144.0,549
CC24,CC10,100.0,933
CC24,CC11,62.0,549
CC24,CC12,87.0,602
CC24,CC14,99.0,593
CC24,CC16,286.0,571
CC24,CC17,222.0,602
CC24,CC19,167.0,1044
CC24,CC2,16.0,460
CC24,CC20,218.0,602
CC24,CC21,570.0,611
CC24,CC23,506.0,611
CC24,CC25,313.0,602
CC24,CC26,113.0,611
CC24,CC27,73.0,549
CC24,CC28,172.0,549
CC24,CC3,18.0,478
CC24,CC4-DT15,52.0,487
CC24,CC5,14.0,509
CC24,CC6,43.0,571
CC24,CC7,44.0,527
CC24,CC8,62.0,549
CC24,CE1,49.0,1023
CC24,CG1,19.0,893
CC24,CG2,53.0,549
CC24,DT1,540.0,598
CC24,DT10,40.0,553
CC24,DT11,259.0,558
CC24,DT13,76.0,549
CC24,DT17,20.0,451
CC24,DT18,21.0,473
CC24,DT2,27.0,504
CC24,DT20,14.0,460
CC24,DT21,9.0,482
CC24,DT22,8.0,411
CC24,DT23,6.0,446
CC24,DT24,20.0,509
CC24,DT25,13.0,451
CC24,DT27,39.0,518
CC24,DT28,73.0,571
CC24,DT29,49.0,491
CC24,DT3,96.0,540
CC24,DT30,73.0,478
CC24,DT31,61.0,527
CC24,DT32,196.0,580
CC24,DT33,180.0,549
CC24,DT34,20.0,473
CC24,DT5,135.0,593
CC24,DT6,31.0,540
CC24,DT7,24.0,513
CC24,DT8,17.0,518
CC24,EW1,148.0,518
CC24,EW10,46.0,496
CC24,EW11,56.0,527
CC24,EW12,197.0,1040
CC24,EW13-NS25,119.0,558
CC24,EW14-NS26,75.0,518
CC24,EW15,123.0,540
CC24,EW16,135.0,1040
CC24,EW17,207.0,580
CC24,EW18,123.0,580
CC24,EW19,172.0,571
CC24,EW2,59.0,540
CC24,EW20,178.0,567
CC24,EW21,834.0,1178
CC24,EW22,66.0,580
CC24,EW23,552.0,580
CC24,EW24-NS1,638.0,589
CC24,EW25,70.0,549
CC24,EW26,290.0,580
CC24,EW27,621.0,611
CC24,EW28,201.0,558
CC24,EW29,24.0,553
CC24,EW3,89.0,549
CC24,EW30,3.0,406
CC24,EW31,4.0,460
CC24,EW32,4.0,438
CC24,EW33,5.0,438
CC24,EW4,64.0,558
CC24,EW5,164.0,580
CC24,EW6,66.0,518
CC24,EW7,60.0,531
CC24,EW8,276.0,1094
CC24,EW9,69.0,571
CC24,NE1,905.0,1160
CC24,NE10,58.0,558
CC24,NE11,10.0,486
CC24,NE12,947.0,1160
CC24,NE13,138.0,518
CC24,NE14,248.0,589
CC24,NE15,134.0,567
CC24,NE16-STC,318.0,580
CC24,NE17-PTC,207.0,558
CC24,NE4,247.0,907
CC24,NE5,83.0,540
CC24,NE7,173.0,1129
CC24,NE8,173.0,580
CC24,NE9,105.0,549
CC24,NS10,216.0,580
CC24,NS11,220.0,580
CC24,NS13,444.0,611
CC24,NS14,246.0,589
CC24,NS15,111.0,580
CC24,NS16,351.0,602
CC24,NS17,699.0,1134
CC24,NS18,36.0,562
CC24,NS19,128.0,549
CC24,NS2,219.0,567
CC24,NS20,60.0,518
CC24,NS21,2.0,371
CC24,NS22,77.0,553
CC24,NS23,67.0,496
CC24,NS27,2.0,393
CC24,NS28,1.0,261
CC24,NS3,177.0,580
CC24,NS4,405.0,1022
CC24,NS5,258.0,558
CC24,NS7,78.0,589
CC24,NS8,103.0,571
CC24,NS9,249.0,589
CC24,PE1,17.0,491
CC24,PE2,32.0,469
CC24,PE3,24.0,482
CC24,PE4,5.0,349
CC24,PE5,19.0,416
CC24,PE6,22.0,500
CC24,PE7,11.0,433
CC24,PW1,1.0,207
CC24,PW3,0.0,66
CC24,PW4,0.0,44
CC24,PW5,20.0,451
CC24,PW6,3.0,313
CC24,PW7,7.0,380
CC24,SE1,21.0,513
CC24,SE2,29.0,500
CC24,SE3,17.0,460
CC24,SE4,24.0,473
CC24,SE5,8.0,371
CC24,SW1,5.0,388
CC24,SW2,13.0,420
CC24,SW3,11.0,442
CC24,SW4,8.0,358
CC24,SW5,24.0,473
CC24,SW6,16.0,398
CC24,SW7,10.0,371
CC24,SW8,4.0,335
CC25,BP10,0.0,88
CC25,BP11,0.0,88
CC25,BP12,0.0,75
CC25,BP13,0.0,44
CC25,BP2,1.0,234
CC25,BP3,2.0,234
CC25,BP4,0.0,84
CC25,BP5,0.0,49
CC25,BP6,0.0,159
CC25,BP7,0.0,31
CC25,BP8,0.0,31
CC25,BP9,0.0,102
CC25,CC1-NE6-NS24,91.0,549
CC25,CC10,54.0,845
CC25,CC11,66.0,580
CC25,CC12,23.0,567
CC25,CC14,37.0,589
CC25,CC16,99.0,602
CC25,CC17,98.0,611
CC25,CC19,83.0,1058
CC25,CC2,14.0,447
CC25,CC20,78.0,567
CC25,CC21,157.0,611
CC25,CC23,293.0,580
CC25,CC24,385.0,571
CC25,CC26,52.0,580
CC25,CC27,36.0,549
CC25,CC28,34.0,589
CC25,CC3,13.0,460
CC25,CC4-DT15,33.0,518
CC25,CC5,6.0,447
CC25,CC6,18.0,540
CC25,CC7,8.0,544
CC25,CC8,10.0,536
CC25,CE1,37.0,1036
CC25,CG1,13.0,797
CC25,CG2,21.0,549
CC25,DT1,114.0,589
CC25,DT10,16.0,527
CC25,DT11,88.0,571
CC25,DT13,26.0,558
CC25,DT17,50.0,500
CC25,DT18,29.0,509
CC25,DT2,5.0,433
CC25,DT20,12.0,500
CC25,DT21,13.0,500
CC25,DT22,7.0,460
CC25,DT23,8.0,460
CC25,DT24,15.0,540
CC25,DT25,6.0,412
CC25,DT27,12.0,571
CC25,DT28,28.0,580
CC25,DT29,17.0,522
CC25,DT3,21.0,540
CC25,DT30,15.0,518
CC25,DT31,30.0,589
CC25,DT32,58.0,589
CC25,DT33,50.0,589
CC25,DT34,8.0,526
CC25,DT5,24.0,518
CC25,DT6,7.0,522
CC25,DT7,9.0,522
CC25,DT8,12.0,478
CC25,EW1,29.0,580
CC25,EW10,16.0,571
CC25,EW11,16.0,527
CC25,EW12,69.0,1018
CC25,EW13-NS25,47.0,549
CC25,EW14-NS26,29.0,531
CC25,EW15,41.0,540
CC25,EW16,72.0,1053
CC25,EW17,43.0,580
CC25,EW18,20.0,549
CC25,EW19,20.0,549
CC25,EW2,17.0,571
CC25,EW20,30.0,580
CC25,EW21,189.0,1160
CC25,EW22,11.0,509
CC25,EW23,40.0,567
CC25,EW24-NS1,89.0,589
CC25,EW25,18.0,571
CC25,EW26,38.0,558
CC25,EW27,91.0,589
CC25,EW28,35.0,589
CC25,EW29,9.0,540
CC25,EW3,17.0,531
CC25,EW30,0.0,150
CC25,EW31,1.0,216
CC25,EW32,1.0,270
CC25,EW33,3.0,367
CC25,EW4,13.0,522
CC25,EW5,36.0,580
CC25,EW6,13.0,500
CC25,EW7,11.0,535
CC25,EW8,78.0,1142
CC25,EW9,34.0,567
CC25,NE1,685.0,1156
CC25,NE10,33.0,580
CC25,NE11,7.0,469
CC25,NE12,293.0,1200
CC25,NE13,45.0,589
CC25,NE14,97.0,589
CC25,NE15,41.0,558
CC25,NE16-STC,129.0,589
CC25,NE17-PTC,86.0,589
CC25,NE4,215.0,1013
CC25,NE5,78.0,558
CC25,NE7,159.0,1111
CC25,NE8,135.0,580
CC25,NE9,76.0,589
CC25,NS10,51.0,589
CC25,NS11,66.0,589
CC25,NS13,129.0,598
CC25,NS14,77.0,580
CC25,NS15,54.0,589
CC25,NS16,126.0,589
CC25,NS17,235.0,1209
CC25,NS18,18.0,589
CC25,NS19,58.0,589
CC25,NS2,23.0,580
CC25,NS20,34.0,562
CC25,NS21,2.0,270
CC25,NS22,54.0,518
CC25,NS23,45.0,536
CC25,NS27,2.0,323
CC25,NS28,2.0,363
CC25,NS3,24.0,580
CC25,NS4,43.0,951
CC25,NS5,31.0,580
CC25,NS7,34.0,589
CC25,NS8,34.0,580
CC25,NS9,47.0,589
CC25,PE1,4.0,398
CC25,PE2,8.0,460
CC25,PE3,10.0,469
CC25,PE4,2.0,292
CC25,PE5,7.0,509
CC25,PE6,6.0,438
CC25,PE7,6.0,363
CC25,PW1,0.0,163
CC25,PW3,0.0,137
CC25,PW4,0.0,40
CC25,PW5,5.0,363
CC25,PW6,1.0,270
CC25,PW7,4.0,367
CC25,SE1,7.0,464
CC25,SE2,9.0,456
CC25,SE3,7.0,394
CC25,SE4,8.0,434
CC25,SE5,3.0,349
CC25,SW1,2.0,304
CC25,SW2,4.0,451
CC25,SW3,3.0,375
CC25,SW4,4.0,411
CC25,SW5,14.0,509
CC25,SW6,4.0,379
CC25,SW7,2.0,278
CC25,SW8,2.0,348
CC26,BP10,0.0,97
CC26,BP11,0.0,75
CC26,BP12,0.0,97
CC26,BP13,0.0,31
CC26,BP2,2.0,265
CC26,BP3,4.0,314
CC26,BP4,1.0,97
CC26,BP5,0.0,53
CC26,BP6,0.0,137
CC26,BP8,0.0,66
CC26,BP9,0.0,115
CC26,CC1-NE6-NS24,33.0,518
CC26,CC10,31.0,933
CC26,CC11,25.0,580
CC26,CC12,51.0,589
CC26,CC14,14.0,531
CC26,CC16,48.0,558
CC26,CC17,55.0,589
CC26,CC19,23.0,889
CC26,CC2,7.0,402
CC26,CC20,34.0,580
CC26,CC21,69.0,580
CC26,CC23,92.0,580
CC26,CC24,115.0,567
CC26,CC25,32.0,580
CC26,CC27,44.0,558
CC26,CC28,59.0,589
CC26,CC3,5.0,372
CC26,CC4-DT15,7.0,473
CC26,CC5,4.0,416
CC26,CC6,6.0,465
CC26,CC7,5.0,473
CC26,CC8,2.0,305
CC26,CE1,11.0,938
CC26,CG1,5.0,707
CC26,CG2,11.0,549
CC26,DT1,144.0,589
CC26,DT10,14.0,478
CC26,DT11,16.0,518
CC26,DT13,8.0,412
CC26,DT17,14.0,371
CC26,DT18,10.0,402
CC26,DT2,5.0,402
CC26,DT20,4.0,380
CC26,DT21,3.0,442
CC26,DT22,4.0,420
CC26,DT23,3.0,402
CC26,DT24,8.0,469
CC26,DT25,3.0,402
CC26,DT27,26.0,522
CC26,DT28,24.0,549
CC26,DT29,11.0,549
CC26,DT3,19.0,522
CC26,DT30,10.0,495
CC26,DT31,14.0,531
CC26,DT32,28.0,553
CC26,DT33,34.0,589
CC26,DT34,3.0,304
CC26,DT5,21.0,549
CC26,DT6,4.0,406
CC26,DT7,5.0,465
CC26,DT8,5.0,442
CC26,EW1,25.0,589
CC26,EW10,22.0,518
CC26,EW11,18.0,540
CC26,EW12,31.0,1040
CC26,EW13-NS25,28.0,465
CC26,EW14-NS26,18.0,491
CC26,EW15,22.0,500
CC26,EW16,34.0,942
CC26,EW17,20.0,558
CC26,EW18,14.0,571
CC26,EW19,9.0,500
CC26,EW2,7.0,513
CC26,EW20,24.0,540
CC26,EW21,111.0,1049
CC26,EW22,20.0,522
CC26,EW23,94.0,580
CC26,EW24-NS1,154.0,589
CC26,EW25,36.0,540
CC26,EW26,109.0,549
CC26,EW27,212.0,580
CC26,EW28,74.0,580
CC26,EW29,38.0,536
CC26,EW3,12.0,500
CC26,EW30,2.0,389
CC26,EW31,7.0,455
CC26,EW32,4.0,300
CC26,EW33,11.0,513
CC26,EW4,7.0,504
CC26,EW5,24.0,580
CC26,EW6,8.0,469
CC26,EW7,11.0,544
CC26,EW8,53.0,1160
CC26,EW9,49.0,558
CC26,NE1,433.0,1169
CC26,NE10,24.0,522
CC26,NE11,4.0,398
CC26,NE12,129.0,1129
CC26,NE13,31.0,571
CC26,NE14,64.0,589
CC26,NE15,28.0,558
CC26,NE16-STC,58.0,589
CC26,NE17-PTC,55.0,589
CC26,NE4,107.0,982
CC26,NE5,26.0,540
CC26,NE7,137.0,978
CC26,NE8,86.0,589
CC26,NE9,45.0,589
CC26,NS10,78.0,580
CC26,NS11,93.0,589
CC26,NS13,135.0,589
CC26,NS14,73.0,571
CC26,NS15,23.0,558
CC26,NS16,78.0,567
CC26,NS17,131.0,1151
CC26,NS18,12.0,482
CC26,NS19,24.0,558
CC26,NS2,55.0,549
CC26,NS20,11.0,478
CC26,NS21,1.0,313
CC26,NS22,30.0,549
CC26,NS23,24.0,500
CC26,NS27,1.0,243
CC26,NS28,1.0,186
CC26,NS3,61.0,589
CC26,NS4,121.0,921
CC26,NS5,75.0,580
CC26,NS7,77.0,589
CC26,NS8,56.0,580
CC26,NS9,74.0,589
CC26,PE1,1.0,190
CC26,PE2,4.0,371
CC26,PE3,7.0,376
CC26,PE4,1.0,208
CC26,PE5,6.0,336
CC26,PE6,5.0,376
CC26,PE7,2.0,327
CC26,PW1,0.0,110
CC26,PW3,0.0,31
CC26,PW4,0.0,66
CC26,PW5,12.0,434
CC26,PW6,2.0,212
CC26,PW7,2.0,243
CC26,SE1,3.0,367
CC26,SE2,6.0,349
CC26,SE3,4.0,283
CC26,SE4,4.0,322
CC26,SE5,2.0,278
CC26,SW1,1.0,260
CC26,SW2,2.0,371
CC26,SW3,3.0,389
CC26,SW4,1.0,225
CC26,SW5,9.0,469
CC26,SW6,3.0,349
CC26,SW7,1.0,274
CC26,SW8,1.0,172
CC27,BP10,0.0,53
CC27,BP11,0.0,88
CC27,BP12,0.0,44
CC27,BP13,0.0,22
CC27,BP2,3.0,256
CC27,BP3,4.0,269
CC27,BP4,1.0,181
CC27,BP5,0.0,44
CC27,BP6,0.0,119
CC27,BP7,0.0,31
CC27,BP8,0.0,22
CC27,BP9,0.0,66
CC27,CC1-NE6-NS24,95.0,518
CC27,CC10,22.0,866
CC27,CC11,28.0,571
CC27,CC12,22.0,425
CC27,CC14,31.0,513
CC27,CC16,73.0,549
CC27,CC17,64.0,611
CC27,CC19,33.0,893
CC27,CC2,10.0,371
CC27,CC20,32.0,500
CC27,CC21,76.0,571
CC27,CC23,67.0,549
CC27,CC24,63.0,567
CC27,CC25,43.0,580
CC27,CC26,49.0,589
CC27,CC28,28.0,549
CC27,CC3,9.0,367
CC27,CC4-DT15,17.0,411
CC27,CC5,5.0,380
CC27,CC6,11.0,376
CC27,CC7,5.0,362
CC27,CC8,6.0,327
CC27,CE1,14.0,765
CC27,CG1,8.0,724
CC27,CG2,13.0,482
CC27,DT1,129.0,602
CC27,DT10,12.0,446
CC27,DT11,24.0,513
CC27,DT13,8.0,429
CC27,DT17,14.0,424
CC27,DT18,14.0,397
CC27,DT2,6.0,388
CC27,DT20,10.0,362
CC27,DT21,8.0,371
CC27,DT22,10.0,371
CC27,DT23,5.0,304
CC27,DT24,10.0,402
CC27,DT25,10.0,385
CC27,DT27,21.0,500
CC27,DT28,24.0,544
CC27,DT29,22.0,380
CC27,DT3,20.0,394
CC27,DT30,35.0,460
CC27,DT31,31.0,411
CC27,DT32,84.0,491
CC27,DT33,62.0,491
CC27,DT34,10.0,304
CC27,DT5,28.0,545
CC27,DT6,10.0,455
CC27,DT7,8.0,438
CC27,DT8,5.0,419
CC27,EW1,49.0,540
CC27,EW10,24.0,469
CC27,EW11,19.0,451
CC27,EW12,56.0,1009
CC27,EW13-NS25,45.0,429
CC27,EW14-NS26,26.0,424
CC27,EW15,31.0,544
CC27,EW16,43.0,893
CC27,EW17,29.0,553
CC27,EW18,4.0,371
CC27,EW19,5.0,460
CC27,EW2,21.0,482
CC27,EW20,6.0,486
CC27,EW21,87.0,1066
CC27,EW22,11.0,446
CC27,EW23,54.0,580
CC27,EW24-NS1,109.0,549
CC27,EW25,27.0,487
CC27,EW26,69.0,580
CC27,EW27,144.0,589
CC27,EW28,39.0,571
CC27,EW29,5.0,469
CC27,EW3,31.0,469
CC27,EW30,1.0,124
CC27,EW31,1.0,221
CC27,EW32,2.0,340
CC27,EW33,4.0,340
CC27,EW4,23.0,478
CC27,EW5,44.0,509
CC27,EW6,18.0,402
CC27,EW7,17.0,496
CC27,EW8,59.0,956
CC27,EW9,36.0,540
CC27,NE1,540.0,1107
CC27,NE10,44.0,562
CC27,NE11,9.0,406
CC27,NE12,227.0,1115
CC27,NE13,75.0,509
CC27,NE14,130.0,549
CC27,NE15,83.0,540
CC27,NE16-STC,176.0,549
CC27,NE17-PTC,143.0,558
CC27,NE4,142.0,875
CC27,NE5,56.0,531
CC27,NE7,111.0,893
CC27,NE8,147.0,580
CC27,NE9,85.0,527
CC27,NS10,73.0,580
CC27,NS11,99.0,589
CC27,NS13,170.0,580
CC27,NS14,93.0,589
CC27,NS15,39.0,500
CC27,NS16,114.0,549
CC27,NS17,194.0,1098
CC27,NS18,11.0,513
CC27,NS19,47.0,540
CC27,NS2,44.0,549
CC27,NS20,30.0,513
CC27,NS21,1.0,251
CC27,NS22,62.0,513
CC27,NS23,53.0,456
CC27,NS27,1.0,247
CC27,NS28,1.0,181
CC27,NS3,39.0,504
CC27,NS4,82.0,743
CC27,NS5,72.0,553
CC27,NS7,37.0,527
CC27,NS8,36.0,487
CC27,NS9,73.0,549
CC27,PE1,10.0,367
CC27,PE2,15.0,331
CC27,PE3,22.0,420
CC27,PE4,3.0,331
CC27,PE5,17.0,371
CC27,PE6,14.0,336
CC27,PE7,9.0,309
CC27,PW1,0.0,88
CC27,PW3,0.0,75
CC27,PW4,0.0,53
CC27,PW5,5.0,318
CC27,PW6,2.0,185
CC27,PW7,3.0,216
CC27,SE1,14.0,323
CC27,SE2,17.0,433
CC27,SE3,10.0,340
CC27,SE4,12.0,331
CC27,SE5,6.0,242
CC27,SW1,2.0,251
CC27,SW2,6.0,225
CC27,SW3,2.0,203
CC27,SW4,3.0,212
CC27,SW5,20.0,411
CC27,SW6,9.0,273
CC27,SW7,6.0,256
CC27,SW8,2.0,260
CC28,BP10,0.0,44
CC28,BP11,0.0,84
CC28,BP12,0.0,44
CC28,BP13,0.0,18
CC28,BP2,1.0,146
CC28,BP3,0.0,128
CC28,BP4,2.0,185
CC28,BP5,0.0,44
CC28,BP6,0.0,62
CC28,BP9,0.0,22
CC28,CC1-NE6-NS24,45.0,580
CC28,CC10,15.0,907
CC28,CC11,38.0,580
CC28,CC12,7.0,518
CC28,CC14,19.0,602
CC28,CC16,43.0,589
CC28,CC17,25.0,598
CC28,CC19,33.0,885
CC28,CC2,6.0,394
CC28,CC20,21.0,580
CC28,CC21,53.0,589
CC28,CC23,129.0,567
CC28,CC24,199.0,589
CC28,CC25,44.0,611
CC28,CC26,63.0,567
CC28,CC27,33.0,571
CC28,CC3,11.0,443
CC28,CC4-DT15,21.0,518
CC28,CC5,4.0,367
CC28,CC6,9.0,456
CC28,CC7,3.0,425
CC28,CC8,3.0,433
CC28,CE1,24.0,1040
CC28,CG1,10.0,673
CC28,CG2,16.0,558
CC28,DT1,41.0,602
CC28,DT10,8.0,442
CC28,DT11,9.0,504
CC28,DT13,7.0,487
CC28,DT17,34.0,486
CC28,DT18,20.0,420
CC28,DT2,5.0,314
CC28,DT20,7.0,509
CC28,DT21,9.0,429
CC28,DT22,3.0,416
CC28,DT23,6.0,362
CC28,DT24,4.0,433
CC28,DT25,5.0,429
CC28,DT27,12.0,531
CC28,DT28,10.0,531
CC28,DT29,4.0,411
CC28,DT3,9.0,518
CC28,DT30,5.0,478
CC28,DT31,12.0,531
CC28,DT32,20.0,567
CC28,DT33,12.0,562
CC28,DT34,2.0,380
CC28,DT5,19.0,589
CC28,DT6,9.0,509
CC28,DT7,10.0,527
CC28,DT8,6.0,451
CC28,EW1,9.0,562
CC28,EW10,5.0,461
CC28,EW11,8.0,500
CC28,EW12,40.0,1080
CC28,EW13-NS25,28.0,558
CC28,EW14-NS26,27.0,469
CC28,EW15,21.0,487
CC28,EW16,42.0,933
CC28,EW17,11.0,540
CC28,EW18,4.0,496
CC28,EW19,3.0,381
CC28,EW2,7.0,580
CC28,EW20,5.0,500
CC28,EW21,126.0,1098
CC28,EW22,32.0,531
CC28,EW23,65.0,589
CC28,EW24-NS1,80.0,589
CC28,EW25,7.0,487
CC28,EW26,32.0,589
CC28,EW27,66.0,589
CC28,EW28,26.0,589
CC28,EW29,20.0,491
CC28,EW3,5.0,500
CC28,EW30,3.0,181
CC28,EW31,2.0,256
CC28,EW32,8.0,354
CC28,EW33,3.0,336
CC28,EW4,8.0,526
CC28,EW5,13.0,589
CC28,EW6,3.0,438
CC28,EW7,5.0,540
CC28,EW8,31.0,1076
CC28,EW9,12.0,549
CC28,NE1,511.0,1138
CC28,NE10,20.0,553
CC28,NE11,5.0,416
CC28,NE12,70.0,1160
CC28,NE13,22.0,580
CC28,NE14,33.0,571
CC28,NE15,15.0,558
CC28,NE16-STC,38.0,580
CC28,NE17-PTC,28.0,580
CC28,NE4,119.0,947
CC28,NE5,48.0,580
CC28,NE7,67.0,938
CC28,NE8,70.0,589
CC28,NE9,37.0,589
CC28,NS10,15.0,580
CC28,NS11,30.0,589
CC28,NS13,52.0,589
CC28,NS14,24.0,571
CC28,NS15,34.0,562
CC28,NS16,49.0,580
CC28,NS17,99.0,1169
CC28,NS18,6.0,518
CC28,NS19,22.0,562
CC28,NS2,14.0,562
CC28,NS20,23.0,531
CC28,NS21,4.0,310
CC28,NS22,44.0,580
CC28,NS23,32.0,540
CC28,NS27,1.0,190
CC28,NS28,1.0,186
CC28,NS3,10.0,549
CC28,NS4,28.0,906
CC28,NS5,18.0,580
CC28,NS7,21.0,589
CC28,NS8,13.0,571
CC28,NS9,28.0,580
CC28,PE1,3.0,221
CC28,PE2,1.0,305
CC28,PE3,5.0,428
CC28,PE4,1.0,146
CC28,PE5,2.0,314
CC28,PE6,1.0,230
CC28,PE7,1.0,243
CC28,PW1,0.0,49
CC28,PW3,0.0,22
CC28,PW4,1.0,115
CC28,PW5,1.0,239
CC28,PW6,1.0,186
