,,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME
CC8,WEEKDAY,5.1,48.0,417.9,790.2,1061.2,504.2,343.0,327.4,316.8,432.4,609.7,607.5,484.2,570.8,771.7,473.6,248.0,216.1,156.8,63.6,33.0,7.7,579.3,944.5,406.4,254.3,203.8,195.5,246.6,286.2,299.6,309.9,327.6,492.2,879.5,723.3,449.6,389.5,333.8,166.5
CC8,WEEKENDS/HOLIDAY,4.4,15.7,118.8,190.3,238.6,275.7,300.2,365.6,391.9,354.7,318.9,292.1,279.5,337.6,339.0,327.3,250.2,190.5,160.3,67.9,22.8,1.3,53.7,150.0,172.9,200.1,222.2,242.4,267.8,299.2,292.2,295.4,322.3,361.7,370.9,314.6,311.3,317.1,305.8,200.8
CE1,WEEKDAY,191.5,69.19999999999999,310.79999999999995,465.3,460.6,323.5,413.7,606.8000000000001,808.0,971.1,1101.9,1452.5,1581.6,1881.6,2272.2999999999997,1720.1,3107.9,3064.5,2294.7000000000003,1646.0,33.9,0.1,913.5,1051.6,1317.4,1504.1000000000001,1272.1,1474.5,1474.0,1828.4,1814.9,1457.1,1386.3,1719.4,1999.8000000000002,2077.6000000000004,1448.2,997.7,885.8000000000001,303.9
CE1,WEEKENDS/HOLIDAY,76.5,23.4,857.1,611.5,492.09999999999997,342.7,594.3000000000001,709.0,888.1999999999999,1526.3,1629.2,2148.7000000000003,2543.5,2625.0,2643.7000000000003,2492.7,4515.8,4540.4,3332.3,2045.7,31.0,0.0,814.4,894.8000000000001,1026.8,1317.8999999999999,1707.1999999999998,2535.5,2327.3,2793.1,3138.4,2900.4,2641.2,2980.3,2868.5,2915.3999999999996,2032.0,1234.9,958.7,360.9
CG1,WEEKDAY,2.9,18.2,52.2,116.9,156.1,129.5,168.1,342.6,604.7,540.8,494.9,625.2,847.2,1893.0,3527.0,2062.7,1237.8,856.8,473.3,152.5,18.8,11.399999999999999,469.1,1453.8999999999999,3592.2999999999997,2957.9,1306.6,637.5,549.6,664.5,544.3,395.29999999999995,372.4,427.6,619.0,522.6,261.4,138.3,92.2,55.599999999999994
CG1,WEEKENDS/HOLIDAY,1.1,24.2,38.0,86.7,100.19999999999999,90.2,164.7,244.9,407.3,495.20000000000005,557.4,659.2,707.1,758.7,750.0,685.0,678.3,720.1,416.29999999999995,142.6,24.2,3.5,110.0,358.1,366.90000000000003,409.29999999999995,537.0,574.9000000000001,655.3,710.4,714.1,706.7,690.0999999999999,704.1,693.5,635.8,377.40000000000003,182.89999999999998,135.89999999999998,82.1
CG2,WEEKDAY,11.4,338.4,390.3,582.8,707.8,707.0,645.1,692.0,930.6,989.0,1119.0,1424.1,1326.4,1517.5,1617.5,1276.9,1265.9,1258.4,1504.2,517.6,18.0,59.9,551.4,1197.0,1683.4,1184.0,1005.0,1087.1,1184.3,1109.9,1157.9,933.8,919.5,975.9,1300.6,1273.3,976.4,820.6,588.3,444.8
CG2,WEEKENDS/HOLIDAY,12.0,329.8,418.4,574.0,713.3,707.3,711.2,820.8,1116.4,1231.7,1456.9,1776.3,1672.3,1520.4,1477.4,1488.6,1664.3,1551.0,1834.9,621.2,11.4,40.1,272.9,1050.0,1000.0,995.4,1195.3,1551.8,1805.2,1527.2,1869.6,1474.1,1404.6,1442.1,1423.2,1350.9,1041.0,901.9,580.9,398.0
DT1,WEEKDAY,1.6,505.6,2927.9,6110.1,5842.0,2601.4,1474.1,1220.3,1090.2,1019.7,876.3,783.5,846.2,1177.6,1275.3,743.4,413.5,392.5,248.9,73.3,260.7,0.1,257.1,719.4,600.6,410.6,404.0,437.1,807.4,910.0,1169.6,1268.9,1549.7,2600.6,5029.5,4550.1,2651.1,2061.0,2017.8,1240.5
DT1,WEEKENDS/HOLIDAY,0.0,188.7,871.6,1281.9,1391.9,1614.9,1641.1,1725.2,1683.7,1526.9,1417.0,1284.9,1212.1,1335.2,1144.9,757.9,468.0,403.0,264.4,85.7,287.0,0.8,98.8,396.8,396.7,428.3,494.8,677.6,866.5,1049.6,1113.6,1229.8,1363.3,1603.6,1953.0,1874.9,1952.6,1948.8,2140.5,1278.9
DT10,WEEKDAY,1.5,4.9,211.7,534.8,857.1,438.9,279.4,225.4,202.3,329.5,533.1,364.0,280.0,365.5,451.9,258.1,129.2,110.8,72.9,24.1,8.3,2.6,330.9,896.3,288.1,127.3,103.3,105.5,161.7,181.4,161.1,186.0,222.9,318.4,557.0,378.4,228.0,173.1,154.4,81.9
DT10,WEEKENDS/HOLIDAY,1.1,1.6,77.1,112.8,155.3,175.6,211.8,231.4,212.7,167.1,171.1,150.1,173.2,188.4,199.1,149.5,95.7,70.6,71.3,30.9,9.6,1.3,57.6,138.0,112.9,107.3,104.7,112.0,119.5,126.9,135.5,136.5,145.4,177.0,190.2,170.6,144.9,154.5,138.7,77.3
DT11,WEEKDAY,19.4,87.1,887.3,1879.2,3341.9,2085.7,1328.4,1272.1,1419.6,1483.6,1374.5,1310.0,1461.3,2464.0,3379.1,2027.4,1188.9,1212.9,879.2,311.4,85.0,18.1,556.6,1828.5,2837.6,1803.2,1035.6,1074.9,1303.8,1419.9,1471.5,1545.2,1674.0,2395.2,3983.9,2561.8,1620.6,1484.4,1299.7,749.6
DT11,WEEKENDS/HOLIDAY,22.7,21.4,425.7,587.2,765.0,1059.3,1358.9,1535.5,1581.6,1718.8,1648.7,1625.8,1650.4,1761.0,1691.0,1414.5,1010.1,922.0,742.3,302.7,84.5,2.3,243.0,523.8,780.1,1027.4,1176.7,1288.8,1361.9,1444.7,1434.7,1560.0,1539.6,1666.5,1602.8,1452.3,1372.5,1415.3,1335.6,725.3
DT13,WEEKDAY,15.4,16.3,183.5,343.4,463.5,355.8,293.6,344.0,532.3,830.8,551.5,536.3,605.4,892.0,1167.0,810.5,627.6,479.0,374.8,168.4,26.9,2.9,116.2,338.5,1037.6,1029.6,804.1,594.0,921.2,665.7,585.6,507.9,499.5,569.1,855.1,601.9,340.0,337.1,275.2,173.9
DT13,WEEKENDS/HOLIDAY,12.6,3.1,82.0,140.8,211.2,256.0,350.1,397.5,508.2,535.2,557.2,567.4,595.8,616.4,561.9,537.3,487.8,390.9,296.3,143.7,20.8,0.4,92.2,155.4,347.6,440.8,608.6,611.2,659.2,717.0,699.0,638.4,615.2,575.2,480.0,408.5,358.1,369.2,299.3,183.3
DT17,WEEKDAY,14.9,1.9,37.6,114.4,240.3,182.9,283.2,1361.2,2027.8,750.9,594.9,638.1,948.7,2907.0,6160.4,3284.6,1485.7,781.3,440.7,171.7,4.2,0.0,594.3,1893.1,7320.0,5451.5,1080.0,603.4,870.3,2215.7,999.1,378.1,326.7,372.0,512.7,356.0,200.9,143.5,85.6,36.0
DT17,WEEKENDS/HOLIDAY,5.0,0.8,34.2,66.3,77.7,75.8,120.2,161.0,184.0,184.6,204.3,233.4,270.0,269.6,253.0,258.9,239.7,241.3,198.9,89.4,4.1,0.0,79.9,195.7,205.7,250.1,215.7,212.8,209.2,236.1,216.0,220.1,192.2,241.5,261.8,241.3,187.3,148.3,87.5,36.8
DT18,WEEKDAY,16.5,1.8,22.6,90.7,219.7,205.9,252.7,608.6,1015.2,986.4,664.0,600.2,740.2,2255.6,4466.0,2200.5,1100.8,735.8,610.9,258.8,6.2,0.0,480.0,1539.6,5321.7,3993.5,1168.0,782.8,1010.1,967.3,595.7,352.1,352.2,419.9,746.0,506.7,219.5,143.4,95.6,47.3
DT18,WEEKENDS/HOLIDAY,5.9,0.7,19.7,35.2,54.6,59.1,111.1,161.3,204.0,231.6,251.9,250.4,245.3,290.6,233.7,214.7,197.7,190.9,220.5,106.9,5.5,0.0,66.5,157.3,227.6,262.4,287.1,317.9,313.7,289.0,246.0,195.6,195.1,217.4,259.2,221.0,164.3,142.7,107.1,51.4
DT2,WEEKDAY,0.2,12.3,368.5,424.6,405.0,177.3,121.3,115.0,190.4,102.5,246.0,141.3,142.5,354.7,247.0,113.1,58.3,29.2,21.5,7.3,15.1,2.0,114.8,490.2,209.5,72.4,30.4,32.3,49.8,78.0,92.7,89.6,105.0,150.0,243.0,231.0,131.6,113.1,115.0,56.1
DT2,WEEKENDS/HOLIDAY,0.3,3.5,75.2,59.9,106.6,121.8,129.8,96.9,154.0,90.2,61.7,71.0,50.8,73.6,138.1,67.8,30.7,29.1,20.1,8.5,11.1,0.1,8.0,52.7,42.2,24.5,31.2,42.5,56.4,53.3,69.9,65.7,74.6,99.2,100.1,79.8,74.6,69.6,76.1,45.9
DT20,WEEKDAY,12.8,2.2,75.7,283.5,671.4,470.9,288.3,300.0,374.0,350.9,263.3,246.4,302.1,584.5,895.5,553.4,334.7,349.5,317.8,195.6,23.0,0.0,153.7,478.3,902.1,640.4,306.4,269.8,390.4,406.2,342.3,303.1,372.6,518.5,904.4,654.5,422.4,364.0,254.4,120.7
DT20,WEEKENDS/HOLIDAY,11.9,0.8,48.2,63.4,97.8,205.3,280.6,308.9,308.9,252.7,296.1,295.3,275.7,311.8,321.7,293.7,265.6,262.5,277.8,173.6,16.6,0.0,87.5,191.5,211.3,247.7,290.2,324.1,331.7,340.8,354.7,346.8,375.0,416.0,417.5,387.5,401.0,411.7,306.1,147.8
DT21,WEEKDAY,13.1,2.8,68.6,131.0,371.0,316.9,258.4,324.9,351.6,387.7,286.3,387.1,378.5,666.9,1055.6,652.3,429.0,482.3,490.7,189.8,22.2,0.0,112.8,503.0,1171.1,673.2,373.4,502.8,426.0,456.1,352.1,369.9,296.0,399.0,742.9,452.1,280.2,293.7,217.4,93.2
DT21,WEEKENDS/HOLIDAY,9.4,0.9,39.8,50.0,97.2,209.3,280.2,288.0,279.1,262.1,278.8,283.9,330.6,379.2,373.4,342.3,249.9,252.7,242.6,119.1,14.3,0.0,60.5,106.6,219.7,278.5,300.3,320.7,351.2,356.8,388.1,371.4,318.7,330.9,292.6,231.9,272.3,300.5,262.1,125.2
DT22,WEEKDAY,12.6,26.6,279.0,460.7,604.9,391.6,293.7,268.2,294.8,342.6,302.8,310.9,317.0,436.4,546.0,496.6,465.4,471.4,371.0,180.6,24.4,0.0,144.7,375.1,441.7,408.0,370.7,328.6,391.2,339.6,317.0,345.8,376.9,559.9,927.3,810.9,533.2,365.5,333.4,187.1
DT22,WEEKENDS/HOLIDAY,21.4,5.5,135.3,180.3,245.3,260.8,286.1,316.7,385.0,410.6,429.0,410.9,423.5,491.6,577.6,785.0,965.2,968.9,678.0,330.7,20.0,0.0,121.9,215.0,308.2,430.4,558.3,593.2,590.0,576.5,536.9,574.4,676.7,994.9,1061.8,804.8,527.7,387.1,336.0,195.7
DT23,WEEKDAY,2.1,5.8,67.6,169.3,307.5,182.8,118.0,185.4,207.2,151.8,127.6,142.7,170.1,532.2,1008.7,487.2,204.2,145.5,118.7,47.7,10.0,0.0,111.8,335.1,978.7,722.3,237.0,125.2,155.0,207.4,156.6,120.5,125.9,174.2,350.5,258.2,143.1,119.4,104.6,66.3
DT23,WEEKENDS/HOLIDAY,2.2,2.0,27.2,54.3,66.7,93.6,99.1,101.9,136.8,107.2,92.2,88.8,102.4,122.9,130.5,111.0,88.5,71.5,67.6,29.1,11.5,0.0,26.8,71.0,97.9,114.7,117.0,112.3,102.4,130.7,141.2,116.6,123.3,118.7,113.7,112.9,102.2,107.0,113.0,81.6
DT24,WEEKDAY,2.1,52.8,415.5,650.9,827.7,412.4,218.0,191.9,206.9,196.7,151.6,149.1,163.6,340.2,426.0,250.6,151.7,117.6,84.2,26.0,26.9,0.0,94.2,300.0,390.9,174.5,105.9,104.9,173.9,188.4,177.4,196.4,227.0,386.3,693.6,498.1,337.8,311.2,288.5,210.4
DT24,WEEKENDS/HOLIDAY,1.8,6.8,117.6,154.0,174.4,194.3,186.4,201.9,183.1,196.5,180.4,170.7,166.4,207.6,220.1,181.0,125.1,100.0,76.0,33.6,28.4,0.0,53.9,93.8,111.6,94.1,108.0,134.3,169.1,177.5,170.0,180.0,201.7,221.8,243.0,243.6,273.2,277.4,279.0,200.3
DT25,WEEKDAY,2.1,25.2,211.3,416.8,483.9,256.9,162.6,136.3,142.0,257.5,124.7,140.2,185.6,340.1,562.1,241.0,130.1,100.3,83.9,30.1,15.9,7.8,194.0,424.5,540.0,235.1,100.0,84.1,116.3,164.6,122.7,131.0,162.2,273.8,477.9,392.2,260.4,221.3,221.4,116.9
DT25,WEEKENDS/HOLIDAY,3.7,4.6,67.2,98.6,105.2,128.2,169.9,159.4,202.0,150.8,117.0,109.4,122.9,146.9,170.2,150.7,86.1,70.4,58.3,24.3,14.1,0.6,30.4,81.7,152.9,112.8,112.6,87.3,95.7,107.7,119.9,137.9,140.0,179.2,197.5,191.5,194.0,197.0,202.7,119.3
DT27,WEEKDAY,2.7,35.9,307.9,706.5,660.0,371.1,294.5,242.6,320.8,458.9,303.1,299.3,326.5,805.2,1394.1,596.8,328.7,178.9,135.5,38.9,33.8,8.0,338.4,875.0,1356.5,591.2,253.9,200.9,249.6,265.5,238.6,230.6,285.3,409.7,718.9,552.7,371.4,326.4,278.6,158.4
DT27,WEEKENDS/HOLIDAY,2.1,12.5,122.3,211.4,216.6,253.9,320.5,332.7,348.8,331.2,302.9,285.8,331.9,410.5,407.4,290.1,189.9,116.7,90.0,40.1,31.9,1.0,70.7,192.2,286.3,197.1,171.3,172.0,211.1,220.5,236.5,248.0,259.7,332.8,353.6,396.6,464.4,422.3,363.3,214.5
DT28,WEEKDAY,2.3,66.5,751.7,1520.0,1372.0,633.9,385.4,351.3,336.6,300.9,269.4,313.3,297.2,932.1,1443.8,626.8,321.8,175.3,113.8,89.4,65.6,7.8,275.8,864.7,1501.1,535.1,206.0,184.7,220.3,309.5,313.3,303.9,348.6,613.6,1062.3,956.1,654.7,617.7,620.3,322.6
DT28,WEEKENDS/HOLIDAY,3.5,19.7,231.3,401.9,386.1,409.4,466.9,470.2,459.2,423.9,384.9,394.9,432.5,575.9,599.5,403.7,242.9,150.7,112.0,55.1,63.2,0.9,102.7,243.2,299.5,193.2,172.0,202.4,252.1,290.6,314.7,344.6,373.9,512.5,530.3,591.6,744.5,807.6,720.2,420.4
DT29,WEEKDAY,2.3,67.4,579.0,1129.7,1342.3,642.9,336.9,244.7,224.5,217.6,184.1,182.3,178.2,353.4,494.5,255.0,148.5,94.3,73.1,29.9,42.4,3.2,78.3,286.8,367.2,195.1,103.9,97.0,149.3,203.6,211.2,255.4,300.1,543.9,1071.9,818.0,563.0,467.3,476.9,290.1
DT29,WEEKENDS/HOLIDAY,1.6,22.5,170.8,254.5,301.2,340.5,325.4,320.1,295.9,289.5,282.4,262.6,249.8,294.7,287.4,231.6,153.6,101.8,77.2,32.5,40.4,1.0,33.8,86.2,112.7,108.6,114.5,136.9,178.5,224.3,230.5,263.5,259.2,293.8,321.8,328.1,379.0,432.6,430.9,270.3
DT3,WEEKDAY,2.2,46.9,447.5,1140.1,1499.5,663.4,395.6,362.6,332.1,301.9,341.3,402.8,342.5,378.7,382.7,209.1,115.8,109.9,81.7,25.4,46.5,1.7,56.7,441.9,196.0,132.1,117.7,130.3,170.4,247.6,316.7,332.3,356.3,507.0,1014.0,940.9,545.0,462.1,411.4,206.6
DT3,WEEKENDS/HOLIDAY,2.1,14.3,72.7,158.4,291.7,381.7,419.9,442.7,430.7,374.9,314.2,288.2,311.4,328.9,278.9,184.6,109.0,96.5,85.0,30.3,41.1,1.3,29.1,88.5,143.3,143.0,147.4,175.7,205.6,265.9,260.2,276.6,298.2,345.6,394.2,375.8,347.3,356.5,308.4,182.2
DT30,WEEKDAY,1.8,67.3,534.4,1283.5,1744.3,753.8,392.4,304.3,269.7,260.1,240.4,227.2,212.1,280.3,343.9,207.6,129.7,110.2,74.3,31.5,42.2,4.8,232.1,318.7,186.6,131.8,96.3,111.1,174.7,235.0,240.8,290.8,366.2,629.7,1315.7,1058.1,651.3,529.1,474.7,262.0
DT30,WEEKENDS/HOLIDAY,1.2,17.9,120.7,194.7,261.1,296.6,320.0,348.1,330.2,318.6,273.9,260.1,252.7,292.9,298.7,219.4,150.9,116.8,86.1,35.2,38.9,0.6,46.0,115.4,121.5,117.7,121.2,155.7,193.9,238.6,270.4,281.8,334.6,339.1,376.0,357.1,374.3,405.3,406.4,236.2
DT31,WEEKDAY,4.9,74.5,513.9,1170.1,1403.9,639.0,339.4,284.0,309.8,340.9,269.1,283.8,324.7,492.6,630.0,319.0,227.5,215.9,141.1,61.4,63.1,2.6,142.3,500.4,667.9,324.9,206.6,203.1,266.3,337.5,308.9,327.4,373.4,632.3,1452.5,1048.5,630.9,489.1,470.3,264.0
DT31,WEEKENDS/HOLIDAY,3.5,24.9,132.6,213.0,253.3,300.5,311.9,326.8,343.9,330.4,293.8,291.6,300.3,336.7,341.1,255.5,163.9,138.3,106.1,48.9,37.6,1.2,50.9,148.2,178.8,177.8,184.8,206.4,247.6,305.7,327.2,322.7,317.8,366.9,396.8,372.9,409.3,411.9,431.6,253.5
DT32,WEEKDAY,20.3,120.9,964.5,2455.9,2973.9,1505.1,843.5,713.0,774.2,908.1,879.4,757.7,823.4,1147.9,1549.5,1230.3,919.5,862.1,590.2,199.2,113.5,42.9,560.0,1053.8,1099.7,764.9,577.3,635.8,925.6,934.2,876.8,1034.3,1147.9,1914.7,4069.4,2857.8,1465.1,937.9,822.5,428.6
DT32,WEEKENDS/HOLIDAY,23.5,47.6,248.9,389.5,499.2,583.3,658.3,744.7,833.9,895.4,932.6,928.3,964.9,1039.1,1013.2,904.4,793.4,772.0,557.0,218.8,86.8,8.5,185.1,315.8,427.9,542.0,626.1,737.2,860.1,973.1,1012.8,1063.4,1048.9,1184.6,1275.9,1112.3,962.9,809.9,734.7,437.9
DT33,WEEKDAY,2.4,244.8,1435.0,3279.5,3827.1,1727.0,966.0,684.7,675.8,600.2,546.5,463.0,490.2,760.0,919.2,553.1,318.4,224.2,172.7,80.6,176.6,2.6,332.5,936.4,483.7,233.9,199.0,229.8,368.2,473.3,546.1,619.6,805.9,1287.7,2923.6,2446.9,1601.3,1332.0,1242.5,655.1
DT33,WEEKENDS/HOLIDAY,0.9,81.2,337.7,515.3,662.4,705.6,763.9,761.6,740.5,712.0,674.7,621.1,633.8,726.7,719.1,529.9,357.5,247.7,181.3,88.1,143.9,1.2,91.7,252.2,228.6,216.7,238.0,302.9,410.2,498.2,573.2,610.0,663.6,716.7,755.7,828.9,913.7,1024.8,1034.4,629.6
DT34,WEEKDAY,0.3,51.1,181.5,396.9,592.4,352.2,212.0,225.5,246.5,159.4,130.0,140.0,232.8,499.3,629.1,289.4,171.6,106.5,76.0,39.5,33.9,0.5,108.7,351.9,560.9,260.2,126.2,105.1,133.3,212.8,192.8,152.6,160.1,219.9,460.3,482.8,312.0,239.2,185.8,108.8
DT34,WEEKENDS/HOLIDAY,0.0,14.3,29.7,54.3,89.9,95.3,129.6,145.1,162.7,143.4,131.8,133.0,153.7,195.0,178.6,170.7,107.2,68.4,45.3,28.3,30.9,0.0,34.9,91.8,99.2,79.3,85.7,87.7,113.2,145.6,151.8,147.6,134.9,130.9,157.5,175.3,181.1,206.0,171.5,111.0
DT5,WEEKDAY,6.8,59.4,736.6,1492.6,1711.1,855.5,528.1,536.1,591.0,632.3,520.0,585.0,668.7,906.9,1166.5,747.4,531.5,416.0,292.4,130.8,70.4,12.9,229.4,684.2,877.6,624.8,425.3,409.2,501.4,529.3,622.8,637.3,728.1,1008.6,1741.9,1512.3,855.5,665.1,648.7,334.0
DT5,WEEKENDS/HOLIDAY,6.6,26.5,187.2,291.3,445.6,558.7,676.7,797.8,803.4,808.0,693.4,667.2,657.7,702.1,676.9,521.4,379.6,285.2,193.5,84.1,71.6,7.7,109.5,283.0,410.7,530.9,489.8,513.3,547.5,590.8,576.9,579.0,646.3,756.1,792.8,721.6,692.2,662.2,624.2,351.0
DT6,WEEKDAY,1.4,12.8,216.7,523.1,649.5,353.3,281.4,382.3,405.6,433.4,539.7,657.1,624.1,857.8,990.4,470.9,234.7,238.5,277.0,38.3,21.2,10.1,274.0,705.5,681.9,400.1,266.9,358.6,331.4,336.6,356.2,381.9,317.0,459.4,827.9,521.4,290.4,250.2,214.3,110.5
DT6,WEEKENDS/HOLIDAY,1.6,2.2,35.1,81.2,175.0,216.2,266.7,290.2,270.5,270.9,222.2,264.6,230.2,273.8,287.5,163.4,98.9,75.3,60.8,20.4,19.1,1.6,26.9,127.3,188.0,144.3,154.6,198.7,189.3,225.7,221.3,240.9,237.3,250.1,258.3,246.0,220.7,218.0,190.9,108.7
DT7,WEEKDAY,1.6,6.5,90.0,270.0,319.5,204.3,127.3,136.6,149.2,191.4,205.7,287.0,312.2,395.1,491.3,315.4,143.3,134.1,102.6,41.0,9.5,5.8,118.7,721.2,731.5,279.1,162.7,232.3,182.5,190.9,222.7,253.5,246.9,297.8,529.2,378.4,193.1,150.2,127.1,55.1
DT7,WEEKENDS/HOLIDAY,0.5,3.2,17.0,49.6,98.6,149.1,151.7,155.8,158.8,154.2,144.6,158.1,140.1,172.5,169.1,131.6,86.3,88.5,72.6,31.5,9.2,0.6,36.5,136.2,147.2,144.5,136.2,138.3,136.7,157.1,167.5,159.2,177.7,212.8,209.5,173.5,154.4,126.3,92.6,50.0
DT8,WEEKDAY,0.9,5.1,100.1,410.6,439.9,223.5,181.9,229.5,188.9,335.3,448.5,461.7,436.4,532.5,562.8,325.0,124.3,84.1,57.4,19.4,9.1,8.5,337.4,1150.8,416.3,223.2,153.7,148.7,166.3,210.6,225.6,238.4,218.7,273.0,412.3,310.8,157.9,119.3,91.4,38.7
DT8,WEEKENDS/HOLIDAY,1.6,2.1,15.2,47.7,111.8,157.8,156.9,169.2,166.8,150.1,133.6,137.6,130.1,150.1,143.6,98.7,59.7,45.8,47.0,19.2,5.8,1.3,31.6,87.9,130.1,111.9,112.0,110.8,119.5,123.8,140.6,146.8,152.4,167.0,183.3,157.3,133.5,126.9,79.3,35.2
EW1,WEEKDAY,1.5,508.0,2423.0,4912.8,5283.5,2288.2,1551.2,1441.7,1380.2,1264.3,1148.3,1205.9,1265.9,1736.2,1877.9,1134.7,654.6,539.6,473.9,78.3,248.9,28.4,545.8,1398.6,1159.3,591.2,545.8,655.6,821.4,1063.6,1276.3,1471.5,1671.0,2289.4,4432.6,4009.1,2439.0,2144.1,1888.8,989.5
EW1,WEEKENDS/HOLIDAY,0.3,174.5,524.9,838.5,1280.7,1506.4,1578.3,1706.4,1684.6,1632.9,1430.6,1363.3,1355.8,1504.2,1403.5,1074.8,777.2,584.5,499.5,109.2,234.6,11.5,124.5,484.8,551.0,591.1,652.0,793.3,1026.9,1167.1,1317.6,1397.2,1521.2,1717.8,1805.9,1711.9,1586.7,1580.4,1513.8,876.0
EW10,WEEKDAY,7.1,158.6,945.1,1483.8,1465.8,840.7,560.2,463.2,434.0,418.6,351.4,352.8,382.9,658.6,847.6,533.9,359.3,306.8,238.0,146.9,41.0,11.1,167.4,470.5,661.4,392.2,260.0,271.7,340.9,467.8,423.5,466.5,570.7,838.1,1478.3,1295.1,893.9,856.4,819.6,393.1
EW10,WEEKENDS/HOLIDAY,3.9,36.1,413.7,512.6,546.1,664.0,697.4,683.3,680.6,688.2,686.4,693.1,820.1,912.5,878.6,858.8,609.5,465.2,336.6,204.4,37.2,3.1,105.1,224.7,334.2,445.9,575.6,656.9,776.3,803.2,812.1,787.7,841.1,974.1,985.4,847.7,752.0,739.8,731.9,421.3
EW11,WEEKDAY,7.4,137.1,730.2,1058.4,1395.6,1263.7,1137.1,1115.3,1138.9,1045.6,954.0,1014.7,1052.0,1791.8,2243.0,1210.6,732.8,616.2,535.0,190.4,40.4,21.6,351.8,1181.4,2418.2,1636.1,1029.2,895.0,1008.1,1080.1,1059.5,1012.7,884.5,1069.0,1671.0,1338.0,941.0,909.4,840.7,392.8
EW11,WEEKENDS/HOLIDAY,9.2,38.3,328.2,475.3,585.6,883.4,1067.7,1077.0,1023.8,932.5,795.0,809.0,860.0,991.0,974.3,941.0,779.0,660.9,501.8,198.0,28.1,3.6,179.0,401.0,609.6,722.2,783.8,855.9,922.8,978.8,1001.0,966.7,1014.3,1131.0,1004.6,897.5,831.8,874.0,856.5,432.2
EW12,WEEKDAY,58.7,220.7,503.79999999999995,906.7,1481.6,1317.4,1374.9,1821.6999999999998,2588.3,3650.4,3137.1,3230.9,3498.0,4866.5,6557.700000000001,4624.5,3812.9,4205.7,3128.2,1047.4,71.0,52.0,859.3000000000001,2263.6,5171.1,4102.5,3192.3,3466.0,4488.1,3654.3999999999996,3246.5,3150.4,3199.8,3655.6000000000004,5813.5,3887.3999999999996,2114.2,1382.0,1022.0,492.1
EW12,WEEKENDS/HOLIDAY,38.7,54.1,404.0,463.79999999999995,621.9,969.0999999999999,1470.3,1986.5,2735.3,3342.8,4012.9,4337.6,4567.4,4699.2,4365.7,3929.6,3485.6000000000004,3542.3,2781.8,1012.4000000000001,59.9,18.1,523.9,889.5,1445.1,2481.9,3653.8,4497.8,5002.4,5210.2,5238.0,4906.1,4704.1,4271.5,3703.1,2937.5,2120.0,1424.0,1027.6,540.5
EW13-NS25,WEEKDAY,100.6,30.1,124.9,324.6,583.3,626.1,761.9,1151.4,1725.9,2719.8,2182.2,2134.2,2313.2,3538.2,5390.1,3971.6,3213.7,3794.3,3358.0,1218.1,8.5,47.1,858.8,2218.3,5035.8,4012.6,2542.2,2789.7,3254.0,2332.1,2035.3,1891.4,1859.8,2429.2,4362.8,2704.8,1142.5,687.9,436.0,171.8
EW13-NS25,WEEKENDS/HOLIDAY,32.7,9.3,196.1,173.7,256.7,481.8,905.2,1365.1,1751.9,1995.5,2403.5,2714.9,3083.3,3664.2,3572.2,3179.8,2943.1,3434.8,3428.1,1226.2,8.4,10.9,472.1,864.6,1478.9,3039.9,3205.1,3078.5,3006.4,3068.6,3120.3,2912.3,2990.0,3022.1,2756.9,2062.5,1286.0,751.9,452.5,197.4
EW14-NS26,WEEKDAY,61.1,24.2,104.8,293.7,480.9,600.3,941.2,2325.3,3781.2,2531.9,2138.7,2262.3,2723.1,6884.1,14379.4,7549.2,4068.4,2466.6,1689.4,840.1,8.8,104.4,1783.2,4618.8,16011.9,11214.3,3157.0,2102.8,2259.2,3715.4,2363.0,1411.9,1283.5,1401.2,1891.2,1186.2,558.2,349.5,242.3,95.0
