,,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME
month,,201807,201808,201809,201810,201811,201812,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,201807,201808,201809,201810,201811,201812,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107
WEEKDAY,NS10,49807.0,49696.0,48866.0,49747.0,48938.0,46879.0,50771.0,48563.0,49809.0,50251.0,49701.0,46206.0,50543.0,50363.0,49038.0,49644.0,48502.0,45832.0,47490.0,45655.0,42553.0,18899.0,15348.0,26142.0,34048.0,35084.0,37510.0,38787.0,38745.0,39413.0,41499.0,40978.0,40397.0,41065.0,32894.0,29869.0,34166.0,44376.0,44331.0,43770.0,44361.0,43139.0,40784.0,45347.0,43262.0,44049.0,44526.0,43234.0,39927.0,43555.0,43446.0,42073.0,42739.0,41684.0,38628.0,40903.0,39240.0,36652.0,16530.0,13579.0,23016.0,0.0,30654.0,32633.0,33611.0,33427.0,33635.0,35962.0,35543.0,34993.0,35974.0,28885.0,26241.0,30313.0
WEEKDAY,NS11,45189.0,45498.0,44729.0,45668.0,45206.0,43867.0,46686.0,45344.0,46262.0,46139.0,46222.0,43002.0,45784.0,45462.0,44534.0,44763.0,41106.0,38979.0,40321.0,38392.0,35533.0,14829.0,11572.0,20855.0,27424.0,28197.0,30134.0,31177.0,30948.0,31845.0,33426.0,33036.0,32489.0,33140.0,26407.0,23605.0,27874.0,44739.0,44212.0,43630.0,44574.0,43661.0,41930.0,45636.0,44210.0,44731.0,45040.0,45143.0,41591.0,44765.0,44492.0,43391.0,43836.0,40699.0,38467.0,40396.0,38541.0,35722.0,15024.0,11910.0,21316.0,0.0,28519.0,30343.0,31323.0,30897.0,31488.0,33593.0,33123.0,32668.0,33388.0,26659.0,23834.0,28375.0
WEEKDAY,NS12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3221.0,5689.0,7451.0,7876.0,8605.0,9133.0,9251.0,11019.0,11685.0,11416.0,11391.0,11629.0,9037.0,8178.0,9662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2725.0,4971.0,0.0,6965.0,7582.0,8004.0,8066.0,9929.0,10862.0,10519.0,10462.0,10706.0,8224.0,7500.0,9036.0
WEEKDAY,NS13,59684.0,60205.0,59093.0,59866.0,59742.0,58674.0,61000.0,59594.0,61129.0,60674.0,60805.0,57770.0,59973.0,59072.0,57856.0,57701.0,54341.0,52546.0,51539.0,48620.0,45475.0,19060.0,14708.0,25990.0,35314.0,36202.0,38979.0,40246.0,40983.0,42094.0,42025.0,41862.0,41431.0,42037.0,33185.0,30187.0,34902.0,63788.0,63826.0,62677.0,63730.0,63251.0,61360.0,64873.0,63135.0,64441.0,63978.0,64069.0,60646.0,63322.0,62331.0,60660.0,60974.0,56971.0,54953.0,55124.0,51103.0,47985.0,20157.0,15468.0,27613.0,0.0,38226.0,41043.0,42487.0,43213.0,44057.0,44554.0,44294.0,43650.0,44582.0,35170.0,32008.0,37154.0
WEEKDAY,NS14,34849.0,34820.0,33937.0,34694.0,33846.0,32562.0,35876.0,34808.0,35282.0,35789.0,35474.0,32876.0,35749.0,35576.0,34351.0,34875.0,33530.0,32035.0,33798.0,31613.0,28704.0,11489.0,9167.0,16484.0,22205.0,22937.0,24412.0,25447.0,25205.0,25897.0,27338.0,26912.0,26741.0,27345.0,21293.0,18935.0,22521.0,30770.0,30547.0,29593.0,30256.0,29359.0,28026.0,31503.0,30430.0,30772.0,31479.0,31035.0,28818.0,31488.0,31275.0,30039.0,30487.0,29159.0,27670.0,29671.0,27671.0,25295.0,10204.0,8334.0,14961.0,0.0,20937.0,22324.0,23234.0,22942.0,23464.0,24783.0,24370.0,24179.0,24717.0,19381.0,17204.0,20438.0
WEEKDAY,NS15,36587.0,33088.0,27784.0,33890.0,34676.0,27185.0,36332.0,32084.0,28681.0,35006.0,37300.0,28128.0,35941.0,31976.0,26325.0,31059.0,32041.0,24163.0,30813.0,29166.0,21997.0,7470.0,5317.0,12460.0,17202.0,18090.0,16995.0,18952.0,21266.0,18532.0,21846.0,20843.0,18894.0,22286.0,17982.0,13564.0,19067.0,34144.0,30803.0,25713.0,31677.0,31968.0,24669.0,34025.0,30067.0,26527.0,32980.0,34840.0,25911.0,33611.0,29988.0,24677.0,30731.0,30426.0,22822.0,29082.0,27565.0,20678.0,6936.0,4901.0,11693.0,0.0,16942.0,15845.0,17610.0,19749.0,17039.0,20280.0,19426.0,17631.0,20633.0,16553.0,12493.0,17563.0
WEEKDAY,NS16,53812.0,53835.0,52758.0,53088.0,53081.0,52576.0,55192.0,52678.0,54132.0,54034.0,54033.0,50989.0,53343.0,52846.0,51768.0,51681.0,50186.0,48730.0,49923.0,46335.0,42674.0,17260.0,13559.0,24244.0,32929.0,33483.0,35947.0,37147.0,37117.0,38554.0,39611.0,38883.0,38464.0,39233.0,29833.0,27249.0,31575.0,57952.0,57990.0,57013.0,57280.0,57320.0,56462.0,59554.0,56765.0,58132.0,58008.0,57928.0,55197.0,57070.0,56751.0,55565.0,55704.0,54187.0,52577.0,53650.0,50219.0,46514.0,18616.0,14829.0,26227.0,0.0,36065.0,38609.0,40004.0,40096.0,41613.0,42587.0,41850.0,41351.0,42252.0,32267.0,29665.0,34209.0
WEEKDAY,NS17,53677.0,54561.0,53255.0,53470.0,51683.0,49100.0,54357.0,52948.0,53609.0,53053.0,52448.0,48208.0,51346.0,51123.0,49375.0,49781.0,47802.0,44771.0,47820.0,43786.0,39479.0,12763.0,3487.0,9082.0,12759.0,13460.0,14097.0,14816.0,14692.0,14807.0,16171.0,15921.0,15898.0,16391.0,11749.0,10078.0,12845.0,51728.0,52324.0,51046.0,51124.0,49459.0,46704.0,52090.0,50747.0,51325.0,50908.0,50372.0,46422.0,49309.0,48846.0,47179.0,47404.0,45735.0,42491.0,45933.0,41556.0,37582.0,12192.0,2701.0,5614.0,0.0,8301.0,8745.0,9142.0,8800.0,8911.0,10031.0,9889.0,9926.0,10136.0,7091.0,5848.0,7803.0
WEEKDAY,NS18,16893.0,16878.0,16813.0,16930.0,16737.0,16200.0,17441.0,16550.0,16836.0,16778.0,16876.0,15699.0,16676.0,16359.0,16051.0,16029.0,15446.0,14687.0,15875.0,14620.0,13382.0,5405.0,4306.0,7538.0,9938.0,10263.0,10823.0,11374.0,10991.0,11289.0,12370.0,12132.0,11942.0,12236.0,9279.0,8305.0,10100.0,15519.0,15456.0,15476.0,15574.0,15277.0,14675.0,15956.0,15067.0,15194.0,15069.0,15184.0,14241.0,14989.0,14796.0,14463.0,14411.0,13939.0,13203.0,14175.0,13055.0,12002.0,4986.0,4027.0,6922.0,0.0,9278.0,9869.0,10260.0,10162.0,10462.0,11222.0,11039.0,10890.0,11136.0,8487.0,7702.0,9080.0
WEEKDAY,NS19,42634.0,42984.0,42277.0,42184.0,42091.0,41224.0,42924.0,41452.0,42463.0,41733.0,41784.0,40054.0,41382.0,40601.0,40239.0,39385.0,38621.0,37388.0,37701.0,34662.0,32151.0,12486.0,9750.0,17194.0,23632.0,23901.0,25747.0,26531.0,26843.0,28032.0,28120.0,27611.0,27598.0,28050.0,20971.0,19635.0,22640.0,44797.0,45140.0,44450.0,44375.0,44040.0,42758.0,45034.0,43320.0,44427.0,43544.0,43649.0,41845.0,43295.0,42550.0,42024.0,41330.0,40431.0,38873.0,39771.0,36421.0,33950.0,13434.0,10574.0,18541.0,0.0,25384.0,27292.0,28122.0,28454.0,29570.0,29802.0,29239.0,29240.0,29651.0,22223.0,20823.0,24142.0
WEEKDAY,NS2,28997.0,29143.0,28452.0,28846.0,28497.0,27237.0,29301.0,28113.0,28734.0,28808.0,29053.0,27341.0,28838.0,28446.0,27634.0,28043.0,27508.0,26174.0,26867.0,25513.0,23364.0,9953.0,7989.0,13812.0,18178.0,18582.0,19948.0,20636.0,20933.0,21613.0,22615.0,22345.0,22157.0,22555.0,17829.0,16019.0,18776.0,29712.0,29522.0,29034.0,29316.0,28871.0,27460.0,29830.0,28888.0,29468.0,29622.0,29771.0,28097.0,29693.0,29515.0,28640.0,29053.0,28447.0,26925.0,27892.0,26577.0,24631.0,10552.0,8439.0,14660.0,0.0,19568.0,21067.0,21643.0,21965.0,22762.0,23766.0,23532.0,23351.0,23698.0,18815.0,16940.0,19788.0
WEEKDAY,NS20,44168.0,44152.0,43975.0,43316.0,43428.0,42644.0,44346.0,43129.0,44899.0,44192.0,43331.0,42222.0,43160.0,42144.0,42014.0,40435.0,39958.0,39112.0,38867.0,33343.0,31442.0,14603.0,12058.0,17626.0,22853.0,22909.0,24822.0,25462.0,25964.0,27380.0,27198.0,26472.0,27499.0,27495.0,17021.0,18166.0,21209.0,43388.0,43890.0,43543.0,42938.0,42914.0,41740.0,43918.0,42936.0,44577.0,43875.0,43165.0,42304.0,42885.0,42164.0,41807.0,40679.0,39815.0,38781.0,39125.0,33277.0,31237.0,14136.0,11410.0,16950.0,0.0,22457.0,24285.0,24968.0,25337.0,26498.0,26751.0,26065.0,26999.0,27066.0,16592.0,17480.0,20617.0
WEEKDAY,NS21,35098.0,35768.0,34557.0,35536.0,35222.0,33269.0,36397.0,35245.0,35069.0,33646.0,33934.0,33239.0,32816.0,33160.0,33205.0,31336.0,26190.0,28018.0,31528.0,27226.0,24133.0,6866.0,8146.0,17662.0,29055.0,29894.0,33428.0,35838.0,37171.0,40480.0,39093.0,38934.0,37806.0,38768.0,27564.0,23766.0,28693.0,36465.0,37186.0,36375.0,36605.0,37022.0,36884.0,37925.0,37055.0,37580.0,36322.0,35921.0,34295.0,35339.0,34497.0,34825.0,33014.0,28308.0,30444.0,33505.0,28460.0,25013.0,6966.0,8237.0,18045.0,0.0,30732.0,34461.0,36857.0,38112.0,41644.0,40089.0,40088.0,40394.0,40333.0,28238.0,24305.0,29372.0
WEEKDAY,NS22,61111.0,61659.0,60401.0,59622.0,63737.0,76219.0,62336.0,59917.0,59477.0,56530.0,56245.0,58292.0,57092.0,55802.0,54611.0,53056.0,55591.0,64540.0,52162.0,40464.0,36239.0,11320.0,7757.0,17508.0,28542.0,27829.0,31239.0,31676.0,34367.0,42806.0,32334.0,32282.0,31993.0,31346.0,23203.0,21659.0,24743.0,66489.0,67206.0,65806.0,64529.0,69666.0,82494.0,67384.0,64754.0,64614.0,61246.0,61130.0,63630.0,61630.0,60646.0,59229.0,57613.0,60483.0,69978.0,57514.0,44128.0,39418.0,12192.0,8293.0,18551.0,0.0,29712.0,33364.0,33928.0,36906.0,45572.0,34888.0,34730.0,34172.0,33727.0,24945.0,23248.0,26466.0
WEEKDAY,NS23,37105.0,37876.0,36944.0,36253.0,38946.0,44328.0,37224.0,35858.0,37095.0,34588.0,34194.0,36269.0,34405.0,34122.0,34685.0,32217.0,33223.0,37019.0,30499.0,24546.0,22198.0,5749.0,3514.0,8530.0,15661.0,15380.0,17731.0,18374.0,20017.0,24284.0,18514.0,18434.0,18912.0,18845.0,12403.0,11340.0,12891.0,40288.0,41410.0,40364.0,39259.0,42877.0,47915.0,40488.0,38904.0,40470.0,37332.0,37151.0,39614.0,37133.0,37215.0,37847.0,35180.0,36202.0,39956.0,33679.0,26677.0,24284.0,6270.0,3795.0,9264.0,0.0,16714.0,19155.0,19859.0,21653.0,26023.0,19944.0,19811.0,20261.0,20377.0,13299.0,12038.0,13812.0
WEEKDAY,NS24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4028.0,9652.0,17013.0,16949.0,19398.0,19564.0,20944.0,25058.0,20593.0,20476.0,21079.0,20742.0,14009.0,12868.0,15066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3507.0,8586.0,0.0,15473.0,17895.0,17846.0,19298.0,23765.0,18928.0,18661.0,19365.0,19047.0,12699.0,11552.0,13558.0
WEEKDAY,NS27,7686.0,7882.0,7981.0,7723.0,7479.0,7465.0,7720.0,7761.0,7742.0,7391.0,7248.0,6899.0,7094.0,6845.0,6931.0,6777.0,6621.0,6390.0,6387.0,5046.0,3923.0,1000.0,591.0,1010.0,1395.0,1455.0,1694.0,1946.0,2071.0,2209.0,2341.0,2372.0,2437.0,2663.0,1695.0,1322.0,1414.0,7348.0,7626.0,7763.0,7341.0,7091.0,7801.0,7352.0,7586.0,7476.0,7046.0,6808.0,6751.0,6976.0,6855.0,6873.0,6618.0,6514.0,6918.0,6361.0,4938.0,3694.0,951.0,569.0,979.0,0.0,1385.0,1670.0,1905.0,1985.0,2306.0,2240.0,2295.0,2341.0,2483.0,1634.0,1316.0,1398.0
WEEKDAY,NS28,1411.0,1433.0,1632.0,1921.0,1929.0,2253.0,2036.0,2153.0,2070.0,1547.0,1589.0,1677.0,1544.0,2025.0,1602.0,1712.0,1875.0,2069.0,1948.0,1490.0,1098.0,491.0,451.0,586.0,777.0,797.0,915.0,1049.0,1159.0,1520.0,1028.0,1088.0,1254.0,1126.0,924.0,1001.0,984.0,1515.0,1536.0,1757.0,1939.0,1971.0,2375.0,2143.0,2265.0,2154.0,1594.0,1705.0,1702.0,1501.0,2021.0,1606.0,1684.0,1916.0,2096.0,1931.0,1399.0,987.0,436.0,403.0,522.0,0.0,707.0,809.0,912.0,1057.0,1377.0,946.0,979.0,1109.0,1050.0,853.0,957.0,906.0
WEEKDAY,NS3,18412.0,18517.0,18051.0,18597.0,18623.0,18212.0,19737.0,19220.0,19637.0,19656.0,19605.0,18641.0,19793.0,19852.0,19236.0,19444.0,18936.0,18257.0,19105.0,17976.0,16756.0,7183.0,5889.0,9848.0,13222.0,13537.0,14513.0,15012.0,14997.0,15415.0,16387.0,16266.0,16078.0,16589.0,13285.0,11763.0,13871.0,17657.0,17748.0,17377.0,17788.0,17699.0,16887.0,18602.0,18243.0,18517.0,18561.0,18507.0,17526.0,18548.0,18579.0,17982.0,18199.0,17695.0,16813.0,17851.0,17021.0,15949.0,6904.0,5773.0,9554.0,0.0,13100.0,13970.0,14353.0,14476.0,14752.0,15863.0,15743.0,15534.0,16155.0,12983.0,11504.0,13439.0
WEEKDAY,NS4,44754.0,44868.0,43340.0,43432.0,42391.0,40021.0,42697.0,41445.0,41714.0,41740.0,41450.0,38642.0,40639.0,40231.0,39010.0,39596.0,37977.0,35932.0,38328.0,36252.0,33228.0,14100.0,11039.0,19279.0,25374.0,25931.0,27367.0,28212.0,28077.0,28663.0,30400.0,30301.0,29929.0,30158.0,24092.0,21555.0,25589.0,46911.0,46701.0,45406.0,45651.0,44189.0,41593.0,45394.0,44026.0,44177.0,44469.0,44104.0,41048.0,43624.0,43226.0,41878.0,42747.0,41049.0,38724.0,41568.0,39526.0,36277.0,15248.0,11926.0,20891.0,0.0,27859.0,29425.0,30184.0,30014.0,30522.0,32801.0,32550.0,32236.0,32512.0,25969.0,23270.0,27679.0
WEEKDAY,NS5,34812.0,34836.0,33812.0,34299.0,33488.0,31381.0,35101.0,33939.0,34196.0,34142.0,34216.0,31633.0,33869.0,33715.0,32465.0,32639.0,31726.0,29600.0,31679.0,30187.0,27684.0,11322.0,8894.0,16021.0,21173.0,21833.0,23339.0,24111.0,23922.0,24237.0,26135.0,25723.0,25392.0,26244.0,20699.0,18283.0,21838.0,32927.0,32655.0,31719.0,32324.0,31118.0,28893.0,32992.0,31850.0,31910.0,31923.0,32002.0,29443.0,31858.0,31559.0,30276.0,30680.0,29548.0,27512.0,29649.0,28494.0,26305.0,10786.0,8506.0,15444.0,0.0,20989.0,22291.0,22833.0,22713.0,22788.0,24882.0,24576.0,24083.0,24856.0,19644.0,17407.0,20842.0
WEEKDAY,NS7,20738.0,20914.0,21247.0,20957.0,21044.0,20857.0,20921.0,20591.0,21473.0,21689.0,20985.0,21135.0,21628.0,21942.0,21623.0,21276.0,21362.0,20897.0,20180.0,19119.0,14298.0,3113.0,2090.0,2898.0,3392.0,3657.0,4124.0,4340.0,4485.0,4462.0,4578.0,4446.0,4679.0,4864.0,4396.0,4299.0,4251.0,18773.0,19184.0,19414.0,19083.0,19414.0,19023.0,19224.0,19005.0,20109.0,19974.0,19616.0,19829.0,20134.0,20577.0,20378.0,19833.0,19844.0,19559.0,19110.0,17796.0,13262.0,3196.0,2142.0,3100.0,0.0,3972.0,4481.0,4736.0,4774.0,4794.0,4917.0,4724.0,5008.0,5243.0,4746.0,4665.0,4743.0
WEEKDAY,NS8,25068.0,24952.0,24679.0,25102.0,24754.0,23785.0,26182.0,24944.0,25895.0,26753.0,27176.0,25190.0,27045.0,26785.0,26142.0,26320.0,25720.0,24534.0,25476.0,24222.0,21300.0,9651.0,8030.0,12918.0,16225.0,16732.0,17990.0,18667.0,18612.0,18502.0,19949.0,19754.0,19379.0,19612.0,16061.0,14626.0,16457.0,19737.0,19830.0,19466.0,19687.0,19435.0,18595.0,20611.0,19327.0,20298.0,20890.0,21223.0,19812.0,21058.0,21207.0,20633.0,20589.0,20131.0,19129.0,20186.0,18945.0,16583.0,7768.0,6494.0,10443.0,0.0,13424.0,14303.0,14704.0,14648.0,14553.0,15854.0,15761.0,15205.0,15397.0,12553.0,11570.0,13332.0
WEEKDAY,NS9,51963.0,51601.0,47128.0,50494.0,51668.0,47921.0,51951.0,48890.0,46565.0,48421.0,51317.0,45543.0,47992.0,45517.0,42152.0,44560.0,45123.0,41226.0,43813.0,36095.0,31828.0,13406.0,11586.0,20225.0,27473.0,27970.0,29426.0,31265.0,32414.0,32702.0,33941.0,33098.0,31911.0,32991.0,25780.0,23744.0,28664.0,61911.0,61821.0,56934.0,61203.0,62112.0,57094.0,62568.0,58382.0,56523.0,59038.0,62787.0,55580.0,59652.0,57131.0,53057.0,56190.0,56557.0,51955.0,55535.0,47821.0,41537.0,17293.0,14523.0,25383.0,0.0,34653.0,36478.0,38668.0,39756.0,39784.0,42192.0,40900.0,39285.0,40790.0,32124.0,28922.0,34445.0
WEEKDAY,PE1,3822.0,3808.0,3728.0,3808.0,3653.0,3374.0,3974.0,3853.0,3763.0,3797.0,3781.0,3277.0,3669.0,3672.0,3523.0,3516.0,3338.0,3062.0,3446.0,3189.0,2899.0,1119.0,824.0,1631.0,2260.0,2315.0,2458.0,2550.0,2547.0,2526.0,2767.0,2747.0,2682.0,2805.0,2091.0,1791.0,2329.0,3802.0,3768.0,3698.0,3783.0,3541.0,3231.0,3872.0,3794.0,3690.0,3780.0,3779.0,3160.0,3643.0,3654.0,3504.0,3477.0,3235.0,2943.0,3506.0,3140.0,2861.0,1104.0,726.0,1638.0,0.0,2339.0,2452.0,2544.0,2517.0,2461.0,2765.0,2747.0,2689.0,2802.0,2138.0,1810.0,2377.0
WEEKDAY,PE2,5862.0,5852.0,5741.0,5784.0,5522.0,5120.0,6090.0,5908.0,5872.0,5897.0,5900.0,5126.0,5744.0,5690.0,5477.0,5487.0,5114.0,4684.0,5252.0,4968.0,4522.0,1696.0,1218.0,2605.0,3586.0,3759.0,3882.0,4079.0,4011.0,3945.0,4446.0,4400.0,4338.0,4538.0,3309.0,2704.0,3740.0,5376.0,5357.0,5313.0,5347.0,5019.0,4608.0,5596.0,5486.0,5361.0,5446.0,5433.0,4636.0,5296.0,5317.0,5090.0,5110.0,4676.0,4225.0,5100.0,4649.0,4234.0,1622.0,1174.0,2545.0,0.0,3637.0,3713.0,3883.0,3742.0,3651.0,4248.0,4215.0,4141.0,4336.0,3121.0,2611.0,3612.0
WEEKDAY,PE3,6254.0,6185.0,6049.0,6145.0,5934.0,5365.0,6230.0,6047.0,6035.0,5973.0,6029.0,5258.0,5880.0,5925.0,5713.0,5651.0,5454.0,4943.0,5424.0,5016.0,4678.0,1871.0,1330.0,2541.0,3658.0,3655.0,3898.0,4012.0,4037.0,4141.0,4499.0,4436.0,4436.0,4640.0,3563.0,2926.0,3952.0,6220.0,6093.0,5945.0,6123.0,5854.0,5318.0,6233.0,6014.0,5985.0,6002.0,6138.0,5289.0,5966.0,5967.0,5711.0,5776.0,5509.0,4934.0,5814.0,5175.0,4755.0,1848.0,1298.0,2564.0,0.0,3739.0,3952.0,4073.0,4101.0,4196.0,4602.0,4556.0,4510.0,4815.0,3644.0,2969.0,4070.0
WEEKDAY,PE4,1486.0,1511.0,1464.0,1464.0,1426.0,1408.0,1539.0,1555.0,1552.0,1492.0,1587.0,1374.0,1471.0,1480.0,1444.0,1422.0,1352.0,1345.0,1418.0,1328.0,1263.0,456.0,318.0,703.0,1027.0,1074.0,1119.0,1155.0,1129.0,1220.0,1304.0,1288.0,1268.0,1260.0,911.0,790.0,1011.0,1391.0,1422.0,1375.0,1360.0,1352.0,1356.0,1416.0,1465.0,1468.0,1397.0,1517.0,1271.0,1377.0,1378.0,1347.0,1331.0,1264.0,1272.0,1382.0,1235.0,1209.0,455.0,356.0,688.0,0.0,1069.0,1126.0,1150.0,1147.0,1273.0,1288.0,1299.0,1263.0,1272.0,907.0,773.0,999.0
WEEKDAY,PE5,5674.0,5652.0,5514.0,5598.0,5360.0,4956.0,5989.0,5756.0,5699.0,5770.0,5763.0,4977.0,5661.0,5645.0,5383.0,5401.0,5122.0,4738.0,5283.0,4976.0,4497.0,1676.0,1099.0,2572.0,3546.0,3740.0,3829.0,4018.0,3915.0,3844.0,4516.0,4448.0,4406.0,4614.0,3315.0,2736.0,3784.0,5243.0,5208.0,5079.0,5153.0,4818.0,4407.0,5541.0,5343.0,5279.0,5415.0,5390.0,4461.0,5290.0,5284.0,5002.0,5037.0,4644.0,4259.0,5128.0,4723.0,4238.0,1614.0,1112.0,2535.0,0.0,3646.0,3695.0,3847.0,3682.0,3529.0,4327.0,4234.0,4141.0,4361.0,3154.0,2585.0,3665.0
WEEKDAY,PE6,5723.0,5862.0,5910.0,6024.0,6027.0,5969.0,6402.0,6315.0,6436.0,6292.0,6408.0,5924.0,6252.0,6250.0,6181.0,6174.0,6019.0,5808.0,5832.0,5472.0,5230.0,2220.0,1634.0,3038.0,4205.0,4259.0,4574.0,4677.0,4732.0,4896.0,5082.0,5032.0,5141.0,5241.0,4108.0,3744.0,4462.0,5445.0,5582.0,5647.0,5775.0,5710.0,5621.0,6127.0,6072.0,6115.0,6069.0,6152.0,5613.0,6037.0,5993.0,5952.0,5911.0,5730.0,5460.0,5925.0,5297.0,5061.0,2148.0,1627.0,2988.0,0.0,4140.0,4436.0,4530.0,4530.0,4613.0,4894.0,4841.0,4928.0,5022.0,3924.0,3506.0,4260.0
WEEKDAY,PE7,4131.0,4137.0,4113.0,4061.0,4023.0,3944.0,4256.0,4126.0,4106.0,4081.0,4057.0,3603.0,4036.0,4031.0,3902.0,3910.0,3779.0,3647.0,3876.0,3632.0,3408.0,1288.0,828.0,1927.0,2618.0,2731.0,2842.0,2975.0,2980.0,2979.0,3272.0,3249.0,3198.0,3339.0,2473.0,2151.0,2783.0,3903.0,3882.0,3902.0,3864.0,3740.0,3616.0,4025.0,3911.0,3863.0,3880.0,3864.0,3317.0,3841.0,3862.0,3727.0,3743.0,3594.0,3404.0,3802.0,3502.0,3263.0,1277.0,890.0,1938.0,0.0,2666.0,2753.0,2881.0,2873.0,2826.0,3186.0,3149.0,3111.0,3286.0,2442.0,2134.0,2772.0
WEEKDAY,PW1,501.0,521.0,487.0,595.0,680.0,720.0,564.0,560.0,791.0,527.0,588.0,725.0,618.0,566.0,622.0,601.0,671.0,661.0,519.0,515.0,479.0,92.0,41.0,166.0,417.0,399.0,476.0,502.0,548.0,647.0,511.0,473.0,551.0,517.0,342.0,338.0,421.0,521.0,550.0,527.0,628.0,711.0,727.0,616.0,596.0,805.0,572.0,613.0,763.0,669.0,637.0,689.0,664.0,718.0,687.0,607.0,581.0,516.0,88.0,31.0,169.0,0.0,423.0,487.0,521.0,567.0,646.0,536.0,493.0,567.0,540.0,342.0,360.0,444.0
WEEKDAY,PW3,392.0,417.0,428.0,453.0,511.0,521.0,571.0,564.0,603.0,608.0,654.0,697.0,764.0,768.0,733.0,736.0,713.0,687.0,630.0,594.0,524.0,126.0,42.0,127.0,168.0,193.0,244.0,274.0,298.0,319.0,352.0,340.0,320.0,361.0,295.0,280.0,323.0,400.0,414.0,443.0,488.0,536.0,565.0,593.0,604.0,631.0,608.0,672.0,703.0,771.0,788.0,761.0,750.0,728.0,704.0,672.0,592.0,520.0,129.0,45.0,131.0,0.0,222.0,283.0,313.0,338.0,374.0,397.0,390.0,367.0,386.0,319.0,302.0,353.0
