,,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME
CC8,WEEKDAY,4.6,44.3,300.7,779.3,1189.2,598.4,336.4,328.3,379.7,388.8,267.7,310.1,366.3,441.6,592.7,430.8,262.0,237.3,172.9,64.5,26.8,6.1,122.2,436.6,449.3,301.6,238.0,224.9,296.1,296.4,267.1,270.0,307.1,508.8,894.8,744.6,476.7,409.5,354.5,168.6
CC8,WEEKENDS/HOLIDAY,6.6,22.2,154.6,246.3,315.4,369.2,403.9,431.7,513.9,471.6,373.6,345.1,374.6,425.1,466.0,453.4,277.9,240.0,192.9,71.3,30.0,4.6,60.7,224.1,271.7,310.7,294.3,300.9,319.4,329.3,315.1,323.4,394.3,432.2,464.2,415.9,370.2,355.3,371.6,254.6
CE1,WEEKDAY,63.2,58.9,293.90000000000003,438.8,470.7,342.79999999999995,441.8,647.6,874.1,1026.0,1069.4,1433.2,1589.3999999999999,1926.3,2364.4,1970.8,3044.7000000000003,2872.8,2251.6,1733.3999999999999,22.400000000000002,0.1,926.5999999999999,1188.5,1533.3,1550.1,1257.2,1442.9,1458.9,1746.8,1794.7,1412.7,1364.4,1706.0,2144.8,2127.2,1338.0,896.4,765.4,264.3
CE1,WEEKENDS/HOLIDAY,100.5,36.6,503.40000000000003,559.3,494.0,413.2,874.8000000000001,981.0,1073.7,1897.3,1775.0,2183.4,2686.1,2805.0,2907.1,2786.4,4439.099999999999,4458.5,3705.7,2676.6,33.2,0.0,848.6,1110.6999999999998,1340.1,1571.1999999999998,1933.9,2636.6,2309.5,2690.1,3153.6,2615.0,2455.3,2918.0,3051.3999999999996,3104.3,1851.1000000000001,1243.8000000000002,970.5999999999999,429.5
CG1,WEEKDAY,2.7,16.3,65.9,123.7,154.5,126.69999999999999,157.60000000000002,362.6,663.2,644.0,651.9,811.1,1118.2,2350.3999999999996,4087.3999999999996,2459.5,1590.0,1222.8,597.9,172.6,23.5,10.3,497.6,1587.5,3970.9,3189.8,1580.0,901.9,811.5,934.3,772.0999999999999,578.3,526.3,594.8,771.8,641.5,294.1,160.7,87.1,57.099999999999994
CG1,WEEKENDS/HOLIDAY,3.7,14.600000000000001,53.3,90.4,119.69999999999999,106.4,184.3,339.20000000000005,653.8,894.8000000000001,1107.7,1325.3,1421.5,1522.4,1426.4,1318.4,1252.1,1392.7,695.0999999999999,139.3,31.8,3.7,145.3,511.90000000000003,586.8,616.0,944.5999999999999,1166.5,1286.1,1384.1999999999998,1358.1,1318.6999999999998,1276.3000000000002,1241.3000000000002,1085.0,909.4,475.1,194.6,129.8,88.8
CG2,WEEKDAY,9.4,353.3,397.4,627.9,707.0,694.3,694.7,715.2,932.9,1093.4,1286.9,1606.5,1501.7,1760.2,1859.1,1474.8,1489.2,1447.6,1720.5,568.3,10.7,49.3,557.3,1222.8,1778.0,1190.2,1116.1,1228.4,1422.2,1309.9,1359.3,1065.0,1083.0,1194.0,1509.1,1474.0,1034.1,791.9,533.9,411.4
CG2,WEEKENDS/HOLIDAY,13.9,358.4,458.9,619.8,777.1,750.7,828.7,920.9,1238.2,1409.8,1612.8,2100.4,2014.4,1835.2,1773.1,1816.3,1948.4,1833.1,2157.3,723.0,8.9,38.7,374.8,972.0,1085.1,1068.6,1246.6,1686.2,1937.1,1747.4,2182.8,1763.9,1690.2,1859.4,1725.8,1605.8,1222.6,1011.7,603.7,443.8
DT1,WEEKDAY,0.0,440.3,2400.5,5582.2,5643.5,2510.3,1448.0,1186.6,1120.0,1031.0,831.4,694.4,747.9,1083.4,1162.4,646.7,378.9,366.0,231.8,58.7,263.5,0.1,186.6,609.4,567.7,411.0,404.5,507.1,711.1,797.2,799.7,1020.9,1383.6,2446.6,4768.8,4338.0,2578.4,2021.9,1966.4,1212.2
DT1,WEEKENDS/HOLIDAY,0.0,241.6,1148.4,1752.3,1811.1,2005.4,1857.9,1857.7,1741.6,1759.2,1454.9,1274.2,1274.1,1420.2,1276.4,825.4,474.4,418.3,287.2,77.4,361.7,0.2,94.8,377.2,434.7,440.1,517.6,664.9,898.3,1083.8,1157.7,1247.2,1456.7,1738.9,2137.1,2096.9,1967.3,1941.9,2162.4,1377.0
DT10,WEEKDAY,0.9,6.8,168.7,469.4,878.9,437.5,259.0,242.0,228.1,213.5,179.2,170.8,209.5,277.7,365.1,220.0,124.8,130.3,82.4,24.7,7.1,5.2,137.7,418.7,310.1,147.4,112.7,119.7,149.2,158.6,144.1,165.6,202.7,302.8,549.0,390.6,216.6,179.8,147.5,83.5
DT10,WEEKENDS/HOLIDAY,1.1,2.8,76.4,141.3,215.4,249.7,254.9,254.8,246.4,247.1,199.6,194.1,222.2,261.6,289.0,189.2,117.3,93.6,81.7,33.2,12.4,3.0,72.1,211.1,163.0,137.8,123.9,135.6,146.8,154.9,152.8,152.2,157.3,193.2,204.1,190.4,150.3,147.8,147.7,103.4
DT11,WEEKDAY,13.1,70.0,572.1,1454.7,2827.7,1732.9,1104.5,1070.3,1142.7,1134.4,1043.9,1017.2,1173.8,2080.6,2754.9,1672.8,1004.0,1014.7,730.4,259.6,67.7,17.2,397.5,1482.6,2496.1,1607.6,923.0,919.0,1087.4,1162.1,1066.0,1135.4,1347.0,2000.4,3338.4,2178.0,1338.7,1250.5,1077.8,674.0
DT11,WEEKENDS/HOLIDAY,20.8,33.7,410.2,656.0,870.2,1259.9,1429.8,1559.9,1627.1,1809.1,1687.9,1551.3,1694.8,1868.9,1867.7,1524.8,1044.6,985.8,840.7,331.2,104.6,2.4,226.7,622.8,927.0,1204.1,1294.7,1354.4,1416.2,1578.2,1473.3,1527.8,1543.6,1694.1,1641.1,1502.2,1297.8,1319.9,1253.0,858.1
DT13,WEEKDAY,14.1,12.4,162.0,355.9,486.3,344.5,299.6,338.6,506.5,766.1,505.8,498.4,549.3,817.2,1129.9,779.4,608.4,536.9,419.2,209.2,16.0,2.7,117.2,346.0,942.8,902.0,722.0,611.7,911.2,624.9,526.0,480.8,459.2,547.3,857.4,603.6,350.0,314.6,256.8,150.5
DT13,WEEKENDS/HOLIDAY,16.2,6.0,93.9,190.8,240.7,274.9,363.3,408.3,548.4,607.2,594.6,600.9,652.8,677.1,642.0,625.4,561.4,441.6,358.3,212.8,29.3,1.9,86.6,181.7,414.6,506.8,669.0,631.3,649.9,768.2,729.0,642.7,630.1,596.4,543.1,465.3,331.3,328.1,285.1,188.8
DT17,WEEKDAY,10.9,1.2,34.1,136.5,272.3,202.4,280.7,1396.0,2010.4,687.6,539.3,615.4,949.7,2986.5,6364.9,3469.2,1578.4,907.4,528.7,220.8,3.7,0.0,597.5,1911.2,7413.2,5451.7,1154.4,644.1,899.1,2303.1,990.9,400.6,342.6,402.5,570.2,367.7,196.3,146.0,90.3,38.4
DT17,WEEKENDS/HOLIDAY,6.3,1.7,24.0,77.2,96.2,105.6,152.2,226.7,232.1,250.3,278.4,314.3,402.8,428.6,393.9,376.2,309.6,316.8,254.0,131.4,6.4,0.0,98.4,228.0,291.4,289.8,280.7,272.6,272.1,302.4,293.8,255.4,295.6,297.7,320.3,294.9,211.2,165.9,116.2,70.0
DT18,WEEKDAY,15.6,2.7,22.8,93.8,230.8,217.0,272.3,650.5,1020.2,971.9,655.2,632.5,778.1,2396.3,4853.9,2439.2,1237.2,842.0,695.7,312.6,5.0,0.0,483.0,1586.2,5545.2,4181.9,1246.0,857.4,1060.0,1048.9,622.0,380.3,383.2,488.7,853.0,536.0,234.7,149.0,101.9,43.7
DT18,WEEKENDS/HOLIDAY,12.1,1.4,22.7,38.8,53.8,85.6,141.6,201.1,293.0,333.8,328.9,308.9,323.7,362.8,319.6,285.6,234.9,263.6,302.6,174.2,9.4,0.0,76.7,229.6,321.6,366.8,367.3,360.9,357.2,329.7,271.0,220.2,219.7,262.1,347.9,287.4,196.0,150.4,123.3,89.4
DT2,WEEKDAY,0.0,10.0,249.3,352.0,402.0,199.5,119.1,126.0,169.3,94.8,74.5,87.0,120.0,276.0,212.3,119.6,35.6,31.0,21.5,7.7,17.0,0.2,55.7,322.5,196.8,72.8,32.0,34.3,45.5,74.3,63.9,62.4,91.2,127.8,234.8,211.0,137.1,110.8,106.0,54.4
DT2,WEEKENDS/HOLIDAY,0.1,4.7,109.4,83.0,128.6,142.4,160.9,117.1,146.9,88.0,80.1,66.2,75.0,90.1,174.9,75.3,31.4,22.2,19.8,7.9,17.8,0.1,9.6,41.8,44.3,37.3,37.3,44.8,51.0,68.1,68.0,70.3,78.3,99.8,119.3,99.6,83.0,91.1,89.4,54.0
DT20,WEEKDAY,11.5,2.1,66.6,298.9,728.2,448.0,254.9,261.7,347.2,366.7,254.7,268.9,317.2,604.7,905.6,579.0,368.9,396.9,394.1,238.3,21.3,0.0,145.4,518.1,925.3,647.6,322.6,307.3,425.8,405.1,331.8,287.2,359.1,545.0,999.2,724.2,398.0,312.4,226.4,123.3
DT20,WEEKENDS/HOLIDAY,17.0,0.3,45.7,62.4,125.0,192.3,285.2,297.3,311.2,323.9,290.0,364.0,385.8,466.7,454.2,407.3,345.8,385.1,402.8,262.8,28.1,0.0,87.9,261.7,269.4,319.6,388.7,376.4,404.1,384.3,397.4,383.9,426.8,485.1,513.9,465.0,375.2,338.8,272.3,223.0
DT21,WEEKDAY,18.3,2.4,54.3,149.2,417.0,325.2,254.2,296.1,315.9,355.3,298.8,368.8,407.4,701.2,1043.2,674.1,470.1,553.0,549.2,250.0,13.8,0.0,103.1,437.6,1098.8,708.3,411.0,457.2,476.8,427.3,354.0,326.2,294.6,424.4,816.9,489.4,273.6,239.5,201.4,86.0
DT21,WEEKENDS/HOLIDAY,19.8,2.0,42.0,63.3,101.3,209.8,259.1,266.7,320.2,345.1,355.9,383.0,469.7,542.7,558.2,474.9,350.1,394.1,393.2,216.9,15.3,0.0,58.2,146.4,348.1,388.2,433.4,373.8,451.8,477.1,433.3,396.4,344.3,358.9,341.8,269.6,230.9,263.0,212.0,112.2
DT22,WEEKDAY,9.4,32.4,225.5,477.0,658.9,398.6,286.1,265.7,294.9,347.6,294.5,279.7,286.8,398.2,562.5,527.3,453.4,465.0,363.1,180.5,20.9,0.0,110.5,307.2,467.5,412.8,360.1,325.0,389.0,303.3,282.3,300.1,370.2,525.8,944.7,826.8,517.5,379.9,328.6,173.5
DT22,WEEKENDS/HOLIDAY,16.9,12.0,146.6,268.3,304.3,275.7,283.7,326.3,363.0,398.6,398.0,395.3,429.3,475.4,584.4,807.9,961.2,965.3,693.4,356.4,20.0,0.0,123.8,227.9,322.7,404.3,470.0,489.2,522.6,547.8,487.2,522.6,648.9,1016.0,1197.2,916.9,526.3,369.3,317.4,211.3
DT23,WEEKDAY,2.4,5.1,63.0,201.0,342.8,188.2,128.7,184.4,209.9,140.5,129.8,138.6,194.1,587.8,1123.0,548.1,228.2,170.0,145.6,51.7,8.3,0.0,106.0,331.2,1038.9,779.7,230.3,129.3,165.5,223.8,162.0,126.5,135.6,192.0,393.8,304.8,152.0,126.0,113.7,66.8
DT23,WEEKENDS/HOLIDAY,1.7,2.1,38.6,90.1,88.1,103.9,117.3,127.7,170.9,164.4,129.8,141.3,146.0,187.1,202.1,160.8,106.3,88.3,90.3,48.7,12.2,0.0,34.0,82.7,140.6,134.1,134.0,119.7,138.8,156.4,152.0,144.2,143.9,157.0,158.0,145.8,123.6,134.0,118.1,88.9
DT24,WEEKDAY,2.0,50.0,331.7,665.3,883.5,424.1,236.6,204.3,205.1,211.0,167.3,163.2,182.9,405.2,509.5,277.6,165.0,132.8,81.8,27.6,21.2,0.0,99.0,344.7,450.0,187.4,102.0,124.2,168.5,159.4,143.3,174.7,218.0,376.5,718.5,533.8,352.5,328.0,299.7,215.0
DT24,WEEKENDS/HOLIDAY,3.3,18.3,162.3,256.8,267.0,271.9,257.8,233.7,235.7,232.4,214.9,209.9,208.6,253.1,258.8,222.0,133.4,112.3,78.9,33.1,26.9,0.0,66.9,121.6,154.7,112.1,106.7,133.8,165.4,192.1,189.8,185.2,219.1,252.0,306.1,296.6,295.4,288.6,306.9,230.1
DT25,WEEKDAY,2.9,23.5,180.5,378.4,532.4,263.3,166.5,134.3,141.4,169.3,114.0,109.5,147.3,372.7,615.4,281.1,129.8,114.2,94.0,34.9,15.4,7.5,87.5,377.7,590.4,254.3,101.7,77.5,118.4,120.0,108.3,110.1,152.5,259.4,521.6,419.3,259.7,227.8,217.4,127.1
DT25,WEEKENDS/HOLIDAY,3.6,9.7,92.3,152.1,173.1,174.7,201.0,195.2,222.0,197.7,156.8,142.3,158.4,198.3,243.7,185.2,108.0,90.0,82.6,32.0,19.2,2.4,32.4,118.3,183.8,121.6,116.3,88.1,101.0,139.1,143.8,142.2,161.6,206.0,217.3,232.2,215.0,208.1,209.4,138.9
DT27,WEEKDAY,2.3,34.4,278.1,670.2,695.1,382.2,280.5,234.0,292.0,324.3,268.6,230.8,311.8,859.1,1495.0,641.5,336.1,200.9,148.8,46.6,29.7,7.3,202.7,781.0,1461.5,613.2,255.2,189.3,232.5,236.1,229.0,214.3,270.8,396.3,734.0,572.8,373.0,322.4,292.2,153.3
DT27,WEEKENDS/HOLIDAY,1.8,14.8,165.8,293.3,293.1,301.8,315.8,321.2,416.6,419.2,346.3,302.4,402.4,486.7,520.9,357.6,213.6,150.6,103.6,51.1,32.2,1.6,94.0,258.3,418.7,253.3,223.8,188.7,217.3,227.6,255.3,252.7,262.8,337.9,371.1,441.6,436.7,413.0,367.9,211.2
DT28,WEEKDAY,3.0,69.4,609.0,1533.1,1452.2,672.7,395.1,370.4,361.0,316.2,278.1,327.3,323.0,1094.3,1653.1,718.1,339.7,194.8,124.0,94.6,59.4,4.2,282.2,928.9,1675.2,587.9,203.5,191.1,222.0,271.3,292.4,250.0,323.0,592.0,1095.1,999.8,683.4,622.4,646.2,317.5
DT28,WEEKENDS/HOLIDAY,2.6,32.7,382.8,674.9,560.9,483.7,463.2,469.1,510.1,552.4,417.0,414.1,493.8,715.6,770.6,493.4,255.3,153.2,115.7,60.0,61.6,1.7,125.1,323.8,420.0,211.0,169.4,198.4,247.8,315.6,329.0,331.9,368.9,534.3,551.6,695.8,743.2,776.2,756.9,450.1
DT29,WEEKDAY,1.6,74.4,476.0,1193.9,1451.6,720.3,382.1,276.3,254.7,243.7,183.6,204.6,208.9,408.6,572.0,281.7,140.0,96.1,82.5,34.5,40.5,4.0,74.1,256.4,389.8,210.4,101.8,96.6,135.5,168.7,183.9,213.9,286.8,538.9,1103.3,851.8,569.9,498.3,495.4,294.2
DT29,WEEKENDS/HOLIDAY,3.7,33.9,228.3,356.6,411.1,415.0,413.0,374.4,350.4,352.3,304.3,296.4,289.8,342.8,340.0,256.7,144.8,106.8,90.2,40.7,46.2,1.9,33.9,106.0,124.1,129.2,112.2,135.0,188.9,242.9,234.7,270.4,289.7,325.9,353.9,407.6,417.0,458.7,456.8,294.8
DT3,WEEKDAY,2.2,40.1,303.0,1094.7,1540.7,716.5,401.8,359.6,338.3,305.9,239.1,382.7,343.5,384.2,393.4,207.1,119.6,117.7,84.9,26.2,50.7,2.2,57.9,385.8,206.1,135.8,122.2,135.8,171.9,233.3,263.0,264.3,333.6,476.2,971.8,913.7,557.8,446.0,413.8,204.0
DT3,WEEKENDS/HOLIDAY,3.0,16.3,97.7,241.3,419.3,520.8,535.4,520.3,525.1,443.0,364.6,328.3,366.7,385.9,387.1,247.2,147.0,117.2,93.6,30.7,48.4,0.9,33.2,114.8,180.4,172.3,177.1,194.7,227.2,302.4,287.0,332.4,342.9,389.3,452.7,430.4,380.3,377.1,365.3,214.4
DT30,WEEKDAY,1.0,65.0,427.4,1277.6,1832.4,797.7,422.3,314.2,292.4,272.6,212.7,176.2,200.8,270.7,329.4,218.5,125.9,110.8,76.8,32.3,48.7,3.6,93.1,212.8,172.4,134.5,95.4,110.5,161.8,191.0,202.9,247.7,339.5,620.0,1374.3,1064.7,681.9,545.3,496.3,278.3
DT30,WEEKENDS/HOLIDAY,2.8,26.2,159.3,309.4,432.4,437.8,454.0,430.6,417.8,402.0,333.0,306.6,322.7,358.8,368.1,259.4,150.3,113.3,85.1,41.0,46.9,1.3,56.9,144.7,146.8,144.0,134.4,156.8,217.7,265.8,279.0,323.4,356.9,388.1,411.7,432.3,416.1,473.2,455.7,286.6
DT31,WEEKDAY,2.7,81.0,428.9,1179.9,1516.9,666.7,362.4,307.4,321.2,329.2,255.4,301.3,335.1,506.0,650.7,342.3,229.5,226.5,162.0,63.1,67.3,3.4,109.7,424.6,738.5,341.0,218.0,189.0,256.7,298.2,251.3,275.5,347.0,659.1,1544.3,1118.5,660.3,514.8,494.3,278.4
DT31,WEEKENDS/HOLIDAY,3.2,37.2,174.9,297.2,370.8,403.7,379.1,378.0,393.4,404.2,352.3,321.3,341.9,387.2,390.6,304.8,188.6,145.9,129.3,63.0,50.2,1.7,56.8,184.6,225.7,198.0,182.1,197.7,246.8,343.2,346.6,347.3,342.7,414.0,454.6,466.4,442.0,466.1,444.6,291.8
DT32,WEEKDAY,17.5,131.2,799.4,2354.8,3014.4,1535.6,865.3,730.5,796.3,961.7,770.8,683.1,791.3,1140.4,1567.5,1237.8,943.8,899.2,607.4,196.9,106.9,33.1,426.0,939.8,1106.5,769.5,602.1,628.3,903.7,858.4,790.4,888.1,1070.1,1927.9,4078.0,2877.5,1497.5,1005.8,825.0,437.6
DT32,WEEKENDS/HOLIDAY,22.6,66.6,340.9,613.2,725.0,785.2,865.3,962.4,1021.6,1160.0,1140.2,1116.7,1120.0,1224.2,1218.9,1072.6,904.9,900.8,696.3,231.3,104.3,11.7,222.1,417.3,536.7,641.1,758.9,824.9,977.9,1118.6,1152.9,1128.0,1214.8,1439.6,1501.3,1343.8,1053.0,898.2,785.3,482.0
DT33,WEEKDAY,1.0,235.7,1258.9,3395.6,3995.3,1793.1,1014.8,724.9,655.6,613.0,477.1,389.6,468.1,725.9,954.2,562.6,314.3,234.8,181.5,71.1,185.4,3.7,242.4,656.1,492.7,234.5,192.3,219.8,357.3,446.2,458.1,530.1,724.0,1339.0,2997.5,2532.2,1656.0,1413.6,1277.9,680.5
DT33,WEEKENDS/HOLIDAY,1.1,112.1,456.9,752.4,914.2,947.7,963.9,927.9,908.8,897.3,767.0,695.0,740.3,906.6,870.6,609.7,344.0,250.3,178.8,80.7,171.0,2.0,91.8,300.3,276.0,248.4,250.8,321.9,448.8,581.2,643.7,667.8,740.2,797.6,903.3,975.1,1069.1,1166.1,1147.9,705.3
DT34,WEEKDAY,0.2,49.9,141.2,405.3,608.9,363.2,213.4,224.8,240.3,177.8,136.1,155.6,261.5,582.4,713.6,328.9,225.7,154.6,101.7,53.7,35.1,0.7,119.0,351.5,574.0,299.5,154.6,124.3,154.2,218.7,168.7,150.1,157.3,228.9,489.7,509.1,328.1,257.0,191.9,111.6
DT34,WEEKENDS/HOLIDAY,0.0,28.2,49.1,91.1,138.8,150.0,189.8,237.9,332.4,248.7,181.8,203.7,229.6,324.2,257.7,233.3,132.9,82.4,63.2,32.9,39.0,0.7,52.0,121.6,175.9,130.4,104.9,112.0,153.8,172.7,186.1,182.4,173.9,171.1,193.1,226.3,230.4,252.6,188.6,122.2
DT5,WEEKDAY,7.8,64.1,541.4,1415.0,1718.1,882.1,504.5,521.2,600.5,652.2,518.7,557.4,678.0,984.6,1184.7,735.9,518.0,429.9,325.0,151.6,65.6,14.6,208.0,744.6,920.0,665.0,446.1,416.6,540.0,497.4,473.0,519.0,658.1,942.7,1668.3,1440.0,804.4,670.5,625.7,338.5
DT5,WEEKENDS/HOLIDAY,9.9,34.9,261.0,436.9,579.7,724.6,780.0,898.6,949.0,945.3,800.0,727.8,780.0,787.7,847.7,604.4,415.2,322.1,243.1,104.0,79.8,11.9,121.3,368.2,542.6,636.2,553.8,544.1,600.0,671.1,600.6,599.8,664.9,837.6,916.2,837.6,711.2,666.4,664.6,412.8
DT6,WEEKDAY,2.1,9.7,127.8,467.5,663.0,361.0,274.9,405.8,460.4,385.4,345.9,588.5,595.0,873.2,946.3,466.1,253.2,277.3,271.2,56.5,21.4,9.5,117.5,598.9,736.8,453.2,268.6,324.9,356.1,310.9,308.6,339.8,304.3,440.5,729.2,490.5,280.4,239.9,202.5,117.7
DT6,WEEKENDS/HOLIDAY,0.4,3.9,48.4,111.6,233.3,310.4,323.9,366.8,354.9,346.6,268.8,288.8,286.4,346.6,313.3,209.1,113.9,103.0,98.9,31.6,24.2,2.0,35.2,139.9,231.0,182.4,174.6,219.8,229.0,264.6,252.1,232.6,283.9,288.3,303.9,280.2,227.9,220.7,218.9,134.0
DT7,WEEKDAY,0.4,6.6,55.3,241.3,344.0,201.5,134.0,158.0,174.5,178.4,142.2,213.0,277.4,363.7,454.0,286.0,137.7,132.9,95.0,38.8,9.9,3.9,91.7,585.8,821.2,325.0,178.4,247.3,192.4,201.3,197.0,228.9,235.2,289.4,511.9,363.5,192.7,142.2,112.8,55.3
DT7,WEEKENDS/HOLIDAY,0.4,4.8,21.3,65.2,131.2,194.1,200.2,203.7,186.3,209.2,176.9,184.6,187.8,241.8,237.1,192.3,88.0,97.6,87.6,31.3,12.2,0.7,45.3,181.4,201.6,177.4,168.7,158.0,185.1,196.1,189.9,178.0,186.9,234.2,246.4,193.2,151.9,132.3,113.6,79.9
DT8,WEEKDAY,1.0,4.2,65.6,361.4,450.7,237.0,299.9,332.3,268.3,262.5,206.7,227.1,271.0,370.7,348.2,207.4,89.2,67.5,52.5,18.0,8.6,5.5,152.3,577.7,433.9,245.7,166.0,178.9,177.7,218.0,187.1,173.4,196.0,246.4,372.5,280.9,154.1,125.2,84.0,39.2
DT8,WEEKENDS/HOLIDAY,0.9,2.1,20.3,61.8,158.0,211.4,191.4,180.8,183.0,177.0,141.2,142.2,151.6,185.1,177.4,118.9,65.4,47.7,58.4,21.1,13.1,1.8,37.2,113.2,126.4,123.3,121.9,111.9,119.1,146.0,157.3,131.3,172.6,181.6,208.3,175.2,137.9,124.4,94.0,62.7
EW1,WEEKDAY,0.0,503.3,2051.4,5056.6,5561.0,2405.2,1697.3,1637.5,1491.6,1332.1,1099.8,1183.3,1244.5,1814.0,1931.0,1145.1,658.4,559.0,484.5,77.6,264.1,29.4,390.8,1236.3,1278.7,629.5,577.8,681.7,843.1,1044.3,1157.7,1262.1,1541.4,2388.8,4564.9,4052.7,2592.7,2272.6,1982.4,1071.1
EW1,WEEKENDS/HOLIDAY,0.0,224.7,687.0,1181.2,1663.0,1924.0,1960.7,2014.0,1961.3,1959.6,1665.0,1527.0,1555.2,1751.9,1604.7,1221.8,769.7,637.4,554.0,114.1,282.2,12.9,183.4,595.3,645.3,704.8,742.9,894.8,1096.1,1388.9,1538.6,1593.0,1784.0,1990.8,2154.6,2067.0,1872.1,1834.9,1701.6,1078.7
EW10,WEEKDAY,3.9,156.4,907.1,1555.9,1561.1,910.1,577.5,490.2,447.8,434.0,363.0,351.8,396.8,716.0,914.3,576.4,368.6,336.3,248.4,106.3,26.6,13.8,164.4,487.0,730.5,414.8,264.5,273.0,341.2,394.9,378.2,421.1,553.6,870.7,1590.1,1448.3,961.4,935.1,883.0,421.6
EW10,WEEKENDS/HOLIDAY,5.1,58.9,526.8,708.8,661.1,806.6,783.2,773.1,746.1,763.3,714.8,764.9,817.0,996.2,1029.7,859.2,611.9,476.7,386.3,272.3,34.8,7.4,124.7,292.8,427.1,514.2,614.4,696.0,810.1,850.4,842.4,803.3,940.2,1081.9,1096.9,1071.8,837.6,843.7,865.1,469.6
EW11,WEEKDAY,6.3,141.3,671.6,1133.5,1510.2,1291.6,1149.3,1129.0,1146.0,1059.8,994.3,1000.3,1070.0,1831.8,2409.0,1351.3,787.0,713.6,601.4,205.0,23.2,21.0,358.9,1223.7,2510.4,1719.8,1074.8,932.8,1054.7,1102.3,1074.0,1022.9,885.7,1165.2,1844.4,1467.3,928.9,941.7,819.6,404.8
EW11,WEEKENDS/HOLIDAY,10.0,52.4,383.3,624.3,696.3,1051.0,1213.0,1188.4,1192.0,1096.6,888.9,904.3,981.0,1174.2,1121.4,1065.7,881.2,791.3,572.8,227.6,25.3,7.0,226.7,520.4,856.7,981.6,998.3,993.2,1003.6,1125.1,1091.8,1040.9,1114.9,1250.7,1225.8,1065.7,828.2,904.6,878.2,542.9
EW12,WEEKDAY,34.0,227.0,484.9,999.4,1567.3,1351.9,1326.7,1749.5,2522.2,3591.5,3021.3,3129.8,3424.1,4876.3,6761.9,4745.799999999999,3901.5,4413.5,3297.3,1064.5,48.3,51.5,830.1,2227.5,5404.3,4232.4,3259.7,3516.3,4445.2,3589.4,3093.0,3007.2,3077.0,3639.3999999999996,5895.3,3921.1,2025.3,1342.0,1019.5,475.5
EW12,WEEKENDS/HOLIDAY,53.0,103.7,378.3,523.7,731.3,1016.1,1496.8,2109.1,2926.8999999999996,3567.5,4371.5,4684.7,5076.4,5206.8,4942.1,4350.1,3866.7000000000003,4130.9,3385.3999999999996,1245.6999999999998,77.30000000000001,33.1,523.6999999999999,947.0,1687.8999999999999,2947.6000000000004,4218.8,4677.9,5216.0,5353.1,5112.7,4801.1,4622.3,4363.8,4039.2000000000003,3251.5,2152.9,1468.0,1135.5,665.9
EW13-NS25,WEEKDAY,45.0,30.4,133.2,351.1,653.6,568.1,691.7,1074.8,1708.1,2807.0,2252.9,2218.1,2573.9,3964.6,5891.9,4286.0,3557.0,4301.4,3750.0,1392.8,6.6,51.1,932.0,2457.0,5331.1,4264.1,2757.0,2944.1,3469.0,2464.4,2151.2,1978.4,1980.1,2689.5,4836.9,2791.2,1080.7,615.4,397.7,163.6
EW13-NS25,WEEKENDS/HOLIDAY,62.3,17.2,117.2,173.6,266.9,484.6,954.9,1482.9,2038.4,2534.4,3045.3,3494.2,4096.0,4894.1,5011.6,4321.8,3685.0,4116.4,4013.4,1572.1,10.0,19.8,552.0,1155.4,2008.7,4095.4,4076.0,3768.0,3780.0,4020.4,3914.9,3588.0,3712.0,3633.3,3228.2,2179.9,1064.7,637.7,461.3,245.6
