ORIGIN_PT_CODE,DESTINATION_PT_CODE,TOTAL_TRIPS,multiplier
EW18,BP6,14.0,488
EW18,BP7,3.0,371
EW18,BP8,4.0,456
EW18,BP9,3.0,448
EW18,CC1-NE6-NS24,109.0,558
EW18,CC10,46.0,920
EW18,CC11,79.0,589
EW18,CC12,13.0,526
EW18,CC14,17.0,542
EW18,CC16,47.0,558
EW18,CC17,15.0,573
EW18,CC19,32.0,805
EW18,CC2,8.0,441
EW18,CC20,19.0,589
EW18,CC21,39.0,589
EW18,CC23,131.0,565
EW18,CC24,112.0,573
EW18,CC25,23.0,565
EW18,CC26,17.0,581
EW18,CC27,4.0,386
EW18,CC28,3.0,416
EW18,CC3,4.0,395
EW18,CC4-DT15,55.0,581
EW18,CC5,5.0,479
EW18,CC6,29.0,550
EW18,CC7,13.0,542
EW18,CC8,17.0,550
EW18,CE1,88.0,1131
EW18,CG1,62.0,1053
EW18,CG2,181.0,589
EW18,DT1,24.0,566
EW18,DT10,2.0,426
EW18,DT11,5.0,480
EW18,DT13,17.0,565
EW18,DT17,29.0,456
EW18,DT18,14.0,526
EW18,DT2,6.0,463
EW18,DT20,8.0,503
EW18,DT21,3.0,410
EW18,DT22,6.0,472
EW18,DT23,5.0,378
EW18,DT24,9.0,487
EW18,DT25,5.0,448
EW18,DT27,17.0,549
EW18,DT28,30.0,565
EW18,DT29,8.0,479
EW18,DT3,9.0,534
EW18,DT30,6.0,526
EW18,DT31,11.0,533
EW18,DT32,6.0,424
EW18,DT33,9.0,441
EW18,DT34,5.0,464
EW18,DT5,15.0,535
EW18,DT6,7.0,410
EW18,DT7,5.0,479
EW18,DT8,12.0,488
EW18,EW1,253.0,612
EW18,EW10,156.0,589
EW18,EW11,235.0,581
EW18,EW12,491.0,1022
EW18,EW13-NS25,599.0,589
EW18,EW14-NS26,800.0,589
EW18,EW15,929.0,589
EW18,EW16,264.0,1193
EW18,EW17,1083.0,612
EW18,EW19,246.0,558
EW18,EW2,336.0,589
EW18,EW20,283.0,581
EW18,EW21,388.0,1193
EW18,EW22,318.0,612
EW18,EW23,997.0,620
EW18,EW24-NS1,1007.0,620
EW18,EW25,122.0,604
EW18,EW26,394.0,620
EW18,EW27,692.0,620
EW18,EW28,243.0,597
EW18,EW29,121.0,581
EW18,EW3,140.0,589
EW18,EW30,15.0,510
EW18,EW31,24.0,565
EW18,EW32,16.0,480
EW18,EW33,23.0,550
EW18,EW4,114.0,589
EW18,EW5,327.0,589
EW18,EW6,107.0,612
EW18,EW7,196.0,589
EW18,EW8,277.0,1193
EW18,EW9,256.0,597
EW18,NE1,211.0,1154
EW18,NE10,43.0,581
EW18,NE11,10.0,495
EW18,NE12,162.0,1139
EW18,NE13,66.0,581
EW18,NE14,118.0,589
EW18,NE15,48.0,550
EW18,NE16-STC,116.0,573
EW18,NE17-PTC,77.0,589
EW18,NE4,171.0,1030
EW18,NE5,45.0,573
EW18,NE7,93.0,1061
EW18,NE8,117.0,589
EW18,NE9,79.0,573
EW18,NS10,159.0,589
EW18,NS11,142.0,612
EW18,NS13,190.0,589
EW18,NS14,72.0,589
EW18,NS15,103.0,589
EW18,NS16,160.0,589
EW18,NS17,124.0,1185
EW18,NS18,42.0,581
EW18,NS19,149.0,589
EW18,NS2,314.0,612
EW18,NS20,144.0,589
EW18,NS21,31.0,558
EW18,NS22,151.0,581
EW18,NS23,150.0,589
EW18,NS27,99.0,751
EW18,NS28,7.0,511
EW18,NS3,170.0,604
EW18,NS4,363.0,998
EW18,NS5,230.0,612
EW18,NS7,172.0,589
EW18,NS8,131.0,581
EW18,NS9,291.0,597
EW18,PE1,6.0,433
EW18,PE2,11.0,472
EW18,PE3,11.0,519
EW18,PE4,2.0,316
EW18,PE5,6.0,464
EW18,PE6,8.0,503
EW18,PE7,8.0,410
EW18,PW1,1.0,201
EW18,PW3,1.0,139
EW18,PW4,1.0,93
EW18,PW5,19.0,518
EW18,PW6,1.0,255
EW18,PW7,4.0,440
EW18,SE1,7.0,457
EW18,SE2,10.0,488
EW18,SE3,6.0,463
EW18,SE4,4.0,441
EW18,SE5,2.0,346
EW18,SW1,4.0,432
EW18,SW2,5.0,480
EW18,SW3,2.0,325
EW18,SW4,1.0,286
EW18,SW5,9.0,526
EW18,SW6,6.0,417
EW18,SW7,6.0,363
EW18,SW8,2.0,362
EW19,BP10,5.0,418
EW19,BP11,7.0,480
EW19,BP12,7.0,496
EW19,BP13,5.0,471
EW19,BP2,11.0,496
EW19,BP3,19.0,488
EW19,BP4,17.0,503
EW19,BP5,4.0,395
EW19,BP6,11.0,519
EW19,BP7,2.0,286
EW19,BP8,2.0,448
EW19,BP9,3.0,418
EW19,CC1-NE6-NS24,84.0,581
EW19,CC10,29.0,991
EW19,CC11,59.0,581
EW19,CC12,8.0,534
EW19,CC14,19.0,550
EW19,CC16,40.0,581
EW19,CC17,22.0,581
EW19,CC19,25.0,789
EW19,CC2,6.0,441
EW19,CC20,11.0,542
EW19,CC21,43.0,573
EW19,CC23,152.0,573
EW19,CC24,170.0,558
EW19,CC25,28.0,581
EW19,CC26,15.0,495
EW19,CC27,4.0,402
EW19,CC28,4.0,449
EW19,CC3,3.0,426
EW19,CC4-DT15,43.0,527
EW19,CC5,4.0,449
EW19,CC6,19.0,535
EW19,CC7,9.0,542
EW19,CC8,11.0,519
EW19,CE1,79.0,1139
EW19,CG1,48.0,975
EW19,CG2,115.0,589
EW19,DT1,18.0,527
EW19,DT10,4.0,417
EW19,DT11,6.0,457
EW19,DT13,16.0,519
EW19,DT17,25.0,456
EW19,DT18,12.0,519
EW19,DT2,6.0,471
EW19,DT20,5.0,433
EW19,DT21,4.0,395
EW19,DT22,3.0,347
EW19,DT23,5.0,425
EW19,DT24,5.0,487
EW19,DT25,5.0,432
EW19,DT27,8.0,519
EW19,DT28,23.0,565
EW19,DT29,6.0,488
EW19,DT3,9.0,503
EW19,DT30,3.0,372
EW19,DT31,9.0,487
EW19,DT32,3.0,324
EW19,DT33,3.0,401
EW19,DT34,5.0,386
EW19,DT5,13.0,542
EW19,DT6,5.0,448
EW19,DT7,2.0,456
EW19,DT8,8.0,495
EW19,EW1,133.0,589
EW19,EW10,133.0,612
EW19,EW11,163.0,581
EW19,EW12,388.0,1092
EW19,EW13-NS25,450.0,589
EW19,EW14-NS26,653.0,589
EW19,EW15,707.0,589
EW19,EW16,221.0,1170
EW19,EW17,703.0,589
EW19,EW18,280.0,589
EW19,EW2,214.0,589
EW19,EW20,314.0,612
EW19,EW21,410.0,1147
EW19,EW22,260.0,581
EW19,EW23,1009.0,620
EW19,EW24-NS1,982.0,620
EW19,EW25,106.0,612
EW19,EW26,329.0,620
EW19,EW27,602.0,620
EW19,EW28,222.0,604
EW19,EW29,101.0,589
EW19,EW3,86.0,589
EW19,EW30,11.0,425
EW19,EW31,16.0,472
EW19,EW32,15.0,519
EW19,EW33,20.0,565
EW19,EW4,75.0,589
EW19,EW5,187.0,589
EW19,EW6,61.0,589
EW19,EW7,112.0,589
EW19,EW8,174.0,1155
EW19,EW9,176.0,589
EW19,NE1,161.0,1108
EW19,NE10,45.0,558
EW19,NE11,7.0,495
EW19,NE12,108.0,1162
EW19,NE13,34.0,581
EW19,NE14,55.0,581
EW19,NE15,26.0,550
EW19,NE16-STC,56.0,558
EW19,NE17-PTC,57.0,589
EW19,NE4,177.0,1053
EW19,NE5,47.0,581
EW19,NE7,99.0,1012
EW19,NE8,123.0,589
EW19,NE9,50.0,558
EW19,NS10,132.0,558
EW19,NS11,124.0,612
EW19,NS13,124.0,581
EW19,NS14,45.0,589
EW19,NS15,64.0,581
EW19,NS16,101.0,589
EW19,NS17,104.0,1162
EW19,NS18,22.0,550
EW19,NS19,74.0,581
EW19,NS2,270.0,604
EW19,NS20,104.0,558
EW19,NS21,24.0,558
EW19,NS22,106.0,596
EW19,NS23,91.0,581
EW19,NS27,67.0,642
EW19,NS28,5.0,503
EW19,NS3,174.0,620
EW19,NS4,389.0,1030
EW19,NS5,212.0,620
EW19,NS7,256.0,589
EW19,NS8,132.0,581
EW19,NS9,237.0,589
EW19,PE1,5.0,402
EW19,PE2,5.0,425
EW19,PE3,7.0,519
EW19,PE4,2.0,247
EW19,PE5,3.0,356
EW19,PE6,3.0,417
EW19,PE7,2.0,356
EW19,PW1,1.0,108
EW19,PW3,13.0,316
EW19,PW4,2.0,277
EW19,PW5,12.0,379
EW19,PW6,1.0,117
EW19,PW7,2.0,409
EW19,SE1,4.0,402
EW19,SE2,4.0,433
EW19,SE3,2.0,301
EW19,SE4,2.0,440
EW19,SE5,2.0,309
EW19,SW1,2.0,285
EW19,SW2,2.0,355
EW19,SW3,1.0,216
EW19,SW4,1.0,279
EW19,SW5,5.0,434
EW19,SW6,3.0,316
EW19,SW7,2.0,340
EW19,SW8,1.0,286
EW2,BP10,1.0,246
EW2,BP11,0.0,77
EW2,BP12,0.0,85
EW2,BP13,0.0,85
EW2,BP2,1.0,278
EW2,BP3,2.0,347
EW2,BP4,2.0,400
EW2,BP5,0.0,100
EW2,BP6,1.0,162
EW2,BP7,0.0,69
EW2,BP8,0.0,131
EW2,BP9,0.0,139
EW2,CC1-NE6-NS24,222.0,589
EW2,CC10,15.0,804
EW2,CC11,45.0,589
EW2,CC12,7.0,511
EW2,CC14,7.0,526
EW2,CC16,22.0,581
EW2,CC17,9.0,503
EW2,CC19,13.0,883
EW2,CC2,12.0,550
EW2,CC20,6.0,558
EW2,CC21,13.0,573
EW2,CC23,37.0,511
EW2,CC24,52.0,535
EW2,CC25,14.0,558
EW2,CC26,10.0,542
EW2,CC27,18.0,480
EW2,CC28,8.0,565
EW2,CC3,35.0,581
EW2,CC4-DT15,95.0,589
EW2,CC5,40.0,581
EW2,CC6,90.0,589
EW2,CC7,68.0,589
EW2,CC8,50.0,589
EW2,CE1,78.0,1131
EW2,CG1,132.0,1131
EW2,CG2,509.0,589
EW2,DT1,73.0,589
EW2,DT10,14.0,589
EW2,DT11,25.0,519
EW2,DT13,19.0,534
EW2,DT17,4.0,455
EW2,DT18,3.0,471
EW2,DT2,7.0,526
EW2,DT20,2.0,402
EW2,DT21,1.0,255
EW2,DT22,1.0,385
EW2,DT23,1.0,154
EW2,DT24,1.0,286
EW2,DT25,1.0,285
EW2,DT27,1.0,293
EW2,DT28,1.0,270
EW2,DT29,0.0,177
EW2,DT3,11.0,543
EW2,DT30,0.0,39
EW2,DT31,1.0,262
EW2,DT32,1.0,263
EW2,DT33,1.0,370
EW2,DT34,1.0,331
EW2,DT5,25.0,581
EW2,DT6,31.0,581
EW2,DT7,21.0,550
EW2,DT8,9.0,503
EW2,EW1,6654.0,620
EW2,EW10,374.0,589
EW2,EW11,706.0,589
EW2,EW12,1533.0,1131
EW2,EW13-NS25,1200.0,589
EW2,EW14-NS26,1008.0,589
EW2,EW15,1110.0,589
EW2,EW16,379.0,1178
EW2,EW17,494.0,589
EW2,EW18,360.0,589
EW2,EW19,193.0,589
EW2,EW20,188.0,589
EW2,EW21,176.0,1170
EW2,EW22,244.0,589
EW2,EW23,436.0,612
EW2,EW24-NS1,646.0,589
EW2,EW25,56.0,589
EW2,EW26,210.0,589
EW2,EW27,396.0,589
EW2,EW28,183.0,589
EW2,EW29,141.0,581
EW2,EW3,3077.0,589
EW2,EW30,11.0,479
EW2,EW31,14.0,565
EW2,EW32,22.0,573
EW2,EW33,28.0,589
EW2,EW4,1433.0,589
EW2,EW5,2417.0,589
EW2,EW6,730.0,612
EW2,EW7,844.0,589
EW2,EW8,1373.0,1178
EW2,EW9,1002.0,589
EW2,NE1,172.0,1116
EW2,NE10,10.0,519
EW2,NE11,2.0,387
EW2,NE12,111.0,1170
EW2,NE13,11.0,550
EW2,NE14,18.0,581
EW2,NE15,4.0,433
EW2,NE16-STC,12.0,511
EW2,NE17-PTC,9.0,512
EW2,NE4,48.0,975
EW2,NE5,18.0,527
EW2,NE7,50.0,1085
EW2,NE8,29.0,550
EW2,NE9,8.0,565
EW2,NS10,17.0,573
EW2,NS11,25.0,581
EW2,NS13,25.0,589
EW2,NS14,11.0,550
EW2,NS15,25.0,573
EW2,NS16,80.0,589
EW2,NS17,77.0,1147
EW2,NS18,21.0,550
EW2,NS19,97.0,589
EW2,NS2,122.0,589
EW2,NS20,279.0,589
EW2,NS21,46.0,581
EW2,NS22,916.0,589
EW2,NS23,637.0,589
EW2,NS27,16.0,705
EW2,NS28,30.0,558
EW2,NS3,55.0,589
EW2,NS4,71.0,905
EW2,NS5,45.0,589
EW2,NS7,23.0,589
EW2,NS8,9.0,557
EW2,NS9,25.0,581
EW2,PE1,1.0,208
EW2,PE2,0.0,185
EW2,PE3,1.0,185
EW2,PE4,0.0,146
EW2,PE5,1.0,263
EW2,PE6,1.0,293
EW2,PE7,1.0,246
EW2,PW1,0.0,31
EW2,PW3,0.0,69
EW2,PW4,0.0,31
EW2,PW5,2.0,317
EW2,PW6,0.0,47
EW2,PW7,0.0,62
EW2,SE1,0.0,115
EW2,SE2,1.0,224
EW2,SE3,0.0,131
EW2,SE4,1.0,239
EW2,SE5,1.0,209
EW2,SW1,0.0,69
EW2,SW2,1.0,254
EW2,SW3,1.0,224
EW2,SW4,0.0,162
EW2,SW5,2.0,402
EW2,SW6,1.0,262
EW2,SW7,1.0,201
EW2,SW8,0.0,77
EW20,BP10,7.0,488
EW20,BP11,7.0,457
EW20,BP12,6.0,457
EW20,BP13,4.0,442
EW20,BP2,14.0,511
EW20,BP3,21.0,527
EW20,BP4,36.0,534
EW20,BP5,5.0,464
EW20,BP6,11.0,480
EW20,BP7,3.0,425
EW20,BP8,5.0,495
EW20,BP9,5.0,441
EW20,CC1-NE6-NS24,99.0,581
EW20,CC10,32.0,773
EW20,CC11,42.0,573
EW20,CC12,6.0,487
EW20,CC14,12.0,526
EW20,CC16,29.0,558
EW20,CC17,23.0,542
EW20,CC19,21.0,873
EW20,CC2,6.0,417
EW20,CC20,16.0,550
EW20,CC21,32.0,550
EW20,CC23,96.0,534
EW20,CC24,176.0,581
EW20,CC25,34.0,573
EW20,CC26,31.0,519
EW20,CC27,9.0,472
EW20,CC28,5.0,510
EW20,CC3,2.0,426
EW20,CC4-DT15,31.0,519
EW20,CC5,5.0,449
EW20,CC6,15.0,511
EW20,CC7,7.0,510
EW20,CC8,7.0,526
EW20,CE1,79.0,1131
EW20,CG1,49.0,921
EW20,CG2,145.0,581
EW20,DT1,21.0,542
EW20,DT10,3.0,349
EW20,DT11,13.0,534
EW20,DT13,14.0,527
EW20,DT17,20.0,456
EW20,DT18,11.0,488
EW20,DT2,4.0,448
EW20,DT20,9.0,519
EW20,DT21,5.0,386
EW20,DT22,4.0,464
EW20,DT23,5.0,332
EW20,DT24,7.0,487
EW20,DT25,4.0,401
EW20,DT27,9.0,441
EW20,DT28,15.0,534
EW20,DT29,7.0,401
EW20,DT3,8.0,457
EW20,DT30,5.0,395
EW20,DT31,4.0,510
EW20,DT32,3.0,364
EW20,DT33,7.0,387
EW20,DT34,2.0,354
EW20,DT5,8.0,549
EW20,DT6,4.0,419
EW20,DT7,2.0,340
EW20,DT8,4.0,424
EW20,EW1,125.0,589
EW20,EW10,117.0,589
EW20,EW11,230.0,589
EW20,EW12,443.0,1084
EW20,EW13-NS25,471.0,589
EW20,EW14-NS26,622.0,589
EW20,EW15,733.0,581
EW20,EW16,279.0,1178
EW20,EW17,699.0,589
EW20,EW18,334.0,612
EW20,EW19,434.0,589
EW20,EW2,197.0,589
EW20,EW21,296.0,1131
EW20,EW22,177.0,596
EW20,EW23,1222.0,612
EW20,EW24-NS1,1192.0,612
EW20,EW25,111.0,581
EW20,EW26,438.0,612
EW20,EW27,792.0,620
EW20,EW28,255.0,620
EW20,EW29,129.0,589
EW20,EW3,84.0,589
EW20,EW30,21.0,557
EW20,EW31,31.0,526
EW20,EW32,19.0,480
EW20,EW33,22.0,581
EW20,EW4,72.0,589
EW20,EW5,197.0,589
EW20,EW6,74.0,589
EW20,EW7,129.0,589
EW20,EW8,183.0,1178
EW20,EW9,181.0,589
EW20,NE1,145.0,1100
EW20,NE10,27.0,565
EW20,NE11,3.0,425
EW20,NE12,115.0,1178
EW20,NE13,28.0,542
EW20,NE14,52.0,573
EW20,NE15,22.0,589
EW20,NE16-STC,51.0,581
EW20,NE17-PTC,56.0,581
EW20,NE4,234.0,1037
EW20,NE5,56.0,581
EW20,NE7,69.0,1029
EW20,NE8,91.0,589
EW20,NE9,58.0,589
EW20,NS10,157.0,589
EW20,NS11,122.0,581
EW20,NS13,109.0,589
EW20,NS14,44.0,581
EW20,NS15,36.0,581
EW20,NS16,81.0,612
EW20,NS17,110.0,1154
EW20,NS18,10.0,488
EW20,NS19,56.0,581
EW20,NS2,334.0,612
EW20,NS20,91.0,589
EW20,NS21,11.0,503
EW20,NS22,84.0,573
EW20,NS23,74.0,557
EW20,NS27,44.0,789
EW20,NS28,10.0,558
EW20,NS3,222.0,604
EW20,NS4,419.0,1138
EW20,NS5,265.0,589
EW20,NS7,198.0,612
EW20,NS8,145.0,612
EW20,NS9,301.0,589
EW20,PE1,3.0,362
EW20,PE2,5.0,386
EW20,PE3,7.0,394
EW20,PE4,1.0,255
EW20,PE5,4.0,341
EW20,PE6,4.0,502
EW20,PE7,3.0,392
EW20,PW1,0.0,131
EW20,PW3,0.0,69
EW20,PW4,0.0,85
EW20,PW5,4.0,317
EW20,PW6,1.0,339
EW20,PW7,2.0,262
EW20,SE1,3.0,309
EW20,SE2,5.0,457
EW20,SE3,3.0,440
EW20,SE4,2.0,378
EW20,SE5,2.0,248
EW20,SW1,1.0,370
EW20,SW2,5.0,364
EW20,SW3,3.0,316
EW20,SW4,0.0,117
EW20,SW5,8.0,434
EW20,SW6,4.0,440
EW20,SW7,2.0,294
EW20,SW8,3.0,332
EW21,BP10,10.0,795
EW21,BP11,9.0,741
EW21,BP12,7.0,648
EW21,BP13,4.0,625
EW21,BP2,23.0,883
EW21,BP3,32.0,912
EW21,BP4,22.0,849
EW21,BP5,3.0,555
EW21,BP6,10.0,881
EW21,BP7,4.0,494
EW21,BP8,5.0,741
EW21,BP9,6.0,793
EW21,CC1-NE6-NS24,126.0,1069
EW21,CC10,112.0,1556
EW21,CC11,158.0,1060
EW21,CC12,90.0,875
EW21,CC14,134.0,998
EW21,CC16,356.0,1131
EW21,CC17,283.0,1069
EW21,CC19,270.0,1735
EW21,CC2,9.0,920
EW21,CC20,345.0,1138
EW21,CC21,713.0,1170
EW21,CC23,679.0,1099
EW21,CC24,662.0,1162
EW21,CC25,201.0,1084
EW21,CC26,120.0,1076
EW21,CC27,101.0,943
EW21,CC28,114.0,991
EW21,CC3,10.0,720
EW21,CC4-DT15,71.0,1053
EW21,CC5,16.0,666
EW21,CC6,57.0,976
EW21,CC7,51.0,952
EW21,CC8,64.0,953
EW21,CE1,84.0,2262
EW21,CG1,39.0,1747
EW21,CG2,133.0,1170
EW21,DT1,344.0,1116
EW21,DT10,69.0,890
EW21,DT11,324.0,1061
EW21,DT13,67.0,1045
EW21,DT17,34.0,887
EW21,DT18,14.0,865
EW21,DT2,31.0,766
EW21,DT20,21.0,990
EW21,DT21,5.0,665
EW21,DT22,4.0,772
EW21,DT23,5.0,632
EW21,DT24,13.0,975
EW21,DT25,9.0,648
EW21,DT27,29.0,828
EW21,DT28,59.0,991
EW21,DT29,30.0,695
EW21,DT3,126.0,906
EW21,DT30,51.0,897
EW21,DT31,44.0,835
EW21,DT32,74.0,875
EW21,DT33,77.0,906
EW21,DT34,12.0,833
EW21,DT5,154.0,999
EW21,DT6,46.0,789
EW21,DT7,34.0,813
EW21,DT8,50.0,851
EW21,EW1,229.0,1116
EW21,EW10,119.0,1100
EW21,EW11,176.0,1139
EW21,EW12,412.0,2145
EW21,EW13-NS25,442.0,1131
EW21,EW14-NS26,506.0,1155
EW21,EW15,575.0,1147
EW21,EW16,236.0,2231
EW21,EW17,636.0,1147
EW21,EW18,367.0,1170
EW21,EW19,390.0,1147
EW21,EW2,217.0,1147
EW21,EW20,334.0,1170
EW21,EW21,16.0,1091
EW21,EW22,236.0,1108
EW21,EW23,1234.0,1224
EW21,EW24-NS1,1399.0,1232
EW21,EW25,177.0,1177
EW21,EW26,556.0,1232
EW21,EW27,928.0,1240
EW21,EW28,324.0,1216
EW21,EW29,80.0,1138
EW21,EW3,144.0,1162
EW21,EW30,14.0,587
EW21,EW31,9.0,748
EW21,EW32,14.0,803
EW21,EW33,23.0,958
EW21,EW4,103.0,1123
EW21,EW5,262.0,1147
EW21,EW6,111.0,1139
EW21,EW7,119.0,1162
EW21,EW8,261.0,2317
EW21,EW9,172.0,1124
EW21,NE1,556.0,2184
EW21,NE10,64.0,1076
EW21,NE11,14.0,772
EW21,NE12,866.0,2154
EW21,NE13,133.0,1023
EW21,NE14,212.0,1077
EW21,NE15,127.0,1061
EW21,NE16-STC,278.0,1045
EW21,NE17-PTC,199.0,1077
EW21,NE4,203.0,1987
EW21,NE5,76.0,1092
EW21,NE7,154.0,2153
EW21,NE8,137.0,1155
EW21,NE9,87.0,1170
EW21,NS10,232.0,1224
EW21,NS11,236.0,1224
EW21,NS13,398.0,1170
EW21,NS14,216.0,1146
EW21,NS15,180.0,1108
EW21,NS16,354.0,1154
EW21,NS17,825.0,2198
EW21,NS18,43.0,952
EW21,NS19,175.0,1131
EW21,NS2,460.0,1208
EW21,NS20,108.0,1139
EW21,NS21,6.0,841
EW21,NS22,133.0,1046
EW21,NS23,123.0,1100
EW21,NS27,37.0,1203
EW21,NS28,6.0,604
EW21,NS3,284.0,1147
EW21,NS4,585.0,1996
EW21,NS5,391.0,1193
EW21,NS7,174.0,1170
EW21,NS8,158.0,1139
EW21,NS9,387.0,1224
EW21,PE1,14.0,712
EW21,PE2,21.0,712
EW21,PE3,25.0,834
EW21,PE4,6.0,525
EW21,PE5,24.0,720
EW21,PE6,20.0,673
EW21,PE7,14.0,526
EW21,PW1,1.0,316
EW21,PW3,1.0,262
EW21,PW4,1.0,186
EW21,PW5,6.0,634
EW21,PW6,2.0,324
EW21,PW7,5.0,478
EW21,SE1,17.0,633
EW21,SE2,25.0,766
EW21,SE3,16.0,634
EW21,SE4,15.0,588
EW21,SE5,8.0,464
EW21,SW1,7.0,524
EW21,SW2,13.0,633
EW21,SW3,6.0,455
EW21,SW4,4.0,517
EW21,SW5,20.0,781
EW21,SW6,16.0,657
EW21,SW7,8.0,594
EW21,SW8,6.0,440
EW22,BP10,25.0,425
EW22,BP11,29.0,511
EW22,BP12,24.0,480
EW22,BP13,19.0,401
EW22,BP2,27.0,487
EW22,BP3,41.0,550
EW22,BP4,17.0,472
EW22,BP5,15.0,479
EW22,BP6,53.0,504
EW22,BP7,11.0,424
EW22,BP8,11.0,379
EW22,BP9,16.0,432
EW22,CC1-NE6-NS24,64.0,527
EW22,CC10,41.0,764
EW22,CC11,34.0,550
EW22,CC12,18.0,542
EW22,CC14,27.0,526
EW22,CC16,64.0,550
EW22,CC17,67.0,550
EW22,CC19,27.0,804
EW22,CC2,4.0,410
EW22,CC20,29.0,550
EW22,CC21,52.0,542
EW22,CC23,48.0,495
EW22,CC24,87.0,581
EW22,CC25,13.0,517
EW22,CC26,20.0,565
EW22,CC27,13.0,464
EW22,CC28,29.0,542
EW22,CC3,2.0,309
EW22,CC4-DT15,15.0,511
EW22,CC5,4.0,401
EW22,CC6,18.0,526
EW22,CC7,15.0,494
EW22,CC8,16.0,502
EW22,CE1,25.0,1030
EW22,CG1,22.0,842
EW22,CG2,78.0,581
EW22,DT1,33.0,472
EW22,DT10,3.0,409
EW22,DT11,40.0,573
EW22,DT13,14.0,519
EW22,DT17,5.0,307
EW22,DT18,3.0,384
EW22,DT2,4.0,377
EW22,DT20,5.0,409
EW22,DT21,4.0,379
EW22,DT22,5.0,378
EW22,DT23,2.0,331
EW22,DT24,8.0,401
EW22,DT25,4.0,370
EW22,DT27,10.0,431
EW22,DT28,22.0,557
EW22,DT29,20.0,486
EW22,DT3,7.0,424
EW22,DT30,15.0,394
EW22,DT31,12.0,463
EW22,DT32,15.0,432
EW22,DT33,32.0,464
EW22,DT34,3.0,423
EW22,DT5,11.0,456
EW22,DT6,1.0,369
EW22,DT7,2.0,323
EW22,DT8,3.0,346
EW22,EW1,225.0,566
EW22,EW10,79.0,589
EW22,EW11,116.0,581
EW22,EW12,210.0,1029
EW22,EW13-NS25,238.0,589
EW22,EW14-NS26,290.0,581
EW22,EW15,306.0,589
EW22,EW16,139.0,1178
EW22,EW17,412.0,589
EW22,EW18,252.0,581
EW22,EW19,199.0,589
EW22,EW2,246.0,581
EW22,EW20,156.0,573
EW22,EW21,421.0,1154
EW22,EW23,795.0,612
EW22,EW24-NS1,1290.0,589
EW22,EW25,116.0,566
EW22,EW26,454.0,597
EW22,EW27,836.0,612
EW22,EW28,277.0,589
EW22,EW29,72.0,558
EW22,EW3,86.0,581
EW22,EW30,6.0,425
EW22,EW31,6.0,347
EW22,EW32,9.0,472
EW22,EW33,11.0,519
EW22,EW4,75.0,589
EW22,EW5,207.0,589
EW22,EW6,76.0,589
EW22,EW7,99.0,566
EW22,EW8,145.0,1131
EW22,EW9,96.0,581
EW22,NE1,99.0,1061
EW22,NE10,31.0,518
EW22,NE11,5.0,415
EW22,NE12,325.0,1131
EW22,NE13,55.0,565
EW22,NE14,120.0,573
EW22,NE15,53.0,503
EW22,NE16-STC,157.0,581
EW22,NE17-PTC,99.0,581
EW22,NE4,101.0,935
EW22,NE5,29.0,550
EW22,NE7,40.0,997
EW22,NE8,68.0,558
EW22,NE9,50.0,542
EW22,NS10,296.0,596
EW22,NS11,266.0,604
EW22,NS13,286.0,566
EW22,NS14,115.0,596
EW22,NS15,65.0,558
EW22,NS16,128.0,589
EW22,NS17,232.0,1123
EW22,NS18,18.0,503
EW22,NS19,61.0,550
EW22,NS2,315.0,581
EW22,NS20,49.0,565
EW22,NS21,4.0,425
EW22,NS22,51.0,496
EW22,NS23,62.0,519
EW22,NS27,21.0,526
EW22,NS28,4.0,402
EW22,NS3,222.0,581
EW22,NS4,517.0,1029
EW22,NS5,327.0,612
EW22,NS7,101.0,612
EW22,NS8,144.0,558
EW22,NS9,503.0,581
EW22,PE1,11.0,378
EW22,PE2,16.0,418
EW22,PE3,14.0,440
EW22,PE4,4.0,346
EW22,PE5,10.0,470
EW22,PE6,13.0,417
EW22,PE7,7.0,416
EW22,PW1,1.0,223
EW22,PW3,0.0,69
EW22,PW4,0.0,54
EW22,PW5,3.0,324
EW22,PW6,1.0,215
EW22,PW7,3.0,331
EW22,SE1,18.0,379
EW22,SE2,15.0,393
EW22,SE3,13.0,354
EW22,SE4,11.0,417
EW22,SE5,4.0,362
EW22,SW1,2.0,376
EW22,SW2,8.0,409
EW22,SW3,5.0,377
EW22,SW4,3.0,347
EW22,SW5,9.0,440
EW22,SW6,7.0,385
EW22,SW7,12.0,431
EW22,SW8,5.0,345
EW23,BP10,31.0,558
EW23,BP11,50.0,542
EW23,BP12,41.0,550
EW23,BP13,31.0,550
EW23,BP2,52.0,558
EW23,BP3,82.0,558
EW23,BP4,86.0,581
EW23,BP5,20.0,558
EW23,BP6,84.0,566
EW23,BP7,15.0,519
EW23,BP8,11.0,558
EW23,BP9,20.0,565
EW23,CC1-NE6-NS24,212.0,589
EW23,CC10,111.0,945
EW23,CC11,191.0,589
EW23,CC12,49.0,581
EW23,CC14,54.0,581
EW23,CC16,202.0,589
EW23,CC17,134.0,589
EW23,CC19,85.0,1108
EW23,CC2,15.0,472
EW23,CC20,99.0,581
EW23,CC21,139.0,589
EW23,CC23,388.0,589
EW23,CC24,495.0,589
EW23,CC25,43.0,589
EW23,CC26,89.0,581
EW23,CC27,60.0,550
EW23,CC28,54.0,581
EW23,CC3,8.0,511
