,,,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS
DT20,DT2,WEEKENDS/HOLIDAY,,,,,,,,,,,1.0,,,,1.0,,,1.0,1.0,
DT20,DT21,WEEKDAY,1.0,,2.0,7.0,12.0,11.0,7.0,11.0,24.0,20.0,11.0,8.0,10.0,15.0,25.0,19.0,13.0,17.0,10.0,7.0
DT20,DT21,WEEKENDS/HOLIDAY,,,2.0,2.0,6.0,8.0,14.0,12.0,15.0,16.0,16.0,15.0,15.0,15.0,15.0,13.0,13.0,15.0,12.0,7.0
DT20,DT22,WEEKDAY,,,3.0,8.0,6.0,8.0,6.0,9.0,16.0,7.0,8.0,9.0,11.0,16.0,25.0,22.0,14.0,17.0,20.0,15.0
DT20,DT22,WEEKENDS/HOLIDAY,1.0,,2.0,8.0,3.0,6.0,9.0,12.0,13.0,10.0,14.0,13.0,9.0,19.0,20.0,20.0,14.0,14.0,19.0,20.0
DT20,DT23,WEEKDAY,,,1.0,6.0,29.0,14.0,3.0,2.0,5.0,8.0,5.0,5.0,3.0,6.0,12.0,10.0,6.0,5.0,7.0,3.0
DT20,DT23,WEEKENDS/HOLIDAY,1.0,,1.0,,2.0,3.0,3.0,2.0,3.0,5.0,4.0,6.0,6.0,3.0,6.0,6.0,4.0,5.0,5.0,3.0
DT20,DT24,WEEKDAY,,,1.0,3.0,3.0,1.0,1.0,2.0,4.0,5.0,4.0,3.0,5.0,9.0,19.0,11.0,8.0,10.0,11.0,4.0
DT20,DT24,WEEKENDS/HOLIDAY,,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,6.0,4.0,7.0,6.0,7.0,8.0,10.0,11.0,4.0
DT20,DT25,WEEKDAY,,,,6.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,4.0,9.0,17.0,16.0,9.0,7.0,6.0,4.0
DT20,DT25,WEEKENDS/HOLIDAY,,,,1.0,1.0,,2.0,2.0,2.0,3.0,2.0,4.0,2.0,6.0,5.0,8.0,6.0,7.0,8.0,3.0
DT20,DT27,WEEKDAY,,,1.0,4.0,6.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,15.0,16.0,9.0,7.0,8.0,7.0,4.0
DT20,DT27,WEEKENDS/HOLIDAY,,,,1.0,,1.0,1.0,2.0,3.0,4.0,3.0,3.0,5.0,12.0,4.0,6.0,5.0,6.0,8.0,2.0
DT20,DT28,WEEKDAY,1.0,,1.0,7.0,14.0,3.0,2.0,1.0,1.0,2.0,2.0,4.0,7.0,15.0,25.0,19.0,16.0,13.0,12.0,7.0
DT20,DT28,WEEKENDS/HOLIDAY,,,1.0,2.0,4.0,1.0,3.0,2.0,2.0,3.0,5.0,5.0,5.0,5.0,10.0,9.0,8.0,9.0,9.0,5.0
DT20,DT29,WEEKDAY,,,1.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0,6.0,7.0,17.0,23.0,15.0,13.0,13.0,13.0,9.0
DT20,DT29,WEEKENDS/HOLIDAY,,,1.0,1.0,,1.0,1.0,1.0,5.0,4.0,5.0,3.0,7.0,7.0,6.0,7.0,10.0,10.0,14.0,8.0
DT20,DT3,WEEKDAY,,,,,,1.0,,1.0,1.0,1.0,1.0,3.0,1.0,3.0,7.0,3.0,3.0,4.0,4.0,2.0
DT20,DT3,WEEKENDS/HOLIDAY,,,,,,,,1.0,1.0,1.0,2.0,,2.0,2.0,2.0,3.0,4.0,6.0,3.0,1.0
DT20,DT30,WEEKDAY,,,1.0,,2.0,2.0,1.0,1.0,3.0,4.0,3.0,6.0,6.0,15.0,39.0,24.0,12.0,15.0,13.0,8.0
DT20,DT30,WEEKENDS/HOLIDAY,1.0,,1.0,2.0,4.0,2.0,2.0,3.0,6.0,5.0,7.0,10.0,7.0,9.0,10.0,8.0,8.0,14.0,11.0,8.0
DT20,DT31,WEEKDAY,,,,3.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,4.0,16.0,27.0,13.0,9.0,12.0,12.0,8.0
DT20,DT31,WEEKENDS/HOLIDAY,,,,1.0,1.0,1.0,1.0,2.0,4.0,3.0,3.0,4.0,4.0,6.0,4.0,5.0,9.0,8.0,10.0,8.0
DT20,DT32,WEEKDAY,1.0,,3.0,6.0,11.0,5.0,3.0,4.0,7.0,7.0,7.0,12.0,15.0,46.0,86.0,49.0,25.0,25.0,21.0,14.0
DT20,DT32,WEEKENDS/HOLIDAY,,,3.0,1.0,5.0,5.0,9.0,8.0,14.0,8.0,14.0,18.0,18.0,20.0,20.0,19.0,18.0,22.0,21.0,13.0
DT20,DT33,WEEKDAY,1.0,,,3.0,6.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,9.0,35.0,53.0,29.0,21.0,30.0,25.0,15.0
DT20,DT33,WEEKENDS/HOLIDAY,1.0,,2.0,1.0,4.0,2.0,5.0,3.0,7.0,5.0,9.0,10.0,6.0,10.0,10.0,13.0,14.0,22.0,25.0,16.0
DT20,DT34,WEEKDAY,,,2.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,9.0,6.0,4.0,5.0,4.0,2.0
DT20,DT34,WEEKENDS/HOLIDAY,,,1.0,2.0,3.0,2.0,1.0,1.0,3.0,,1.0,1.0,2.0,3.0,3.0,2.0,4.0,4.0,6.0,2.0
DT20,DT5,WEEKDAY,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,8.0,9.0,5.0,5.0,7.0,6.0,4.0
DT20,DT5,WEEKENDS/HOLIDAY,,,,1.0,1.0,1.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,6.0,6.0,5.0
DT20,DT6,WEEKDAY,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,4.0,2.0,2.0,2.0,3.0,1.0
DT20,DT6,WEEKENDS/HOLIDAY,,,,,1.0,,1.0,,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0
DT20,DT7,WEEKDAY,,,,,1.0,1.0,1.0,1.0,,1.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0
DT20,DT7,WEEKENDS/HOLIDAY,,,,,1.0,1.0,2.0,1.0,1.0,,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0
DT20,DT8,WEEKDAY,,,3.0,2.0,,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0
DT20,DT8,WEEKENDS/HOLIDAY,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,2.0,,,1.0,2.0,,1.0
DT20,EW1,WEEKDAY,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0
DT20,EW1,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,,,,,,1.0,
DT20,EW10,WEEKDAY,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,
DT20,EW10,WEEKENDS/HOLIDAY,,,,,,,,1.0,,,1.0,,1.0,1.0,1.0,,1.0,,1.0,
DT20,EW11,WEEKDAY,,,,,1.0,1.0,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,2.0,2.0,1.0
DT20,EW11,WEEKENDS/HOLIDAY,,,,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,3.0,
DT20,EW12,WEEKDAY,,,,5.0,12.0,9.0,12.0,13.0,12.0,10.0,12.0,11.0,13.0,16.0,21.0,15.0,8.0,10.0,9.0,3.0
DT20,EW12,WEEKENDS/HOLIDAY,,,1.0,,2.0,9.0,13.0,18.0,20.0,13.0,23.0,19.0,16.0,18.0,17.0,14.0,9.0,11.0,10.0,4.0
DT20,EW13-NS25,WEEKDAY,,,,,,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,,1.0,,,
DT20,EW13-NS25,WEEKENDS/HOLIDAY,,,,,1.0,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,,,,
DT20,EW14-NS26,WEEKDAY,,,,,,1.0,1.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,
DT20,EW14-NS26,WEEKENDS/HOLIDAY,,,,,,1.0,3.0,1.0,2.0,1.0,,1.0,,1.0,1.0,2.0,1.0,,,
DT20,EW15,WEEKDAY,,,,2.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0
DT20,EW15,WEEKENDS/HOLIDAY,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,1.0,1.0,1.0,1.0
DT20,EW16,WEEKDAY,,,,3.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,4.0,5.0,3.0,2.0,1.0,1.0,2.0
DT20,EW16,WEEKENDS/HOLIDAY,,,,,,1.0,1.0,,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,
DT20,EW17,WEEKDAY,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,3.0,
DT20,EW17,WEEKENDS/HOLIDAY,,,,,,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,3.0,
DT20,EW18,WEEKDAY,,,,,,,,,1.0,,,,,1.0,1.0,,,,,
DT20,EW18,WEEKENDS/HOLIDAY,,,,,,,,,2.0,,,1.0,1.0,1.0,,,,,,
DT20,EW19,WEEKDAY,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,
DT20,EW19,WEEKENDS/HOLIDAY,,,,,,,,,,1.0,1.0,,1.0,1.0,,2.0,1.0,1.0,,
DT20,EW20,WEEKDAY,,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,2.0,
DT20,EW20,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0
DT20,EW21,WEEKDAY,,,,5.0,1.0,1.0,,,,,1.0,1.0,,1.0,3.0,,,,,
DT20,EW21,WEEKENDS/HOLIDAY,,,,,,,,1.0,1.0,,1.0,,,,1.0,1.0,,,1.0,
DT20,EW22,WEEKDAY,,,,,,,,,,,,1.0,,,1.0,1.0,,,1.0,
DT20,EW22,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,,,,,,1.0,
DT20,EW23,WEEKDAY,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,3.0,6.0,3.0,2.0,3.0,2.0,1.0
DT20,EW23,WEEKENDS/HOLIDAY,,,,,,1.0,,1.0,1.0,,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,
DT20,EW24-NS1,WEEKDAY,,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,7.0,3.0,1.0,2.0,3.0,1.0
DT20,EW24-NS1,WEEKENDS/HOLIDAY,,,,,1.0,5.0,4.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,4.0,1.0
DT20,EW25,WEEKDAY,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0
DT20,EW25,WEEKENDS/HOLIDAY,,,,,,,,,,,1.0,,1.0,,,,,1.0,1.0,1.0
DT20,EW26,WEEKDAY,,,1.0,,,,,,,,1.0,,1.0,5.0,6.0,3.0,2.0,2.0,3.0,1.0
DT20,EW26,WEEKENDS/HOLIDAY,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,2.0,3.0,1.0
DT20,EW27,WEEKDAY,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,6.0,6.0,3.0,2.0,2.0,3.0,3.0
DT20,EW27,WEEKENDS/HOLIDAY,,,,,1.0,2.0,1.0,,1.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0
DT20,EW28,WEEKDAY,,,,,,1.0,,,,,,,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0
DT20,EW28,WEEKENDS/HOLIDAY,,,,,,,,1.0,,,,,,1.0,2.0,,2.0,2.0,2.0,1.0
DT20,EW3,WEEKDAY,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,
DT20,EW3,WEEKENDS/HOLIDAY,,,,,,,,,,,,,1.0,,,,,,,
DT20,EW32,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,1.0,,,,,,
DT20,EW4,WEEKDAY,,,,,,,,1.0,1.0,,,1.0,,1.0,2.0,1.0,1.0,2.0,1.0,1.0
DT20,EW4,WEEKENDS/HOLIDAY,,,,,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,
DT20,EW5,WEEKDAY,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0
DT20,EW5,WEEKENDS/HOLIDAY,,,,,,,,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,
DT20,EW6,WEEKDAY,,,,,1.0,,,,,,1.0,1.0,1.0,4.0,4.0,3.0,1.0,2.0,3.0,1.0
DT20,EW6,WEEKENDS/HOLIDAY,,,,,,1.0,,,,,1.0,,1.0,,1.0,1.0,1.0,2.0,3.0,
DT20,EW7,WEEKDAY,,,,,,,,,,,1.0,2.0,1.0,2.0,1.0,,1.0,2.0,2.0,1.0
DT20,EW7,WEEKENDS/HOLIDAY,,,,,,,,,,1.0,,2.0,1.0,1.0,,1.0,2.0,3.0,3.0,2.0
DT20,EW8,WEEKDAY,,,,2.0,4.0,3.0,1.0,2.0,4.0,3.0,5.0,4.0,3.0,10.0,17.0,8.0,4.0,5.0,6.0,2.0
DT20,EW8,WEEKENDS/HOLIDAY,,,,1.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,6.0,4.0,6.0,4.0,4.0,5.0,4.0,6.0,2.0
DT20,EW9,WEEKDAY,,,,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0
DT20,EW9,WEEKENDS/HOLIDAY,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
DT20,NE1,WEEKDAY,,,1.0,5.0,21.0,46.0,37.0,23.0,18.0,8.0,9.0,7.0,7.0,12.0,15.0,9.0,3.0,2.0,2.0,
DT20,NE1,WEEKENDS/HOLIDAY,,,,1.0,11.0,30.0,28.0,30.0,17.0,15.0,15.0,12.0,10.0,10.0,11.0,9.0,5.0,1.0,2.0,
DT20,NE10,WEEKDAY,,,,,,,,,1.0,,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0
DT20,NE10,WEEKENDS/HOLIDAY,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0
DT20,NE11,WEEKDAY,,,,,3.0,,,,,,2.0,,,,1.0,,1.0,1.0,1.0,
DT20,NE11,WEEKENDS/HOLIDAY,,,,,,,,,,1.0,,,,,,,,1.0,1.0,
DT20,NE12,WEEKDAY,,,,,,1.0,,2.0,4.0,2.0,4.0,5.0,7.0,17.0,21.0,11.0,9.0,10.0,12.0,8.0
DT20,NE12,WEEKENDS/HOLIDAY,,,,,,1.0,,2.0,3.0,3.0,4.0,8.0,6.0,9.0,4.0,5.0,7.0,10.0,14.0,13.0
DT20,NE13,WEEKDAY,,,,1.0,,1.0,,1.0,1.0,,2.0,1.0,2.0,4.0,7.0,4.0,3.0,2.0,3.0,1.0
DT20,NE13,WEEKENDS/HOLIDAY,,,,,,,,,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0
DT20,NE14,WEEKDAY,,,,1.0,,1.0,,,1.0,1.0,2.0,2.0,3.0,11.0,14.0,6.0,5.0,4.0,6.0,4.0
DT20,NE14,WEEKENDS/HOLIDAY,,,,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,3.0,6.0,5.0,3.0
DT20,NE15,WEEKDAY,,,,,,,,,,,,,2.0,4.0,6.0,4.0,3.0,3.0,3.0,2.0
DT20,NE15,WEEKENDS/HOLIDAY,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,4.0,5.0,2.0
DT20,NE16-STC,WEEKDAY,,,,,1.0,,1.0,1.0,1.0,1.0,3.0,4.0,6.0,11.0,17.0,9.0,5.0,6.0,6.0,4.0
DT20,NE16-STC,WEEKENDS/HOLIDAY,,,,1.0,,,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,5.0,6.0,2.0
DT20,NE17-PTC,WEEKDAY,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,11.0,11.0,6.0,6.0,6.0,4.0,2.0
DT20,NE17-PTC,WEEKENDS/HOLIDAY,,,,,,,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,7.0,2.0,
DT20,NE4,WEEKDAY,,,1.0,4.0,16.0,25.0,36.0,54.0,94.0,45.0,33.0,29.0,25.0,40.0,61.0,39.0,26.0,13.0,15.0,6.0
DT20,NE4,WEEKENDS/HOLIDAY,2.0,,,2.0,10.0,26.0,49.0,51.0,43.0,44.0,35.0,35.0,36.0,44.0,53.0,47.0,26.0,18.0,12.0,7.0
DT20,NE5,WEEKDAY,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
DT20,NE5,WEEKENDS/HOLIDAY,,,,,,1.0,,1.0,,,1.0,,,,1.0,1.0,1.0,,,
DT20,NE7,WEEKDAY,,,,1.0,3.0,4.0,7.0,8.0,6.0,5.0,4.0,2.0,5.0,6.0,6.0,4.0,3.0,4.0,2.0,1.0
DT20,NE7,WEEKENDS/HOLIDAY,,,,,2.0,6.0,8.0,8.0,6.0,3.0,2.0,2.0,4.0,6.0,6.0,5.0,5.0,3.0,2.0,1.0
DT20,NE8,WEEKDAY,,,1.0,,1.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,6.0,5.0,5.0,3.0,2.0,2.0
DT20,NE8,WEEKENDS/HOLIDAY,,,,,1.0,1.0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,5.0,3.0,4.0,3.0,2.0,3.0,2.0
DT20,NE9,WEEKDAY,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,4.0,3.0,2.0,2.0,2.0,1.0
DT20,NE9,WEEKENDS/HOLIDAY,,,,,,,,1.0,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0
DT20,NS10,WEEKDAY,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,1.0,,
DT20,NS10,WEEKENDS/HOLIDAY,,,,,,,1.0,,,,,,,1.0,,,,,,
DT20,NS11,WEEKDAY,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,
DT20,NS11,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,,1.0,,,,1.0,
DT20,NS13,WEEKDAY,,,,,,,,,,,1.0,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
DT20,NS13,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,1.0,1.0,,,2.0,1.0,1.0
DT20,NS14,WEEKDAY,,,,,,1.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,
DT20,NS14,WEEKENDS/HOLIDAY,,,,,1.0,,1.0,,1.0,,,,,1.0,,2.0,,1.0,2.0,
DT20,NS15,WEEKDAY,,,,,,,,,,,,,,,1.0,1.0,,1.0,,
DT20,NS16,WEEKDAY,,,,,,1.0,1.0,,1.0,,,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
DT20,NS16,WEEKENDS/HOLIDAY,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,2.0,2.0,
DT20,NS17,WEEKDAY,,,,,3.0,3.0,,1.0,,,,,1.0,5.0,6.0,2.0,2.0,2.0,1.0,
DT20,NS17,WEEKENDS/HOLIDAY,,,,,4.0,,,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0
DT20,NS19,WEEKDAY,,,,,,,,,,,1.0,,1.0,1.0,,,,,,
DT20,NS19,WEEKENDS/HOLIDAY,,,,,,,,,,,,1.0,1.0,,,,,1.0,,
DT20,NS2,WEEKDAY,,,,,,,,,,1.0,,,,1.0,3.0,2.0,2.0,1.0,2.0,
DT20,NS2,WEEKENDS/HOLIDAY,,,,,,,,,1.0,1.0,,,,,1.0,1.0,2.0,,2.0,
DT20,NS20,WEEKDAY,,,,,,1.0,,1.0,,,1.0,,1.0,,,1.0,,,,
DT20,NS20,WEEKENDS/HOLIDAY,,,,,,,,,,,,1.0,,1.0,,1.0,,,,
DT20,NS22,WEEKDAY,,,,1.0,1.0,2.0,2.0,5.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,,1.0,
DT20,NS22,WEEKENDS/HOLIDAY,,,,,1.0,3.0,4.0,8.0,4.0,6.0,4.0,8.0,4.0,2.0,4.0,3.0,,1.0,1.0,
DT20,NS23,WEEKDAY,,,,,,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,
DT20,NS23,WEEKENDS/HOLIDAY,,,,,,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,,2.0,,,
DT20,NS27,WEEKDAY,,,,,,,1.0,,,1.0,1.0,,,,,,1.0,,,
DT20,NS27,WEEKENDS/HOLIDAY,,,,,,2.0,,,,,,,,,1.0,1.0,,,,
DT20,NS3,WEEKDAY,,,,,,,,,,,,,,3.0,2.0,1.0,,1.0,1.0,1.0
DT20,NS3,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,,,1.0,,1.0,,
DT20,NS4,WEEKDAY,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,
DT20,NS4,WEEKENDS/HOLIDAY,,,,,,,,,1.0,,,,,1.0,,,,,,
DT20,NS5,WEEKDAY,,,,,,,,,,,,,,1.0,2.0,2.0,,1.0,1.0,1.0
DT20,NS5,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0
DT20,NS9,WEEKDAY,,,,,,,1.0,,,,,,,1.0,1.0,,,1.0,1.0,
DT20,NS9,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,1.0,,,,,1.0,1.0
DT20,PE1,WEEKDAY,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,
DT20,PE1,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,,,,,1.0,1.0,
DT20,PE2,WEEKDAY,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,
DT20,PE2,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,,,,,,1.0,
DT20,PE3,WEEKDAY,,,,,,,,,,,,,,1.0,1.0,1.0,,,,
DT20,PE4,WEEKDAY,,,,,,,,,,,,,,1.0,,,,,,
DT20,PE5,WEEKDAY,,,,,,,,,,,,,,,1.0,,1.0,,,1.0
DT20,PE5,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,,,,1.0,,1.0,1.0
DT20,PE6,WEEKDAY,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,,
DT20,PE7,WEEKDAY,,,,,,,,,,,,,,2.0,2.0,1.0,,,1.0,
DT20,PE7,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,1.0,,,,,1.0,
DT20,PW5,WEEKDAY,,,,,,,,,,,,,,1.0,,,,,,
DT20,PW7,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,,,,,1.0,,
DT20,SE1,WEEKDAY,,,,,,,,,,,,,1.0,,,1.0,,,,1.0
DT20,SE2,WEEKDAY,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0
DT20,SE2,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,,1.0,,,,,
DT20,SE3,WEEKDAY,,,,,,,,,,,,,,,1.0,,,,,
DT20,SE3,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,,,1.0,,,,
DT20,SE4,WEEKDAY,,,,,,,,,,,,,,2.0,,,1.0,1.0,1.0,
DT20,SE4,WEEKENDS/HOLIDAY,,,,,,,,,,,1.0,,1.0,1.0,,,,,,
DT20,SE5,WEEKDAY,,,,,,,,,,,,,,,,,,1.0,,
DT20,SW1,WEEKDAY,,,,1.0,,,,,,,,,,,,,,,,
DT20,SW2,WEEKDAY,,,,,,,,,,,,,1.0,,1.0,,,1.0,,
DT20,SW2,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,,,,,1.0,,
DT20,SW3,WEEKDAY,,,,,,,,,,,,1.0,,,1.0,,,,,
DT20,SW5,WEEKDAY,,,,,,,,,,,,,,3.0,3.0,1.0,,,2.0,
DT20,SW5,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,1.0,,,,,1.0,
DT20,SW6,WEEKDAY,,,,,,,,,,,,,,,1.0,,,1.0,,
DT20,SW6,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,,,,,1.0,,
DT20,SW7,WEEKDAY,,,,,,,,,,,,,,,1.0,,,,1.0,
DT20,SW7,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,,,,,1.0,1.0,
DT20,SW8,WEEKDAY,,,,,,,,,,,,,,,,,,1.0,,
DT21,CC1-NE6-NS24,WEEKDAY,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
DT21,CC1-NE6-NS24,WEEKENDS/HOLIDAY,,,,,,,1.0,,1.0,2.0,,2.0,2.0,2.0,,,,,,
DT21,CC10,WEEKDAY,2.0,,,4.0,11.0,5.0,3.0,4.0,4.0,7.0,6.0,6.0,7.0,15.0,22.0,17.0,9.0,16.0,17.0,6.0
DT21,CC10,WEEKENDS/HOLIDAY,,,,1.0,4.0,5.0,2.0,4.0,4.0,8.0,8.0,6.0,11.0,13.0,9.0,8.0,7.0,12.0,9.0,7.0
DT21,CC11,WEEKDAY,,,,4.0,8.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0
DT21,CC11,WEEKENDS/HOLIDAY,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
DT21,CC12,WEEKDAY,,,,1.0,,,,,,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0
DT21,CC12,WEEKENDS/HOLIDAY,,,,,,,,2.0,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,
DT21,CC14,WEEKDAY,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0
DT21,CC14,WEEKENDS/HOLIDAY,,,,,,,1.0,,,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,
DT21,CC16,WEEKDAY,,,,,,,,,,,,,,1.0,,,,,,
DT21,CC16,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,,,,,1.0,,
DT21,CC17,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,,,,,,1.0,
