,,,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS
DT22,EW5,WEEKENDS/HOLIDAY,,,0.2,0.8,,0.4,0.9,0.3,0.3,0.6,1.1,0.8,1.7,0.4,1.0,1.4,0.3,1.6,0.3,0.1
DT22,EW6,WEEKDAY,,,,0.5,0.2,0.1,,,0.2,0.1,0.3,0.4,0.4,0.8,0.3,0.4,0.1,0.7,0.4,
DT22,EW6,WEEKENDS/HOLIDAY,,,0.1,0.4,0.3,0.7,0.3,0.3,,0.2,0.4,0.7,0.1,0.3,0.2,0.2,,0.4,0.2,
DT22,EW7,WEEKDAY,,,0.4,0.1,0.2,0.1,0.1,0.3,0.1,0.6,0.3,0.2,0.7,0.2,0.3,0.2,0.2,0.3,0.3,0.1
DT22,EW7,WEEKENDS/HOLIDAY,,,,,0.1,0.1,0.3,0.7,0.7,0.2,0.4,0.2,0.6,0.2,0.1,0.7,0.7,1.2,0.1,
DT22,EW8,WEEKDAY,,,0.6,4.2,9.5,3.5,5.0,3.5,4.2,3.5,2.4,2.5,3.5,4.3,5.8,5.1,3.0,2.6,2.7,0.8999999999999999
DT22,EW8,WEEKENDS/HOLIDAY,,0.1,1.5999999999999999,1.7999999999999998,2.8,3.9000000000000004,5.3,4.2,3.0,4.4,3.8,3.3,4.9,4.4,3.0999999999999996,4.8,3.4000000000000004,3.7,2.3,1.2000000000000002
DT22,EW9,WEEKDAY,,,0.1,,0.2,0.2,0.4,0.3,0.5,0.2,0.1,0.5,,0.2,0.5,0.1,0.2,0.1,0.1,
DT22,EW9,WEEKENDS/HOLIDAY,,,,,0.2,,0.4,0.6,0.9,1.2,0.3,0.3,0.3,0.9,0.9,0.7,0.8,0.6,0.3,0.7
DT22,NE1,WEEKDAY,,0.6,4.3,6.5,10.0,9.1,7.2,5.6,6.0,4.7,4.4,2.5,2.6,4.3,4.7,2.5999999999999996,1.6,2.7,1.5,0.2
DT22,NE1,WEEKENDS/HOLIDAY,,0.2,3.2,4.3,5.199999999999999,8.7,7.0,5.2,5.800000000000001,5.3,5.2,3.5999999999999996,3.5999999999999996,5.199999999999999,5.7,4.4,2.6,1.7000000000000002,2.0,0.30000000000000004
DT22,NE10,WEEKDAY,,,,0.1,,0.1,,0.1,0.2,0.2,0.2,0.2,,0.2,0.5,0.7,0.2,0.1,0.1,
DT22,NE10,WEEKENDS/HOLIDAY,,,,0.1,,0.1,,,,0.6,,0.3,0.2,,0.1,0.3,0.1,,0.3,
DT22,NE11,WEEKENDS/HOLIDAY,,,,,,,,,,,,,0.1,,,,,,,
DT22,NE12,WEEKDAY,,,,1.7,0.8,0.5,1.0,1.2,2.3,1.7999999999999998,1.9,1.9000000000000001,4.6,5.8,5.5,5.5,3.4,2.6,1.8,1.3
DT22,NE12,WEEKENDS/HOLIDAY,,,,0.4,0.7,0.1,1.2000000000000002,2.2,2.3000000000000003,3.4000000000000004,3.4000000000000004,3.6999999999999997,3.4,5.3,2.3000000000000003,3.9,2.8,2.0,2.5,0.7
DT22,NE13,WEEKDAY,,,,,0.2,,0.2,0.5,0.5,,0.2,0.6,0.2,1.0,0.7,0.7,0.5,0.4,0.3,
DT22,NE13,WEEKENDS/HOLIDAY,,,0.1,,0.3,,,,0.1,0.1,0.1,0.2,0.4,0.6,0.1,0.2,0.9,,0.1,
DT22,NE14,WEEKDAY,,,0.2,,0.3,0.3,,0.5,0.2,0.5,0.5,0.6,1.1,2.0,1.0,1.1,1.0,0.5,0.5,0.2
DT22,NE14,WEEKENDS/HOLIDAY,,,,0.1,0.3,0.1,,0.4,0.4,1.2,1.0,0.9,1.2,0.6,0.9,0.8,0.2,0.3,0.7,0.1
DT22,NE15,WEEKDAY,,,0.2,0.1,,,,,0.2,,0.2,0.1,0.2,0.2,0.5,0.4,0.3,0.1,,0.1
DT22,NE15,WEEKENDS/HOLIDAY,,,0.2,0.2,,,,0.6,0.1,0.1,0.1,0.2,0.2,0.3,0.4,0.1,0.3,0.1,0.1,
DT22,NE16-STC,WEEKDAY,,,,0.2,0.6,0.1,0.4,0.7,0.7,0.5,0.8,1.6,1.1,1.2,1.5,1.0,0.9,1.0,0.5,0.3
DT22,NE16-STC,WEEKENDS/HOLIDAY,,,,0.1,0.9,0.2,,0.2,1.2,0.8,0.1,0.7,1.8,0.8,0.7,0.8,1.0,0.4,0.6,0.8
DT22,NE17-PTC,WEEKDAY,,0.1,0.1,0.2,0.1,0.1,0.4,0.4,0.4,0.4,0.3,0.4,0.7,0.7,1.2,0.9,0.1,0.5,0.7,0.3
DT22,NE17-PTC,WEEKENDS/HOLIDAY,,,,,,0.1,0.6,0.1,0.3,1.0,0.8,0.4,0.6,0.1,0.1,0.9,0.7,0.3,0.2,0.1
DT22,NE4,WEEKDAY,0.5,3.9000000000000004,13.100000000000001,19.0,31.0,29.6,29.3,23.9,21.8,21.200000000000003,23.2,19.7,15.8,18.1,21.7,17.4,9.0,7.5,5.1,3.8
DT22,NE4,WEEKENDS/HOLIDAY,0.1,0.7,9.2,10.8,18.9,26.1,27.9,25.4,23.8,24.6,25.6,20.0,24.5,14.9,21.4,14.6,12.2,8.5,5.800000000000001,1.8
DT22,NE5,WEEKDAY,,,0.4,0.5,,0.4,0.7,0.8,0.8,0.6,0.8,0.5,0.5,0.6,0.5,0.5,0.5,0.3,0.1,
DT22,NE5,WEEKENDS/HOLIDAY,,,,0.1,0.2,0.2,0.4,0.3,0.3,0.2,0.7,0.7,0.1,1.0,0.3,0.8,0.2,0.1,,
DT22,NE7,WEEKDAY,,,,,0.2,0.30000000000000004,0.2,0.5,0.7,0.6,0.5,0.5,0.8,0.30000000000000004,0.1,0.1,0.1,,,0.1
DT22,NE7,WEEKENDS/HOLIDAY,,,,0.1,0.1,0.3,0.5,1.3,0.6000000000000001,0.6000000000000001,0.8,0.2,,0.5,0.2,0.2,0.30000000000000004,0.4,0.1,0.1
DT22,NE8,WEEKDAY,,,0.3,,1.0,,0.2,0.4,0.7,0.5,0.2,0.3,0.7,0.5,0.3,0.4,,0.4,0.1,0.1
DT22,NE8,WEEKENDS/HOLIDAY,,,,0.2,,,0.1,0.1,0.3,0.4,0.4,1.1,0.7,0.2,0.4,0.3,0.2,0.2,0.1,
DT22,NE9,WEEKDAY,,,0.1,0.9,,0.4,0.2,0.1,0.1,,0.3,0.2,0.3,0.4,0.1,,0.1,,,
DT22,NE9,WEEKENDS/HOLIDAY,,,0.3,,,,0.2,0.2,0.8,0.3,0.2,,0.6,0.2,0.1,,0.3,,,
DT22,NS10,WEEKDAY,,,,,,0.2,,0.1,,0.4,0.1,0.1,0.4,0.1,0.2,0.1,0.1,0.4,,0.1
DT22,NS10,WEEKENDS/HOLIDAY,,,,,,,0.1,,,0.2,0.1,0.1,0.6,0.2,0.6,,0.1,0.7,0.1,
DT22,NS11,WEEKDAY,,,,,0.1,0.1,0.2,0.3,0.2,,0.2,0.4,0.3,0.4,0.3,0.2,0.1,0.4,0.2,0.1
DT22,NS11,WEEKENDS/HOLIDAY,,,0.1,0.1,,0.2,0.2,,0.2,0.6,,0.3,0.2,0.6,0.4,0.3,0.2,0.3,0.3,
DT22,NS13,WEEKDAY,,,0.3,0.2,0.2,0.1,0.3,0.3,0.1,0.5,0.3,1.0,0.4,0.4,0.4,0.4,1.0,0.9,0.4,
DT22,NS13,WEEKENDS/HOLIDAY,,0.2,0.1,0.2,0.1,0.1,0.4,0.4,0.3,0.2,0.9,0.7,0.4,0.3,0.3,1.1,0.2,0.2,0.1,
DT22,NS14,WEEKDAY,,,,,,0.1,,,,,0.3,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1,
DT22,NS14,WEEKENDS/HOLIDAY,,,0.1,,,,,0.1,0.4,0.3,0.3,0.2,0.2,0.1,0.3,,0.3,0.1,0.1,
DT22,NS15,WEEKDAY,,0.1,,0.4,0.8,0.6,,0.1,,0.2,0.1,0.1,,0.1,0.4,0.1,,,,
DT22,NS15,WEEKENDS/HOLIDAY,,,,0.3,,,0.1,0.1,,0.3,0.1,0.4,0.2,0.8,,,0.1,0.1,,
DT22,NS16,WEEKDAY,,,0.2,1.0,0.3,0.4,0.7,0.2,0.3,0.5,0.7,0.8,0.7,0.6,0.5,0.5,0.3,0.5,0.5,0.4
DT22,NS16,WEEKENDS/HOLIDAY,,,,0.4,,0.3,0.4,0.8,0.6,1.3,0.8,0.9,0.7,0.4,0.1,0.2,0.1,0.1,0.7,0.3
DT22,NS17,WEEKDAY,,0.2,0.7,0.5,0.2,0.5,0.6,1.4000000000000001,1.1,1.1,0.5,1.3,1.0,3.6,3.3000000000000003,1.4000000000000001,1.8,0.7,0.6,0.5
DT22,NS17,WEEKENDS/HOLIDAY,,,0.3,0.2,0.1,1.2,0.8,1.1,1.8,1.1,1.3,0.4,2.0,1.9000000000000001,2.6999999999999997,1.6,0.8,0.5,0.5,0.1
DT22,NS18,WEEKDAY,,,,0.2,,,,,,,0.1,,,,0.2,,0.1,,0.1,0.1
DT22,NS18,WEEKENDS/HOLIDAY,,,,,,,,,0.1,0.1,0.1,0.2,0.1,,0.1,,,,,
DT22,NS19,WEEKDAY,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.2,0.3,0.2,0.4,,,0.2,,0.1,
DT22,NS19,WEEKENDS/HOLIDAY,,,,,,0.1,0.1,0.1,0.1,,0.3,0.1,0.6,,0.2,,,,0.1,0.1
DT22,NS2,WEEKDAY,,,,,,0.2,0.1,0.2,0.1,0.1,0.1,,0.1,,0.1,0.1,0.2,0.2,0.1,0.1
DT22,NS2,WEEKENDS/HOLIDAY,,,,,,,,,,0.2,,0.1,0.2,0.3,0.1,0.1,,,,
DT22,NS20,WEEKDAY,,,,,,,,0.1,,0.1,0.1,0.1,,,0.1,,,,,0.1
DT22,NS20,WEEKENDS/HOLIDAY,,,,,,0.1,,,,,,,,,0.1,,,,,
DT22,NS22,WEEKDAY,,,,,0.1,0.3,0.3,0.3,0.7,0.2,0.5,0.3,0.5,0.4,0.6,0.1,0.2,,,
DT22,NS22,WEEKENDS/HOLIDAY,,,0.2,,0.1,0.1,0.6,0.2,0.6,0.4,1.1,1.3,0.8,1.1,0.3,0.3,0.2,,0.1,
DT22,NS23,WEEKDAY,,,0.2,,0.1,0.1,0.1,0.3,0.4,0.1,0.4,0.5,0.5,,0.2,0.3,,,0.1,
DT22,NS23,WEEKENDS/HOLIDAY,,,,,,,,0.2,0.4,0.8,0.6,0.4,0.3,0.4,0.3,0.4,0.2,,,
DT22,NS27,WEEKDAY,,,,,0.1,,,0.2,,,0.1,0.1,0.1,0.1,0.4,0.1,0.5,0.1,0.1,0.1
DT22,NS27,WEEKENDS/HOLIDAY,,,,,,0.2,0.1,0.1,0.1,,0.2,,,0.30000000000000004,,,0.4,0.1,0.2,
DT22,NS28,WEEKDAY,,,0.1,,,,,,,,0.1,,,,,,,,,
DT22,NS28,WEEKENDS/HOLIDAY,,,,,,,,0.1,,,0.1,,0.1,,0.3,0.2,,,0.1,
DT22,NS3,WEEKDAY,,,0.1,,,,,,,0.2,,0.2,0.4,0.1,,0.1,,,,
DT22,NS3,WEEKENDS/HOLIDAY,,,0.1,,,,,0.1,0.2,0.1,0.1,0.2,,0.3,,0.1,,,0.1,
DT22,NS4,WEEKDAY,,,,,0.1,,,,,,,,,,,,,,,
DT22,NS4,WEEKENDS/HOLIDAY,,,,,0.3,,,,,,,0.2,0.1,0.2,,0.1,0.1,,0.2,
DT22,NS5,WEEKDAY,,,,,,,,,,,,,0.1,,,,,0.1,,
DT22,NS5,WEEKENDS/HOLIDAY,,,,,0.1,,,,,0.1,,,0.1,0.1,0.3,,,0.1,0.1,
DT22,NS7,WEEKDAY,,,,,,,0.2,0.1,,0.1,0.1,0.1,0.1,0.1,,,,,,
DT22,NS7,WEEKENDS/HOLIDAY,,,,,0.2,,,,0.1,,,0.1,,0.1,0.3,0.1,0.2,,0.1,
DT22,NS8,WEEKDAY,,,0.3,0.6,,,,0.1,,0.1,0.1,0.1,0.2,0.2,,,,,0.1,0.1
DT22,NS8,WEEKENDS/HOLIDAY,,,,,,,0.1,0.1,,,0.1,,,,0.1,,,0.3,,0.6
DT22,NS9,WEEKDAY,,,0.3,0.2,0.3,,0.2,0.1,0.4,,0.1,0.5,0.6,0.8,0.4,0.3,,0.2,,
DT22,NS9,WEEKENDS/HOLIDAY,,,,,,0.2,,,0.3,0.3,0.4,,0.3,0.3,0.2,0.6,0.1,0.1,,
DT22,PE1,WEEKDAY,,,,,,,0.1,,0.2,0.4,,,,,0.1,0.4,0.1,0.1,,0.1
DT22,PE1,WEEKENDS/HOLIDAY,,,,,,,,0.1,,,,0.3,,0.2,,,,,,
DT22,PE2,WEEKDAY,,,,,,,,0.1,,,0.1,,,0.1,,0.1,,0.2,,
DT22,PE2,WEEKENDS/HOLIDAY,,,,,,,0.1,,,,,,0.2,,,0.1,,0.2,0.2,
DT22,PE3,WEEKDAY,,,,,,,,0.1,0.3,0.1,,0.1,,0.2,,1.0,0.3,0.3,,
DT22,PE3,WEEKENDS/HOLIDAY,,,,,,,,0.1,0.4,0.2,,0.1,,,,0.4,0.3,0.2,0.1,
DT22,PE4,WEEKDAY,,,,,,,,,,,,,,0.1,,,0.3,,,0.1
DT22,PE4,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,,,0.1,0.4,,,0.2
DT22,PE5,WEEKDAY,,,,,0.1,,,,0.1,,,0.1,,,,,,,,
DT22,PE5,WEEKENDS/HOLIDAY,,,,0.1,,,,,,,,,0.2,0.1,,,0.2,,,
DT22,PE6,WEEKDAY,,,,,,,,0.1,0.1,,,,,0.4,0.2,0.3,0.1,0.1,0.1,0.1
DT22,PE6,WEEKENDS/HOLIDAY,,,,,,,,,,,0.1,,,,0.2,,,,0.2,
DT22,PW5,WEEKDAY,,,,,,,,,,,,,,,,,,,0.1,
DT22,PW5,WEEKENDS/HOLIDAY,,,,,,0.2,,,,,,,,,0.3,0.4,0.1,,0.6,0.1
DT22,PW7,WEEKDAY,,,,,,,,,,,,,,,,,0.1,,,
DT22,PW7,WEEKENDS/HOLIDAY,,,,0.1,,,,,,,,,,,,,,,,
DT22,SE1,WEEKDAY,,,,,,,,,,0.2,,0.1,,0.4,,,0.1,,,
DT22,SE1,WEEKENDS/HOLIDAY,,,,,,,,,0.1,,,0.2,,,,,,,0.2,
DT22,SE2,WEEKDAY,,,,,,,,0.1,,,0.2,,0.1,0.5,0.5,0.1,0.2,0.2,0.1,
DT22,SE2,WEEKENDS/HOLIDAY,,,,,,0.2,,,0.2,0.1,,,,,,,,0.1,0.1,0.1
DT22,SE3,WEEKDAY,,,,,,,,,,,,,,0.1,,,,,,
DT22,SE3,WEEKENDS/HOLIDAY,,,,,,,,,,0.1,,,0.1,,,,,,0.1,
DT22,SE4,WEEKDAY,,,,,,,,,,,0.1,0.1,,0.1,,,,0.2,0.1,
DT22,SE4,WEEKENDS/HOLIDAY,,,,,,0.1,,,,0.1,0.1,,0.1,,,,,,,
DT22,SE5,WEEKDAY,,,,,,,0.1,,,0.1,,0.5,0.1,0.1,0.1,,0.1,,,
DT22,SE5,WEEKENDS/HOLIDAY,,,,,,0.1,,,0.1,,0.1,,,,,,,,,
DT22,SW2,WEEKDAY,,,,,,,,0.1,,,,,,,,,,,0.1,
DT22,SW2,WEEKENDS/HOLIDAY,,,,,,,,,,,0.1,,,0.1,,,,,,
DT22,SW3,WEEKDAY,,,,,,,,,,0.1,,,,,,,,0.1,,0.1
DT22,SW3,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,,0.1,,,,,
DT22,SW5,WEEKDAY,,,,,,,,,,,0.1,0.4,0.1,0.2,0.1,,0.2,,0.1,
DT22,SW5,WEEKENDS/HOLIDAY,,,,,,,,,,0.1,0.1,,,,0.1,,0.1,,,
DT22,SW6,WEEKDAY,,,,,,,,,,,,,,,,,0.1,,,
DT22,SW6,WEEKENDS/HOLIDAY,,,,,,,,,,0.1,0.6,,,,0.1,,,,0.1,
DT22,SW7,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,0.1,,,,,,
DT22,SW8,WEEKDAY,,,,,,,,,,0.2,,,,,,0.1,0.1,,,
DT23,CC1-NE6-NS24,WEEKDAY,,,,,,0.1,0.5,0.2,0.2,0.3,0.3,0.5,0.1,1.0,1.3,0.8,,0.1,,
DT23,CC1-NE6-NS24,WEEKENDS/HOLIDAY,,,,,,0.2,0.2,0.1,0.1,0.2,0.3,0.1,0.2,0.3,0.2,0.4,0.1,,0.1,
DT23,CC10,WEEKDAY,0.1,0.1,4.9,10.5,11.899999999999999,5.2,1.9,3.5,2.4,3.1,3.2,3.7,5.1,7.6000000000000005,22.2,13.3,6.4,4.300000000000001,4.0,1.8
DT23,CC10,WEEKENDS/HOLIDAY,,,1.9,3.9,3.3,0.6,1.4,1.2000000000000002,2.4,3.0,3.4000000000000004,2.6,3.6,3.4000000000000004,3.8,3.6999999999999997,2.1,2.4,2.0,1.7000000000000002
DT23,CC11,WEEKDAY,,0.1,1.1,5.5,5.2,2.6,1.3,2.8,2.4,1.8,1.9,1.9,1.0,5.0,5.7,3.9,3.1,0.4,0.4,0.9
DT23,CC11,WEEKENDS/HOLIDAY,,0.1,1.1,1.1,0.7,0.7,0.3,0.1,1.4,0.3,0.8,1.1,0.6,1.9,1.0,1.3,0.2,1.3,2.6,0.1
DT23,CC12,WEEKDAY,,,,0.2,0.2,0.3,0.1,,0.1,0.1,,,1.6,1.1,3.7,1.8,1.1,0.6,0.5,
DT23,CC12,WEEKENDS/HOLIDAY,,,,0.2,0.1,0.1,,0.3,0.1,0.2,0.1,1.3,0.3,0.4,0.4,,0.2,,,0.2
DT23,CC14,WEEKDAY,,,,,,,,,0.2,0.2,0.2,0.2,0.3,2.4,4.5,2.2,0.9,0.5,0.3,0.1
DT23,CC14,WEEKENDS/HOLIDAY,,,,,,,,,0.1,0.4,0.2,,0.4,0.4,0.2,0.1,0.1,,0.3,
DT23,CC16,WEEKDAY,,,0.8,0.3,0.7,,0.5,0.7,0.3,0.3,0.2,0.2,0.2,1.0,5.9,2.9,1.0,0.1,0.3,0.4
DT23,CC16,WEEKENDS/HOLIDAY,,0.1,0.3,,0.4,0.2,0.1,0.6,0.8,0.3,0.2,0.2,0.3,0.3,0.2,0.1,0.1,0.1,0.1,
DT23,CC17,WEEKDAY,,,,,0.1,0.1,,,,,,,,0.1,0.2,0.2,,0.1,,
DT23,CC17,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,0.1,,,,,,
DT23,CC19,WEEKDAY,,,,0.1,,0.2,0.1,0.3,0.1,0.6000000000000001,0.4,0.2,0.1,0.3,0.4,0.1,,,,
DT23,CC19,WEEKENDS/HOLIDAY,,,,,,0.3,0.7,0.4,0.3,0.3,0.2,0.4,0.6,,0.3,0.3,,,,
DT23,CC2,WEEKDAY,,,,,,,,,,,,0.1,,,,,,,,
DT23,CC20,WEEKDAY,,,,,,,,,,,,,0.2,1.5,0.6,0.9,0.1,,0.1,
DT23,CC20,WEEKENDS/HOLIDAY,,,,,,,,,,,0.1,0.2,,,0.3,,,,,
DT23,CC21,WEEKDAY,,,,,,,,0.1,,,,0.2,0.4,0.7,0.6,0.6,0.2,0.3,,0.1
DT23,CC21,WEEKENDS/HOLIDAY,,,,,0.1,,,,0.1,0.1,,0.3,0.1,0.1,,0.1,,,,
DT23,CC23,WEEKDAY,,0.8,0.5,,,0.1,,0.1,0.2,0.4,0.1,0.3,0.1,,,,,,,
DT23,CC23,WEEKENDS/HOLIDAY,,,0.7,,0.1,,,,,0.1,,,,,,,0.1,,,
DT23,CC24,WEEKDAY,,,,0.1,0.4,0.2,,0.5,0.2,0.3,0.1,,0.3,0.2,0.2,0.3,,,,
DT23,CC24,WEEKENDS/HOLIDAY,,,,,,0.1,,,,,,0.3,,0.3,,,,,,
DT23,CC25,WEEKDAY,,,,,,,,0.1,,0.1,0.3,0.1,,0.9,1.7,0.9,0.7,0.2,0.1,0.1
DT23,CC25,WEEKENDS/HOLIDAY,,0.1,,,,,,0.4,0.1,,0.1,,0.2,0.6,,,,,,
DT23,CC26,WEEKDAY,,,0.7,,0.2,,0.6,0.1,,,0.2,,0.1,0.3,0.6,,,,,
DT23,CC26,WEEKENDS/HOLIDAY,,,,,0.1,,0.4,0.2,,,,,,,,,,,0.1,
DT23,CC27,WEEKDAY,,,,0.7,1.3,1.2,0.3,0.1,0.3,0.1,0.1,0.1,0.3,0.4,0.3,0.3,,,,
DT23,CC27,WEEKENDS/HOLIDAY,,,,,,0.4,,,,,,,,0.1,,,,,,
DT23,CC28,WEEKDAY,,,,0.2,1.3,,,,,0.1,,0.2,0.4,1.1,3.8,2.4,0.2,0.3,0.2,0.1
DT23,CC28,WEEKENDS/HOLIDAY,,,,,0.1,,,,0.6,0.1,,,,,0.1,,,,0.1,
DT23,CC3,WEEKDAY,,,,,,,0.1,,,0.2,0.2,0.1,0.2,0.4,0.3,0.1,,,,
DT23,CC3,WEEKENDS/HOLIDAY,,,,,,,,0.1,,,0.1,0.2,,,0.4,,0.3,,,
DT23,CC4-DT15,WEEKDAY,,,0.2,0.2,0.8,0.5,0.6,2.3,2.3,1.5,1.4,1.3,1.0,2.5,3.4,1.2,0.4,,,0.4
DT23,CC4-DT15,WEEKENDS/HOLIDAY,,,0.2,0.1,0.1,0.6,1.0,1.0,1.2,1.3,0.7,0.9,0.8,1.0,0.8,0.9,0.4,,0.1,0.4
DT23,CC5,WEEKDAY,,,,,,,,,,,0.1,,,,,,,0.1,,
DT23,CC5,WEEKENDS/HOLIDAY,,,,,,,,,,,,0.1,,0.1,,,,,,
DT23,CC6,WEEKDAY,,,0.2,,0.1,0.2,0.1,0.2,0.4,0.2,0.2,0.3,0.3,1.0,3.8,1.0,0.4,0.4,0.1,
DT23,CC6,WEEKENDS/HOLIDAY,,,0.2,,0.2,0.4,0.2,0.3,0.9,0.6,0.3,0.2,0.3,0.2,0.3,0.2,,,,
DT23,CC7,WEEKDAY,,,0.4,0.3,0.1,,0.1,,,0.1,0.4,0.1,0.1,0.7,1.4,0.6,0.3,0.1,,
DT23,CC7,WEEKENDS/HOLIDAY,,,0.1,,,,,0.2,0.4,0.2,0.2,0.7,0.2,,0.3,0.4,,0.6,0.2,
DT23,CC8,WEEKDAY,,,1.3,1.0,,0.1,,,0.1,,0.1,0.1,0.3,1.0,2.0,0.8,0.2,0.3,0.2,
DT23,CC8,WEEKENDS/HOLIDAY,,,,,0.1,,,0.1,0.3,0.2,0.3,,0.2,0.2,0.1,0.2,0.2,0.1,0.1,
DT23,CE1,WEEKDAY,,,0.1,1.0,2.3,4.3999999999999995,3.7,1.5,2.4,2.4,1.8,3.1999999999999997,2.0,5.8,5.7,2.9,1.7000000000000002,0.8999999999999999,0.6,0.1
DT23,CE1,WEEKENDS/HOLIDAY,,,0.1,0.30000000000000004,0.7,2.1999999999999997,5.2,2.3,2.8,2.0,3.0,4.1,1.7000000000000002,2.3,2.8,2.6,2.0,1.1,0.8999999999999999,0.3
DT23,CG1,WEEKDAY,,0.5,5.5,14.1,31.0,7.8999999999999995,3.7,1.9,2.0,1.6,1.5,0.9,0.9,2.5,5.4,1.7,0.3,0.1,,
DT23,CG1,WEEKENDS/HOLIDAY,,0.1,2.6,1.8,2.3,1.0,3.7,2.6,0.7,0.3,2.0,1.2,1.0,1.6,2.0,0.6,0.2,,0.2,0.1
DT23,CG2,WEEKDAY,,0.6,1.8,3.0,2.0,1.6,1.3,2.0,2.0,1.5,1.0,1.0,1.3,2.1,2.8,2.0,1.8,0.5,0.5,
DT23,CG2,WEEKENDS/HOLIDAY,,0.1,1.7,1.0,1.6,0.7,1.0,3.1,2.1,2.4,2.9,1.9,3.2,1.0,2.4,4.0,2.6,0.2,,
DT23,DT1,WEEKDAY,0.1,,0.1,0.8,0.4,0.1,1.1,0.5,1.0,1.0,1.8,3.0,3.2,22.4,35.1,14.3,4.9,3.6,2.6,0.8
DT23,DT1,WEEKENDS/HOLIDAY,0.3,,,0.6,0.1,0.1,0.3,0.4,2.3,2.1,1.1,1.1,1.6,1.9,2.3,2.8,1.7,0.8,1.3,0.7
DT23,DT10,WEEKDAY,,,,,,0.1,,0.1,,0.1,,0.2,,0.1,0.7,0.4,0.2,0.1,0.1,
DT23,DT10,WEEKENDS/HOLIDAY,,,,,,0.2,0.2,,,0.1,,0.2,0.1,,0.8,,0.1,0.1,,
DT23,DT11,WEEKDAY,,0.1,0.4,0.7,0.6,0.8,1.1,1.4,2.0,1.6,2.5,3.0,2.2,3.5,7.6,3.3,1.2,0.9,1.0,0.1
DT23,DT11,WEEKENDS/HOLIDAY,,0.1,1.0,0.2,0.4,0.1,0.7,0.7,1.1,1.7,1.1,0.8,1.6,2.4,1.2,0.6,0.8,,0.2,
DT23,DT13,WEEKDAY,,,,,0.1,0.1,0.3,0.1,0.2,0.2,0.4,0.3,0.4,0.6,0.4,0.3,,,,
DT23,DT13,WEEKENDS/HOLIDAY,,,,,,,0.2,,0.2,0.2,0.1,0.1,,0.3,0.1,0.1,0.1,0.1,0.1,
DT23,DT17,WEEKDAY,,1.8,1.6,7.6,33.6,14.2,2.4,1.9,2.7,3.1,2.3,1.6,1.4,2.5,5.2,2.8,1.1,0.9,0.6,
DT23,DT17,WEEKENDS/HOLIDAY,,0.4,0.8,0.1,0.6,0.7,0.7,0.3,0.7,0.6,0.3,0.1,0.3,0.8,0.6,1.0,1.1,0.3,0.8,
DT23,DT18,WEEKDAY,,,3.0,7.6,30.0,12.4,3.3,6.0,3.9,4.8,3.0,2.8,3.3,6.3,12.3,7.3,1.9,0.6,0.3,0.1
DT23,DT18,WEEKENDS/HOLIDAY,,,0.2,0.4,1.6,0.7,0.4,2.1,1.3,1.9,1.1,1.1,0.6,0.9,1.6,1.3,1.2,0.3,0.1,0.1
DT23,DT2,WEEKDAY,,,,,,,,,,,0.1,,0.3,,1.5,0.6,0.3,,,
DT23,DT2,WEEKENDS/HOLIDAY,,,,,,,,0.1,0.1,0.2,,,0.1,0.2,,,,0.3,,0.1
DT23,DT20,WEEKDAY,,,2.0,2.5,9.0,5.1,5.6,6.3,5.1,3.3,2.0,2.5,2.7,10.3,17.0,10.1,4.1,2.2,1.1,0.2
DT23,DT20,WEEKENDS/HOLIDAY,,,0.4,1.1,2.1,4.4,5.8,3.3,2.0,2.3,2.0,1.8,2.4,3.8,2.8,4.2,0.7,1.3,0.6,1.2
DT23,DT21,WEEKDAY,,,0.5,3.2,6.3,5.7,4.8,8.7,11.0,6.1,5.0,4.7,5.8,10.6,31.1,13.7,2.9,1.3,1.5,0.4
DT23,DT21,WEEKENDS/HOLIDAY,,,,1.6,2.8,2.1,1.8,2.8,4.9,4.0,5.1,4.7,2.8,3.3,3.4,2.0,0.9,1.9,0.4,0.4
DT23,DT22,WEEKDAY,,0.2,0.4,1.8,2.6,1.8,2.4,9.9,17.9,5.4,3.9,7.4,7.0,20.4,19.2,13.3,6.1,3.0,3.0,0.5
DT23,DT22,WEEKENDS/HOLIDAY,,0.1,1.1,3.8,1.8,2.3,2.7,2.9,5.8,7.1,3.2,3.9,4.3,5.7,6.2,4.2,1.6,1.6,2.0,0.4
DT23,DT24,WEEKDAY,0.1,,1.1,3.0,2.7,1.1,1.7,6.3,8.4,4.1,3.1,3.1,2.8,3.5,9.1,6.0,2.7,2.5,2.4,0.6
