DAY_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
WEEKENDS/HOLIDAY,DT24,3657,3641
WEEKENDS/HOLIDAY,DT25,2671,2701
WEEKENDS/HOLIDAY,DT27,5199,5063
WEEKENDS/HOLIDAY,DT28,7853,7499
WEEKENDS/HOLIDAY,DT29,4890,4512
WEEKENDS/HOLIDAY,DT3,5707,4951
WEEKENDS/HOLIDAY,DT30,5385,5097
WEEKENDS/HOLIDAY,DT31,5212,5530
WEEKENDS/HOLIDAY,DT32,16154,16715
WEEKENDS/HOLIDAY,DT33,12016,11411
WEEKENDS/HOLIDAY,DT34,2854,2764
WEEKENDS/HOLIDAY,DT5,11235,11160
WEEKENDS/HOLIDAY,DT6,3797,3606
WEEKENDS/HOLIDAY,DT7,2558,2836
WEEKENDS/HOLIDAY,DT8,2412,2407
WEEKENDS/HOLIDAY,EW1,24351,23736
WEEKENDS/HOLIDAY,EW10,13028,13372
WEEKENDS/HOLIDAY,EW11,15873,16226
WEEKENDS/HOLIDAY,EW12,54328,57371
WEEKENDS/HOLIDAY,EW13-NS25,45383,44733
WEEKENDS/HOLIDAY,EW14-NS26,16592,16344
WEEKENDS/HOLIDAY,EW15,15434,16441
WEEKENDS/HOLIDAY,EW16,15293,15172
WEEKENDS/HOLIDAY,EW17,20892,22006
WEEKENDS/HOLIDAY,EW18,11792,12147
WEEKENDS/HOLIDAY,EW19,10273,10165
WEEKENDS/HOLIDAY,EW2,28935,28752
WEEKENDS/HOLIDAY,EW20,11030,10765
WEEKENDS/HOLIDAY,EW21,14490,13806
WEEKENDS/HOLIDAY,EW22,4444,4853
WEEKENDS/HOLIDAY,EW23,34101,33675
WEEKENDS/HOLIDAY,EW24-NS1,68185,70998
WEEKENDS/HOLIDAY,EW25,8142,8167
WEEKENDS/HOLIDAY,EW26,25722,22467
WEEKENDS/HOLIDAY,EW27,42194,45599
WEEKENDS/HOLIDAY,EW28,22407,18343
WEEKENDS/HOLIDAY,EW29,10834,11173
WEEKENDS/HOLIDAY,EW3,13759,13804
WEEKENDS/HOLIDAY,EW30,2163,1728
WEEKENDS/HOLIDAY,EW31,2726,2100
WEEKENDS/HOLIDAY,EW32,2686,2923
WEEKENDS/HOLIDAY,EW33,3164,3535
WEEKENDS/HOLIDAY,EW4,12743,12117
WEEKENDS/HOLIDAY,EW5,29411,28705
WEEKENDS/HOLIDAY,EW6,8981,9436
WEEKENDS/HOLIDAY,EW7,12034,13017
WEEKENDS/HOLIDAY,EW8,38286,40074
WEEKENDS/HOLIDAY,EW9,22026,21768
WEEKENDS/HOLIDAY,NE1,50062,49296
WEEKENDS/HOLIDAY,NE10,10780,10549
WEEKENDS/HOLIDAY,NE11,3486,3302
WEEKENDS/HOLIDAY,NE12,48344,49890
WEEKENDS/HOLIDAY,NE13,18905,18537
WEEKENDS/HOLIDAY,NE14,25043,23692
WEEKENDS/HOLIDAY,NE15,12226,11809
WEEKENDS/HOLIDAY,NE16-STC,34341,35142
WEEKENDS/HOLIDAY,NE17-PTC,33665,33011
WEEKENDS/HOLIDAY,NE4,53073,53665
WEEKENDS/HOLIDAY,NE5,10981,12928
WEEKENDS/HOLIDAY,NE7,29411,32236
WEEKENDS/HOLIDAY,NE8,33354,35942
WEEKENDS/HOLIDAY,NE9,17140,15003
WEEKENDS/HOLIDAY,NS10,33155,29562
WEEKENDS/HOLIDAY,NS11,34246,33661
WEEKENDS/HOLIDAY,NS13,45253,46922
WEEKENDS/HOLIDAY,NS14,24272,21339
WEEKENDS/HOLIDAY,NS15,13547,12350
WEEKENDS/HOLIDAY,NS16,41001,43517
WEEKENDS/HOLIDAY,NS17,35230,33894
WEEKENDS/HOLIDAY,NS18,11513,10631
WEEKENDS/HOLIDAY,NS19,31434,32700
WEEKENDS/HOLIDAY,NS2,20973,21511
WEEKENDS/HOLIDAY,NS20,27294,26895
WEEKENDS/HOLIDAY,NS21,24426,26877
WEEKENDS/HOLIDAY,NS22,66874,70995
WEEKENDS/HOLIDAY,NS23,33268,34810
WEEKENDS/HOLIDAY,NS27,1881,3199
WEEKENDS/HOLIDAY,NS28,2256,2187
WEEKENDS/HOLIDAY,NS3,14859,14154
WEEKENDS/HOLIDAY,NS4,30318,31963
WEEKENDS/HOLIDAY,NS5,23326,22854
WEEKENDS/HOLIDAY,NS7,21788,19501
WEEKENDS/HOLIDAY,NS8,18594,15147
WEEKENDS/HOLIDAY,NS9,37326,41826
WEEKENDS/HOLIDAY,PE1,2844,2718
WEEKENDS/HOLIDAY,PE2,4089,3863
WEEKENDS/HOLIDAY,PE3,4569,4570
WEEKENDS/HOLIDAY,PE4,1278,1282
WEEKENDS/HOLIDAY,PE5,3962,3682
WEEKENDS/HOLIDAY,PE6,5092,4811
WEEKENDS/HOLIDAY,PE7,3146,2901
WEEKENDS/HOLIDAY,PW1,984,937
WEEKENDS/HOLIDAY,PW3,616,600
WEEKENDS/HOLIDAY,PW4,449,413
WEEKENDS/HOLIDAY,PW5,2366,2754
WEEKENDS/HOLIDAY,PW6,901,771
WEEKENDS/HOLIDAY,PW7,1594,1694
WEEKENDS/HOLIDAY,SE1,3361,3284
WEEKENDS/HOLIDAY,SE2,4365,4110
WEEKENDS/HOLIDAY,SE3,2412,2263
WEEKENDS/HOLIDAY,SE4,3119,2938
WEEKENDS/HOLIDAY,SE5,2076,1999
WEEKENDS/HOLIDAY,SW1,1373,1355
WEEKENDS/HOLIDAY,SW2,3476,3232
WEEKENDS/HOLIDAY,SW3,1701,1608
WEEKENDS/HOLIDAY,SW4,815,796
WEEKENDS/HOLIDAY,SW5,6351,6071
WEEKENDS/HOLIDAY,SW6,2484,2292
WEEKENDS/HOLIDAY,SW7,2210,2034
WEEKENDS/HOLIDAY,SW8,1561,1492
