,,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME
CC8,WEEKENDS/HOLIDAY,1.0,8.7,79.0,81.4,73.0,78.1,80.7,92.3,89.8,79.1,89.2,70.4,83.2,91.3,94.4,86.3,72.8,47.8,43.9,14.0,2.6,1.1,29.8,61.6,62.9,72.3,68.4,76.9,78.6,81.3,75.0,73.9,77.3,94.0,94.7,81.2,85.4,70.0,67.6,29.8
CE1,WEEKDAY,2.4,6.5,44.699999999999996,73.4,119.0,58.699999999999996,40.3,68.5,67.6,64.3,84.5,154.2,139.60000000000002,171.0,188.0,157.0,163.1,161.1,173.4,95.0,0.7999999999999999,0.0,177.6,202.2,190.2,154.3,131.20000000000002,110.0,99.5,141.4,147.3,89.7,63.699999999999996,77.80000000000001,94.2,100.30000000000001,75.0,80.6,58.6,16.4
CE1,WEEKENDS/HOLIDAY,4.2,2.8,42.7,89.6,127.19999999999999,54.3,42.1,64.8,65.7,71.1,97.0,188.0,161.8,177.6,163.3,180.9,203.7,208.20000000000002,224.7,136.79999999999998,1.8,0.0,177.4,170.7,135.8,141.89999999999998,151.5,160.2,140.79999999999998,176.70000000000002,217.70000000000002,144.5,110.1,113.30000000000001,117.2,125.9,103.7,120.2,99.1,25.299999999999997
CG1,WEEKDAY,0.2,16.6,31.3,65.4,101.19999999999999,53.2,54.5,86.0,119.4,138.70000000000002,151.6,215.9,263.9,457.7,686.4,498.1,389.0,217.6,161.0,45.2,2.0,6.7,302.8,727.6,919.5,450.9,220.8,143.2,152.5,153.0,157.6,111.10000000000001,101.9,98.6,142.8,167.0,68.5,43.0,21.6,11.1
CG1,WEEKENDS/HOLIDAY,0.1,11.8,23.3,67.8,89.2,50.1,64.4,88.1,116.9,130.1,135.2,161.1,160.1,185.5,161.0,194.1,236.10000000000002,162.7,139.4,35.7,1.1,3.0999999999999996,97.9,306.3,226.4,165.9,151.0,138.0,136.0,134.6,149.8,115.4,110.39999999999999,110.80000000000001,139.9,154.0,81.1,43.9,18.6,9.9
CG2,WEEKDAY,0.6,17.7,39.3,160.8,234.5,216.4,139.3,104.8,80.4,93.7,113.7,270.6,190.7,295.0,263.5,221.3,289.1,308.8,331.1,56.2,0.3,28.9,223.0,460.8,484.4,225.6,159.7,114.3,127.9,173.7,191.8,100.6,85.9,101.3,154.5,179.4,185.5,148.8,72.2,19.6
CG2,WEEKENDS/HOLIDAY,0.9,12.2,36.7,147.9,215.7,212.0,113.2,78.8,65.1,71.9,95.1,251.1,144.1,125.6,125.1,174.2,280.6,290.4,348.2,62.8,0.1,18.3,120.8,343.8,262.6,163.4,146.7,111.0,119.6,152.7,196.6,100.7,81.4,103.1,148.1,191.4,179.1,163.4,64.7,18.6
DT1,WEEKDAY,0.0,268.4,1105.8,1690.3,1066.7,554.0,364.1,298.0,288.7,300.8,262.4,204.4,203.3,266.0,307.0,200.6,136.7,126.4,78.8,15.0,25.4,0.0,109.5,248.0,245.3,170.5,150.0,161.0,262.3,299.2,363.7,403.8,512.4,853.9,1249.0,921.9,629.5,442.2,311.7,201.7
DT1,WEEKENDS/HOLIDAY,0.0,129.7,446.1,488.2,357.3,351.0,325.6,283.7,279.1,271.2,238.8,210.1,208.8,212.3,232.6,171.8,118.8,118.8,80.1,14.1,23.2,0.2,48.1,141.6,190.3,149.2,148.1,170.6,207.0,270.7,253.8,291.9,312.6,332.3,374.0,354.7,384.8,335.9,289.0,169.4
DT10,WEEKDAY,0.0,11.6,71.0,120.3,131.9,66.4,45.6,44.3,48.8,73.0,118.8,94.5,65.7,74.2,72.5,51.3,29.6,16.1,16.3,4.0,0.2,2.4,82.0,199.2,85.9,31.7,21.5,24.0,30.1,36.7,37.4,37.9,39.0,61.0,76.9,64.1,39.5,25.5,18.2,8.2
DT10,WEEKENDS/HOLIDAY,0.2,4.6,35.2,43.2,38.2,42.9,45.6,51.1,48.3,43.0,40.7,30.7,36.6,39.4,44.3,36.4,27.6,14.8,15.2,4.3,0.9,1.2,30.4,60.8,45.0,23.4,21.8,29.6,31.6,37.1,29.4,24.9,27.0,32.3,39.8,38.6,26.6,19.7,14.4,10.8
DT11,WEEKDAY,0.9,32.2,290.7,507.3,557.9,388.0,313.9,261.0,279.2,293.7,282.0,285.5,310.6,587.3,583.5,390.7,263.0,191.0,133.7,36.9,3.3,14.0,254.1,622.8,686.3,347.7,231.3,230.3,253.1,297.8,298.6,322.9,319.8,442.2,572.0,420.6,310.5,247.2,187.8,94.8
DT11,WEEKENDS/HOLIDAY,1.0,10.4,178.7,229.4,235.2,254.7,284.1,251.1,265.7,308.9,267.3,256.4,231.1,248.7,246.7,236.4,191.3,166.6,123.1,37.0,4.8,2.9,128.8,247.4,246.8,215.2,203.1,217.3,236.2,242.6,231.2,253.4,243.7,272.4,269.7,248.7,246.6,217.4,191.2,102.1
DT13,WEEKDAY,1.4,17.3,111.4,127.4,98.0,71.1,61.5,81.0,106.6,121.4,105.6,123.0,134.9,189.9,220.0,180.2,135.0,85.5,57.8,20.8,1.2,0.4,41.4,105.4,188.6,168.9,184.0,130.7,152.2,116.7,117.6,115.3,102.6,128.2,160.1,116.5,84.6,69.2,51.7,28.0
DT13,WEEKENDS/HOLIDAY,0.4,6.4,59.8,74.1,65.0,57.3,56.3,74.8,88.1,114.4,105.0,121.2,128.4,126.0,127.6,126.1,122.8,71.9,45.6,22.8,1.0,0.2,30.6,61.3,86.0,94.7,148.7,123.1,126.4,140.3,133.8,132.3,120.7,111.4,100.8,84.6,72.3,57.7,53.9,26.1
DT17,WEEKDAY,1.8,0.6,11.4,59.9,63.5,46.0,76.0,137.2,163.1,102.5,114.4,156.3,215.2,357.4,614.5,423.9,235.7,135.1,61.8,34.7,0.2,0.0,262.9,427.7,843.5,439.3,166.5,116.8,123.9,178.1,108.8,63.5,49.3,48.7,68.8,67.8,32.2,23.2,16.0,3.8
DT17,WEEKENDS/HOLIDAY,0.1,0.2,7.6,40.6,43.4,22.0,38.4,52.4,54.2,45.6,53.4,72.9,79.8,66.1,70.6,96.1,69.2,57.4,35.6,23.9,0.3,0.0,75.2,116.9,89.7,79.4,68.0,54.1,52.2,57.8,49.1,40.8,35.3,37.9,50.6,63.7,28.1,19.6,15.6,4.1
DT18,WEEKDAY,1.4,0.8,14.9,38.1,54.8,44.4,56.6,108.8,144.8,137.2,142.2,151.0,194.0,375.7,514.0,337.0,245.9,142.4,101.4,36.4,0.6,0.0,195.9,417.7,797.0,509.6,242.5,150.1,160.1,136.0,110.8,72.3,62.7,62.7,75.8,62.9,26.0,15.1,10.2,3.6
DT18,WEEKENDS/HOLIDAY,0.8,0.4,8.4,28.3,27.0,14.8,27.7,36.7,56.7,63.6,58.1,64.0,58.0,63.4,52.2,63.2,77.1,71.4,63.4,24.9,1.1,0.0,44.4,95.3,82.4,107.8,108.6,71.7,60.7,56.9,58.2,43.4,44.7,36.3,44.1,53.6,20.9,11.3,9.0,4.4
DT2,WEEKDAY,0.0,6.9,85.4,90.4,48.4,35.8,20.4,25.9,39.2,36.5,68.0,35.1,42.5,67.5,51.7,28.6,11.4,10.1,5.1,1.2,2.0,0.9,33.5,122.0,61.1,23.0,10.6,11.4,12.5,17.2,20.3,21.5,20.1,28.0,51.2,34.6,21.0,16.1,12.1,5.3
DT2,WEEKENDS/HOLIDAY,0.0,3.9,32.7,26.7,21.3,22.8,14.6,16.4,23.2,13.8,11.0,10.7,13.8,15.6,14.2,13.9,8.2,7.6,4.6,1.6,1.3,0.3,5.0,20.3,14.0,8.2,10.1,10.9,9.7,12.8,16.0,10.4,9.3,12.1,20.2,16.4,13.6,16.1,9.7,3.7
DT20,WEEKDAY,0.0,7.0,51.5,68.0,79.8,35.1,32.0,40.4,48.4,46.4,42.6,56.4,82.0,138.8,127.2,102.8,70.1,60.5,61.5,34.0,0.5,0.1,71.8,166.3,166.1,108.2,82.8,60.7,62.5,62.6,58.4,44.8,41.1,52.7,82.1,71.2,52.5,34.1,22.4,10.3
DT20,WEEKENDS/HOLIDAY,0.1,4.4,31.4,33.3,36.8,26.9,31.2,38.8,43.6,37.7,44.7,46.2,53.7,72.8,64.4,62.0,63.9,52.6,63.4,33.3,0.9,0.0,40.6,93.0,66.3,64.9,75.4,56.0,53.3,55.6,57.0,46.6,51.3,47.6,54.0,52.4,38.6,26.2,20.9,9.2
DT21,WEEKDAY,1.5,3.3,63.6,75.0,60.0,29.9,29.9,38.0,51.7,57.7,58.6,68.5,88.4,137.8,153.0,108.2,97.2,81.2,61.5,31.9,1.3,0.0,50.7,124.8,164.2,109.3,75.7,71.7,63.0,61.2,57.8,50.3,50.8,54.5,109.0,64.0,40.1,39.5,22.2,10.8
DT21,WEEKENDS/HOLIDAY,1.0,0.6,28.2,38.8,27.2,18.3,26.2,36.4,40.8,46.9,45.7,53.8,55.1,64.4,64.8,65.4,69.2,54.3,43.4,18.9,0.8,0.0,27.9,55.9,55.7,59.9,53.4,52.9,49.9,52.8,56.7,47.0,50.0,45.8,53.7,42.8,32.4,20.9,14.7,9.8
DT22,WEEKDAY,1.6,12.5,100.7,161.6,140.0,89.0,68.2,69.1,74.0,79.1,72.6,74.9,79.7,118.6,142.1,112.7,93.6,73.9,49.3,19.7,2.5,0.0,47.6,128.2,125.5,99.8,93.2,73.1,79.0,78.7,76.3,79.0,90.2,143.7,181.0,142.6,108.3,69.1,57.3,28.8
DT22,WEEKENDS/HOLIDAY,1.4,4.6,53.4,88.0,73.3,63.0,63.2,62.2,78.3,83.4,79.2,75.4,81.6,96.9,121.6,133.9,114.8,81.3,54.0,19.7,2.1,0.0,28.8,78.8,83.0,72.9,102.4,85.4,100.9,87.3,85.2,94.8,102.7,136.9,129.3,110.1,95.7,65.8,54.2,27.9
DT23,WEEKDAY,0.8,4.9,36.8,63.8,56.0,29.8,24.6,36.8,36.0,37.6,45.9,57.5,59.2,136.4,164.6,103.3,50.9,27.0,25.0,9.7,1.0,0.0,72.8,158.2,188.5,110.7,46.4,30.7,38.0,38.8,38.3,31.6,36.1,48.3,63.0,46.4,30.8,19.7,20.6,11.7
DT23,WEEKENDS/HOLIDAY,0.8,1.7,21.2,35.3,22.2,14.7,16.9,22.1,31.9,26.9,22.9,31.6,21.6,30.6,32.4,38.2,24.0,13.8,21.4,6.7,1.1,0.0,23.0,47.1,46.7,30.9,24.2,21.1,23.7,28.2,24.6,23.3,23.1,27.1,27.4,27.9,18.8,15.4,13.7,8.6
DT24,WEEKDAY,0.3,29.9,204.2,267.8,229.0,123.5,76.5,62.3,69.7,73.2,75.0,70.8,69.0,109.8,127.2,80.6,58.3,35.5,33.7,8.3,3.0,0.0,72.1,141.4,133.8,70.5,45.5,46.2,60.2,60.7,72.0,83.6,106.3,166.2,222.6,161.1,121.3,103.4,76.4,42.8
DT24,WEEKENDS/HOLIDAY,0.2,10.3,90.2,120.0,87.9,79.9,74.9,58.8,59.9,60.4,71.2,59.8,54.1,66.4,67.1,66.7,49.6,37.7,30.4,8.1,2.8,0.0,40.4,71.8,70.0,47.8,41.0,48.1,54.1,54.7,60.9,67.4,67.7,86.9,80.6,84.2,93.3,79.8,65.7,39.6
DT25,WEEKDAY,0.0,19.5,112.7,150.9,114.8,58.5,40.8,40.7,44.8,68.0,55.1,48.2,50.1,115.4,175.7,74.6,41.6,23.0,30.9,9.7,1.4,7.2,63.8,185.2,169.9,72.1,37.9,31.0,40.2,41.3,49.9,47.0,57.5,102.4,135.8,104.0,84.1,59.0,45.8,18.9
DT25,WEEKENDS/HOLIDAY,0.2,5.2,55.6,67.0,47.4,43.2,42.9,32.4,36.2,41.7,35.8,33.7,35.2,39.6,55.6,41.9,31.7,18.1,22.1,7.2,1.0,1.0,13.8,44.4,55.4,26.2,22.8,24.7,39.9,32.4,35.7,35.7,38.9,47.0,51.9,50.1,62.0,47.7,41.0,20.1
DT27,WEEKDAY,0.7,16.0,134.4,218.7,156.9,99.7,77.9,75.3,90.0,130.3,114.0,101.1,142.7,288.8,375.0,195.7,111.2,69.9,41.9,12.7,3.1,4.9,151.8,359.6,460.6,193.2,91.7,68.5,82.5,83.0,88.5,82.0,100.8,144.6,187.7,141.9,108.1,79.5,63.7,33.1
DT27,WEEKENDS/HOLIDAY,0.7,8.2,78.7,98.3,74.4,71.2,74.9,75.0,97.6,90.3,86.8,75.6,87.3,108.8,95.6,85.9,59.7,43.7,30.4,11.0,2.6,0.9,46.2,107.4,143.2,89.7,58.6,58.7,57.4,56.6,62.4,71.8,68.9,96.8,92.2,93.4,89.1,62.3,57.4,37.8
DT28,WEEKDAY,0.4,30.8,294.4,459.5,303.6,165.0,116.2,108.0,108.0,110.8,149.3,147.2,146.9,384.6,451.9,215.7,97.4,63.6,88.2,17.3,5.5,4.8,172.4,448.6,544.9,208.4,83.2,70.2,83.0,102.4,121.2,146.8,124.7,200.7,311.0,236.5,171.5,132.8,132.6,50.9
DT28,WEEKENDS/HOLIDAY,0.8,9.8,126.3,193.4,125.6,115.7,100.6,105.7,120.0,123.4,94.4,90.8,92.3,133.2,119.2,105.8,61.7,45.0,29.3,8.6,5.4,0.3,51.2,126.6,136.4,82.8,55.8,52.7,63.9,78.6,81.1,88.6,92.4,116.2,123.1,128.9,139.0,114.8,110.2,53.9
DT29,WEEKDAY,0.3,51.9,314.7,465.6,338.8,176.9,107.8,83.7,88.9,100.8,88.8,71.5,76.3,139.8,188.9,93.4,64.7,29.8,28.5,6.6,4.5,0.9,46.0,136.1,150.0,72.2,43.7,46.3,67.3,74.5,88.7,114.1,131.6,232.9,347.7,233.1,182.7,143.4,112.3,61.9
DT29,WEEKENDS/HOLIDAY,0.2,18.1,131.1,161.8,133.9,115.4,91.0,88.4,84.8,93.7,84.3,68.4,70.3,78.6,80.4,71.2,51.7,31.6,25.4,10.8,4.4,0.3,21.9,52.8,68.6,51.4,38.9,46.6,63.0,69.4,75.6,84.0,86.0,97.0,104.1,111.7,119.6,116.8,100.2,45.6
DT3,WEEKDAY,0.2,26.2,128.9,248.3,203.9,103.5,77.6,74.0,80.3,78.9,88.1,71.0,73.0,94.0,95.4,57.6,44.2,39.1,25.5,4.9,3.5,0.9,26.9,116.3,79.3,53.4,42.4,41.4,53.6,66.8,80.1,86.6,87.3,122.5,186.4,158.1,90.8,58.4,46.7,23.6
DT3,WEEKENDS/HOLIDAY,0.0,8.2,37.9,63.4,81.2,75.6,84.9,85.6,84.1,73.9,66.0,64.9,64.7,75.3,72.3,53.9,38.1,35.1,29.4,4.7,3.6,0.3,16.3,58.6,56.4,54.3,47.9,45.6,58.9,66.8,61.1,61.6,56.8,68.0,62.9,66.6,67.7,49.2,35.2,22.9
DT30,WEEKDAY,0.1,43.3,230.5,409.4,333.4,163.1,95.8,83.9,82.0,85.8,84.4,77.1,64.0,82.6,99.4,66.0,49.4,32.9,26.3,7.9,4.3,1.5,71.1,102.2,78.9,52.4,36.4,43.4,56.3,69.7,78.8,100.9,126.8,216.5,341.7,230.8,164.2,115.5,91.8,45.4
DT30,WEEKENDS/HOLIDAY,0.2,18.7,80.8,109.7,102.7,96.4,85.4,89.3,82.2,86.6,75.3,65.0,65.4,75.4,74.9,60.3,43.9,35.1,23.7,9.1,4.2,0.3,28.6,45.9,55.8,43.6,34.4,43.0,59.7,73.3,64.7,75.6,77.9,87.8,91.2,98.6,96.0,83.3,78.6,41.1
DT31,WEEKDAY,0.6,45.8,258.4,416.5,337.8,162.8,109.6,93.0,95.4,105.1,98.8,79.8,82.0,116.2,182.1,108.1,78.0,50.2,34.8,10.9,8.2,1.6,81.3,184.0,186.4,89.9,60.3,73.2,93.7,106.1,105.9,127.4,160.8,257.6,400.6,266.4,187.3,131.1,108.5,56.9
DT31,WEEKENDS/HOLIDAY,0.4,19.4,98.2,122.6,118.9,104.3,102.9,88.3,85.2,94.1,83.8,78.8,79.1,83.1,89.7,83.0,65.4,42.3,33.4,10.9,4.8,1.0,40.8,68.3,92.2,68.4,56.2,68.6,80.1,95.6,87.1,89.3,113.1,122.8,127.8,111.8,122.3,111.4,95.0,49.3
DT32,WEEKDAY,2.7,81.6,459.1,777.0,691.5,359.4,230.5,227.6,266.5,280.4,283.4,275.4,307.7,381.5,532.5,403.1,309.9,279.7,154.7,47.6,14.9,34.0,308.5,499.9,420.4,281.3,218.5,221.2,275.1,306.3,336.5,401.5,419.2,629.4,929.3,604.0,370.7,219.6,171.6,84.1
DT32,WEEKENDS/HOLIDAY,2.1,33.6,183.8,220.9,213.7,180.4,183.7,209.4,248.0,261.1,274.7,258.9,271.1,283.0,290.7,257.6,254.0,237.6,156.6,44.1,10.6,11.1,144.8,215.6,204.8,201.2,218.9,245.0,265.8,307.7,307.9,305.8,283.1,309.2,312.1,272.9,238.4,166.6,138.0,78.1
DT33,WEEKDAY,0.0,149.0,652.6,1038.4,814.1,399.9,235.9,202.6,217.5,222.2,213.9,185.4,188.2,260.1,300.8,207.1,129.2,90.6,70.9,19.5,20.9,1.9,161.0,348.0,245.5,128.4,91.3,112.4,144.2,169.9,206.3,273.9,340.7,497.2,857.6,614.2,427.8,330.4,236.9,127.8
DT33,WEEKENDS/HOLIDAY,0.0,72.8,225.6,280.0,258.6,232.7,209.8,200.1,210.6,206.7,187.1,163.8,166.8,209.1,197.2,167.4,120.1,76.0,54.0,18.4,16.3,0.7,57.4,144.4,145.6,116.2,97.9,101.8,134.7,173.9,185.2,199.2,210.8,215.2,228.0,228.1,259.7,223.4,207.8,125.2
DT34,WEEKDAY,0.0,41.7,49.4,89.6,92.6,45.8,38.8,45.3,51.0,46.5,52.1,51.9,95.3,147.4,166.1,98.4,69.3,37.3,28.0,6.7,2.8,0.0,83.5,143.0,122.6,52.7,36.3,32.6,41.8,48.0,56.1,45.7,44.4,52.9,80.7,86.0,59.2,42.0,30.0,15.7
DT34,WEEKENDS/HOLIDAY,0.0,19.2,20.0,23.3,46.9,33.2,35.7,43.2,56.1,51.6,40.0,41.4,55.0,60.6,56.3,59.6,50.9,19.4,15.4,4.4,2.4,0.0,31.6,57.7,44.8,27.6,19.0,29.8,35.6,39.9,42.9,36.3,40.3,37.2,49.2,55.0,43.1,39.4,26.8,11.1
DT5,WEEKDAY,0.6,27.3,200.6,325.0,283.6,147.6,121.6,121.0,139.6,146.8,114.5,116.2,143.3,227.1,236.2,140.7,108.9,80.4,51.4,14.9,4.8,7.2,112.1,255.2,220.0,150.8,110.0,115.2,115.3,120.6,136.6,134.2,147.0,222.5,312.0,248.3,138.7,106.6,78.8,42.0
DT5,WEEKENDS/HOLIDAY,0.4,13.3,80.7,106.9,111.7,109.7,127.0,141.0,155.3,150.6,119.8,113.1,109.4,138.2,136.4,114.3,89.4,71.4,45.7,18.7,4.8,5.3,57.7,128.8,138.6,121.1,120.3,107.9,110.1,116.0,106.7,108.6,114.4,129.2,131.4,121.9,92.3,84.0,68.1,38.0
DT6,WEEKDAY,0.0,4.2,47.6,95.5,76.7,51.8,40.9,43.2,46.2,53.0,90.2,64.3,83.0,137.7,103.7,51.2,32.4,25.7,23.6,5.6,2.2,3.0,80.7,170.6,95.7,53.8,38.9,38.9,44.3,49.1,53.9,52.2,53.4,72.3,90.4,70.1,47.1,33.9,24.3,13.1
DT6,WEEKENDS/HOLIDAY,0.0,1.0,19.0,26.8,36.3,38.2,37.2,47.4,50.4,42.7,43.4,38.8,38.3,47.7,37.1,36.3,30.6,20.9,17.7,6.3,1.7,1.2,18.0,51.9,42.4,35.4,38.3,36.3,38.1,41.0,32.8,32.4,36.8,31.9,37.3,42.0,32.2,24.9,19.2,11.1
DT7,WEEKDAY,0.0,2.1,19.7,50.1,31.7,24.6,21.3,24.8,28.8,44.2,75.0,58.6,64.0,80.5,76.5,52.0,44.4,19.0,24.8,6.3,0.4,4.9,49.6,155.9,107.1,66.2,49.2,42.0,32.3,33.9,41.7,33.1,31.9,41.8,56.8,39.4,25.1,17.5,10.4,3.6
DT7,WEEKENDS/HOLIDAY,0.1,0.8,7.7,17.8,17.2,20.9,23.3,26.3,29.8,28.7,30.0,30.1,29.8,37.7,36.6,33.7,40.3,17.1,24.3,6.1,0.4,0.6,30.4,62.1,46.6,51.2,42.6,36.1,34.0,37.1,30.0,25.8,24.8,27.0,24.2,26.7,22.1,14.7,7.7,3.9
DT8,WEEKDAY,0.5,2.7,17.6,43.5,42.5,23.0,21.7,23.8,24.5,62.2,133.2,143.3,127.0,115.6,86.2,50.3,25.1,17.2,15.2,4.9,0.3,6.0,89.5,335.1,84.0,45.3,31.0,25.3,23.8,30.0,33.3,31.4,29.7,32.3,41.1,29.6,18.0,11.7,7.7,4.6
DT8,WEEKENDS/HOLIDAY,0.3,1.0,7.3,11.0,14.1,20.1,25.2,29.7,31.4,27.2,21.3,26.6,31.7,31.1,25.1,27.9,21.3,16.3,19.1,4.4,0.2,1.7,28.7,42.9,34.3,34.4,38.9,23.8,22.8,24.9,24.1,20.4,20.9,16.9,19.0,16.6,11.8,8.7,7.3,2.3
EW1,WEEKDAY,0.1,317.5,1032.2,1413.3,1110.3,591.9,426.8,397.0,406.7,418.0,393.3,361.4,407.9,561.3,550.5,342.0,232.5,187.4,155.7,17.9,29.1,13.7,299.9,582.9,411.6,259.4,233.2,269.8,297.5,369.9,405.9,529.9,572.8,789.3,1291.6,911.6,594.9,474.4,348.8,187.9
EW1,WEEKENDS/HOLIDAY,0.2,142.4,373.1,398.3,385.4,400.3,384.0,378.9,387.0,379.8,347.2,311.2,340.9,365.3,319.1,264.2,209.3,191.9,151.3,17.1,29.0,8.8,95.0,261.2,257.4,227.9,220.2,236.1,303.7,330.3,337.9,368.7,395.3,400.3,399.7,375.7,375.3,358.6,288.8,143.1
EW10,WEEKDAY,0.7,101.1,443.2,516.4,370.2,234.2,170.1,139.4,151.9,159.8,138.1,137.0,139.6,222.6,241.3,151.5,98.9,74.4,48.2,19.6,3.9,11.9,98.2,206.6,225.9,146.0,98.9,98.0,112.5,155.3,149.4,187.8,208.6,302.5,434.3,353.5,266.3,217.0,176.9,86.0
EW10,WEEKENDS/HOLIDAY,0.8,29.3,230.2,240.6,180.2,184.8,167.3,155.4,160.3,152.2,140.2,134.4,128.9,160.8,139.8,125.6,101.8,75.8,46.4,20.9,4.2,3.7,58.7,100.0,117.2,112.3,96.6,104.0,126.0,150.3,146.2,159.4,175.4,189.6,204.9,203.6,195.2,188.6,164.9,78.7
EW11,WEEKDAY,1.0,178.7,519.5,494.5,366.7,311.8,294.9,312.2,352.0,354.5,325.6,329.9,336.1,574.3,611.0,382.2,236.0,172.1,96.6,33.5,5.7,11.4,208.5,567.4,810.2,493.3,341.4,286.6,284.6,302.0,300.8,315.0,305.2,381.0,440.2,358.5,311.3,293.4,177.1,108.3
EW11,WEEKENDS/HOLIDAY,0.4,70.2,342.7,315.3,224.6,241.8,248.2,255.8,295.8,300.1,221.7,210.6,204.9,252.9,300.7,269.1,199.6,160.0,89.4,30.4,7.7,3.6,114.8,247.0,360.7,319.2,230.4,220.1,219.8,226.7,223.8,216.0,260.4,268.8,251.2,246.0,271.3,246.0,169.8,110.8
EW12,WEEKDAY,2.8,99.8,313.0,296.3,270.7,206.6,241.0,340.40000000000003,486.3,545.6,499.9,587.7,657.1,946.3,1058.7,753.8,649.7,633.6,382.7,113.5,7.0,16.5,392.90000000000003,762.1,1029.7,709.8,639.2,557.8,606.7,544.5,511.8,510.7,497.0,533.8,674.4,513.0,338.9,214.20000000000002,141.3,71.6
EW12,WEEKENDS/HOLIDAY,2.4000000000000004,37.0,209.9,174.7,168.10000000000002,158.7,200.60000000000002,334.70000000000005,516.2,571.8,590.2,610.4,613.6,702.0,634.9,608.0999999999999,597.6,601.7,402.70000000000005,119.2,7.3,4.8,226.5,348.0,419.8,494.4,631.8,644.3,654.9,661.9,633.0,606.0,602.0999999999999,551.6,499.5,444.40000000000003,313.7,185.3,141.9,62.4
EW13-NS25,WEEKDAY,2.3,30.8,133.7,179.9,149.4,104.6,133.0,214.7,332.1,382.9,351.7,406.9,518.7,714.4,854.9,671.0,614.2,512.3,338.9,168.8,1.3,12.0,417.2,686.3,865.3,647.1,641.3,475.2,440.3,397.2,379.2,327.6,302.4,327.0,422.4,315.1,158.1,109.5,121.5,22.8
EW13-NS25,WEEKENDS/HOLIDAY,2.7,12.1,98.9,124.6,104.8,74.7,110.8,212.2,331.2,365.8,412.9,472.1,516.9,514.6,538.9,495.3,551.9,470.7,336.6,165.1,1.2,5.6,257.2,362.1,325.8,487.9,606.9,481.8,478.6,482.1,475.9,394.0,365.4,348.0,323.9,272.4,147.2,94.2,114.0,22.9
EW14-NS26,WEEKDAY,3.1,17.0,49.0,130.5,187.9,157.9,227.9,351.2,456.3,408.0,445.0,520.0,723.4,1371.9,1886.9,1276.6,810.7,411.2,231.1,98.8,2.0,59.2,752.4,1466.7,2686.0,1557.4,629.5,372.4,378.3,490.7,346.3,240.4,176.3,178.3,192.5,177.2,63.5,47.5,33.6,10.5
EW14-NS26,WEEKENDS/HOLIDAY,1.8,9.3,32.0,90.8,115.0,65.6,105.4,147.7,205.0,197.0,182.9,198.8,214.2,239.3,204.1,215.7,215.9,136.8,132.8,69.8,1.8,7.0,191.1,363.3,310.0,266.1,232.4,180.6,151.0,155.4,148.0,115.0,94.7,100.9,112.3,142.0,54.8,40.3,33.0,11.7
EW15,WEEKDAY,1.1,37.6,161.4,222.9,219.8,162.0,191.0,266.8,344.4,355.1,389.1,466.1,624.3,1009.4,1268.1,828.9,603.7,422.6,316.5,127.0,2.2,18.3,690.0,1164.7,1746.4,1115.5,620.5,423.1,368.3,391.6,332.4,278.3,226.5,264.4,372.6,267.9,135.5,118.1,80.8,29.7
EW15,WEEKENDS/HOLIDAY,1.1,19.2,86.4,124.3,117.9,95.0,109.9,166.6,230.9,244.1,254.3,302.7,289.6,312.2,305.2,279.1,277.4,243.4,246.0,106.3,2.4,3.3,277.2,414.2,342.7,340.4,349.1,280.6,253.6,255.7,249.4,187.0,192.8,193.6,211.9,194.3,116.3,95.4,71.1,28.6
