,,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME
CE1/DT16,WEEKDAY,0.6,0.7,24.5,58.1,95.5,39.5,33.0,52.5,56.8,55.2,77.2,195.0,130.6,173.9,194.4,186.5,284.3,181.9,206.2,101.0,1.0,0.0,173.5,219.5,198.2,191.0,197.2,102.3,97.7,136.2,148.5,66.2,63.9,68.9,81.3,96.2,79.6,94.7,53.6,10.9
CE1/DT16,WEEKENDS/HOLIDAY,0.6,0.2,18.0,65.2,106.4,53.2,44.9,68.9,74.6,81.6,105.8,225.8,201.2,237.6,242.6,271.8,417.6,264.1,263.8,124.5,1.0,0.0,152.9,195.2,153.0,162.6,261.8,150.2,132.6,181.2,210.4,137.6,162.4,171.6,152.4,147.0,117.5,111.4,49.4,8.4
CG1/DT35,WEEKDAY,0.2,13.0,23.7,85.7,167.3,74.2,70.2,116.1,164.1,175.4,202.5,282.9,346.0,635.8,869.2,627.4,486.7,263.5,181.1,38.8,4.1,8.3,363.9,922.1,976.2,541.0,247.3,178.0,192.9,183.6,208.0,140.5,137.3,139.8,213.0,232.7,75.7,42.5,33.3,18.0
CG1/DT35,WEEKENDS/HOLIDAY,0.2,11.6,20.2,80.4,151.9,51.5,70.1,115.5,177.5,202.6,224.9,247.5,254.8,287.9,285.9,332.2,401.2,257.0,189.4,40.9,4.0,1.8,127.5,415.5,195.6,213.4,198.5,197.4,226.4,225.8,275.5,226.1,221.0,215.5,259.9,266.8,106.0,47.8,30.2,18.0
CG2,WEEKDAY,0.6,12.7,35.4,101.5,166.8,150.4,85.4,66.7,81.1,101.0,131.0,217.9,200.8,314.3,286.9,195.9,261.9,259.7,261.8,39.6,0.4,19.7,134.7,337.3,378.8,218.6,191.0,129.5,159.9,174.0,192.1,109.9,111.0,107.7,151.8,173.5,133.1,89.9,44.0,10.8
CG2,WEEKENDS/HOLIDAY,0.9,9.8,31.0,86.6,146.8,134.1,74.5,54.8,80.1,101.9,155.0,257.2,203.4,226.2,231.1,215.0,309.6,308.8,334.1,60.0,0.6,14.9,81.2,245.4,194.1,158.4,193.6,159.1,194.0,205.4,256.4,184.9,173.6,180.1,208.8,208.1,149.1,113.6,52.6,16.4
DT1/PB6,WEEKDAY,0.0,334.4,1622.4,2414.5,1595.3,997.7,676.2,606.7,703.5,745.8,732.5,662.5,712.4,931.8,1112.4,750.8,482.4,407.3,273.5,69.7,29.6,356.6,904.0,1414.7,940.6,605.4,477.1,507.0,757.7,847.5,1039.6,1031.8,1149.9,1577.0,1983.0,1371.1,893.1,611.3,461.0,268.8
DT1/PB6,WEEKENDS/HOLIDAY,0.1,145.1,484.6,570.0,619.2,742.5,706.2,732.9,757.2,777.6,717.6,669.1,668.0,672.8,662.9,533.0,448.5,444.6,333.9,83.9,40.9,136.9,266.2,387.2,493.1,531.8,507.5,598.9,671.6,760.9,751.6,747.2,764.1,799.1,843.8,704.4,722.4,632.5,561.8,285.9
DT10,WEEKDAY,0.0,8.3,91.0,153.3,147.5,97.7,73.2,67.3,78.7,164.8,337.6,182.4,114.9,101.9,93.7,56.1,30.2,18.5,18.3,6.4,0.5,3.3,138.3,360.7,108.5,43.0,33.9,32.0,44.9,53.4,58.2,64.9,68.3,87.1,110.8,81.5,48.3,36.5,26.9,13.0
DT10,WEEKENDS/HOLIDAY,0.4,2.4,43.0,43.4,56.8,55.5,72.5,72.0,76.2,69.4,61.1,62.5,53.9,60.0,53.8,48.1,32.4,17.5,21.6,8.0,0.4,1.4,26.2,52.2,50.0,37.8,32.8,35.0,35.8,42.6,55.1,43.0,44.0,49.1,56.2,48.5,43.8,36.4,30.2,14.5
DT13,WEEKDAY,1.0,18.0,118.1,145.5,109.4,89.5,83.1,94.9,145.5,149.2,139.1,171.5,201.3,285.5,306.5,231.3,184.5,94.5,58.8,28.5,0.8,0.7,50.4,125.7,241.5,244.4,272.2,207.4,193.0,175.6,177.4,168.0,170.0,162.1,174.5,127.5,79.3,70.0,51.9,26.9
DT13,WEEKENDS/HOLIDAY,0.8,5.4,59.4,81.4,66.6,72.4,76.9,104.0,144.4,161.9,169.2,204.4,213.5,212.5,187.2,180.0,172.8,97.6,66.4,34.2,0.4,0.5,32.8,52.6,91.9,135.1,257.9,226.6,219.4,240.5,232.2,218.5,198.1,155.0,144.6,105.8,83.6,70.8,58.5,25.8
DT17,WEEKDAY,1.0,0.5,16.4,67.4,79.1,56.8,94.1,158.1,186.2,119.8,135.3,202.3,281.8,460.6,643.2,428.5,239.8,143.3,75.1,34.0,0.2,0.0,302.8,472.3,765.8,516.7,212.5,151.4,158.0,189.7,133.1,79.3,70.9,67.7,86.0,79.4,27.2,24.1,14.6,4.1
DT17,WEEKENDS/HOLIDAY,0.6,0.4,10.0,41.4,45.1,30.6,44.5,62.1,70.5,68.9,66.4,84.9,90.9,78.2,101.2,124.8,93.9,75.6,51.8,27.6,0.1,0.0,82.9,105.1,83.6,113.8,85.2,71.2,70.4,65.4,63.5,55.1,54.0,56.0,68.0,87.1,32.4,21.9,14.6,3.4
DT18,WEEKDAY,1.1,0.6,16.2,45.0,67.6,59.8,81.9,147.5,177.8,166.5,181.0,199.4,300.6,565.5,676.5,410.1,262.9,164.3,158.6,63.6,0.8,0.0,240.4,547.4,849.3,688.0,350.2,207.8,192.9,175.0,135.0,89.3,91.3,89.2,120.3,94.9,32.3,14.6,10.4,4.8
DT18,WEEKENDS/HOLIDAY,1.1,0.5,10.0,24.6,27.6,22.6,33.4,53.8,72.6,82.8,88.1,79.8,86.6,76.6,74.0,84.8,89.1,94.5,142.6,54.0,0.9,0.0,41.6,97.5,95.4,152.8,136.9,96.5,92.1,75.5,71.1,65.9,58.9,68.5,91.9,79.1,35.1,17.5,12.5,2.9
DT2,WEEKDAY,0.0,6.1,58.3,111.4,65.8,44.9,33.2,40.6,101.7,85.5,191.9,60.4,93.6,112.9,86.7,37.7,15.7,14.0,4.8,3.2,1.7,3.0,56.7,234.0,90.2,32.8,13.1,16.5,27.1,34.2,49.4,43.7,44.6,47.9,70.5,48.5,29.5,20.1,20.0,6.5
DT2,WEEKENDS/HOLIDAY,0.0,4.9,9.6,19.9,26.5,32.2,29.2,35.8,34.0,27.9,21.9,23.1,28.2,29.0,21.8,18.8,12.1,9.2,6.1,3.1,2.6,0.0,4.9,19.8,12.5,9.4,12.2,16.8,21.2,21.1,22.9,24.5,23.1,28.4,34.5,29.5,22.5,17.9,18.9,12.9
DT20,WEEKDAY,0.8,3.2,46.7,73.8,83.0,52.4,39.4,50.6,54.2,57.3,58.7,71.1,108.5,176.7,173.6,127.8,84.1,63.3,96.3,43.0,0.8,0.0,77.6,178.5,206.0,162.5,102.7,68.1,72.4,79.9,71.5,64.7,65.1,79.3,106.0,87.4,43.8,30.6,23.7,12.3
DT20,WEEKENDS/HOLIDAY,0.9,1.2,28.9,29.8,33.6,38.6,42.0,47.0,61.1,54.1,59.1,63.4,79.8,86.9,85.6,83.6,82.8,65.1,131.0,57.9,1.9,0.0,51.2,82.2,76.2,93.0,106.8,78.6,85.1,68.8,78.4,61.8,66.2,82.5,84.8,83.6,47.6,35.1,29.4,12.8
DT21,WEEKDAY,0.5,4.0,78.3,93.5,79.3,39.9,32.3,44.1,53.0,58.4,64.5,89.1,117.2,201.3,211.5,143.9,119.2,86.9,60.3,23.2,0.7,0.0,61.5,152.4,165.5,139.2,94.5,72.3,64.8,69.5,59.3,60.4,62.0,70.8,119.6,82.2,39.0,39.7,22.7,10.3
DT21,WEEKENDS/HOLIDAY,0.6,1.1,28.2,32.5,26.0,23.8,34.5,39.4,58.6,62.9,60.9,89.2,80.0,90.4,101.0,105.5,112.5,87.8,68.4,24.0,0.4,0.1,34.8,59.0,66.4,85.0,78.8,77.0,77.1,73.6,74.0,63.5,63.2,71.0,69.9,51.1,32.6,28.1,23.4,11.6
DT22,WEEKDAY,2.0,8.5,133.6,183.5,152.1,107.1,87.9,80.3,112.3,108.4,102.3,124.8,120.7,198.3,193.2,140.0,102.7,72.1,50.4,28.6,1.6,0.0,54.8,166.0,156.6,143.7,126.0,113.0,113.2,124.2,126.0,123.0,133.3,176.7,222.4,159.3,121.9,72.7,60.5,26.0
DT22,WEEKENDS/HOLIDAY,2.9,2.5,54.8,88.6,76.2,68.6,82.0,82.0,110.6,118.1,120.0,109.0,115.2,129.9,138.2,131.9,120.6,100.4,75.0,40.8,1.0,0.0,27.0,67.9,99.6,104.0,140.0,139.4,143.4,144.0,132.9,144.1,129.5,162.4,158.8,128.0,115.6,76.0,70.2,30.2
DT23,WEEKDAY,1.1,5.0,43.5,72.5,61.0,38.1,30.2,43.9,48.5,48.0,50.0,73.2,86.9,189.2,252.5,147.8,66.7,33.0,31.2,10.0,0.5,0.2,85.0,157.8,231.7,182.1,80.4,43.3,48.9,52.0,47.9,47.1,45.8,58.6,73.1,50.6,33.0,21.9,21.0,11.4
DT23,WEEKENDS/HOLIDAY,1.1,1.8,17.8,34.1,24.5,18.5,23.8,24.9,33.9,39.4,39.5,36.5,36.1,45.1,41.9,43.4,30.0,17.4,26.1,5.8,0.9,0.0,20.8,35.0,39.1,44.8,42.4,30.2,30.2,35.2,34.0,37.0,33.8,33.9,35.8,31.5,28.2,21.0,17.0,13.5
DT24,WEEKDAY,0.2,38.4,285.4,373.3,303.0,178.5,105.3,92.0,96.6,91.3,93.0,97.7,101.3,166.3,189.8,114.0,71.2,46.3,35.7,6.9,4.0,0.0,76.5,188.0,178.3,98.0,65.8,64.1,85.2,100.6,117.0,142.6,162.4,254.4,308.5,211.7,163.5,131.3,98.4,50.8
DT24,WEEKENDS/HOLIDAY,0.6,12.2,101.2,139.0,121.2,114.5,98.2,93.9,91.8,109.1,94.5,94.5,93.9,107.2,106.5,96.0,67.5,53.6,39.2,11.1,4.4,0.0,40.1,69.6,72.1,65.5,59.5,68.0,84.0,85.6,94.4,106.1,112.4,124.8,138.8,119.0,134.1,110.9,107.0,60.9
DT25,WEEKDAY,0.4,27.6,137.8,191.2,148.3,92.7,62.0,50.6,60.0,141.2,74.5,83.4,109.8,194.8,266.2,89.6,51.9,34.9,24.7,10.1,1.8,8.0,136.0,272.7,241.5,113.5,63.9,47.5,53.8,73.0,63.7,72.7,91.8,148.9,189.7,140.3,106.1,76.8,57.8,24.5
DT25,WEEKENDS/HOLIDAY,0.4,5.6,58.9,63.1,66.5,64.6,67.1,57.6,62.8,66.8,60.9,58.1,59.5,70.8,78.0,59.5,36.1,29.4,24.9,12.5,2.4,1.6,15.4,51.4,63.0,39.9,40.6,39.8,53.8,55.1,53.5,53.2,68.1,82.2,83.8,80.9,81.6,71.2,63.8,30.2
DT27,WEEKDAY,0.3,17.6,150.5,232.6,198.2,139.2,109.7,98.1,116.0,265.0,181.8,186.5,227.3,471.9,624.5,250.7,146.3,82.1,47.3,13.2,2.7,6.1,215.7,588.0,688.5,316.6,134.2,102.0,114.5,131.2,122.0,112.3,142.9,191.9,231.1,167.1,121.7,80.9,66.0,32.7
DT27,WEEKENDS/HOLIDAY,0.4,4.5,64.4,73.6,90.9,97.8,104.1,101.2,133.0,139.0,121.5,113.5,120.8,138.2,122.2,96.6,72.5,48.8,35.1,12.2,1.2,0.2,57.0,127.6,159.2,97.9,82.2,69.8,80.6,93.2,101.8,100.4,94.0,113.4,100.9,103.0,107.4,83.5,78.1,36.5
DT28,WEEKDAY,0.4,29.0,325.9,505.1,354.0,229.2,150.1,142.0,148.0,148.1,176.5,162.4,201.8,569.5,669.3,275.5,118.0,71.9,85.2,12.8,3.5,6.1,189.0,571.2,750.7,316.1,115.5,99.6,112.6,162.7,171.0,190.9,178.2,261.1,384.5,262.1,185.4,144.2,126.1,52.5
DT28,WEEKENDS/HOLIDAY,0.8,5.8,91.9,140.6,128.1,140.1,141.4,151.2,166.6,178.8,160.1,140.9,143.1,188.9,159.9,128.8,60.9,45.0,31.8,11.1,4.2,0.2,48.6,133.8,170.5,95.5,72.8,68.1,86.9,110.5,109.1,118.9,124.4,140.4,142.6,146.2,152.8,149.5,136.2,63.2
DT29,WEEKDAY,0.5,54.9,428.4,618.9,448.2,262.7,155.3,126.7,133.4,140.2,116.3,94.6,108.5,207.0,243.4,120.7,76.0,41.5,29.8,9.7,6.0,0.8,57.3,176.5,197.5,99.0,59.4,60.4,91.0,129.7,149.0,171.7,212.5,330.4,466.5,315.9,230.8,164.5,145.9,72.7
DT29,WEEKENDS/HOLIDAY,0.2,20.1,131.4,186.6,172.2,180.2,166.0,145.6,146.1,149.5,141.9,123.9,123.4,141.0,129.2,100.1,76.5,47.1,31.0,11.0,7.0,0.0,24.0,62.9,75.1,65.9,55.4,69.8,92.4,111.6,122.6,141.8,141.1,147.8,160.4,164.1,188.6,170.0,152.4,78.5
DT3,WEEKDAY,0.4,27.7,200.9,362.6,258.7,165.6,125.5,119.4,138.2,138.4,185.7,203.3,142.0,150.4,144.9,75.0,54.5,40.2,32.0,6.3,5.0,0.8,48.9,264.9,108.7,65.2,59.8,61.5,77.6,125.1,163.0,166.8,156.5,186.4,256.1,195.7,115.8,82.7,65.4,37.5
DT3,WEEKENDS/HOLIDAY,0.1,11.2,47.0,72.5,103.4,136.2,152.4,154.9,163.4,136.8,119.2,118.5,128.0,128.5,118.8,77.2,69.1,41.0,38.8,9.4,5.5,0.0,20.0,55.5,69.4,67.9,64.5,73.2,89.6,105.0,115.5,120.8,106.1,119.8,114.5,108.6,107.9,92.0,72.1,39.9
DT30,WEEKDAY,0.1,52.5,320.9,571.0,441.5,250.5,136.7,122.5,129.7,145.0,142.1,135.6,111.6,144.0,129.7,86.7,56.0,37.8,27.9,9.1,5.4,2.4,141.1,173.0,98.0,70.2,52.3,60.2,90.1,121.4,132.8,164.0,190.5,338.1,508.3,313.1,219.2,161.2,120.0,57.8
DT30,WEEKENDS/HOLIDAY,0.4,20.4,94.8,138.4,151.6,152.9,144.8,150.9,130.4,147.2,138.8,122.0,123.1,138.2,116.9,95.6,70.0,49.5,25.9,14.6,7.2,0.5,30.6,44.4,61.9,63.6,56.1,72.2,86.9,107.6,106.8,127.8,142.8,161.5,159.5,157.6,159.8,142.8,135.9,68.5
DT31,WEEKDAY,0.7,56.9,331.7,530.7,418.5,226.5,145.0,129.1,140.6,163.4,143.2,155.0,139.0,192.4,230.0,137.4,88.0,57.9,49.8,13.9,9.1,1.7,113.8,268.0,261.1,126.2,81.5,93.5,136.8,165.7,168.2,190.0,225.0,376.0,530.0,344.6,241.1,174.0,129.7,69.7
DT31,WEEKENDS/HOLIDAY,1.0,18.6,112.2,144.9,134.9,149.5,150.2,149.2,142.9,155.9,146.2,131.4,133.2,144.1,144.9,118.2,78.9,60.4,53.8,16.4,5.4,1.1,39.8,71.9,101.4,81.5,79.5,96.8,125.9,142.1,151.9,149.2,160.9,186.5,207.9,190.5,192.0,169.4,139.0,76.5
DT33,WEEKDAY,2.6,187.1,911.5,1355.3,1059.5,583.5,335.3,279.4,338.5,339.3,334.7,255.8,274.2,382.0,412.9,255.5,144.8,105.6,79.3,20.8,24.2,2.8,220.6,511.1,289.8,163.8,118.5,144.9,206.1,275.5,320.4,400.5,494.5,766.8,1212.3,834.0,560.5,407.9,298.0,158.6
DT33,WEEKENDS/HOLIDAY,2.8,86.5,269.6,346.2,326.8,354.6,349.6,347.4,344.4,339.6,322.0,298.6,289.0,339.0,299.2,242.8,155.4,95.2,76.2,24.4,24.6,1.9,68.1,133.2,162.4,131.2,135.1,159.2,216.0,273.1,278.9,301.1,327.9,342.1,381.8,370.6,410.5,362.9,322.4,182.2
DT34,WEEKDAY,0.1,44.5,72.1,114.1,111.2,68.5,50.0,53.3,68.3,57.3,65.0,64.0,122.7,158.9,186.2,109.2,65.5,51.3,27.3,10.4,3.2,0.3,90.4,158.7,124.6,62.7,44.8,44.5,56.1,73.1,82.0,66.9,66.0,86.5,113.1,105.8,74.0,54.5,36.2,15.8
DT34,WEEKENDS/HOLIDAY,0.4,22.4,19.8,30.0,49.9,47.6,54.9,75.8,73.9,68.2,67.9,65.9,68.8,87.0,84.0,73.5,54.1,29.8,19.5,12.0,3.1,0.1,32.5,64.2,31.4,28.8,27.5,41.4,59.4,57.5,58.6,51.9,57.0,60.6,74.5,82.2,75.9,60.1,40.5,18.5
DT5,WEEKDAY,1.0,30.5,253.4,439.7,321.4,231.8,167.9,179.2,208.3,243.8,179.2,188.5,221.3,334.6,322.2,191.0,142.9,114.0,70.3,21.4,8.8,7.0,133.0,296.8,287.8,214.8,169.4,166.5,192.6,203.3,257.5,242.5,276.2,348.0,446.5,313.3,180.2,131.0,102.8,61.8
DT5,WEEKENDS/HOLIDAY,1.8,16.6,70.8,99.1,135.0,200.8,234.5,275.0,272.0,287.4,248.5,228.9,225.6,245.6,242.8,188.4,160.8,128.1,84.5,27.6,12.6,7.2,69.9,137.8,203.8,224.4,212.4,199.9,219.4,232.1,210.9,210.8,238.2,260.2,263.0,211.0,155.6,139.6,120.9,75.9
DT6,WEEKDAY,0.3,8.7,88.2,155.1,109.5,88.0,72.7,75.5,89.9,137.2,203.5,113.3,154.7,192.0,145.5,75.7,40.5,21.8,22.2,4.6,2.0,5.4,117.8,269.7,122.7,81.0,53.9,51.3,79.0,81.2,97.8,105.7,92.8,114.5,139.1,103.7,66.0,44.5,31.0,20.1
DT6,WEEKENDS/HOLIDAY,0.4,1.4,22.2,37.1,55.5,77.8,83.4,94.9,95.1,82.8,76.0,80.6,78.4,93.8,73.2,57.5,37.6,26.8,27.1,7.6,1.0,0.8,16.9,51.5,50.1,52.9,58.4,53.5,58.8,74.5,67.8,81.1,79.2,75.5,77.9,68.9,56.2,45.2,35.4,23.4
DT7,WEEKDAY,0.3,3.7,33.1,74.9,49.5,42.8,32.5,35.7,51.0,99.1,191.1,160.6,154.2,165.7,119.1,69.2,45.0,23.7,30.5,8.5,0.6,4.5,71.6,296.6,181.6,85.0,62.3,53.5,53.7,62.3,69.1,77.2,68.0,81.3,87.5,60.5,38.7,26.4,17.7,7.6
DT7,WEEKENDS/HOLIDAY,0.4,1.4,14.0,20.2,27.1,44.0,47.0,57.5,57.5,55.4,48.2,51.8,49.8,57.0,58.9,51.8,42.2,29.6,38.0,12.2,0.4,0.8,28.2,62.6,68.1,64.9,66.5,54.8,54.1,52.8,53.1,55.4,64.2,58.6,58.9,49.1,44.8,24.4,19.5,10.0
DT8,WEEKDAY,0.7,1.7,27.9,86.0,64.5,37.2,34.9,51.5,80.4,160.3,396.8,371.3,292.9,160.8,105.3,55.1,31.7,18.8,20.0,7.0,0.9,9.9,161.8,763.1,158.0,72.3,45.7,38.7,67.0,58.3,67.7,68.8,63.0,57.0,60.0,41.5,28.0,16.4,11.5,6.3
DT8,WEEKENDS/HOLIDAY,0.1,1.5,5.8,13.6,27.4,42.4,48.8,52.4,53.5,40.1,51.9,46.4,58.5,53.4,44.2,38.1,29.6,23.6,22.9,11.5,0.6,1.8,34.0,43.6,36.1,42.1,51.2,40.4,39.2,40.2,47.5,42.9,50.5,45.5,43.4,33.2,27.0,22.4,13.8,6.0
EW1,WEEKDAY,0.0,383.5,1404.9,1837.0,1438.8,912.0,658.3,636.8,689.5,672.5,694.3,571.3,634.5,827.3,761.1,423.0,291.5,234.0,172.0,21.8,39.2,16.4,398.5,797.8,539.2,354.5,303.0,376.6,468.7,611.7,752.9,878.1,940.9,1270.6,1801.2,1235.5,812.1,646.7,466.8,232.8
EW1,WEEKENDS/HOLIDAY,0.2,172.2,413.2,484.5,543.9,702.1,718.4,722.1,697.0,711.0,683.9,605.1,607.5,628.9,561.9,402.5,307.1,265.0,188.8,26.8,49.5,8.8,112.1,276.9,306.0,320.1,306.1,394.8,480.9,559.5,604.4,648.2,679.4,758.5,707.8,662.0,679.1,609.4,509.4,267.1
EW10,WEEKDAY,0.4,124.0,516.6,635.4,453.0,340.6,241.4,200.2,210.2,215.4,198.3,193.4,208.7,317.5,328.8,206.5,136.2,88.1,69.3,25.9,2.2,13.9,115.5,251.4,294.5,191.4,138.7,144.2,169.0,279.7,235.9,279.1,303.0,422.0,582.1,413.0,338.7,275.0,208.0,90.8
EW10,WEEKENDS/HOLIDAY,0.8,34.9,200.0,242.1,237.1,273.9,262.0,252.8,245.8,253.9,249.5,238.1,250.4,265.8,240.2,195.4,149.4,111.8,87.4,32.6,5.4,4.6,60.5,97.6,135.9,133.1,149.1,181.1,209.9,244.2,240.9,266.4,280.4,284.0,318.8,276.4,300.5,277.6,240.8,103.8
EW11,WEEKDAY,1.3,170.8,524.0,506.8,409.1,395.5,394.5,407.5,483.8,467.7,440.5,484.5,509.5,866.4,786.5,445.5,266.6,191.1,113.7,43.7,6.4,15.6,248.1,763.1,959.6,652.7,470.0,390.9,387.5,428.1,438.6,418.2,378.5,474.5,519.5,395.7,304.3,260.9,184.1,103.0
EW11,WEEKENDS/HOLIDAY,1.1,62.0,261.2,260.2,253.5,312.1,334.5,377.5,426.4,477.2,350.5,337.5,313.4,341.6,333.9,301.0,224.4,181.5,126.4,49.8,6.2,4.9,129.9,317.1,379.9,359.9,343.8,306.5,308.4,327.9,327.5,323.9,350.8,364.0,317.2,287.4,263.5,259.8,201.1,113.8
EW12/DT14,WEEKDAY,3.2,62.0,280.3,313.1,274.6,252.0,323.5,466.8,691.9,776.1,787.6,953.5,1122.8,1426.1,1464.3,1062.6,900.1,956.5,627.0,191.6,5.5,20.5,477.1,900.9,1180.5,1102.3,1025.6,927.5,953.3,947.5,921.5,883.0,840.5,839.3,1001.9,685.7,410.4,241.5,137.4,72.3
EW12/DT14,WEEKENDS/HOLIDAY,6.8,28.6,161.0,169.6,181.9,204.4,299.8,488.1,759.8,914.6,1079.6,1255.6,1276.8,1371.0,1258.1,1150.2,1088.8,1235.2,867.1,259.4,5.6,8.1,257.0,358.2,488.2,755.0,1105.5,1254.0,1348.9,1426.2,1465.4,1353.9,1273.9,1164.9,1041.6,768.2,499.8,268.9,171.0,72.2
EW13/NS25,WEEKDAY,2.6,34.5,133.6,183.3,158.7,132.3,199.3,327.4,450.9,534.5,586.7,708.9,885.2,1123.5,1253.0,973.0,929.2,752.5,474.3,194.3,1.2,21.2,448.5,745.0,1107.0,1127.0,1062.6,722.4,703.3,682.6,656.6,558.0,504.1,514.8,609.1,409.9,195.9,119.9,107.8,22.9
EW13/NS25,WEEKENDS/HOLIDAY,3.4,16.1,97.5,135.4,111.1,104.8,201.6,359.1,515.6,654.0,782.2,941.0,1005.9,1057.8,982.6,950.5,1031.0,919.4,604.2,229.4,0.6,4.4,270.0,404.0,466.6,951.9,1166.9,957.6,940.0,955.8,931.2,825.1,751.8,695.0,602.4,416.1,221.4,130.4,115.5,26.4
EW14/NS26,WEEKDAY,3.1,6.0,38.5,129.4,207.5,204.7,300.1,447.0,559.0,505.0,569.3,707.7,1083.1,1882.2,2238.8,1435.8,936.7,464.2,321.3,153.4,1.7,75.0,897.8,1621.7,2698.5,1995.0,939.0,534.5,482.1,575.5,467.6,336.0,267.7,233.0,276.0,214.3,81.7,52.3,30.5,10.7
EW14/NS26,WEEKENDS/HOLIDAY,3.1,4.2,22.4,75.0,112.6,89.4,150.4,206.2,282.5,283.5,262.8,295.5,299.2,311.0,284.6,300.5,288.1,227.5,262.5,127.8,1.5,8.5,212.1,374.8,342.6,373.2,350.4,271.2,216.1,205.9,212.9,179.6,172.5,181.8,204.5,204.5,89.4,55.8,39.2,11.9
EW15,WEEKDAY,1.1,59.1,230.1,316.1,271.7,225.5,269.2,378.1,457.9,469.7,566.4,667.5,975.8,1546.4,1781.6,1177.9,783.9,535.1,447.4,163.8,2.6,26.9,839.8,1425.5,2173.2,1746.0,943.8,592.2,509.2,550.4,464.6,405.8,353.4,425.5,542.6,400.3,182.4,167.4,102.4,50.8
EW15,WEEKENDS/HOLIDAY,0.8,29.5,145.8,171.2,156.8,148.2,170.1,237.2,349.0,393.9,404.8,446.4,431.2,429.4,428.9,422.5,440.9,384.1,409.2,157.4,5.6,4.0,314.8,410.9,394.1,516.0,478.8,420.6,418.6,420.2,343.4,332.8,334.4,376.6,415.8,328.1,205.4,168.8,117.4,45.2
EW16/NE3,WEEKDAY,0.1,92.9,369.0,513.4,549.0,428.6,518.5,642.2,809.2,654.7,637.3,876.5,1355.5,2570.5,2142.3,933.5,684.3,665.6,308.4,111.0,2.3,8.5,1189.0,2735.8,2405.6,1238.3,767.2,683.1,766.0,859.8,660.9,450.7,343.8,373.3,455.0,460.3,280.6,156.7,126.0,58.0
EW16/NE3,WEEKENDS/HOLIDAY,0.5,30.8,162.2,274.0,360.9,257.8,290.0,352.8,499.5,477.2,462.2,484.8,577.1,441.0,416.0,420.1,453.9,500.5,277.9,105.4,4.5,2.9,519.5,675.9,499.5,396.9,359.5,441.8,505.4,396.9,296.9,270.9,268.9,321.5,348.1,403.2,285.0,179.5,147.5,74.1
EW17,WEEKDAY,0.5,205.2,1132.9,1259.6,976.4,646.7,505.2,493.8,570.5,706.3,596.3,612.2,695.6,927.0,1015.4,641.1,448.0,396.9,273.4,67.9,6.9,13.8,408.5,818.5,1024.7,738.5,579.0,529.9,585.4,624.7,649.5,747.0,793.6,1141.5,1400.4,975.5,663.6,500.1,367.0,184.4
EW17,WEEKENDS/HOLIDAY,0.8,60.0,410.2,394.9,396.9,489.6,528.2,587.8,649.2,659.6,651.1,639.6,629.2,651.0,619.9,534.1,444.9,412.2,332.6,90.6,11.2,3.2,189.4,322.1,481.4,556.0,576.2,596.5,631.2,657.0,598.5,645.0,686.0,735.4,665.8,588.4,562.2,513.0,430.1,205.1
EW18,WEEKDAY,0.4,99.0,606.5,771.2,536.1,365.9,296.5,307.1,396.3,412.5,408.3,364.5,409.8,791.1,818.7,455.9,270.4,162.5,92.7,30.0,3.5,16.3,431.4,1058.3,1001.2,535.9,304.7,282.6,327.9,363.2,372.9,358.5,424.8,519.4,648.4,463.4,328.2,244.7,174.1,88.3
EW18,WEEKENDS/HOLIDAY,1.8,26.5,194.8,232.9,251.2,276.5,307.1,328.8,360.0,360.9,332.8,332.8,326.8,359.2,326.6,275.5,218.2,164.1,112.8,40.8,6.1,2.0,171.9,299.0,325.8,288.4,258.5,259.4,298.1,311.5,293.0,326.1,329.1,319.1,330.2,306.8,297.6,246.8,198.2,99.1
