,,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME
EW19,WEEKDAY,3.3,101.0,582.9,1044.8,784.6,529.6,402.3,409.9,440.3,426.6,380.5,389.2,472.2,825.5,1014.0,654.1,312.3,240.8,150.4,53.4,8.2,13.9,326.1,778.9,670.9,352.6,280.5,301.1,364.5,445.4,451.5,484.4,522.1,688.6,963.6,699.8,494.3,442.4,321.7,160.3
EW19,WEEKENDS/HOLIDAY,3.2,23.2,177.0,301.4,359.1,421.9,481.2,527.6,558.6,476.5,452.6,445.1,462.2,542.4,493.6,446.1,274.4,212.2,175.2,67.0,9.4,5.8,129.4,241.0,275.9,300.2,329.8,348.9,414.0,489.6,480.6,486.1,504.9,539.6,561.8,481.8,428.5,429.2,331.1,169.9
EW2/DT32,WEEKDAY,19.9,557.6,2050.4,3369.0,3036.8,2041.0,1613.8,1598.8,1762.8,1901.1,1843.9,1826.6,1833.5,2424.0,2926.8,2072.5,1637.4,1533.5,899.4,253.6,151.0,96.0,948.3,1936.8,1799.1,1376.5,1335.1,1459.5,1714.7,1846.3,1994.7,2116.3,2392.5,3353.8,4716.5,3352.5,2121.6,1617.7,1378.8,729.3
EW2/DT32,WEEKENDS/HOLIDAY,22.8,242.0,748.8,1012.6,1278.8,1699.9,1818.1,1970.4,2231.4,2248.5,2221.9,2142.4,2188.1,2349.2,2315.6,1879.2,1642.2,1526.9,960.8,263.2,151.9,43.2,358.6,732.6,1018.9,1282.6,1553.1,1770.0,2042.4,2189.6,2157.4,2230.4,2295.6,2589.5,2610.9,2219.9,1850.0,1520.4,1433.2,807.5
EW20,WEEKDAY,1.1,120.8,730.1,1104.0,860.0,607.3,496.4,480.3,460.5,491.2,523.7,456.1,563.8,915.9,1106.0,617.8,360.5,254.4,152.4,67.9,12.3,28.5,483.2,976.1,986.7,567.7,371.2,329.7,359.7,423.2,411.0,437.3,495.5,745.8,1002.4,735.0,558.5,479.5,376.5,201.2
EW20,WEEKENDS/HOLIDAY,1.0,32.0,280.4,414.1,450.2,526.4,563.1,551.8,552.2,546.9,517.1,454.8,471.4,530.1,489.1,420.6,292.4,224.8,153.8,75.2,17.1,6.9,199.1,289.2,338.1,340.2,349.0,373.0,409.2,471.1,437.5,449.6,481.8,518.0,545.4,504.0,472.9,465.1,377.6,212.0
EW22,WEEKDAY,0.8,21.2,229.2,410.1,314.4,201.4,208.8,308.3,278.5,256.0,392.8,374.7,485.0,683.1,472.6,267.2,157.5,173.1,89.3,14.9,5.6,21.5,275.4,721.1,784.1,319.0,243.2,159.4,212.7,263.1,281.1,243.4,280.6,347.3,440.2,302.5,208.3,194.5,148.1,63.7
EW22,WEEKENDS/HOLIDAY,0.9,9.5,86.9,106.1,151.2,174.2,183.5,191.6,228.6,184.1,144.4,138.1,146.6,161.0,164.5,125.4,88.1,45.2,45.1,16.2,5.6,3.6,67.1,115.8,146.0,114.4,104.0,122.9,143.2,165.4,178.5,183.8,205.2,198.6,199.9,193.0,195.8,190.9,144.9,63.9
EW23,WEEKDAY,13.1,203.5,1669.5,2611.7,2049.5,1378.5,1162.7,1237.9,1432.1,1558.9,1543.8,1754.3,1863.8,2813.5,3198.2,1889.8,1360.2,1158.2,693.9,274.8,38.7,165.2,1629.3,3429.2,2691.8,1469.4,1200.8,1194.1,1271.5,1384.7,1418.7,1421.5,1610.7,2359.2,3213.8,2168.9,1412.9,1142.7,880.9,417.8
EW23,WEEKENDS/HOLIDAY,11.8,77.8,585.5,823.6,1031.8,1271.9,1469.5,1622.9,1763.0,1768.0,1615.1,1624.0,1628.5,1794.2,1746.4,1390.8,1124.8,973.1,680.5,269.4,49.6,50.4,599.5,946.2,1167.6,1200.5,1289.1,1325.1,1448.4,1606.4,1571.6,1590.0,1627.4,1837.9,1748.6,1464.6,1266.8,1131.1,947.8,462.0
EW24/NS1,WEEKDAY,43.2,432.3,1160.6,2014.0,1982.4,1288.7,1102.2,1333.6,1832.4,2194.2,2401.7,2794.7,3512.6,6009.7,7166.7,4445.1,4323.0,3966.0,2243.2,586.0,95.5,253.1,3735.6,6486.2,4804.5,2690.2,2576.5,2696.0,2916.5,2817.5,2577.0,2417.6,2593.2,3776.7,5491.5,3425.5,1745.2,1022.3,747.9,395.6
EW24/NS1,WEEKENDS/HOLIDAY,60.4,194.6,496.0,865.1,1147.8,1109.1,1253.5,1626.1,2280.4,2955.2,3177.9,3603.8,3766.6,4071.5,3907.8,3618.2,3937.8,3868.2,2471.8,639.9,117.8,70.5,1540.2,1928.1,1978.0,2298.1,2912.4,3517.8,3947.5,4024.0,3513.0,3333.4,3390.1,3801.2,3842.8,2743.1,1652.1,987.5,805.1,473.6
EW25,WEEKDAY,2.0,259.5,781.3,1344.0,812.1,390.8,242.7,202.5,190.7,185.0,155.3,329.0,198.2,295.6,326.4,197.8,136.0,109.0,90.6,37.1,21.8,13.7,142.2,399.8,350.7,142.6,113.3,129.0,134.3,156.9,197.1,225.7,334.3,577.4,835.0,596.8,419.1,328.9,241.5,138.0
EW25,WEEKENDS/HOLIDAY,2.6,83.2,297.4,379.0,302.9,305.8,278.4,296.8,302.1,284.0,275.8,244.0,271.0,296.2,295.0,234.4,180.6,137.2,107.9,45.5,29.1,4.9,68.4,132.0,185.2,178.1,179.5,221.9,282.0,252.1,271.5,291.5,314.6,400.8,382.4,349.8,301.5,272.0,249.5,152.0
EW26,WEEKDAY,0.9,727.5,2789.0,4123.5,2780.3,1500.2,1101.4,962.1,986.3,1002.7,939.8,845.4,908.1,1782.1,1776.6,1006.6,657.4,387.7,255.9,90.5,113.3,74.8,1078.5,2110.0,1141.6,517.7,373.5,393.6,525.8,664.2,757.0,876.5,1163.2,2025.1,2995.3,2238.1,1630.6,1378.1,1061.2,593.4
EW26,WEEKENDS/HOLIDAY,1.0,283.1,1157.4,1448.6,1337.6,1355.5,1413.8,1442.4,1395.6,1293.4,1081.4,1021.1,1076.8,1266.9,1123.0,859.9,578.8,394.1,289.2,99.5,137.2,25.8,394.6,693.6,644.6,511.1,497.0,569.0,719.1,836.1,865.1,977.8,1112.5,1381.1,1444.9,1351.8,1305.1,1216.4,1136.0,686.2
EW27,WEEKDAY,1.4,753.5,2742.2,4157.9,2768.2,1610.4,1249.5,1261.5,1373.2,1388.5,1341.5,1557.9,1875.4,3072.4,3616.0,1957.7,1405.0,1142.6,644.3,152.2,145.0,231.4,1771.2,3591.2,2727.2,1308.3,1160.1,1125.1,1313.0,1493.4,1646.6,1867.7,2082.5,3565.0,4651.3,3498.1,2415.4,1902.3,1460.0,755.7
EW27,WEEKENDS/HOLIDAY,3.1,284.5,1129.4,1510.2,1465.5,1494.2,1585.1,1778.8,1971.1,1952.1,1789.9,1777.9,1804.2,2046.8,1825.8,1443.0,1146.6,1072.6,668.9,146.4,196.1,77.5,567.1,1184.6,1034.0,1022.8,1202.4,1325.5,1577.6,1789.1,1821.8,1947.2,2126.6,2580.1,2414.0,2248.5,2162.5,1909.1,1707.2,924.9
EW28,WEEKDAY,0.0,643.2,2381.6,3776.7,2053.1,1022.8,792.8,814.7,925.9,863.4,729.0,664.8,1032.5,1986.4,2072.8,996.4,645.3,517.8,309.9,87.7,92.1,25.3,522.5,1380.0,1500.5,820.8,543.5,464.4,569.5,673.1,649.3,704.2,788.4,1433.8,2058.4,1591.1,1234.0,1028.8,734.7,422.1
EW28,WEEKENDS/HOLIDAY,0.1,268.5,917.0,1282.5,1096.0,1006.1,1067.2,1117.8,1129.2,992.1,865.1,818.6,879.8,1075.6,885.2,616.6,398.4,281.2,203.8,65.5,119.0,13.5,203.1,479.8,470.1,344.4,315.9,382.0,485.9,627.6,630.0,684.4,736.4,927.8,931.6,975.9,1023.8,1000.8,889.4,499.5
EW29,WEEKDAY,0.0,26.5,143.5,358.1,355.9,122.4,126.1,189.9,312.8,290.5,341.9,516.7,992.5,3007.0,2510.2,1394.5,961.7,386.0,162.1,47.8,2.4,256.0,2151.4,4388.4,2392.8,588.3,245.0,211.9,251.1,269.9,236.0,181.0,203.6,253.9,425.0,408.0,176.9,103.1,109.0,26.8
EW29,WEEKENDS/HOLIDAY,0.1,20.0,123.0,282.2,296.6,112.2,124.8,223.5,440.5,386.5,375.6,491.5,585.1,1078.2,573.8,527.4,417.9,211.0,123.6,21.2,4.1,72.4,820.8,1607.0,664.4,231.1,201.9,222.5,253.2,277.0,281.1,233.4,241.5,302.1,389.4,396.5,235.1,130.2,91.0,23.1
EW3,WEEKDAY,2.6,195.6,709.5,1177.0,1102.0,726.9,632.5,655.7,681.4,658.0,700.2,613.3,668.0,983.5,1087.2,586.0,399.4,377.6,220.2,48.0,44.9,7.6,314.0,811.5,721.5,445.3,386.8,453.4,552.7,620.4,635.7,691.6,794.5,994.2,1407.9,1098.4,752.7,638.5,532.7,271.1
EW3,WEEKENDS/HOLIDAY,3.0,101.4,241.0,361.0,534.2,692.9,729.8,761.8,782.4,713.0,673.1,651.0,615.9,685.1,643.6,513.0,377.2,368.4,233.9,55.9,49.1,2.5,126.0,213.9,339.0,382.6,404.6,461.6,567.5,605.8,596.8,640.2,706.4,814.4,859.8,736.4,664.1,608.9,545.6,298.0
EW30,WEEKDAY,0.0,6.5,36.8,120.7,62.7,22.6,22.9,33.0,43.2,39.5,48.3,110.6,270.6,785.0,591.4,419.9,213.3,81.7,28.5,4.3,1.4,32.4,407.8,987.3,672.6,107.1,40.2,24.9,28.3,20.0,24.7,10.4,11.6,35.0,80.8,57.4,22.6,12.5,13.8,4.0
EW30,WEEKENDS/HOLIDAY,0.0,5.2,28.6,100.4,64.1,20.9,26.1,40.5,88.4,63.8,59.4,73.6,145.8,183.1,82.1,140.5,76.1,12.6,18.4,5.5,2.1,13.1,166.8,313.4,208.4,45.8,16.0,18.4,16.5,15.4,22.5,12.2,15.2,23.6,68.8,49.9,28.6,14.8,14.2,7.5
EW31,WEEKDAY,0.0,8.5,35.1,68.1,105.0,28.0,30.0,35.3,63.0,42.2,78.7,112.5,251.6,885.0,650.8,356.7,250.4,97.8,43.1,9.7,1.0,32.2,351.4,1031.5,669.9,159.1,42.2,32.7,29.1,39.8,24.0,9.9,13.9,17.2,66.0,75.0,25.8,18.1,12.8,5.2
EW31,WEEKENDS/HOLIDAY,0.0,7.1,30.0,69.0,98.2,31.8,34.2,56.0,126.2,91.0,72.5,91.1,127.6,247.1,108.5,107.2,127.8,24.8,21.8,2.6,2.0,8.9,153.6,415.5,188.9,55.6,25.9,22.6,16.8,26.9,19.5,15.5,22.1,29.6,60.6,68.2,35.6,31.5,18.1,7.8
EW32,WEEKDAY,0.0,9.0,41.3,70.7,73.9,24.1,22.0,35.2,54.7,49.0,116.0,121.4,269.5,794.0,568.3,270.0,192.1,79.2,70.5,5.9,4.8,30.2,355.3,998.8,666.5,156.2,52.5,29.9,21.0,36.5,64.0,16.1,14.2,23.0,60.1,79.5,34.8,13.7,20.0,7.9
EW32,WEEKENDS/HOLIDAY,0.0,9.5,34.5,65.1,59.1,23.1,28.6,42.4,98.8,62.4,83.8,84.4,97.5,202.8,140.8,90.2,51.1,19.9,36.8,1.5,0.6,7.6,150.8,336.6,189.9,38.0,25.5,19.2,18.9,24.1,36.4,16.0,25.5,26.8,52.6,60.2,30.4,23.6,21.8,8.2
EW33,WEEKDAY,0.1,3.8,46.4,75.9,62.7,23.0,23.9,30.3,53.3,47.8,58.3,101.1,201.0,388.5,309.7,187.7,129.7,70.5,32.7,5.7,2.3,11.0,221.1,449.7,378.0,119.9,45.3,34.5,30.5,39.0,41.5,35.6,28.2,37.3,80.4,85.3,36.7,21.7,20.0,8.3
EW33,WEEKENDS/HOLIDAY,0.0,4.8,44.4,90.8,65.2,25.8,27.8,40.6,91.1,59.0,61.8,77.4,91.1,115.8,88.1,94.6,85.2,38.8,22.6,5.0,3.4,2.5,73.2,189.4,146.8,42.2,30.6,30.2,24.2,36.1,35.1,35.6,42.4,59.6,92.0,96.0,46.5,30.4,23.5,9.6
EW4,WEEKDAY,3.1,164.8,566.6,904.4,931.3,583.1,523.7,522.9,524.5,557.4,522.6,566.4,575.5,1020.8,1064.0,479.2,290.3,175.3,128.0,45.7,34.2,11.6,397.0,1282.5,743.0,390.6,237.5,222.9,274.1,335.9,362.6,396.9,466.6,553.9,795.2,747.1,518.4,512.0,452.8,229.9
EW4,WEEKENDS/HOLIDAY,3.2,71.4,218.5,294.5,483.9,603.1,614.1,590.9,577.9,491.6,457.4,438.6,444.6,525.8,512.0,360.2,262.8,174.1,153.6,53.5,46.2,3.9,108.2,338.6,359.8,293.8,245.1,261.5,316.9,357.2,367.9,398.2,434.9,483.8,543.1,505.8,465.6,525.5,468.5,247.2
EW5,WEEKDAY,6.5,412.9,1562.5,2233.9,2137.1,1540.7,1256.5,1154.1,1190.5,1244.6,1151.8,1089.7,1121.2,1595.7,1714.5,1106.7,832.5,746.7,452.1,143.3,66.2,37.4,641.9,1086.5,1084.8,812.2,825.2,829.2,910.0,1013.7,1082.3,1198.3,1369.1,2005.2,2798.4,2150.4,1437.0,1309.8,1112.0,581.4
EW5,WEEKENDS/HOLIDAY,6.6,158.8,643.8,840.4,1085.0,1457.5,1470.4,1471.9,1543.9,1521.9,1413.4,1318.0,1281.1,1393.9,1308.4,1132.2,891.9,787.5,525.2,159.0,95.2,13.6,267.6,472.2,681.2,835.2,963.6,1027.4,1197.5,1299.0,1212.0,1351.8,1473.0,1734.1,1634.5,1423.9,1272.1,1254.6,1228.0,622.2
EW6,WEEKDAY,2.2,48.0,387.8,738.3,717.1,476.5,365.3,356.3,342.8,302.0,264.5,253.2,304.8,455.5,556.0,296.0,169.0,146.9,95.3,37.3,18.9,6.0,150.0,373.7,455.4,287.0,220.5,248.5,296.2,364.9,423.4,430.1,494.0,598.9,894.2,741.2,515.4,477.8,386.3,203.4
EW6,WEEKENDS/HOLIDAY,2.4,10.5,116.6,243.0,340.5,495.0,490.9,500.2,490.4,424.0,348.8,326.0,358.8,403.1,364.1,273.1,166.4,118.1,101.5,47.2,24.6,2.2,69.4,151.0,261.8,265.2,291.5,297.8,357.1,397.6,400.1,425.1,430.9,531.0,552.0,481.1,440.5,440.4,389.5,200.0
EW7,WEEKDAY,3.1,153.1,699.3,1030.5,857.9,630.1,538.7,514.4,523.8,478.3,429.6,412.4,457.0,688.1,800.7,479.2,266.1,186.6,134.0,54.6,27.6,20.1,309.8,715.2,844.3,480.5,359.4,368.3,440.1,473.0,504.9,547.3,646.9,841.9,1191.7,962.6,714.9,656.3,542.2,260.2
EW7,WEEKENDS/HOLIDAY,2.2,58.9,311.5,414.5,484.1,599.5,631.8,625.9,652.9,627.5,538.9,508.1,515.1,549.1,533.9,383.8,244.0,171.0,149.2,61.5,32.0,5.2,132.8,296.8,432.2,412.8,412.0,454.8,497.0,541.1,521.5,579.0,544.9,660.8,663.5,634.8,643.8,641.8,568.9,290.6
EW8/CC9,WEEKDAY,20.1,106.6,770.7,1299.4,1273.1,927.6,898.8,1068.3,1268.7,1581.8,1628.4,1765.5,1862.3,2685.5,3161.7,2221.0,1929.4,1851.4,1250.4,399.0,32.5,55.8,756.2,1732.6,2349.1,1979.7,1678.4,1556.1,1742.3,1733.4,1622.3,1511.9,1529.6,1989.2,2919.3,2156.0,1145.5,888.6,704.9,325.2
EW8/CC9,WEEKENDS/HOLIDAY,19.4,43.5,371.9,626.6,719.9,917.2,1406.1,2003.8,2318.1,2276.1,2246.5,2236.8,2426.4,2815.5,2658.1,2126.4,1874.0,1800.2,1188.5,421.2,37.9,20.9,369.0,782.9,1270.0,2158.5,3137.6,2792.9,2409.8,2321.0,2157.1,2228.9,2293.0,2342.2,2153.9,1656.0,1098.6,902.0,742.8,356.1
EW9,WEEKDAY,6.1,169.7,922.2,1401.8,1091.9,799.2,634.7,562.9,619.4,809.5,634.6,643.5,644.7,951.4,1325.7,719.5,485.2,350.1,281.0,112.3,22.7,26.0,307.6,1030.3,1173.3,674.9,441.3,403.6,463.0,497.2,490.5,527.2,615.1,918.4,1428.3,1215.9,794.5,752.0,689.9,337.3
EW9,WEEKENDS/HOLIDAY,8.2,61.0,506.8,729.1,598.8,708.9,731.4,702.8,742.8,735.6,668.6,652.4,710.1,747.5,706.1,616.2,484.5,392.1,340.1,152.8,26.4,7.0,126.8,320.6,488.6,494.8,540.4,539.8,616.2,675.6,656.2,644.8,722.0,905.5,992.6,903.8,726.1,702.1,706.1,362.4
NE1/CC29,WEEKDAY,1.2,30.9,208.3,579.3,592.3,380.7,330.0,459.0,673.8,1021.5,994.0,1253.2,1428.1,2013.2,2451.0,2065.2,2008.7,1985.1,1476.0,623.5,4.4,3.7,962.5,1564.4,1854.1,1520.6,1479.1,1538.6,1656.3,1559.3,1283.7,1157.8,1133.0,1325.8,1656.3,1114.0,552.0,481.4,257.5,100.5
NE1/CC29,WEEKENDS/HOLIDAY,1.6,20.2,128.8,401.8,448.4,397.0,443.5,610.9,846.5,1152.2,1422.9,1989.8,2093.8,2279.8,2352.2,2451.5,2652.8,2787.0,2129.0,837.2,6.4,1.8,642.0,1025.8,1012.8,1539.2,2034.6,2320.6,2400.4,2471.2,2157.9,2015.6,1867.5,1801.4,1608.4,1163.2,648.0,545.9,282.2,115.6
NE10,WEEKDAY,2.6,61.8,478.6,758.7,737.9,561.3,526.8,570.0,575.0,586.5,568.9,481.7,545.7,815.4,956.7,574.1,334.7,245.6,163.8,65.0,9.1,22.1,393.3,1160.8,932.3,515.0,333.8,314.7,381.5,488.2,506.3,503.5,508.2,688.4,872.5,685.3,528.7,457.9,399.0,185.1
NE10,WEEKENDS/HOLIDAY,4.1,23.8,197.5,318.9,352.4,485.8,553.0,607.0,587.5,516.6,460.9,454.2,455.8,503.9,528.8,434.4,296.8,209.5,169.2,78.6,7.9,9.1,114.4,240.5,340.4,366.8,371.4,370.4,403.8,463.5,490.0,478.1,507.1,541.8,530.6,521.5,490.5,497.5,419.4,203.6
NE11,WEEKDAY,1.1,10.7,134.2,265.7,259.4,170.0,175.1,160.9,187.6,210.4,205.1,503.7,521.8,408.4,406.0,204.2,91.0,82.9,42.4,18.9,2.3,10.5,200.0,613.6,713.5,170.9,94.7,95.2,109.2,137.6,178.9,143.3,148.1,191.7,256.9,213.6,149.9,149.0,124.3,59.0
NE11,WEEKENDS/HOLIDAY,0.8,3.5,51.4,100.8,128.4,152.5,165.0,192.5,204.4,189.2,151.2,164.8,158.6,182.0,175.5,116.8,81.6,66.8,47.9,23.5,2.5,2.5,45.5,93.0,118.6,93.4,107.5,104.4,126.9,128.8,139.5,134.6,128.8,151.4,173.2,175.4,176.1,163.8,144.4,76.6
NE12/CC13,WEEKDAY,2.4,147.7,1027.9,1845.9,1836.6,1228.2,954.9,900.0,966.0,1083.5,1029.1,992.0,925.7,1108.0,1418.2,954.8,727.6,651.9,355.7,85.5,29.8,13.4,482.2,864.1,682.1,518.5,600.2,710.7,810.5,869.7,858.9,913.5,1089.9,1463.3,2088.6,1575.9,1038.7,873.8,753.2,373.8
NE12/CC13,WEEKENDS/HOLIDAY,3.6,60.5,428.6,602.0,778.1,1018.0,1048.6,1113.1,1199.5,1200.2,1138.1,1133.9,1097.8,1148.2,1139.1,960.9,786.6,714.2,403.6,104.8,40.9,6.6,141.6,235.9,405.1,526.4,718.4,874.8,1012.1,1088.1,1033.0,1079.2,1120.5,1264.1,1290.8,1135.2,917.8,849.6,788.8,400.4
NE13,WEEKDAY,2.9,136.5,725.1,1310.1,1184.5,972.9,843.3,843.4,872.1,824.0,759.1,773.0,765.4,958.0,1067.0,726.8,571.2,527.8,312.3,100.0,30.8,22.0,376.0,728.7,917.5,747.9,606.2,612.0,621.0,703.1,778.1,871.5,926.1,1190.8,1646.4,1256.1,850.5,720.8,624.2,344.1
NE13,WEEKENDS/HOLIDAY,4.9,52.0,290.8,472.8,663.0,928.0,1093.2,1185.9,1182.4,1088.1,955.4,908.9,875.2,886.9,903.5,737.4,548.8,419.0,302.5,104.1,37.6,18.2,207.2,400.2,723.4,744.9,860.6,819.9,872.0,889.0,846.4,792.4,895.9,964.1,1014.8,892.4,750.8,701.1,672.6,379.1
NE14,WEEKDAY,4.9,331.0,1627.5,2771.3,2603.0,1804.1,1414.5,1206.7,1223.9,1201.5,1032.0,916.3,925.4,1182.7,1394.5,936.8,581.0,478.4,278.6,77.8,77.5,45.0,535.3,1132.8,824.2,559.0,551.8,607.5,763.6,918.5,1009.8,1108.9,1351.2,1926.0,2877.5,2207.6,1636.2,1479.8,1365.8,633.1
NE14,WEEKENDS/HOLIDAY,5.6,118.0,661.2,891.8,1168.4,1502.5,1582.1,1513.1,1503.2,1391.9,1185.1,1082.6,1072.8,1165.1,1158.4,847.1,560.1,462.1,297.0,90.0,90.8,11.4,180.9,388.5,577.2,603.1,695.5,759.6,868.6,1050.1,1094.6,1187.5,1210.2,1353.2,1388.8,1341.0,1337.0,1397.2,1419.5,692.8
NE15,WEEKDAY,1.3,145.9,919.0,1661.9,1470.3,885.0,675.1,621.5,588.8,581.8,443.2,385.7,393.7,537.4,622.1,387.8,193.2,130.0,101.6,34.8,37.9,8.5,137.2,314.0,294.2,205.4,207.5,275.5,389.7,526.3,593.1,655.0,693.7,961.0,1456.6,1197.1,899.5,834.5,632.1,331.2
NE15,WEEKENDS/HOLIDAY,1.5,57.9,283.4,423.8,653.1,772.1,872.6,854.8,829.1,705.2,562.2,524.9,551.2,587.5,538.5,382.5,195.9,134.4,113.8,42.2,45.9,2.0,53.1,120.8,233.5,221.8,252.1,333.4,452.1,559.2,562.6,622.5,642.2,669.5,739.5,738.4,784.4,801.1,677.1,350.2
NE16/STC,WEEKDAY,13.2,380.4,1789.3,3205.0,2756.6,1893.7,1515.8,1522.0,1649.3,1727.6,1661.1,1477.0,1502.3,1765.7,2020.1,1427.6,1051.0,887.3,467.2,135.2,98.1,113.3,764.1,1197.0,874.3,783.7,1007.2,1208.1,1500.9,1735.0,1780.8,1883.0,2017.3,2758.9,3748.3,2958.4,2030.5,1654.2,1349.4,703.6
NE16/STC,WEEKENDS/HOLIDAY,16.8,176.6,608.8,897.4,1271.9,1594.9,1747.5,1862.1,1976.6,1912.6,1790.2,1675.9,1667.4,1718.6,1638.0,1423.9,1079.5,937.6,522.0,160.5,114.0,43.1,234.1,444.6,666.8,842.4,1135.8,1408.1,1627.0,1772.6,1678.0,1741.5,1882.6,2168.5,2192.9,2010.0,1753.6,1555.1,1455.5,759.1
NE17/PTC,WEEKDAY,7.8,363.6,1798.3,2922.3,2461.5,1561.5,1299.1,1287.9,1410.3,1513.5,1382.8,1343.7,1379.2,1558.2,1659.6,1311.7,991.5,929.0,569.7,138.5,81.0,73.3,476.5,1090.1,809.4,820.7,914.5,1068.0,1288.4,1521.0,1554.9,1573.8,1757.0,2357.0,3132.0,2402.2,1556.4,1245.6,906.7,534.5
NE17/PTC,WEEKENDS/HOLIDAY,12.8,173.4,506.5,821.9,1155.1,1433.4,1549.4,1691.2,1798.5,1826.6,1684.4,1615.1,1645.2,1675.9,1637.8,1475.9,1213.4,1091.1,702.8,194.2,101.9,25.2,225.9,425.1,750.4,910.1,1128.1,1414.1,1553.6,1641.8,1586.9,1685.5,1752.9,1948.8,1970.9,1758.6,1437.6,1199.6,974.1,570.8
NE4/DT19,WEEKDAY,3.3,50.2,432.9,565.5,634.6,627.5,741.6,1101.3,1695.6,2081.6,1919.7,1994.5,2134.1,2748.3,3394.3,2612.0,2227.7,1773.8,1183.6,412.9,12.5,4.0,582.5,1326.8,2414.0,2204.3,2254.9,2363.9,2359.1,1973.0,1739.4,1601.9,1617.5,1849.1,2233.2,1585.4,813.3,497.4,427.2,198.2
NE4/DT19,WEEKENDS/HOLIDAY,5.4,23.8,234.5,355.8,429.6,624.2,833.9,1178.8,1692.1,2102.6,2384.4,2485.4,2508.1,2513.0,2482.2,2536.0,2512.4,2010.6,1359.6,485.1,18.8,0.9,372.0,642.0,1022.8,1520.6,2333.6,2693.6,2763.6,2522.5,2271.8,2147.2,2172.8,2319.4,2197.6,1639.8,934.2,585.9,489.4,238.9
NE5,WEEKDAY,1.7,8.3,55.6,87.5,95.1,89.9,106.9,156.1,237.1,281.2,316.1,313.7,402.8,742.6,1093.6,730.2,559.2,596.7,696.6,322.4,0.6,0.1,178.3,437.2,933.1,890.1,576.3,371.2,380.5,387.0,332.7,286.7,307.9,376.2,565.7,419.5,202.5,115.4,68.1,24.1
NE5,WEEKENDS/HOLIDAY,1.1,4.0,40.8,63.5,62.5,67.1,110.0,165.9,220.8,273.6,352.0,373.5,385.6,398.8,402.4,417.0,470.9,550.0,773.5,391.4,0.5,0.0,67.5,167.1,202.2,320.0,411.6,432.1,424.1,426.8,379.2,372.9,383.5,462.0,558.5,446.9,285.8,165.1,88.9,38.1
NE7/DT12,WEEKDAY,3.7,38.8,388.0,648.5,648.6,527.8,551.0,691.5,924.9,841.1,764.6,792.0,895.6,1298.9,1514.6,1039.8,838.6,687.8,401.8,135.4,9.8,9.4,524.4,999.7,1398.0,1073.7,939.6,908.6,937.5,960.2,806.0,710.8,693.5,878.0,1155.5,963.7,572.8,331.1,218.3,118.0
NE7/DT12,WEEKENDS/HOLIDAY,3.0,13.6,226.5,401.1,477.1,518.6,675.6,855.6,1071.6,1053.4,1070.6,1048.8,1078.1,1212.2,1259.2,1103.8,964.0,812.5,516.5,161.8,10.4,2.4,301.4,512.0,803.4,1140.8,1393.0,1359.5,1322.8,1235.4,1064.8,993.1,964.2,1052.0,1104.0,983.4,645.8,354.9,239.9,130.1
NE8,WEEKDAY,3.4,67.5,489.7,832.8,728.3,512.6,441.7,506.6,634.8,793.6,719.4,758.3,855.5,1166.5,1194.5,961.3,821.2,909.4,629.2,210.9,11.8,2.8,283.2,781.6,1020.6,865.9,801.3,790.7,886.8,880.2,876.3,871.9,864.0,1105.9,1530.9,1277.2,800.1,544.9,484.0,232.9
NE8,WEEKENDS/HOLIDAY,4.4,26.8,261.6,423.1,462.9,467.4,582.0,733.9,949.5,1028.9,1091.0,1133.9,1150.0,1251.8,1249.2,1186.6,1147.4,1189.5,790.0,277.2,8.4,0.8,194.1,401.9,650.4,897.5,1098.8,1239.8,1291.6,1234.8,1182.2,1170.9,1171.6,1387.0,1491.0,1301.5,857.5,568.2,505.5,262.0
