,,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME
EW18,WEEKENDS/HOLIDAY,1.0,25.9,248.3,337.6,435.9,509.1,601.9,604.2,638.0,629.1,541.9,532.7,564.2,651.5,608.3,466.3,325.9,287.3,203.0,91.5,12.9,5.2,167.0,325.4,429.3,397.4,370.0,391.5,404.5,458.7,433.8,438.6,452.9,463.0,459.1,430.7,415.9,392.2,342.9,195.0
EW19,WEEKDAY,1.5,96.0,586.2,981.6,721.0,463.7,354.3,364.1,408.9,410.7,361.7,363.9,430.1,774.4,903.3,597.8,293.5,212.0,136.2,51.2,7.0,12.3,319.7,749.9,626.9,324.0,260.2,275.6,347.4,412.7,443.2,474.3,485.9,643.3,891.3,618.1,444.8,403.8,295.8,145.3
EW19,WEEKENDS/HOLIDAY,1.8,22.4,190.1,297.1,360.3,430.2,497.2,526.4,556.6,492.6,478.0,466.0,487.6,531.7,489.0,436.7,291.2,225.7,165.7,73.5,8.4,4.2,106.0,190.3,231.9,237.1,291.9,307.9,347.7,417.5,412.3,402.8,414.2,435.0,473.8,396.2,366.7,365.3,293.4,148.7
EW2/DT32,WEEKDAY,14.8,529.8,2041.6,3188.3,2789.2,1811.3,1383.1,1378.1,1584.4,1709.2,1764.0,1756.9,1691.1,2248.4,2637.8,1952.4,1484.6,1413.1,831.1,226.1,126.8,91.5,976.5,1916.7,1671.7,1231.3,1206.4,1280.6,1565.7,1708.6,1994.7,2073.2,2242.0,3101.5,4245.7,2995.5,1897.3,1437.1,1225.7,640.1
EW2/DT32,WEEKENDS/HOLIDAY,18.7,252.0,782.4,979.4,1281.3,1690.7,1815.1,2090.1,2295.2,2386.8,2289.3,2227.5,2259.1,2453.2,2325.4,1954.2,1776.0,1661.7,1037.8,273.2,138.3,39.6,301.2,605.8,839.1,1050.6,1342.4,1539.4,1725.2,1854.7,1885.6,1931.4,1911.3,2132.8,2204.4,1888.6,1592.8,1305.0,1184.2,679.1
EW20,WEEKDAY,1.1,110.6,704.9,1057.3,785.4,554.7,430.5,438.4,426.1,482.0,527.1,445.5,541.8,841.6,978.8,566.3,329.2,228.1,142.1,54.4,8.9,25.0,464.2,934.9,908.3,526.8,329.4,307.1,325.4,391.9,397.8,407.0,478.2,675.7,887.7,661.1,522.0,435.3,345.0,173.9
EW20,WEEKENDS/HOLIDAY,1.6,32.9,279.9,410.6,464.6,501.1,581.5,601.3,588.8,583.2,520.7,482.4,491.8,528.6,496.1,435.8,319.6,232.1,172.9,74.4,12.0,4.6,167.6,242.2,287.5,298.6,300.6,316.4,386.4,393.4,370.5,388.9,408.3,428.6,439.6,426.1,394.2,408.0,332.4,175.5
EW22,WEEKDAY,1.0,19.6,229.8,378.0,279.7,224.7,345.9,650.0,606.0,477.7,827.4,860.9,906.7,1036.0,861.6,249.5,233.8,146.0,76.1,15.8,5.2,23.0,299.8,1123.5,1327.0,776.5,504.3,428.6,528.9,482.1,410.9,494.2,260.4,350.1,447.3,268.5,183.8,169.0,131.1,57.0
EW22,WEEKENDS/HOLIDAY,1.6,6.9,85.4,107.0,145.0,173.9,207.9,218.6,225.4,181.9,151.4,159.7,160.1,166.1,163.3,115.6,90.5,58.0,47.3,18.6,5.3,4.1,54.9,99.6,112.1,92.6,89.7,99.7,130.3,146.3,142.7,159.2,149.7,157.8,171.2,150.8,154.6,155.6,128.3,53.0
EW23,WEEKDAY,10.1,199.5,1633.0,2458.8,1841.8,1235.4,1059.7,1107.6,1265.2,1547.2,1584.4,1738.4,1778.8,2650.6,2893.2,1725.5,1248.0,1067.8,611.2,231.9,33.8,154.0,1604.1,3314.6,2449.6,1368.3,1099.4,1077.4,1187.1,1324.7,1400.1,1395.2,1550.6,2207.5,2869.0,1947.7,1259.9,1018.2,788.8,365.0
EW23,WEEKENDS/HOLIDAY,11.9,80.6,579.3,810.3,1040.1,1276.7,1504.7,1681.3,1787.9,1801.9,1658.0,1642.8,1651.7,1806.3,1729.2,1470.1,1185.4,1045.5,677.2,267.0,41.2,36.3,537.3,797.4,950.8,1019.0,1074.9,1126.8,1213.8,1358.2,1332.4,1311.9,1349.8,1496.7,1461.1,1202.3,1096.6,992.6,798.0,407.8
EW24/NS1,WEEKDAY,38.5,403.3,1128.6,1939.5,1779.6,1186.1,989.8,1226.1,1669.6,2030.9,2137.2,2571.1,3237.1,5477.6,6476.9,3982.9,3986.6,3600.3,2087.5,531.6,82.3,237.0,3449.0,5929.7,4307.4,2463.1,2340.2,2382.3,2578.0,2554.5,2422.7,2391.5,2475.6,3504.2,4931.3,3144.6,1563.5,900.3,656.2,348.2
EW24/NS1,WEEKENDS/HOLIDAY,59.4,198.1,506.9,825.2,1199.2,1134.7,1226.9,1721.6,2406.3,3104.0,3399.4,3821.7,3948.7,4180.2,4000.5,3901.8,4342.9,4265.5,2633.7,690.0,106.6,59.4,1261.8,1583.9,1608.2,1915.8,2633.8,3175.4,3568.7,3511.8,3162.6,2861.4,2871.1,3238.2,3323.7,2421.0,1485.0,861.0,672.0,395.8
EW25,WEEKDAY,1.8,242.3,741.4,1223.3,727.7,353.9,212.7,182.6,167.6,155.9,147.3,309.0,184.1,274.5,290.6,179.1,118.3,104.1,79.8,31.1,16.3,10.7,138.8,372.0,307.5,134.0,96.9,113.0,127.4,147.3,185.9,225.5,302.2,562.0,738.9,537.8,383.5,289.2,210.9,125.0
EW25,WEEKENDS/HOLIDAY,2.1,90.4,282.3,365.0,283.8,312.1,303.8,319.7,301.7,289.3,275.8,263.4,266.9,282.3,317.3,258.9,264.2,153.2,111.7,50.7,23.5,3.7,55.5,107.3,156.1,152.0,155.2,187.2,217.0,227.6,214.0,221.4,262.8,331.1,326.6,341.3,322.5,231.4,199.0,134.9
EW26,WEEKDAY,1.1,685.5,2656.9,3897.2,2483.1,1360.6,948.7,845.3,906.4,891.2,969.0,893.0,842.8,1616.7,1584.5,929.9,624.6,352.8,225.6,85.9,93.0,67.9,1026.0,2118.0,1074.5,449.0,326.4,368.4,472.0,635.9,764.5,887.8,1123.2,1982.8,2710.7,2019.0,1469.0,1229.1,956.1,545.6
EW26,WEEKENDS/HOLIDAY,1.6,283.0,1120.6,1396.5,1338.9,1351.1,1471.4,1503.1,1505.5,1321.4,1140.7,991.5,1037.5,1300.7,1116.6,927.9,844.4,454.0,304.1,108.1,105.8,19.4,333.2,597.1,540.7,416.5,408.3,487.3,611.2,705.5,731.8,812.6,952.2,1159.5,1209.1,1200.7,1202.3,1073.8,979.5,595.3
EW27,WEEKDAY,1.1,723.2,2628.2,3970.1,2520.7,1472.8,1077.6,1096.9,1198.5,1243.2,1287.7,1427.1,1687.6,2823.0,3245.1,1730.4,1260.0,1035.4,572.4,139.8,122.9,203.7,1672.9,3329.1,2360.5,1199.1,997.8,1006.4,1166.5,1369.6,1608.4,1830.4,1997.0,3258.2,4219.3,3084.2,2175.2,1709.7,1316.5,660.2
EW27,WEEKENDS/HOLIDAY,1.1,296.4,1112.3,1505.7,1398.4,1526.4,1608.0,1911.1,2063.8,1989.4,1865.0,1778.7,1759.2,2005.6,1875.5,1462.6,1243.8,1112.0,665.4,145.0,153.5,59.8,437.7,937.9,833.0,845.6,988.4,1095.7,1330.7,1460.8,1530.1,1703.3,1760.5,2087.0,1986.9,1871.6,1901.7,1681.6,1406.8,766.7
EW28,WEEKDAY,0.1,604.0,2337.6,3595.2,1839.0,954.0,703.0,710.7,813.1,773.2,665.3,635.8,957.2,1796.3,1831.7,868.0,551.9,411.9,222.7,64.0,81.9,22.5,489.9,1275.0,1369.1,741.6,468.0,437.6,513.0,629.1,636.5,708.2,772.6,1332.5,1836.2,1398.4,1121.2,925.7,669.7,366.7
EW28,WEEKENDS/HOLIDAY,0.4,278.0,932.2,1263.0,1075.5,1059.7,1107.4,1151.0,1188.3,987.8,882.4,788.5,837.2,1009.9,923.9,657.9,438.3,289.0,205.5,59.9,106.3,10.9,167.2,391.8,377.3,272.4,256.5,331.4,418.8,502.5,539.6,573.0,621.3,751.2,748.0,790.4,924.0,869.9,738.2,429.9
EW29,WEEKDAY,0.0,21.7,122.7,319.7,322.9,109.9,127.7,188.4,272.7,256.1,317.6,480.9,920.1,2646.9,2209.5,1262.5,929.4,360.2,157.5,46.3,1.9,244.9,1927.5,3945.4,2128.1,574.2,257.9,194.7,210.0,236.2,210.0,170.0,171.7,223.5,400.7,375.0,178.1,90.7,85.3,22.6
EW29,WEEKENDS/HOLIDAY,0.0,19.1,121.6,263.7,293.8,107.4,131.7,225.0,430.0,391.1,374.9,473.8,600.0,1008.2,549.3,544.4,458.8,228.9,126.1,24.5,3.1,60.0,656.7,1278.0,514.4,205.4,184.4,193.9,220.8,234.5,235.2,221.3,205.1,252.1,343.0,327.1,216.7,118.0,70.8,17.0
EW3,WEEKDAY,2.0,195.0,727.2,1104.7,989.1,653.7,571.3,574.9,619.8,610.3,686.8,578.7,617.8,935.5,992.3,529.4,361.5,340.6,195.4,46.2,43.4,7.6,298.2,828.3,681.3,410.6,348.2,397.8,481.1,581.0,650.6,689.6,745.6,936.1,1268.2,988.1,685.4,575.6,482.3,253.6
EW3,WEEKENDS/HOLIDAY,3.6,106.6,249.0,366.8,557.0,685.0,735.4,783.2,789.9,767.4,721.2,683.1,668.1,738.0,661.1,507.6,404.4,376.7,247.2,59.8,42.4,2.8,104.7,190.0,281.4,324.8,343.6,392.7,473.9,544.7,508.7,540.6,579.9,675.3,709.9,608.2,589.7,548.1,470.5,259.5
EW30,WEEKDAY,0.0,6.4,28.6,110.6,58.6,17.5,22.0,30.4,42.8,36.6,40.2,101.6,256.1,709.2,502.0,369.3,200.6,67.0,24.5,8.5,1.0,22.7,360.3,878.0,608.8,100.8,34.0,25.9,21.7,16.3,26.1,9.3,7.1,30.6,72.9,50.3,16.2,9.9,14.2,4.5
EW30,WEEKENDS/HOLIDAY,0.0,6.2,24.2,98.9,56.4,16.2,22.1,40.6,86.5,60.3,52.7,60.5,122.3,175.3,77.1,142.0,74.2,12.3,14.7,4.5,0.9,9.0,133.7,253.3,157.1,39.5,17.8,14.5,11.6,8.3,13.7,9.2,9.7,20.2,63.5,40.2,25.1,10.3,11.7,4.8
EW31,WEEKDAY,0.0,5.8,25.0,55.2,81.6,26.9,27.3,38.1,58.9,41.6,66.2,98.0,224.5,817.9,561.3,321.6,217.4,88.0,34.5,4.5,0.8,35.0,292.3,962.2,613.9,149.0,38.1,29.5,22.5,34.0,19.6,11.3,11.2,16.3,57.6,62.4,22.5,15.1,7.8,2.8
EW31,WEEKENDS/HOLIDAY,0.0,5.6,29.1,56.9,86.5,33.6,34.6,51.3,110.5,83.0,67.1,78.4,112.7,227.2,103.9,102.0,129.0,29.4,18.8,1.5,0.8,8.7,113.1,333.2,144.4,50.9,18.6,19.0,13.9,18.3,16.7,12.3,17.0,19.3,45.4,48.8,27.4,21.7,13.1,4.8
EW32,WEEKDAY,0.0,7.9,33.5,66.4,63.6,21.0,19.3,37.3,49.6,44.0,119.9,101.5,231.6,733.1,518.5,261.4,170.5,69.1,63.7,4.7,1.2,27.3,341.7,914.7,605.1,135.4,38.4,33.8,17.5,28.2,64.0,14.4,12.3,17.6,51.9,69.8,28.0,11.2,15.7,11.1
EW32,WEEKENDS/HOLIDAY,0.0,8.6,35.4,77.8,56.4,23.7,25.5,48.5,98.4,68.6,82.0,82.1,88.9,180.5,125.9,95.0,65.1,17.8,38.7,1.1,1.2,6.1,124.3,271.4,133.7,32.7,24.7,21.4,14.0,14.6,27.6,11.5,12.9,22.2,45.4,49.7,20.9,23.8,17.2,11.3
EW33,WEEKDAY,0.0,2.8,27.6,56.9,48.4,20.7,21.9,24.4,43.7,40.7,57.5,92.0,182.6,349.5,249.4,160.1,109.0,65.4,29.3,5.5,1.8,12.1,197.0,387.7,335.7,115.9,41.1,31.0,26.5,36.7,37.0,30.9,24.7,24.9,57.1,67.7,28.3,20.2,15.0,6.1
EW33,WEEKENDS/HOLIDAY,0.0,4.1,37.5,50.2,53.4,27.7,24.3,37.2,83.3,57.2,61.0,77.4,79.6,109.1,79.5,104.6,83.7,41.4,25.5,5.6,2.5,2.2,66.2,152.8,116.0,34.8,26.9,21.3,23.4,30.0,30.5,30.9,31.6,39.7,73.7,69.1,26.9,20.0,16.7,8.7
EW4,WEEKDAY,2.5,156.1,565.9,870.4,828.1,519.3,459.9,431.1,501.5,541.9,535.9,621.6,634.6,1022.5,973.7,442.0,277.6,160.0,120.7,34.2,31.0,10.7,420.9,1423.0,713.2,366.8,200.8,188.5,265.2,309.1,358.3,396.7,444.2,507.0,727.7,670.7,472.7,466.0,404.3,201.3
EW4,WEEKENDS/HOLIDAY,3.6,72.0,207.5,299.8,463.6,613.4,622.6,626.5,577.9,521.7,463.7,460.3,482.3,565.1,496.8,374.4,300.1,175.8,152.4,55.1,41.8,2.4,90.8,293.4,280.6,249.1,224.5,222.8,258.7,289.3,307.5,338.9,366.4,401.9,424.0,397.2,400.5,455.0,412.3,194.4
EW5,WEEKDAY,5.4,369.0,1534.8,2151.0,1948.3,1399.8,1116.9,984.3,1056.5,1122.3,1093.5,1053.0,1053.8,1467.7,1550.6,1008.4,784.7,695.3,419.6,125.9,56.0,38.0,669.0,1047.4,973.6,740.6,733.4,730.5,828.5,938.9,1025.3,1145.8,1288.1,1840.1,2572.6,1934.7,1324.7,1197.7,1012.9,530.0
EW5,WEEKENDS/HOLIDAY,7.4,155.4,671.4,840.1,1152.1,1444.3,1492.8,1518.5,1583.4,1573.2,1447.0,1366.8,1338.2,1405.2,1343.2,1098.6,968.4,850.2,568.3,167.2,76.1,10.7,239.6,398.6,555.3,721.8,818.0,868.5,971.6,1112.6,1034.6,1141.9,1192.8,1422.2,1394.2,1162.7,1102.8,1109.3,1072.1,530.8
EW6,WEEKDAY,1.8,41.9,428.1,728.3,645.9,418.1,320.9,314.5,309.5,268.8,241.8,226.9,270.1,412.0,495.1,275.1,157.7,136.2,89.7,34.3,17.8,5.4,147.4,342.4,395.0,250.0,188.3,220.0,265.2,345.8,417.8,444.8,472.4,561.1,819.6,665.7,464.3,435.0,344.6,187.7
EW6,WEEKENDS/HOLIDAY,3.6,11.2,136.7,244.6,358.2,481.6,513.5,511.6,499.0,436.6,381.6,357.9,354.1,403.1,397.4,279.3,182.0,135.0,106.9,45.8,20.3,2.2,58.7,126.2,213.9,218.3,240.7,255.0,299.6,333.0,346.2,364.2,384.8,437.8,449.3,410.3,373.5,388.6,344.7,178.6
EW7,WEEKDAY,2.5,134.0,681.5,971.0,782.9,590.7,466.2,461.4,465.5,435.8,393.0,373.6,432.5,632.0,723.1,450.6,247.5,165.2,113.8,51.2,22.9,19.8,298.1,658.8,779.6,425.9,340.0,338.7,402.4,452.9,498.5,543.3,595.6,791.2,1078.0,848.2,658.2,593.3,493.1,234.0
EW7,WEEKENDS/HOLIDAY,2.4,55.1,312.0,431.4,494.5,624.0,660.4,658.1,666.3,647.2,560.2,510.8,507.0,564.9,533.1,391.7,267.6,178.7,141.8,65.2,26.7,3.0,109.7,245.7,350.7,322.3,344.5,374.5,424.0,439.7,456.0,471.3,469.5,546.7,558.5,528.2,545.8,580.4,514.0,252.0
EW8/CC9,WEEKDAY,14.9,109.0,735.2,1244.1,1125.3,830.4,797.6,917.8,1106.2,1371.5,1546.3,1760.3,1698.3,2416.3,2779.6,1987.9,1751.2,1682.8,1123.7,369.0,31.2,57.3,764.3,1669.8,2080.3,1763.8,1482.3,1359.5,1502.2,1527.3,1569.8,1459.5,1413.1,1822.2,2604.2,1882.3,1057.4,797.4,618.4,285.3
EW8/CC9,WEEKENDS/HOLIDAY,17.4,49.0,385.7,611.0,716.9,914.3,1366.2,1884.5,2120.1,2195.7,2176.0,2241.6,2336.6,2617.3,2507.4,2124.2,1978.8,1836.6,1222.6,403.2,40.2,14.3,319.4,638.5,1012.2,1714.3,2422.5,2140.1,1977.8,1935.8,1755.6,1764.3,1829.0,1903.7,1811.9,1372.0,968.1,767.8,608.0,304.7
EW9,WEEKDAY,4.8,157.3,850.3,1278.4,992.2,730.2,579.1,497.0,573.5,826.2,669.3,624.6,597.6,886.6,1169.6,656.0,446.7,322.1,248.5,105.4,18.1,23.9,334.3,1047.6,1040.9,599.8,404.3,357.7,429.0,480.1,479.1,497.9,580.9,839.4,1296.3,1087.6,712.6,673.1,615.4,299.1
EW9,WEEKENDS/HOLIDAY,5.2,55.6,495.3,711.7,630.9,753.7,728.6,726.0,758.1,751.7,659.9,648.3,659.9,749.8,709.6,603.6,513.0,398.2,356.6,160.8,19.9,5.1,106.9,252.2,370.4,380.2,422.2,451.0,512.5,530.5,501.0,540.1,582.5,760.4,827.9,736.1,649.0,619.1,593.7,308.0
NE1/CC29,WEEKDAY,1.5,29.7,199.5,510.9,513.2,343.3,295.0,403.9,586.4,886.6,856.5,1084.2,1238.4,1773.0,2094.2,1726.8,1736.8,1739.0,1329.7,557.1,4.7,3.9,871.5,1442.0,1621.1,1318.1,1272.0,1255.8,1360.4,1318.7,1097.9,995.9,1004.0,1168.0,1460.2,1005.5,500.4,428.9,234.1,89.4
NE1/CC29,WEEKENDS/HOLIDAY,3.3,24.1,137.6,420.6,448.3,408.8,452.9,656.2,935.0,1186.4,1523.8,2048.0,2163.2,2387.3,2369.3,2519.8,2878.7,3143.5,2456.4,935.1,7.3,1.1,548.2,880.5,866.6,1394.5,1851.0,2076.5,2122.8,2153.2,1979.0,1807.3,1654.4,1530.4,1434.4,987.9,553.6,459.4,246.0,89.7
NE10,WEEKDAY,2.5,60.1,482.8,740.9,654.1,486.1,432.1,485.2,524.5,623.9,664.1,538.3,577.5,809.9,878.6,516.4,305.9,211.0,152.0,63.7,8.9,21.0,443.8,1255.7,892.4,469.6,298.7,278.7,328.3,455.1,500.2,491.8,479.0,637.9,781.4,612.0,473.8,414.2,380.9,164.2
NE10,WEEKENDS/HOLIDAY,4.2,23.3,215.1,309.5,377.6,504.3,563.9,639.5,606.9,542.9,498.1,467.8,473.3,532.0,525.6,440.2,298.0,233.0,164.8,80.6,9.7,6.4,104.2,193.4,283.0,284.2,322.8,328.2,365.5,402.2,399.4,411.6,411.7,442.6,441.2,434.6,414.0,431.4,370.3,178.3
NE11,WEEKDAY,0.5,8.8,137.2,247.8,236.6,145.9,126.0,130.9,144.8,194.2,235.6,437.0,430.1,366.0,359.2,194.8,88.5,70.6,37.5,15.3,2.7,8.0,217.5,576.4,542.2,149.9,84.9,75.3,102.8,120.4,166.8,139.3,134.7,164.5,216.2,181.3,130.4,129.1,107.1,54.1
NE11,WEEKENDS/HOLIDAY,1.1,2.3,50.9,94.7,129.7,156.4,172.0,179.3,192.9,174.1,151.5,162.0,166.0,168.4,161.5,119.5,76.0,65.2,47.3,19.4,3.1,1.3,34.3,72.2,83.4,78.9,76.3,82.0,98.8,108.1,111.1,106.0,112.9,122.2,130.5,132.1,134.6,144.6,113.7,68.5
NE12/CC13,WEEKDAY,2.7,136.8,1012.8,1782.6,1638.4,1082.1,828.0,787.9,843.6,997.0,1033.0,1010.3,896.3,1051.7,1270.3,890.2,690.4,596.6,338.7,76.0,28.4,13.8,538.0,948.8,647.5,463.7,524.2,619.1,708.8,811.5,837.5,903.6,1044.6,1366.4,1901.1,1395.5,956.0,781.5,680.4,322.0
NE12/CC13,WEEKENDS/HOLIDAY,5.3,59.5,434.6,616.7,778.4,1011.1,1067.4,1167.8,1266.1,1268.5,1197.3,1168.5,1166.1,1232.0,1187.6,972.2,828.4,717.1,434.5,106.3,31.2,6.1,115.1,196.1,321.9,452.4,606.5,771.1,888.7,957.1,912.5,951.3,971.2,1096.4,1073.5,932.7,829.5,761.4,677.8,348.1
NE13,WEEKDAY,3.2,124.6,736.9,1280.4,1053.0,897.5,752.4,770.8,770.1,762.9,733.7,790.3,685.9,901.1,976.0,674.5,524.7,496.0,278.0,86.7,27.1,22.6,400.5,723.3,923.5,683.5,534.1,544.0,549.9,649.7,773.9,850.6,883.5,1124.4,1478.4,1148.8,770.9,648.8,574.5,312.6
NE13,WEEKENDS/HOLIDAY,4.6,48.0,308.8,479.3,670.1,937.8,1119.9,1174.4,1211.3,1090.0,992.0,890.4,907.8,942.6,907.6,764.7,575.1,433.1,319.8,112.1,35.0,13.0,172.7,304.1,588.6,620.1,691.4,674.6,737.5,745.3,683.4,683.6,750.8,824.9,843.3,743.6,636.6,605.8,586.7,319.8
NE14,WEEKDAY,4.3,314.0,1645.4,2614.3,2315.8,1637.8,1248.5,1065.8,1029.0,1097.5,1004.8,946.8,906.3,1127.4,1303.6,874.4,539.1,450.4,266.4,71.7,67.2,44.0,599.8,1204.7,779.3,509.0,485.0,532.6,695.6,854.0,980.1,1092.3,1280.3,1788.0,2603.8,1986.3,1475.6,1338.8,1206.5,569.9
NE14,WEEKENDS/HOLIDAY,4.7,125.2,712.7,900.9,1171.7,1564.2,1684.3,1558.8,1544.5,1453.2,1248.7,1147.3,1152.0,1230.1,1180.6,894.9,617.8,481.7,317.5,101.5,77.1,8.6,156.6,339.5,484.8,512.2,595.4,628.5,754.9,907.1,928.2,978.5,1018.3,1145.8,1189.5,1125.7,1167.7,1251.7,1215.5,620.0
NE15,WEEKDAY,0.5,134.8,968.6,1616.3,1336.7,797.6,585.2,523.6,508.3,541.4,408.7,356.1,363.8,493.8,568.0,354.9,179.8,123.5,97.9,30.0,35.9,8.2,161.0,320.8,269.5,187.0,172.9,233.6,347.2,511.9,612.0,698.0,678.6,934.8,1332.6,1083.4,815.1,745.7,557.3,304.5
NE15,WEEKENDS/HOLIDAY,1.7,63.4,291.0,416.8,640.6,802.1,891.4,905.5,843.7,745.5,595.2,555.3,549.2,629.0,570.9,415.7,217.6,155.6,120.3,49.5,42.3,1.9,46.7,101.5,183.3,188.7,218.0,298.3,393.3,462.7,487.0,515.6,546.8,591.8,611.1,606.6,679.5,694.2,591.5,286.0
NE16/STC,WEEKDAY,12.1,368.7,1904.0,3131.0,2495.4,1702.4,1338.0,1339.9,1419.2,1547.9,1590.2,1421.7,1401.9,1660.7,1842.4,1313.4,943.2,818.4,426.8,120.5,84.7,109.2,797.5,1188.0,825.4,731.0,853.0,1035.0,1337.1,1615.6,1820.5,1930.8,1965.2,2607.2,3375.6,2636.1,1820.4,1485.1,1196.9,629.3
NE16/STC,WEEKENDS/HOLIDAY,16.9,182.2,634.2,921.5,1303.2,1642.7,1803.0,1994.0,2120.3,2058.4,1902.5,1750.9,1752.5,1809.2,1704.3,1470.8,1142.9,986.8,555.7,162.0,108.9,36.0,201.2,379.0,549.8,767.8,993.9,1232.6,1426.0,1496.6,1496.3,1568.7,1630.6,1795.7,1847.7,1673.1,1558.8,1396.1,1220.1,651.2
NE17/PTC,WEEKDAY,8.6,350.0,1960.1,2888.4,2198.6,1423.5,1091.5,1100.3,1252.2,1385.7,1308.1,1288.8,1300.2,1457.7,1511.1,1171.1,913.0,855.5,520.1,119.9,75.5,74.2,504.1,1166.9,786.5,733.0,774.8,928.0,1129.2,1428.4,1611.1,1581.4,1704.4,2214.8,2850.0,2176.5,1405.5,1105.5,816.3,484.5
NE17/PTC,WEEKENDS/HOLIDAY,12.8,182.0,521.1,822.5,1127.9,1464.1,1613.9,1756.3,1942.7,1912.6,1869.7,1758.2,1716.5,1785.5,1708.7,1506.4,1477.4,1248.4,769.2,194.2,88.3,24.1,179.5,354.6,629.2,757.4,1026.5,1230.5,1380.6,1459.7,1392.5,1461.8,1545.7,1661.5,1683.5,1591.4,1380.8,1015.2,837.2,502.8
NE4/DT19,WEEKDAY,2.3,47.3,389.4,528.2,560.5,578.1,680.6,986.8,1506.2,1799.7,1719.0,1764.1,1892.7,2471.3,2957.0,2296.7,2008.8,1566.1,1044.8,365.9,11.5,4.1,542.2,1180.3,2187.6,2001.2,2065.7,2054.0,2068.9,1714.9,1547.0,1425.7,1426.9,1641.6,1957.2,1375.5,718.8,447.3,363.9,173.3
NE4/DT19,WEEKENDS/HOLIDAY,4.9,21.0,222.7,352.9,421.9,631.4,858.4,1255.3,1698.3,2126.7,2399.8,2511.6,2453.2,2473.0,2365.1,2418.3,2405.2,1949.1,1295.5,465.3,14.3,0.7,317.1,519.4,814.3,1262.5,1962.4,2259.4,2270.3,2042.9,1858.2,1762.3,1720.6,1813.5,1766.2,1294.8,783.1,486.4,403.1,203.2
NE5,WEEKDAY,1.3,9.0,56.7,79.6,90.5,79.3,97.1,139.9,218.0,249.0,281.0,279.7,367.8,658.9,975.4,660.7,498.0,543.5,623.2,313.9,0.5,0.0,158.2,403.2,843.7,812.9,531.6,321.3,320.6,339.5,289.5,254.1,271.9,342.3,499.5,397.3,194.5,107.7,68.0,22.1
NE5,WEEKENDS/HOLIDAY,2.6,3.7,47.7,59.7,70.2,60.4,104.1,163.6,229.9,290.9,373.9,392.3,393.8,396.3,408.1,431.7,510.9,615.9,814.3,438.4,0.8,0.0,53.8,129.2,180.2,284.2,358.7,388.1,369.5,344.2,349.3,321.0,343.3,425.7,475.6,442.0,279.9,157.7,80.0,27.7
NE7/DT12,WEEKDAY,2.5,37.9,366.7,605.9,574.9,472.7,492.7,608.4,803.3,780.3,714.9,731.1,827.9,1215.2,1311.2,933.8,786.2,625.7,376.9,123.9,6.8,5.4,482.8,928.0,1239.2,959.3,848.6,833.3,840.3,850.2,733.3,662.3,672.1,826.1,1040.7,902.8,544.7,303.1,208.6,104.0
NE7/DT12,WEEKENDS/HOLIDAY,4.2,12.3,222.6,406.1,473.4,531.1,668.1,844.6,1021.5,1062.4,1039.5,1050.3,1001.3,1136.9,1146.8,1017.3,930.0,801.2,500.3,166.3,8.9,1.5,250.5,404.9,636.9,891.0,1113.4,1115.4,1104.3,982.1,839.1,788.2,781.2,829.1,902.6,786.7,562.6,313.8,217.1,107.8
NE8,WEEKDAY,3.2,60.2,464.3,763.1,645.9,459.0,409.9,465.0,559.0,726.9,622.4,657.0,782.0,1029.5,1047.0,830.8,725.8,795.3,568.4,195.6,12.1,3.1,280.3,730.0,932.8,792.2,705.5,683.0,786.0,802.5,826.6,807.0,784.1,981.5,1313.7,1132.9,709.0,497.1,448.4,202.8
