,,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME
EW13-NS25,WEEKENDS/HOLIDAY,1004.8,23.1,164.3,185.7,288.9,560.0,1098.0,1772.8,2317.9,2886.7,3298.4,3722.9,4280.1,5163.8,5177.1,4368.8,3700.7,4377.7,4826.2,2571.1,28.4,15.9,595.1,1157.4,2166.9,4288.4,4284.0,4166.2,4120.1,4353.9,4390.7,4125.0,4432.9,4540.3,3987.9,2730.8,1354.7,770.9,472.0,227.6
EW14-NS26,WEEKDAY,105.3,35.3,130.6,309.6,564.4,685.0,1022.7,2570.4,3997.8,2505.3,2200.9,2424.6,3162.6,7960.3,16849.3,9074.3,4822.6,3055.5,2021.9,1073.7,10.9,98.9,1966.1,5154.3,18396.1,12281.4,3514.7,2419.5,2529.2,4148.7,2646.6,1632.9,1531.0,1787.3,2288.4,1469.5,637.9,404.6,262.5,93.4
EW14-NS26,WEEKENDS/HOLIDAY,579.2,30.2,118.6,187.7,265.9,352.7,605.4,898.3,1110.4,1209.0,1192.3,1290.8,1408.1,1499.8,1368.6,1171.9,1090.6,1078.2,1422.4,1302.2,26.2,8.6,390.3,927.8,1067.3,1297.6,1317.4,1342.3,1293.2,1292.9,1272.9,1221.3,1179.4,1303.8,1302.9,1071.7,665.3,447.4,316.8,140.7
EW15,WEEKDAY,12.4,34.6,217.8,572.8,1001.1,795.5,879.5,1485.3,2144.7,1971.0,1731.5,1883.3,2441.0,6559.0,12600.9,6469.2,3635.9,2780.1,1980.3,736.5,18.4,50.3,1721.0,4668.9,14364.6,9890.0,3201.4,2120.0,2118.9,2342.2,1738.9,1240.1,1114.9,1569.2,2847.1,1691.9,677.3,509.0,384.1,176.7
EW15,WEEKENDS/HOLIDAY,13.7,16.9,105.8,239.4,318.2,444.8,609.9,759.3,1054.6,1206.3,1254.8,1285.7,1333.7,1424.1,1327.0,1183.7,917.1,869.2,905.2,472.3,79.2,4.4,455.2,848.7,1189.2,1311.7,1282.9,1246.0,1251.0,1282.3,1134.6,911.7,905.3,977.1,1074.0,857.9,524.3,491.0,473.8,267.1
EW16,WEEKDAY,1.2,118.19999999999999,564.5999999999999,1039.6,1449.1,1125.1,1057.1,1399.3,1968.0,1268.8,1177.9,1509.4,2107.4,4527.1,5717.7,2599.8,1610.6,1453.1,802.4,308.7,24.6,12.2,1547.0,4881.5,5599.799999999999,3219.5,1546.8,1298.1999999999998,1432.2,1956.0,1553.4,970.6,871.6,1067.3,1779.0,1323.0,776.9,566.1,531.0,278.7
EW16,WEEKENDS/HOLIDAY,3.0,42.3,241.2,491.70000000000005,622.6,733.2,815.4000000000001,923.4000000000001,1173.9,1119.4,977.3000000000001,999.9000000000001,1242.9,1313.4,1136.6,1051.6,856.5,829.6,536.0,248.5,75.3,3.7,632.0999999999999,1160.1999999999998,985.3,956.3,935.4000000000001,958.6999999999999,1027.6,965.3,803.9,773.4000000000001,798.1,914.0,1033.2,917.0,717.9000000000001,567.7,572.4,358.2
EW17,WEEKDAY,3.8,267.8,1562.8,2904.3,3825.2,2022.2,1137.6,1082.3,1208.5,1471.6,1270.4,1112.8,1292.6,2022.0,2864.9,1758.2,1196.2,1141.2,733.2,234.9,54.6,16.3,603.4,1590.5,2571.9,1567.1,1054.1,1034.3,1293.9,1215.3,1171.4,1266.4,1486.2,2329.8,4362.3,3086.8,1855.2,1686.9,1414.8,705.2
EW17,WEEKENDS/HOLIDAY,7.2,65.1,537.1,789.1,1056.1,1354.6,1374.4,1395.8,1536.9,1658.4,1534.3,1417.2,1461.8,1548.8,1499.0,1272.1,997.0,951.8,703.2,244.9,102.2,2.0,260.2,587.4,915.9,1146.9,1246.9,1272.4,1461.7,1595.9,1463.9,1491.8,1506.7,1686.8,1731.2,1580.7,1337.9,1324.4,1274.0,753.4
EW18,WEEKDAY,3.8,151.1,860.5,1695.2,2292.9,1194.1,697.6,706.3,788.5,750.1,705.8,707.8,833.9,1745.2,2786.8,1373.0,695.9,539.3,336.2,123.4,33.8,10.7,670.1,1943.3,3030.5,1406.6,587.4,555.1,654.7,695.3,692.3,717.3,777.4,1192.4,2039.4,1561.0,963.0,843.0,710.2,346.4
EW18,WEEKENDS/HOLIDAY,2.9,34.9,287.2,440.1,641.0,769.0,885.7,880.3,1009.2,994.8,775.3,782.9,821.6,951.8,888.6,742.4,470.8,420.1,294.2,127.3,68.6,3.0,229.1,543.6,768.8,893.6,715.2,635.1,720.6,832.4,774.4,742.9,779.9,844.8,842.1,799.0,735.4,681.4,641.6,363.8
EW19,WEEKDAY,2.7,115.6,751.8,1590.3,2051.7,1078.0,586.8,526.9,546.2,532.5,449.2,534.0,616.4,1351.5,1984.4,1156.2,597.4,546.1,280.1,82.5,27.2,14.4,446.9,1503.1,1434.1,505.3,343.3,395.8,457.9,479.2,525.5,545.1,639.3,987.0,1873.9,1468.8,885.7,762.7,617.4,295.8
EW19,WEEKENDS/HOLIDAY,3.1,25.6,220.2,379.2,561.7,657.4,731.2,706.8,881.6,772.2,631.2,631.8,756.0,839.3,870.2,695.9,437.1,354.6,246.7,85.1,56.9,3.9,187.8,533.1,564.0,500.8,540.1,456.3,534.8,639.8,654.4,669.2,708.1,729.9,754.2,700.2,655.0,648.8,569.3,304.1
EW2,WEEKDAY,18.6,530.3,1708.1,3349.5,3421.3,1737.5,1346.6,1369.5,1446.7,1506.7,1532.3,1479.7,1613.2,2262.1,3075.3,2228.5,1573.7,1453.5,887.9,205.7,182.8,62.4,648.7,1743.8,1954.9,1265.1,1151.5,1260.3,1389.9,1511.9,1532.7,1711.1,1981.4,2671.7,4590.9,3718.0,2084.6,1764.4,1649.2,796.7
EW2,WEEKENDS/HOLIDAY,22.0,196.8,604.8,903.6,1323.8,1711.4,1730.4,1916.2,2041.6,2279.9,2145.9,2085.8,2167.9,2267.1,2303.1,1978.3,1534.3,1414.2,923.0,235.0,200.3,30.0,245.4,648.2,948.9,1124.2,1425.2,1641.0,1870.7,2094.7,2077.2,2133.8,2194.3,2523.7,2603.3,2281.8,1724.6,1468.4,1446.4,812.2
EW20,WEEKDAY,3.1,133.5,921.2,1634.4,1895.2,1061.5,670.4,652.3,691.3,648.0,634.1,601.3,744.6,1465.7,2165.0,1070.4,582.5,459.6,270.9,100.2,28.6,34.0,499.2,1410.2,2056.6,1157.4,581.8,459.7,489.2,579.0,538.8,535.4,618.4,975.1,1669.5,1309.5,883.7,827.7,702.8,356.7
EW20,WEEKENDS/HOLIDAY,3.1,38.6,328.0,499.0,668.9,848.7,816.1,894.8,928.7,940.2,730.3,644.6,748.8,802.7,735.7,599.2,424.0,395.9,253.9,99.4,41.0,6.1,208.7,405.2,621.1,698.0,659.4,573.8,563.8,709.4,662.2,615.9,650.2,734.1,782.3,753.0,688.9,686.8,662.3,362.7
EW21,WEEKDAY,20.1,106.0,576.2,1252.5,1489.6,826.3,695.7,1095.0,1364.4,1220.9,1131.1999999999998,1407.1,1866.0,3958.9,5331.0,2544.5,1490.6,1337.9,1093.0,495.59999999999997,48.599999999999994,50.2,858.4,2993.8,5580.3,3314.5,1059.1,899.6,1158.9,1365.3,931.5,771.4,883.3,1313.5,2357.0,1652.9,810.3,641.7,539.6,263.1
EW21,WEEKENDS/HOLIDAY,11.7,38.2,220.7,330.1,507.0,626.1,995.7,933.5999999999999,955.6,1405.4,1187.3,940.5,1281.4,1186.1,1045.4,1087.6,963.0,822.0,764.3,271.3,83.8,10.6,265.0,628.4000000000001,1032.6,786.2,979.4000000000001,1254.4,901.2,1069.3,1181.1,902.0,930.5,1122.1999999999998,987.2,863.0,630.8,539.8,483.0,259.5
EW22,WEEKDAY,2.1,25.7,300.7,724.7,811.7,376.6,285.1,359.4,399.1,404.3,465.9,592.1,785.1,1312.4,1037.3,553.0,394.8,482.9,494.6,89.0,18.5,38.1,364.5,1089.2,1480.6,726.9,384.6,365.1,419.7,472.3,423.5,407.8,428.9,652.5,1052.4,653.6,376.1,330.6,273.4,118.3
EW22,WEEKENDS/HOLIDAY,3.4,9.6,80.4,154.9,264.0,295.4,289.2,311.7,368.0,362.6,257.9,240.2,339.8,362.4,364.0,268.9,177.0,140.1,118.4,43.9,29.8,5.6,75.8,170.7,293.0,268.2,236.6,240.4,282.4,375.0,334.2,327.4,338.4,311.3,320.8,289.8,286.6,270.3,256.8,128.2
EW23,WEEKDAY,27.8,293.5,2480.5,4781.6,4394.7,2272.0,1575.9,1634.0,1870.3,2084.4,1928.8,2116.3,2419.2,4070.2,5177.3,3191.8,2184.3,1992.4,1400.4,520.0,92.4,152.0,1932.0,4784.0,4334.5,2296.0,1646.6,1830.9,1804.6,1814.5,1779.5,1860.1,2064.6,3532.1,5984.0,4169.4,2456.3,2106.6,1817.3,753.9
EW23,WEEKENDS/HOLIDAY,26.4,112.3,878.0,1524.8,1923.9,2145.9,2260.0,2389.7,2542.7,2591.8,2351.6,2192.3,2357.1,2656.2,2664.6,2145.3,1624.9,1431.3,1085.7,391.3,156.4,39.6,684.2,1364.0,1588.4,1730.4,1786.0,1750.0,1949.1,2412.0,2129.8,2128.9,2391.9,2707.2,2804.7,2519.1,2151.3,1962.1,1750.9,869.6
EW24-NS1,WEEKDAY,70.8,654.9,2076.3,4104.5,3697.5,2112.9,1670.4,1940.8,2519.6,2871.4,2921.6,3428.3,4490.2,9357.3,12704.5,7670.0,6405.6,6057.2,3550.6,901.8,204.5,272.2,4653.0,10423.2,9039.4,4607.3,3424.1,3458.9,3733.9,3651.2,3360.4,3340.9,3601.7,5830.6,9793.8,6494.0,3381.5,2220.2,1740.8,1149.6
EW24-NS1,WEEKENDS/HOLIDAY,99.6,278.8,1077.8,1898.2,2095.0,1974.0,2102.0,2685.6,3524.8,4307.2,4515.0,4924.6,5328.2,5872.9,6063.4,5621.6,5840.2,5807.4,4059.4,965.4,332.9,88.9,1720.8,2353.4,2641.9,3437.9,4184.6,4842.8,5350.4,5752.7,5009.3,4854.3,4948.9,5897.2,6248.2,5009.8,3502.6,2315.2,1990.6,1511.2
EW25,WEEKDAY,3.4,267.7,946.2,2278.6,1678.5,625.5,326.9,272.3,256.2,232.5,196.0,364.0,308.9,478.1,455.8,330.8,236.4,213.4,146.0,48.9,46.9,15.1,169.4,613.2,408.0,183.4,146.0,164.1,188.5,201.8,243.2,293.4,401.4,754.2,1460.9,1130.2,692.2,522.9,447.9,231.4
EW25,WEEKENDS/HOLIDAY,4.7,80.9,343.4,478.0,474.4,487.2,457.2,489.9,500.1,489.8,471.8,447.7,477.0,575.0,642.0,630.1,451.8,340.8,224.8,78.8,63.9,4.7,65.1,177.3,244.4,296.2,330.6,431.8,517.2,518.4,556.0,495.1,580.3,755.6,787.4,654.0,501.1,419.3,396.8,241.8
EW26,WEEKDAY,3.0,783.8,3334.2,6674.8,5157.9,2266.2,1436.5,1258.0,1204.4,1112.8,1100.7,909.2,1173.9,2363.5,2514.7,1349.0,1019.9,658.3,434.7,132.5,214.2,64.2,1165.8,2833.0,1583.0,620.8,449.0,485.4,596.9,758.4,817.5,1034.9,1237.9,2519.1,4542.8,3821.4,2575.2,2091.8,1919.7,1036.3
EW26,WEEKENDS/HOLIDAY,3.8,299.4,1237.6,1914.0,1943.2,2050.7,2032.6,1935.4,1961.0,1748.8,1443.2,1312.8,1413.9,1805.0,1595.9,1267.7,992.7,735.9,499.1,145.0,312.8,8.6,423.8,837.0,756.2,640.0,651.4,719.8,939.3,1232.9,1176.8,1251.0,1485.3,1841.7,2107.8,1935.3,1880.2,1781.6,1791.4,1028.1
EW27,WEEKDAY,7.8,943.5,3695.9,6764.5,4921.1,2269.5,1710.8,1682.4,1842.3,1981.3,1781.1,2070.6,2466.5,4567.4,5414.5,3243.8,2141.3,1810.5,1065.9,244.1,319.6,219.6,2116.2,5148.0,3901.2,1975.3,1625.2,1679.5,1998.7,2003.8,2036.2,2211.9,2624.5,4788.1,7834.2,6165.0,4078.0,3150.6,2670.8,1369.4
EW27,WEEKENDS/HOLIDAY,8.2,363.0,1539.1,2242.3,2240.9,2463.3,2460.4,2758.8,3058.2,3073.0,2887.3,2837.0,3029.6,3631.1,3546.8,2840.0,2177.9,1821.9,1223.6,278.3,422.1,41.1,697.1,1460.7,1498.8,1657.6,1990.6,2329.1,2723.0,2967.4,2975.2,3050.8,3150.8,3985.0,4114.2,3906.8,3732.0,3198.8,2835.9,1580.1
EW28,WEEKDAY,0.3,708.6,3203.2,6190.9,3841.4,1451.3,1020.0,1010.0,1105.3,1083.9,961.6,995.5,1307.9,2824.8,3085.2,1597.6,1064.0,914.4,620.9,159.2,200.1,31.7,620.5,2004.0,2209.0,1146.0,775.0,651.9,732.6,757.5,721.5,734.2,881.9,1892.0,3091.2,2711.2,1964.8,1699.6,1405.0,754.2
EW28,WEEKENDS/HOLIDAY,0.9,307.0,1267.4,1863.2,1662.6,1635.4,1612.8,1634.6,1595.6,1451.9,1200.6,1223.3,1417.7,1801.9,1617.6,1153.6,709.2,531.4,359.3,108.9,314.0,13.3,210.3,755.7,800.0,579.8,512.9,574.1,734.3,868.1,892.4,938.9,1079.1,1388.9,1471.2,1520.4,1696.0,1684.9,1629.2,923.6
EW29,WEEKDAY,0.4,112.8,675.8,881.0,515.4,229.3,213.6,331.5,574.7,398.0,426.6,632.2,1160.1,4491.8,3821.8,1824.0,1184.1,572.0,227.8,81.5,16.9,268.7,2318.3,6079.5,3548.9,761.1,327.3,304.6,380.5,462.6,323.7,246.3,273.1,543.0,787.7,756.6,504.4,346.4,308.0,108.6
EW29,WEEKENDS/HOLIDAY,1.6,34.8,371.1,569.1,495.6,281.7,324.8,428.9,765.3,645.3,594.2,735.9,1005.7,1659.0,1079.4,868.2,652.7,356.1,198.7,56.6,40.2,71.1,775.3,1860.6,944.3,381.4,293.6,339.0,433.0,432.7,423.6,445.1,497.4,695.9,833.0,909.1,838.1,659.3,536.7,212.3
EW3,WEEKDAY,6.1,252.1,1025.9,2197.7,2664.0,1208.3,874.8,857.2,863.5,820.4,785.0,770.7,857.5,1264.7,1522.9,870.0,577.0,550.8,317.2,74.3,100.2,13.9,350.9,1022.3,959.4,556.7,506.7,561.9,699.2,764.4,834.5,877.5,1007.8,1453.0,2631.5,2288.2,1386.0,1169.7,1008.8,499.4
EW3,WEEKENDS/HOLIDAY,7.6,113.9,334.9,574.7,896.7,1023.6,1017.8,1010.3,1065.6,1127.0,942.3,922.4,899.7,981.8,943.4,775.6,577.9,491.9,330.4,86.2,131.2,2.6,141.7,296.6,418.3,508.9,564.8,667.1,799.7,948.2,935.2,950.8,1012.1,1137.8,1288.3,1219.6,1051.9,976.3,867.0,457.4
EW30,WEEKDAY,0.2,44.4,88.0,175.1,91.3,37.9,36.8,48.1,69.6,48.8,56.8,104.0,189.5,1001.9,680.4,502.3,241.1,116.7,48.7,6.6,6.2,23.5,298.0,1145.5,800.5,100.0,49.0,32.3,39.7,42.9,34.1,19.9,25.7,63.8,107.7,80.8,55.0,45.4,34.2,21.2
EW30,WEEKENDS/HOLIDAY,0.0,19.9,63.0,158.8,105.4,69.7,78.0,92.1,154.3,108.3,92.3,136.7,261.4,418.6,255.7,191.1,101.7,42.6,32.8,9.0,17.2,5.8,140.1,344.6,281.3,61.0,37.0,30.8,39.7,37.0,33.9,35.3,51.7,76.4,131.7,130.8,141.4,142.4,127.0,63.2
EW31,WEEKDAY,0.1,23.1,114.9,118.5,121.2,51.6,46.4,64.3,116.0,68.5,87.6,127.5,283.4,1154.5,822.0,441.6,312.1,149.9,73.1,12.7,5.1,33.7,314.0,1294.0,934.1,153.4,59.1,37.9,47.9,49.0,37.9,24.9,31.4,45.5,93.0,123.4,65.7,50.9,47.2,17.8
EW31,WEEKENDS/HOLIDAY,0.6,12.8,87.3,138.4,144.9,82.1,83.7,103.6,214.3,147.7,122.0,163.0,260.1,518.9,249.4,193.3,159.6,61.6,44.6,9.1,13.9,9.0,129.0,533.4,305.8,87.4,38.6,33.1,41.1,36.1,37.7,42.9,59.8,68.7,122.2,139.9,145.2,129.3,124.6,60.7
EW32,WEEKDAY,0.1,24.1,84.8,186.7,151.3,77.0,72.6,80.6,93.5,83.6,91.5,117.6,243.9,1017.7,784.1,419.3,304.1,110.4,61.0,7.8,14.0,26.2,324.8,1136.2,849.1,137.1,64.6,50.2,61.5,74.6,59.2,52.0,70.4,108.9,156.7,219.8,170.0,123.3,127.2,64.6
EW32,WEEKENDS/HOLIDAY,0.0,9.3,71.3,175.6,160.4,106.6,139.3,137.0,201.3,166.1,149.4,169.9,209.7,330.3,262.9,234.7,164.0,60.7,49.1,6.3,31.2,10.8,130.7,455.8,250.1,73.2,46.9,51.4,63.6,72.6,85.9,91.8,102.2,172.0,207.2,292.7,272.0,328.2,273.9,119.9
EW33,WEEKDAY,0.0,49.6,252.4,407.7,180.9,106.8,78.4,84.8,111.6,84.0,80.9,149.9,231.5,583.1,435.7,250.3,137.0,100.2,66.2,6.6,12.5,12.6,143.8,585.7,542.4,172.7,80.8,71.1,71.4,93.2,95.0,80.4,94.1,231.8,340.0,344.5,228.4,173.5,122.3,62.4
EW33,WEEKENDS/HOLIDAY,0.0,34.8,191.0,242.7,187.0,169.7,171.0,171.7,185.3,189.0,177.7,205.7,250.4,289.8,226.7,180.1,152.0,116.0,134.4,18.8,36.3,2.1,73.7,261.3,223.2,107.8,71.8,83.8,104.1,154.3,141.7,134.4,179.6,250.1,290.1,369.3,326.9,337.7,277.2,137.8
EW4,WEEKDAY,3.6,213.0,917.3,1854.6,2406.0,1111.4,724.8,679.4,650.4,648.2,680.7,675.1,816.2,1639.9,2236.1,1088.7,588.2,351.2,249.4,65.4,131.3,26.7,708.2,2120.1,1305.4,510.1,339.9,317.5,367.6,445.7,470.0,527.6,656.3,919.8,1667.7,1601.4,1082.3,991.0,898.5,519.0
EW4,WEEKENDS/HOLIDAY,4.0,107.6,357.7,534.3,824.4,1022.8,938.2,888.7,923.3,867.0,736.9,716.2,889.7,1011.0,942.1,702.8,483.3,311.8,279.8,92.7,179.1,10.2,231.7,697.2,525.8,426.6,413.1,382.3,458.4,560.9,584.0,636.1,704.6,816.7,932.8,909.7,879.7,850.9,864.1,544.3
EW5,WEEKDAY,11.4,465.7,1976.9,3780.2,4547.7,2498.7,1699.3,1576.6,1583.6,1681.7,1505.6,1398.8,1496.4,2564.6,3103.7,1880.0,1322.5,1146.3,764.0,242.7,141.6,44.3,842.5,1802.4,1810.1,1192.8,1059.9,1076.0,1240.3,1338.6,1357.0,1572.3,1858.1,2796.3,5170.4,4011.2,2448.0,2049.8,2018.7,954.3
EW5,WEEKENDS/HOLIDAY,13.6,167.1,795.1,1217.0,1689.4,2109.1,2005.3,2074.8,2195.0,2257.8,2088.0,1875.4,1867.9,2109.1,2006.7,1726.0,1321.6,1135.1,789.2,229.2,199.7,10.3,303.7,754.3,986.4,1194.6,1329.2,1447.9,1595.3,1843.0,1805.0,1890.1,2129.0,2445.1,2442.7,2238.4,1911.9,1793.4,1972.7,992.8
EW6,WEEKDAY,4.0,62.6,599.7,1451.6,2109.1,1048.4,576.6,554.2,479.7,463.0,374.2,345.3,423.2,682.5,858.0,486.6,272.7,312.7,187.0,70.6,54.0,6.7,225.0,649.7,1037.2,561.0,327.5,315.7,421.6,506.6,512.0,533.2,653.8,936.2,1867.4,1677.0,1007.9,919.1,795.2,348.2
EW6,WEEKENDS/HOLIDAY,3.6,19.4,190.6,407.3,607.0,800.2,816.1,812.7,783.9,760.9,575.4,550.7,581.8,666.6,651.9,493.4,326.9,236.1,170.2,68.0,77.8,1.0,93.0,269.4,447.4,433.2,426.7,437.8,494.7,590.8,612.1,607.9,682.7,818.7,900.0,817.7,701.1,709.0,667.9,358.0
EW7,WEEKDAY,5.2,175.9,1007.4,1825.9,1977.1,1117.2,734.6,692.4,716.3,643.7,568.5,533.1,657.7,989.4,1286.8,736.8,438.0,380.3,247.6,90.0,61.1,29.9,403.8,1128.2,1252.0,648.9,452.4,454.6,554.6,608.9,629.3,700.2,830.2,1246.4,2329.2,1913.5,1234.0,1181.3,1075.3,514.1
EW7,WEEKENDS/HOLIDAY,4.8,70.9,443.7,664.0,783.0,969.2,918.0,918.1,1014.2,959.1,861.8,745.0,782.6,878.2,886.3,692.2,445.8,337.8,277.2,113.6,103.8,9.0,192.8,494.0,627.8,620.6,637.1,617.4,739.2,811.7,780.1,767.0,887.0,1005.8,1124.8,1087.8,971.7,1016.4,1012.8,528.1
EW8,WEEKDAY,47.2,113.60000000000001,1125.0,2260.7,2855.9,1658.6,1211.1999999999998,1444.1999999999998,1871.3,2308.1,2069.9,2167.2,2467.9,4130.0,5811.2,3630.7,2847.8999999999996,2984.0,2093.8,658.8,95.3,56.5,996.8000000000001,2575.0,4693.5,3336.2,2155.4,2016.2,2452.2,2335.1,2101.8,1895.8000000000002,2128.1,2965.0,5645.9,4163.299999999999,1998.8999999999999,1447.8000000000002,1288.5,623.3
EW8,WEEKENDS/HOLIDAY,51.0,57.3,536.7,879.0999999999999,1076.3,1400.7,1916.6999999999998,2483.5,3051.2,3222.6,3184.3999999999996,3217.5,3821.3,4404.5,4275.8,3490.2,2752.8,2551.7,1950.0,687.2,170.39999999999998,18.7,494.0,1049.3,2068.3999999999996,3440.3,4190.0,3722.6000000000004,3613.8,3588.2000000000003,3200.2999999999997,3164.9,3200.3,3349.1000000000004,3296.6000000000004,2649.8,1726.8,1290.9,1173.8000000000002,702.0
EW9,WEEKDAY,9.0,222.9,1667.4,2580.7,2737.4,1601.0,1074.1,910.2,958.3,1038.6,922.6,859.0,916.3,1462.7,2164.8,1277.5,894.4,906.4,628.6,228.2,66.6,41.9,377.6,1348.0,1843.8,1125.8,637.6,591.1,677.8,792.0,747.8,810.1,912.1,1539.4,2943.6,2840.2,1698.7,1516.6,1448.0,713.7
EW9,WEEKENDS/HOLIDAY,17.6,74.0,961.3,1269.3,1133.1,1316.0,1281.7,1355.6,1471.2,1555.9,1341.2,1348.3,1504.7,1660.6,1660.3,1386.9,1190.8,1004.4,753.1,337.4,152.2,11.3,206.4,592.9,1038.9,1285.7,1148.7,1073.3,1168.1,1370.1,1279.9,1285.0,1405.8,1739.9,1915.9,1929.6,1499.6,1427.7,1479.8,776.1
NE1,WEEKDAY,6.9,48.5,291.5,836.3,1598.8,1010.9,834.0999999999999,1088.3000000000002,1557.9,2322.9,2078.7,2316.1,3065.3,4887.7,7236.299999999999,5242.6,4132.1,3934.5,3241.3,1010.9,15.2,6.8,1397.4,3313.6,5803.3,4531.5,3425.0,3254.5,3336.4,2705.7,2352.9,2057.5,2129.0,2705.7,4161.1,2611.1000000000004,1330.5,831.7,656.1,253.7
NE1,WEEKENDS/HOLIDAY,19.8,50.5,220.4,413.20000000000005,863.8,923.0999999999999,1000.0,1355.6,1864.2,2368.6,3045.5,3748.8,4307.4,4700.6,5034.5,5013.6,5060.1,5011.4,4424.3,1541.4,66.1,2.8,980.3,1792.0,2254.1,3598.3,4259.5,4402.099999999999,4143.3,3947.6000000000004,3927.0,3575.3,3485.1000000000004,3498.0,3378.4,2411.3,1453.1,881.0,735.5,328.5
NE10,WEEKDAY,4.5,68.7,626.4,1326.0,1829.3,1025.8,733.4,767.2,686.8,729.4,718.6,643.8,718.8,1227.7,1716.1,934.8,558.3,433.9,277.0,94.3,25.3,20.3,445.3,1639.2,1690.0,887.5,501.1,472.0,522.1,631.3,658.0,621.0,730.0,933.6,1535.8,1364.2,925.0,820.0,709.1,291.1
NE10,WEEKENDS/HOLIDAY,4.4,23.4,256.7,443.0,574.3,734.3,810.6,810.3,899.6,838.1,687.1,650.3,740.1,839.9,831.2,718.4,471.0,361.8,257.1,109.4,39.7,8.3,122.1,324.2,493.7,526.4,545.0,521.2,579.9,716.3,667.7,653.3,713.0,780.1,853.3,843.4,775.4,766.0,686.8,309.2
NE11,WEEKDAY,0.6,8.5,183.4,395.3,558.7,317.4,225.7,225.9,236.4,257.9,195.6,371.5,793.1,695.0,787.6,428.4,232.5,168.0,96.9,25.0,6.3,8.9,288.6,954.7,1188.8,255.6,118.0,108.6,144.2,163.0,209.4,223.1,191.6,260.2,397.6,396.6,261.4,256.3,217.7,97.1
NE11,WEEKENDS/HOLIDAY,1.9,1.3,81.2,150.2,182.6,243.4,273.2,294.7,285.9,268.4,234.2,252.9,301.8,335.8,323.1,236.7,140.3,103.1,71.8,25.0,9.2,2.9,80.3,234.3,227.2,165.1,124.4,116.9,166.1,173.9,194.7,210.9,180.0,227.6,237.2,289.0,289.3,276.1,244.7,118.8
NE12,WEEKDAY,30.7,452.7,2698.8,6287.5,8259.4,4196.200000000001,2483.9,2316.8999999999996,2542.0,2891.8,2710.5,2545.3,2591.8,3256.5,4321.0,3330.9,2592.2,2615.2,1680.6999999999998,474.4,227.3,40.7,1148.3,2628.8,2248.3,1676.9,1731.0,2087.3,2718.6,2725.6000000000004,2720.3,2847.4,3477.2,5172.2,9542.8,7375.6,4233.2,3372.0,3062.9,1416.4
NE12,WEEKENDS/HOLIDAY,39.5,153.6,992.5999999999999,1638.6,2375.2,2853.3,2969.0,2994.9,3312.9,3663.3,3529.7,3355.6000000000004,3184.7,3621.2,3560.3,3053.3,2558.0,2358.3,1754.8999999999999,525.8,273.29999999999995,16.8,388.5,894.5,1391.4,1837.4,2293.7,2681.2,3297.4,3705.8,3377.7,3341.9,3660.8,4237.7,4371.9,3900.6000000000004,3173.5,2839.5,2743.5,1452.0
NE13,WEEKDAY,6.6,165.6,1008.0,2279.7,2614.2,1650.9,1156.0,1114.5,1043.3,968.5,914.3,956.3,919.0,1236.6,1523.9,1053.6,746.0,743.1,394.0,129.6,76.4,18.4,353.9,874.1,1196.1,912.8,755.1,701.0,745.9,835.6,902.6,1012.2,1196.2,1656.0,2761.4,2487.1,1443.6,1239.3,1099.4,584.7
NE13,WEEKENDS/HOLIDAY,9.6,52.7,369.6,681.8,1045.8,1389.6,1528.4,1654.3,1672.0,1625.8,1382.6,1161.3,1238.4,1331.6,1388.9,1079.3,698.8,572.0,398.2,157.8,103.7,9.8,244.1,557.7,989.2,1157.3,1103.4,1023.9,1070.0,1165.1,1162.8,1126.0,1166.0,1383.4,1433.2,1310.3,1143.8,1128.7,1063.0,605.9
